uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
96.0	3.0	35.928962	46.339665000000004	69.537834	32.265639	0.24779	0.528963	0.202853	0.286696	27.824679999999997	2.0	5.282567	70.234138	5.0	0.029455000000000002	5.667224	6.0	91.84570699999999	4.793801	5.0	11.183910000000001	27.698860999999997	6.0	49.291565999999996	52.283571	6.0	0.011549	5.566515	6.0	60.625972
105.0	3.0	51.219794	28.631165000000003	59.729318000000006	67.890891	0.34047	0.667929	0.8725620000000001	0.73595	8.804492	1.0	17.11328	32.114134	3.0	0.027166000000000003	3.025705	5.0	11.245238	2.571354	5.0	72.98610500000001	43.725155	2.0	56.999728000000005	70.996931	3.0	0.019133	5.0023290000000005	6.0	23.801425
145.0	3.0	17.407007999999998	28.645404	87.05096400000001	5.1660639999999995	0.383802	0.39984200000000003	0.151621	0.486368	41.694829	1.0	59.236286	13.150909	1.0	0.025952999999999997	3.344578	6.0	11.642749	6.111493	6.0	21.368401000000002	15.597651999999998	2.0	75.789968	49.18805	5.0	0.010306000000000001	12.90306	5.0	51.125415000000004
156.0	3.0	31.927474	76.076698	88.809759	28.628905	0.636175	0.635746	0.704178	0.816517	74.122169	4.0	17.548353	29.503103000000003	6.0	0.029994	4.087108	5.0	27.136436	1.071083	4.0	38.844611	3.8132879999999996	2.0	90.595589	75.93335400000001	4.0	0.022216999999999997	7.295872	3.0	71.239331
167.0	3.0	79.81155	96.231601	93.225207	42.540065999999996	0.542004	0.8333450000000001	0.8236030000000001	0.806774	13.991038	2.0	17.730992	7.678267	4.0	0.011170000000000001	0.198358	4.0	49.470698	2.5122619999999998	1.0	96.41899000000001	35.171599	2.0	90.52095600000001	39.963569	4.0	0.038784	11.249791	3.0	36.254284000000006
194.0	3.0	2.005888	88.91500500000001	44.47718	21.240024	0.807902	0.896109	0.713618	0.83495	8.221193	2.0	52.883623	33.046673999999996	3.0	0.031492	1.058346	5.0	59.76756999999999	0.435014	3.0	44.710252000000004	11.019881	2.0	18.912101	56.30412	2.0	0.026725	5.758064	4.0	54.466806000000005
214.0	3.0	68.64580699999999	80.79930300000001	79.973455	51.5256	0.589612	0.760166	0.39435	0.477343	20.045618	5.0	65.222876	52.365602	5.0	0.145334	5.759447	6.0	32.661044	1.081479	6.0	69.31269499999999	45.863356	4.0	28.668497	62.533077	4.0	0.015116999999999998	9.33451	1.0	66.474964
237.0	3.0	96.43390600000001	49.483808	85.543995	59.149156999999995	0.400833	0.968009	0.298219	0.788694	52.851775	1.0	76.611946	26.947003999999996	4.0	0.022986000000000003	1.9068509999999999	5.0	45.248176	1.029744	3.0	13.814926999999999	58.809988	4.0	77.304449	73.871021	3.0	0.015774	17.690026	2.0	58.944279
283.0	3.0	62.489332999999995	85.17104300000001	44.625304	48.429388	0.9448700000000001	0.253265	0.465033	0.364296	52.473014	4.0	60.654842	8.585326	6.0	0.030248	1.5976569999999999	1.0	4.486969	0.698909	1.0	70.685675	66.95227	6.0	57.613616	67.101228	1.0	0.15554400000000002	7.882952	1.0	46.879776
326.0	3.0	65.303852	25.597232	87.38144799999999	17.133942	0.807729	0.600146	0.399998	0.8367829999999999	3.9888790000000003	3.0	28.297808000000003	36.483589	5.0	0.033755	4.049258999999999	1.0	24.121481	2.967468	6.0	93.705278	27.562859000000003	1.0	84.195689	21.062179	4.0	0.076691	5.760801	3.0	90.32850400000001
346.0	3.0	57.53345	73.263779	63.818059	78.102197	0.490529	0.9763629999999999	0.306637	0.893718	44.237796	4.0	8.01015	52.043096999999996	2.0	0.019722	2.8966689999999997	3.0	87.02408100000001	5.841844999999999	6.0	98.989346	23.807817	5.0	26.854994	1.038506	2.0	0.046301	8.979455999999999	4.0	97.046547
386.0	3.0	95.61704399999999	54.58204	63.984479	44.43655	0.1167	0.7751020000000001	0.450323	0.274012	15.335732	5.0	43.868846999999995	22.108057000000002	6.0	0.015447999999999998	0.956001	3.0	74.253077	3.681121	5.0	6.872433	16.666667	2.0	43.561409999999995	62.345459999999996	6.0	0.022202	11.614321	4.0	95.576841
412.0	3.0	68.057826	93.736254	65.571411	42.638296999999994	0.768716	0.45239799999999997	0.23220500000000002	0.8226950000000001	68.65087700000001	4.0	32.870393	49.233031	5.0	0.058021	2.983531	3.0	3.7084050000000004	5.247622	4.0	79.714972	62.121537	3.0	16.501352	67.827049	1.0	0.011515000000000001	9.233476	2.0	34.38008
421.0	3.0	26.092344	37.73227	92.543729	30.140981	0.994983	0.686016	0.518401	0.150823	6.689029	1.0	5.505243	67.77520799999999	1.0	0.104814	3.52901	1.0	61.184470999999995	1.674277	3.0	38.151720000000005	52.175593	6.0	51.108835	52.705845999999994	2.0	0.010272	9.764937	4.0	85.763653
425.0	3.0	11.780789	92.91583299999999	75.161622	14.820926	0.179831	0.728206	0.614645	0.178516	21.139577	2.0	58.842288	46.84983	1.0	0.014908000000000001	3.871539	1.0	89.30001	2.427363	1.0	49.406805	34.432718	5.0	94.39468199999999	66.769667	3.0	0.048695	12.623224	1.0	23.634636999999998
466.0	3.0	72.223639	49.902058000000004	66.478169	82.811501	0.199978	0.533592	0.368759	0.856477	23.915651999999998	1.0	72.395186	69.823047	3.0	0.018759	4.307988	6.0	48.366589000000005	3.90271	2.0	90.564255	9.417214999999999	6.0	34.674856	37.295562	1.0	0.015952	13.649999	6.0	27.213256
596.0	3.0	64.640728	95.090249	45.512391	65.387458	0.5877060000000001	0.530688	0.602402	0.8659530000000001	65.80268199999999	6.0	24.490323999999998	34.964965	2.0	0.020385	0.686819	4.0	24.775632	0.467664	2.0	26.828708000000002	45.43186	4.0	58.606603	29.243608000000002	1.0	0.011447	1.0907799999999999	3.0	31.830845
610.0	3.0	95.73492900000001	55.45320699999999	74.337896	89.732066	0.12774100000000002	0.642625	0.799	0.331685	3.4489900000000002	2.0	46.908347	20.481404	6.0	0.028377	4.858522	3.0	64.526289	3.7727800000000005	3.0	4.47581	36.321740000000005	5.0	51.605937	31.266245	1.0	0.018793999999999998	7.653424	6.0	52.822851
640.0	3.0	87.095623	52.310415	21.29716	61.459773	0.33924899999999997	0.267925	0.627065	0.908379	17.863366	3.0	67.076758	8.363261	1.0	0.068273	6.11359	2.0	68.993063	2.9782669999999998	1.0	84.10440600000001	2.132429	4.0	27.210760999999998	72.852297	1.0	0.019802	7.1677539999999995	3.0	98.685477
656.0	3.0	91.521618	55.748884	71.788955	8.236400999999999	0.685149	0.7662220000000001	0.954896	0.312177	55.082831999999996	5.0	38.170155	29.238871000000003	6.0	0.024571	5.846553	3.0	34.930696000000005	0.251222	1.0	57.639951	39.722664	1.0	49.02818	54.580408999999996	1.0	0.086203	8.030424	6.0	58.542273
682.0	3.0	15.038393	43.663782	98.345453	65.424384	0.4602	0.9858110000000001	0.263963	0.608539	3.4046550000000004	3.0	59.728342000000005	43.213635	4.0	0.168007	0.7128909999999999	1.0	6.668416000000001	4.522844	6.0	53.138959	17.986447000000002	3.0	45.727847	17.542289999999998	3.0	0.024839	14.232732	6.0	43.568071999999994
729.0	3.0	96.049315	22.25994	87.169728	31.247121999999997	0.372411	0.9606950000000001	0.741106	0.238894	12.936355	1.0	88.30585400000001	74.009842	3.0	0.019296999999999998	0.495454	4.0	88.40541	6.042787000000001	4.0	58.35190600000001	9.305087	6.0	18.026445000000002	57.277205	3.0	0.011112	15.697075	6.0	49.701898
790.0	3.0	13.027391999999999	63.163467000000004	91.30443299999999	46.456323	0.39571	0.513116	0.5582159999999999	0.506887	21.802615	2.0	24.68686	44.271965	3.0	0.129205	1.627907	4.0	90.12127199999999	4.042965000000001	2.0	74.96558	66.67022	4.0	84.227216	16.257607999999998	4.0	0.72535	6.314585	2.0	19.425345999999998
813.0	3.0	2.229263	38.395512	78.389011	19.337037	0.170666	0.9321719999999999	0.334965	0.769001	63.560455000000005	1.0	97.12747	63.443617	5.0	0.013693	0.8215129999999999	4.0	9.642022	1.734011	3.0	59.921323	13.02236	5.0	52.374371999999994	19.240213	4.0	0.010042	3.602671	6.0	47.333673
842.0	3.0	90.825322	38.642234	77.371538	63.105911	0.198102	0.449999	0.445916	0.422389	32.784044	5.0	10.860610000000001	31.702013	6.0	0.038775	5.513227	4.0	77.29893299999999	4.482679	6.0	98.265051	16.177781	4.0	83.11201	23.8139	1.0	0.041038	4.5031099999999995	4.0	58.921983
912.0	3.0	53.005601	65.14295899999999	13.588546	78.89644100000001	0.61722	0.730687	0.137032	0.8704219999999999	37.385661	1.0	35.905642	14.25019	2.0	0.021117	0.47990200000000005	4.0	26.5816	1.115883	4.0	24.681363	58.619913000000004	4.0	82.125169	75.322428	4.0	0.013094999999999999	8.852611999999999	3.0	11.336692999999999
945.0	3.0	28.757737	45.043482	38.494678	28.732159000000003	0.12421700000000001	0.549449	0.503603	0.572396	24.940767	6.0	76.768945	32.998889	2.0	0.028193	1.94682	3.0	99.771168	0.9875280000000001	5.0	84.932286	50.599861	5.0	80.971806	29.954296999999997	2.0	0.146515	0.766862	6.0	85.04549200000001
976.0	3.0	40.296021	94.937759	49.264945000000004	63.202251000000004	0.193864	0.383128	0.234096	0.44998900000000003	44.26435	1.0	28.246615000000002	50.921178000000005	2.0	0.111304	1.802568	3.0	53.219781000000005	1.18781	4.0	81.50672	63.568225	4.0	92.668755	43.919554999999995	5.0	0.131101	10.979194999999999	2.0	26.285474
989.0	3.0	86.470534	42.644746999999995	54.823958	63.531099	0.637173	0.496646	0.7910689999999999	0.723233	24.000097	1.0	86.747378	51.244043	6.0	0.031441000000000004	4.932815	5.0	7.350875	5.963013	3.0	63.99365	9.050044999999999	3.0	34.921403000000005	50.704516	3.0	0.013716999999999998	10.737967	5.0	96.598866
998.0	3.0	47.399265	85.17490600000001	67.946736	27.193396000000003	0.314119	0.5678449999999999	0.516155	0.10231799999999999	15.97986	2.0	74.137955	31.257138	6.0	0.037455	0.309934	5.0	32.645083	0.447984	6.0	60.561038	29.045927000000002	5.0	28.50895	42.309567	4.0	0.071805	5.1419809999999995	6.0	58.562596
1038.0	3.0	87.46893399999999	86.027761	60.741707	29.682308000000003	0.34512600000000004	0.9844350000000001	0.855742	0.110017	25.723814	2.0	37.482305	36.311634000000005	1.0	0.010787999999999999	4.381115	1.0	95.493274	5.899571	5.0	68.948724	64.491938	6.0	44.012867	70.34409699999999	5.0	0.015194	14.949151	4.0	70.559866
1041.0	3.0	58.291047999999996	43.831806	81.493071	66.4458	0.637727	0.7791100000000001	0.23555900000000002	0.630881	59.038284999999995	5.0	88.582821	53.385408	1.0	0.017287	3.698403	6.0	10.360653	2.635597	6.0	45.830784	57.884903	6.0	18.986284	19.795573	4.0	0.01718	2.827482	6.0	54.124143999999994
1065.0	3.0	90.01691600000001	52.108338	27.345714	66.46099699999999	0.812886	0.21814699999999998	0.367147	0.494741	34.508827000000004	2.0	64.504839	36.250999	1.0	0.011039	2.248154	6.0	41.794740000000004	5.915447	1.0	56.385113	32.42395	6.0	41.745515000000005	69.08874200000001	1.0	0.044344	12.236861	4.0	33.370303
1075.0	3.0	58.563791	71.088646	84.268846	26.827501	0.489022	0.313128	0.168824	0.339977	68.389511	3.0	33.387383	30.929767	6.0	0.173677	2.899668	1.0	17.344117999999998	4.158199	4.0	76.819536	52.882416000000006	4.0	48.978334000000004	33.284521000000005	3.0	0.139356	13.648332	3.0	71.87076400000001
1106.0	3.0	63.461073	64.408978	34.782109000000005	78.48473100000001	0.745343	0.7445930000000001	0.473534	0.378919	48.74553	1.0	53.354496	59.079587	1.0	0.016619	2.855343	2.0	94.815038	4.940852	3.0	18.120181	33.847786	4.0	54.960257999999996	73.7188	6.0	0.015431	9.956946	3.0	18.083917
1169.0	3.0	83.39013100000001	66.769752	49.502525	54.26716700000001	0.36093400000000003	0.797706	0.168177	0.892818	62.040139	3.0	11.43247	19.033307999999998	3.0	0.058863	3.388361	6.0	28.885184000000002	2.703851	1.0	42.869252	34.629562	5.0	56.305501	47.40964	3.0	0.014722999999999998	1.378591	6.0	97.42194
1188.0	3.0	88.212101	85.175952	67.449013	53.530243000000006	0.7643399999999999	0.838017	0.7920560000000001	0.386693	57.892293	5.0	58.317429000000004	39.474013	2.0	0.10555	0.612109	3.0	54.677129	6.157743	5.0	72.645833	27.817391999999998	3.0	95.726477	34.26321	1.0	0.029049000000000002	8.669356	2.0	40.327884000000005
1209.0	3.0	51.844265	73.065754	41.676027000000005	33.706811	0.16813499999999998	0.900854	0.414371	0.180702	44.901925	4.0	47.943	65.29123299999999	4.0	0.040992	3.5867760000000004	5.0	5.436640000000001	6.0851120000000005	6.0	39.509834999999995	47.132961	1.0	82.373439	73.376069	3.0	0.020502	16.910882	5.0	38.963062
