uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
34.0	2.0	35.947891	98.30884499999999	85.002465	24.629562	0.43710699999999997	0.39773800000000004	0.8499129999999999	0.750921	41.018786	2.0	98.201832	42.839928	4.0	0.010154999999999999	0.650737	1.0	31.844072999999998	4.045615	2.0	7.120310000000001	9.858005	3.0	12.256723	35.879708	1.0	0.031985	4.1807870000000005	5.0	22.886588
58.0	2.0	93.76312	73.141971	65.65227800000001	67.539959	0.776258	0.116131	0.154894	0.762259	77.240486	3.0	14.470325	35.800803	4.0	0.018155	3.667514	4.0	20.997164	2.568311	6.0	3.5017739999999997	21.254929999999998	4.0	87.072311	33.687672	2.0	0.011736	9.137675	3.0	12.158406
80.0	2.0	10.674719999999999	33.549306	43.275743	13.731129000000001	0.472095	0.516822	0.753059	0.393268	32.101838	3.0	49.88227	33.596027	6.0	0.055385000000000004	0.518652	5.0	27.189588	1.775049	4.0	1.1375680000000001	8.660892	2.0	93.748164	39.407493	3.0	0.016207	1.705986	6.0	54.55126
106.0	2.0	60.57566800000001	87.283212	95.165307	53.15724	0.80494	0.248045	0.344962	0.736612	67.90656899999999	2.0	32.236048	44.492418	1.0	0.014391	3.0561540000000003	1.0	35.504551	1.358368	2.0	11.255187	60.135152000000005	6.0	78.29168	31.049061	1.0	0.020181	8.033816	3.0	51.813746
177.0	2.0	95.273671	67.40314599999999	87.109114	67.849775	0.369298	0.541606	0.597862	0.9594790000000001	71.3939	4.0	73.304751	56.810894999999995	4.0	0.026041	0.526609	4.0	6.727554	0.194348	6.0	90.10877099999999	8.91094	5.0	86.644482	68.736401	2.0	0.033939	12.367853	2.0	79.665022
206.0	2.0	66.96591	73.234177	91.220726	71.00400400000001	0.9113370000000001	0.229422	0.866604	0.978086	17.627992000000003	5.0	29.596466999999997	42.158842	3.0	0.029169999999999998	2.50316	5.0	41.879713	2.2908169999999997	1.0	14.606823	68.582921	1.0	74.03801999999999	69.03438299999999	4.0	0.016502	11.34687	3.0	26.224288
207.0	2.0	35.542082	47.587576	51.517982	66.593154	0.189025	0.967083	0.38351799999999997	0.559285	42.269079	1.0	77.286059	41.753567	1.0	0.010312	1.57348	6.0	6.384961	1.557666	2.0	32.350283000000005	19.083612	6.0	36.903874	46.209398	3.0	0.098763	10.910995	5.0	61.479366000000006
210.0	2.0	35.680388	63.654762	53.715877	62.700272999999996	0.540786	0.103782	0.810751	0.8088609999999999	29.734271999999997	5.0	49.509436	59.838411	3.0	0.025847000000000002	2.857452	6.0	66.447453	0.890905	6.0	24.000218	15.234026	1.0	38.465007	32.403791	4.0	0.01705	5.814116	5.0	79.888079
280.0	2.0	52.474548999999996	99.567627	60.825981999999996	14.293428	0.760848	0.275959	0.8806510000000001	0.489678	17.381879	1.0	14.250917999999999	62.478899	2.0	0.019265	4.089612000000001	2.0	49.878088	3.216211	4.0	51.856137	13.107675	3.0	64.04227	70.24605799999999	1.0	0.013651	1.443173	3.0	52.831658
309.0	2.0	84.604877	96.915087	71.831466	15.044818	0.201719	0.273456	0.23158800000000002	0.530033	23.946410999999998	2.0	1.168132	49.489422999999995	4.0	0.011748999999999999	5.554673	6.0	57.940256999999995	1.393015	3.0	88.870979	20.172181	6.0	17.108559	77.744745	5.0	0.048612999999999996	8.089962	6.0	58.917141
314.0	2.0	81.47306	36.257168	46.918875	26.191423999999998	0.160833	0.5752079999999999	0.743074	0.487925	74.26598299999999	3.0	2.1634900000000004	14.566632	5.0	0.038922000000000005	0.256161	6.0	32.91554	6.199826	6.0	65.559409	12.925846	4.0	91.990521	33.73288	4.0	0.058449	0.729592	5.0	25.859453
371.0	2.0	94.448796	96.648131	66.27864	87.06671700000001	0.497465	0.830831	0.22684400000000002	0.8659040000000001	57.48615	3.0	61.745978	42.62222	5.0	0.497684	0.7003050000000001	6.0	99.427362	0.074263	1.0	8.568344999999999	22.790703	5.0	90.75716899999999	65.825705	4.0	0.015732	15.582141	4.0	50.863931
379.0	2.0	97.90159399999999	87.101959	49.917859	83.539464	0.120923	0.569101	0.16041	0.896961	54.10675500000001	1.0	67.446138	68.32836400000001	6.0	0.10563099999999999	0.34120700000000004	4.0	42.735647	1.913662	6.0	14.310676999999998	56.919966	2.0	56.036942	60.629266	2.0	0.010629000000000001	11.13345	3.0	41.332483
404.0	2.0	20.529913	25.31513	12.223365	56.395045999999994	0.997114	0.505054	0.978758	0.37448200000000004	2.168803	2.0	32.569152	63.181304000000004	1.0	0.152372	1.84582	1.0	58.106081999999994	4.850601	3.0	11.854711	73.751767	6.0	84.541411	59.887476	3.0	0.014969999999999999	0.7480600000000001	5.0	13.302172
571.0	2.0	60.913316	8.949129	61.014291	66.073353	0.401983	0.178266	0.143657	0.909711	22.313086	6.0	1.808184	65.231948	1.0	0.024544999999999997	2.36518	6.0	43.54914	5.697192	2.0	84.933011	52.997926	6.0	43.984546	38.826251	6.0	0.033047	9.757146	3.0	86.877186
599.0	2.0	27.950504	96.40500300000001	88.736963	85.506615	0.539388	0.374758	0.125487	0.687017	67.030394	6.0	39.385177	51.853669000000004	6.0	0.011607	5.773169	5.0	58.296898	3.702575	5.0	5.025741	71.622365	5.0	35.702674	38.674158	3.0	0.014615000000000001	0.979891	6.0	64.02095200000001
821.0	2.0	57.552788	82.81298000000001	9.800419999999999	42.64118	0.162244	0.601851	0.515785	0.864654	53.87743100000001	1.0	21.300885	38.865331	1.0	0.010607	2.883297	6.0	80.644451	3.550857	1.0	43.104571	2.677623	3.0	86.94543900000001	70.14775300000001	3.0	0.017845	7.005947999999999	6.0	90.08375500000001
856.0	2.0	7.408613000000001	19.564475	21.361473999999998	15.288418	0.375205	0.284672	0.974715	0.19883599999999998	69.699793	2.0	2.670111	36.691736	2.0	0.188526	1.46653	1.0	36.057625	5.093952	2.0	2.723203	46.046504999999996	6.0	76.233664	35.489098	3.0	0.020613	7.163571000000001	6.0	83.760186
910.0	2.0	33.929093	86.766429	35.995193	7.81513	0.531246	0.356525	0.39807800000000004	0.1615	18.547439	6.0	52.596205000000005	68.298632	1.0	0.040059	1.129697	4.0	3.716508	1.941116	1.0	27.700896999999998	34.285503999999996	2.0	8.815852	63.541403	2.0	0.28471799999999997	9.714682	5.0	41.034564
947.0	2.0	74.624001	94.035442	30.795327	5.179204	0.6762670000000001	0.349518	0.6112390000000001	0.5196350000000001	70.365489	4.0	62.213377	69.59070899999999	1.0	0.012561	1.913298	2.0	99.131215	1.616266	2.0	10.819001	7.365792999999999	1.0	51.129591	28.451403000000003	1.0	0.028924000000000002	5.1208279999999995	3.0	61.101698
997.0	2.0	27.166959000000002	95.03129	74.25063399999999	31.174818	0.105922	0.554938	0.894682	0.232384	62.979817000000004	1.0	4.778822	35.31157	6.0	0.027405000000000002	2.273911	2.0	87.978247	0.980402	2.0	7.580589	8.522712	2.0	73.422866	59.347424	6.0	0.012018000000000001	12.675065	3.0	30.183087
1006.0	2.0	81.407985	71.91002399999999	76.390069	79.740443	0.474292	0.24479099999999998	0.272396	0.273466	13.124754000000001	1.0	13.016863	37.409011	6.0	0.017432	4.6163989999999995	1.0	58.29223100000001	5.13515	3.0	13.831793	50.834728000000005	4.0	44.801590000000004	17.825439000000003	3.0	0.033516000000000004	4.922411	4.0	45.374508
