HH	HH	HH	HH	0.00033	1	3028
HH	HH	HH	HL	0.0033	10	3028
HH	HH	HH	LH	0.00066	2	3028
HH	HH	HH	LL	0.0	0	3028
HH	HH	HL	HL	0.01882	57	3028
HH	HH	HL	LH	0.01354	41	3028
HH	HH	HL	LL	0.00165	5	3028
HH	HH	LH	LH	0.02015	61	3028
HH	HH	LH	LL	0.00231	7	3028
HH	HH	LL	LL	0.0	0	3028
HH	HL	HL	HL	0.00297	9	3028
HH	HL	HL	LH	0.02378	72	3028
HH	HL	HL	LL	0.00826	25	3028
HH	HL	LH	LH	0.08454	256	3028
HH	HL	LH	LL	0.34709	1051	3028
HH	HL	LL	LL	0.00429	13	3028
HH	LH	LH	LH	0.00264	8	3028
HH	LH	LH	LL	0.01486	45	3028
HH	LH	LL	LL	0.00627	19	3028
HH	LL	LL	LL	0.0	0	3028
HL	HL	HL	HL	0.00363	11	3028
HL	HL	HL	LH	0.00264	8	3028
HL	HL	HL	LL	0.00066	2	3028
HL	HL	LH	LH	0.00925	28	3028
HL	HL	LH	LL	0.0961	291	3028
HL	HL	LL	LL	0.01387	42	3028
HL	LH	LH	LH	0.01552	47	3028
HL	LH	LH	LL	0.15786	478	3028
HL	LH	LL	LL	0.09181	278	3028
HL	LL	LL	LL	0.00363	11	3028
LH	LH	LH	LH	0.00462	14	3028
LH	LH	LH	LL	0.00495	15	3028
LH	LH	LL	LL	0.03765	114	3028
LH	LL	LL	LL	0.00165	5	3028
LL	LL	LL	LL	0.00066	2	3028
