2	2	9.191018	1.218666	3.109680	-3.398972	-2.495050	-5.252763	7.877409	7.702766
3	2	-5.133586	-4.832173	6.348003	6.121844	7.224836	7.206416	-5.170672	-3.667519
5	2	-6.697487	-5.242373	7.182971	6.930526	-1.685150	-5.242371	5.194137	1.901688
7	2	5.461941	7.073795	2.655020	2.549439	5.525176	7.076135	-3.480930	-5.142769
8	2	5.334788	1.980012	0.524447	-8.315474	7.120638	7.323064	-2.063614	-8.327085
12	2	0.471703	0.320872	-1.774076	-10.643800	6.593817	7.078768	-6.453554	-10.643806
13	2	2.211841	0.026885	2.157369	-1.561585	8.680458	6.415039	-2.745540	-6.039206
14	2	7.883849	7.096824	0.088258	-9.491510	2.017594	-0.476990	2.934473	-4.329905
15	2	-0.954397	-2.247902	1.775645	-8.024222	5.393550	6.794017	-2.105478	-8.049391
17	2	4.951030	9.199439	-4.125678	-2.552652	-4.848747	2.522835	6.402351	6.582009
20	2	2.495389	4.925166	-0.945281	-7.006463	-1.827569	-5.177809	2.027552	-5.918709
22	2	-1.719174	-6.816944	-2.066915	-2.442566	-7.202449	-6.816948	3.875385	8.546770
23	2	6.571049	7.294243	-6.526592	-5.159346	-1.908068	-1.405612	5.306631	6.372345
24	2	-3.743737	-7.125508	7.102498	7.158935	2.766916	-1.653354	2.075514	-4.630999
25	2	6.829979	8.208410	-9.254473	-2.157213	-0.876179	-3.577525	3.048316	5.884082
27	2	6.667611	9.563245	-5.156598	-4.071801	-1.935490	-3.426547	6.908825	8.089794
29	2	-3.049421	-1.071271	6.279841	6.725294	7.232203	7.035769	-5.116655	-3.153690
33	2	6.413736	9.004448	-1.562334	-4.073165	1.769661	6.943296	5.297094	6.161960
36	2	-3.639464	-1.158056	8.771923	6.407920	7.484747	5.229213	-4.348119	-4.765577
37	2	-8.084276	-1.990667	7.187850	7.937208	4.559373	9.644251	-1.038525	-1.928405
41	2	-1.952571	-4.560930	3.694930	-1.381848	-8.464859	-4.560944	8.083789	5.845523
48	2	-0.637838	-7.734264	1.513605	-5.460134	-5.165230	-7.877384	7.268111	6.913930
51	2	7.952943	8.362708	-5.145982	-0.995544	-3.525295	-2.363497	6.547680	5.913916
55	2	2.079500	-1.959716	0.753078	-4.524296	-4.096911	-4.583031	4.855817	6.912301
57	2	-3.889267	-3.244815	0.390976	-7.188814	-9.214136	-3.244816	5.162673	5.410485
61	2	-2.626604	-3.172881	7.263741	8.338001	6.840836	6.759418	-4.032798	-3.925576
64	2	7.469403	7.321498	-6.347809	-4.971699	-0.185327	-4.409623	4.994621	6.121781
68	2	5.964933	5.847442	-5.411458	-5.099979	-3.470883	-5.825475	5.571566	7.114388
70	2	4.185292	6.728832	3.584971	5.663872	5.545030	6.729707	-1.664310	-5.588768
76	2	4.762920	6.616238	-3.977595	-4.013899	1.182013	-2.328495	0.632483	-3.696278
79	2	0.272256	-2.353749	1.449031	-6.324387	6.797104	7.784056	-1.856955	-8.618639
80	2	-7.606585	-4.786095	6.530518	7.209357	-2.969872	-4.773445	0.276848	-4.010689
82	2	7.535676	7.710465	-7.694178	-2.274661	-5.155963	-1.157357	4.428151	8.513691
84	2	-4.299261	-1.897180	7.575051	6.457170	6.781618	9.143739	-2.209770	-3.852203
85	2	1.142598	0.131454	-3.582815	-2.146717	5.902701	6.712830	-10.084568	-2.146717
88	2	7.017569	1.070412	-1.260310	-6.050467	7.017598	6.904659	-5.830874	-6.055342
92	2	6.275865	7.675221	-6.909801	-5.900761	1.314650	0.679808	-0.675402	-1.064932
94	2	-0.019284	-1.770052	-1.463962	-4.365350	5.819243	5.361771	-4.080103	-5.354002
95	2	-5.195833	0.647645	0.740565	-1.659152	-9.132114	0.647645	3.526480	6.096825
