uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
33.0	2.0	95.708439	99.8447	89.85011300000001	45.808162	0.7946989999999999	0.8041050000000001	0.30771	0.386854	3.722292	1.0	94.085387	20.882938	4.0	0.011136	2.486438	1.0	75.781412	4.591151	6.0	50.316719	5.996892	4.0	25.227415	11.269219	5.0	35.008284	7.5341	5.0	20.585810000000002	9.258944999999999	2.0	89.855476	5.166663	6.0	44.680626000000004
54.0	2.0	61.464397	48.993081	60.323767000000004	38.636277	0.863433	0.265322	0.216817	0.545134	6.071574	1.0	79.402218	0.9842420000000001	2.0	0.01066	0.6312909999999999	6.0	82.333237	3.05389	2.0	40.012716999999995	1.45129	1.0	24.770954999999997	12.674248	4.0	60.979006999999996	17.475213	2.0	8.274326	22.257410999999998	5.0	23.466808	3.6626239999999997	4.0	27.068754
91.0	2.0	89.095499	67.250507	80.751326	99.535327	0.279078	0.217	0.344461	0.760054	9.211087	3.0	2.460978	12.746883	4.0	0.011208	5.812492	6.0	82.541836	3.499315	1.0	36.103660999999995	21.499365	4.0	6.366121	8.531313	4.0	15.696589000000001	23.991352	5.0	24.016604	21.249311	3.0	74.920775	18.114988	6.0	86.449585
99.0	2.0	64.99431	18.475429000000002	7.582077000000001	28.817058000000003	0.534686	0.26466	0.19486099999999998	0.561828	1.3658489999999999	1.0	56.835589	2.088707	2.0	0.014583	1.689329	1.0	55.855084999999995	2.797108	6.0	67.410206	7.931483	1.0	63.083302	18.079125	2.0	55.797633	4.7885800000000005	6.0	62.432587	6.415012	2.0	34.263487	19.440101000000002	3.0	32.883895
198.0	2.0	37.518914	86.81253000000001	19.381214	36.050348	0.356002	0.213162	0.9763809999999999	0.16953900000000002	5.954052	1.0	58.62575	13.155326	2.0	0.013441999999999999	1.916192	3.0	56.087029	4.63586	6.0	21.03795	14.879338	2.0	18.941182	9.324772	4.0	10.682012	1.61323	1.0	41.065739	9.950155	3.0	52.571251000000004	3.326986	1.0	48.139613
264.0	2.0	83.551144	56.892586	68.298007	9.283603999999999	0.706667	0.698122	0.927787	0.54638	3.9767629999999996	5.0	86.405187	6.617907000000001	4.0	0.01866	5.308713	4.0	74.50143299999999	5.054819	1.0	30.036186999999998	0.292662	2.0	3.3986989999999997	7.953014	6.0	55.648672	10.692707	4.0	81.757081	11.318749	3.0	17.227497	9.042444999999999	3.0	8.448439
283.0	2.0	26.135649	24.378633999999998	87.386798	69.294032	0.221475	0.971568	0.738556	0.615546	16.715224	2.0	24.532444	15.951114000000002	1.0	0.031172000000000002	4.713616	1.0	59.580463	3.518126	2.0	88.50843499999999	0.395568	1.0	72.67217600000001	11.568869	5.0	80.372973	2.817293	1.0	76.244452	15.243717000000002	3.0	31.099940000000004	6.039213	2.0	33.969096
295.0	2.0	59.362954	13.383172	57.67782	70.48172199999999	0.572783	0.21570999999999999	0.6846260000000001	0.36041	1.9976459999999998	3.0	99.871555	8.967936	4.0	0.012406	3.911582	6.0	3.32027	3.804822	4.0	18.773048	3.1501669999999997	1.0	39.819357000000004	13.173082999999998	3.0	13.900169	6.313318	2.0	40.746463	19.341746	3.0	37.262885	15.042845000000002	3.0	38.862177
346.0	2.0	84.642228	11.088107	61.998089	84.87049300000001	0.158478	0.40973999999999994	0.576545	0.134168	6.74595	5.0	6.730308999999999	22.292096	4.0	0.011797	4.968261	6.0	38.268109	1.209876	1.0	70.310451	9.954419	2.0	25.012868	1.429837	5.0	4.561535	24.189262	6.0	38.257628000000004	6.981136	6.0	88.500813	16.675629	2.0	15.917125
363.0	2.0	49.433875	28.294472	54.690688	83.313231	0.30590100000000003	0.499033	0.952559	0.869232	3.448526	6.0	5.384857	4.522564	6.0	0.016074	2.013824	6.0	20.278126999999998	4.8945870000000005	3.0	89.03546800000001	22.112633	1.0	51.930071000000005	7.028791	4.0	91.240185	19.04559	1.0	38.136833	8.154995	3.0	97.882048	25.185685	5.0	67.645267
461.0	2.0	16.219870999999998	13.32656	39.141068	43.039614	0.220466	0.167827	0.225755	0.392848	6.773060000000001	1.0	79.828889	11.367277	4.0	0.016815	2.741635	1.0	55.609876	0.547275	1.0	34.924440999999995	17.173143	2.0	51.892784000000006	11.579886	1.0	97.44726999999999	21.521039000000002	5.0	17.156748	1.1723290000000002	4.0	2.523282	22.725478	6.0	64.160045
462.0	2.0	55.249021	41.993459	50.065538000000004	38.960937	0.52035	0.136527	0.422634	0.7026720000000001	7.472372999999999	5.0	3.3707309999999997	21.99191	6.0	0.032848	5.405447000000001	1.0	75.54455300000001	3.5538410000000002	1.0	84.02319	11.562600999999999	3.0	61.596661	7.260677	1.0	17.88465	24.238167999999998	3.0	9.854335	19.347455	6.0	59.825838	11.153227000000001	2.0	6.615664
