uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
2.0	2.0	35.665833	97.468711	12.614581	99.35427800000001	0.365087	0.49111099999999996	0.535937	0.416678	0.27828400000000003	2.0	90.857178	1.6422450000000002	2.0	0.01569	5.715571	1.0	63.559024	5.631766000000001	6.0	94.340329	8.176722	2.0	88.813974	10.238750999999999	2.0	68.762384	22.000694	2.0	91.07250400000001	9.539226	3.0	37.992691	22.666672	4.0	29.847261
8.0	2.0	90.89024	88.739919	47.318434	15.775151999999999	0.428537	0.8207760000000001	0.790909	0.6661819999999999	19.349504	3.0	24.048647	6.128778	2.0	0.014079	3.321187	1.0	13.219982	0.726002	3.0	79.124808	12.325332000000001	3.0	87.072649	9.246718	1.0	36.647737	3.39911	5.0	9.632592	15.078852	6.0	90.865687	14.504313	2.0	60.477343999999995
14.0	2.0	61.742973	11.770337	17.340045	28.658703999999997	0.223289	0.185864	0.704695	0.16755499999999998	6.356764	4.0	71.718345	4.0605910000000005	2.0	0.031477	5.07656	2.0	4.895817	3.424175	5.0	93.572694	1.3121180000000001	3.0	34.855078999999996	10.130272999999999	5.0	9.70246	23.177738	5.0	16.55913	16.555695999999998	4.0	11.239332000000001	24.914556	6.0	22.404452
16.0	2.0	78.417676	67.236925	1.678093	99.824759	0.180263	0.471326	0.8746510000000001	0.716658	14.194637	4.0	83.864405	15.576514000000001	5.0	0.40015	5.9568650000000005	1.0	11.182277000000001	3.6660489999999997	5.0	8.702173	20.211276	3.0	72.92711	18.163235	1.0	69.522147	18.294724	1.0	26.803048999999998	18.182199	2.0	83.545497	20.480389000000002	5.0	18.220492999999998
26.0	2.0	35.167770000000004	51.584604	36.518409999999996	12.561814	0.952657	0.569221	0.894467	0.721856	10.936667	6.0	85.403803	7.142558	6.0	0.010353	3.2689150000000002	5.0	97.72322700000001	3.803936	4.0	42.700843	16.22299	4.0	65.503274	24.609032	1.0	59.733104000000004	22.811096	1.0	76.373642	9.963519999999999	6.0	50.161727	4.30598	1.0	40.420755
27.0	2.0	45.052896000000004	40.816596000000004	63.292249	32.278109	0.6265149999999999	0.115753	0.931934	0.97134	1.483853	3.0	17.885472	17.900994	5.0	0.014975	0.890589	4.0	84.027644	1.083405	3.0	85.193076	17.435395	2.0	79.510865	18.436803	3.0	13.939376999999999	6.57494	4.0	28.970972999999997	12.991932	4.0	75.375904	24.838424	6.0	61.245819
30.0	2.0	50.043659999999996	21.111456	5.095377	6.992839999999999	0.773329	0.848699	0.633225	0.741924	20.755457	1.0	42.835732	13.053001	2.0	0.020942	5.810987	1.0	49.836502	2.418959	6.0	99.46937199999999	12.017645	2.0	54.224561	3.0643439999999997	3.0	89.712643	10.902274	2.0	73.965346	14.667832	3.0	49.177406	5.701581	4.0	61.525375
32.0	2.0	49.090454	23.826404999999998	13.606569	6.823977	0.6134539999999999	0.462841	0.660658	0.14027699999999999	12.288872999999999	3.0	18.87829	7.3404039999999995	6.0	0.019842	5.311058	2.0	82.774521	2.655662	2.0	34.576243	9.668264	6.0	6.253773000000001	13.234986	5.0	62.797438	18.727301	6.0	55.892506999999995	6.8494589999999995	5.0	64.030158	6.059551	4.0	60.397314
34.0	2.0	67.189933	23.052220000000002	5.728056	75.57664100000001	0.902634	0.757909	0.46673400000000004	0.43213199999999996	10.985762	2.0	97.820575	10.108039999999999	4.0	0.027279	0.7066359999999999	4.0	11.349807	4.792451	1.0	16.386568	15.639783	6.0	41.534957	7.1624229999999995	1.0	56.238055	9.176287	4.0	37.726031	16.950162	3.0	12.944805	8.592566	3.0	79.570183
52.0	2.0	71.256909	50.818089	75.974016	7.861999000000001	0.563038	0.9177209999999999	0.5762649999999999	0.9836459999999999	7.421631	3.0	40.026202000000005	19.898003	6.0	0.011188	1.864175	1.0	28.703031	3.031053	1.0	84.192003	11.020995	3.0	95.46014699999999	8.15962	2.0	37.625799	19.67437	2.0	65.688413	13.253627	2.0	99.08809699999999	23.750098	1.0	4.979134999999999
