uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
187.0	2.0	41.930163	88.836404	98.558566	9.609946	0.8362850000000001	0.161186	0.620423	0.769934	23.784633	5.0	45.178565	13.260072000000001	6.0	0.159142	5.330878	2.0	94.31586899999999	3.4320739999999996	3.0	79.467998	20.939123000000002	3.0	65.166379	20.184735999999997	5.0	1.471866	3.018908	6.0	86.941059	21.348641	1.0	52.121054	16.126688	4.0	44.064328
269.0	2.0	14.843917999999999	34.196332	38.871846000000005	42.564567	0.15651099999999998	0.644636	0.37249299999999996	0.7072970000000001	9.848555000000001	6.0	51.715114	17.820463	1.0	0.025632	4.932951999999999	2.0	35.748247	6.24322	1.0	20.491948	10.968335	3.0	67.35072199999999	12.700553	2.0	7.876142	12.290453	5.0	3.7157769999999997	0.761646	5.0	99.002095	20.486364000000002	1.0	93.614292
338.0	2.0	44.867432	96.808821	43.546344	44.703205	0.779501	0.265394	0.856619	0.192028	6.055347	3.0	19.890419	24.578592999999998	4.0	0.010232999999999999	3.036723	6.0	57.1644	4.717723	3.0	41.931399	1.547684	3.0	77.155423	1.526485	1.0	51.536483000000004	7.690977	2.0	17.703020000000002	10.852598	4.0	95.54204	11.171438	3.0	2.986294
416.0	2.0	85.290173	71.576105	99.731328	93.516364	0.21736999999999998	0.363681	0.24297	0.302608	12.463695	3.0	25.617591	20.385005	6.0	0.021925	1.538002	3.0	67.082611	6.125483999999999	6.0	52.906518000000005	15.472509	1.0	67.17858100000001	17.500099	1.0	25.162607	7.775264999999999	3.0	14.329551	3.0255799999999997	6.0	85.484083	7.467225	4.0	4.841874
438.0	2.0	38.712931	68.920057	49.037549	64.26397800000001	0.547211	0.117381	0.23675100000000002	0.897531	7.125395	3.0	37.415725	12.030788000000001	2.0	0.024555	4.254073	4.0	88.94459599999999	1.9525919999999999	2.0	46.610857	6.964071000000001	4.0	80.09208100000001	2.546311	1.0	58.776081999999995	8.168863	3.0	29.191591	8.976614	1.0	10.780975	0.406568	4.0	96.73354499999999
474.0	2.0	71.107242	63.343499	46.056368	37.063691	0.340088	0.41262299999999996	0.19078	0.49794399999999994	4.09284	5.0	11.854325	10.300815	4.0	0.021255	2.04453	1.0	79.10440799999999	0.540817	1.0	96.662584	19.385410999999998	3.0	74.49825899999999	8.212029	2.0	3.129481	19.40693	2.0	22.53269	11.636363000000001	3.0	14.146604	7.9312380000000005	6.0	16.767626
523.0	2.0	73.548916	55.428761	68.47659499999999	76.729039	0.24921500000000002	0.41366400000000003	0.765893	0.170431	1.403584	2.0	32.973813	9.738997999999999	4.0	0.015036	2.392061	1.0	87.914411	2.5508740000000003	2.0	62.536678	13.644642999999999	5.0	30.083312	0.687891	5.0	60.164547	13.222964000000001	3.0	34.105773	20.350796	2.0	7.274112	1.147864	4.0	26.694043
548.0	2.0	39.224689	55.28549	94.04686099999999	54.877421	0.44950500000000004	0.275562	0.174173	0.626946	8.553785000000001	2.0	60.467197999999996	14.452445999999998	5.0	0.302532	2.821668	6.0	45.910633000000004	1.134622	6.0	59.39181800000001	9.000663000000001	2.0	54.34186700000001	1.9933150000000002	1.0	20.941245000000002	2.354454	3.0	10.321093	9.740148	5.0	25.707819	9.169371	6.0	14.293524
570.0	2.0	71.923209	96.387315	74.35600600000001	67.217045	0.203954	0.892921	0.12501099999999998	0.287051	2.307348	6.0	88.544576	22.385716	6.0	0.014913	2.339833	3.0	49.069276	3.712175	1.0	79.667496	21.82262	2.0	43.364649	8.955447999999999	3.0	9.770806	13.711051000000001	5.0	95.696936	1.594913	3.0	74.07553	3.073481	1.0	84.159142
633.0	2.0	49.762451	73.969854	75.050657	84.219078	0.661744	0.408359	0.101358	0.645644	12.109374	2.0	71.81235699999999	12.152121000000001	1.0	0.010676	0.45196800000000004	6.0	40.761842	2.140475	3.0	41.006405	20.967937	1.0	32.816897	5.385772	4.0	98.907738	14.013902999999999	5.0	5.247747	1.1926379999999999	6.0	56.780614	14.58555	3.0	47.077275
650.0	2.0	75.383927	46.898963	35.940443	91.485978	0.661199	0.187049	0.457379	0.510761	14.744883999999999	1.0	30.722526000000002	10.907986	4.0	0.029981	3.7600480000000003	3.0	43.273896	3.731436	5.0	9.587466000000001	8.420075	4.0	51.639128	16.2913	3.0	91.001345	6.9287160000000005	3.0	82.575075	5.257096	4.0	5.189866	1.078166	5.0	4.601099
674.0	2.0	79.593673	98.191475	95.051879	29.411503999999997	0.294578	0.271539	0.44863100000000006	0.44168500000000005	16.749852	4.0	99.60548	11.461977000000001	4.0	0.437554	1.6220370000000002	6.0	1.9991	1.982387	6.0	35.024467	3.920871	2.0	84.626559	10.125805999999999	2.0	36.465928000000005	2.6716330000000004	1.0	97.41520200000001	0.978469	2.0	39.055021	7.8109020000000005	1.0	85.462992
693.0	2.0	54.678439000000004	31.133915000000002	86.513909	9.384927000000001	0.658211	0.591825	0.356032	0.896481	22.451054	5.0	78.930444	17.202961	2.0	0.11038599999999998	5.730090000000001	1.0	36.201033	4.523193	4.0	54.768887	21.588504999999998	3.0	76.653428	13.664528	5.0	5.908618	13.327385000000001	2.0	13.335037	9.060234	1.0	86.291152	22.631455	3.0	6.385896
874.0	2.0	60.72435600000001	23.1312	32.574065999999995	68.668788	0.267206	0.847899	0.177965	0.101265	4.6477260000000005	4.0	71.808212	20.57145	5.0	0.49028900000000003	2.892159	3.0	80.390684	4.525604	6.0	92.228602	23.600504	5.0	3.237673	20.649024	5.0	24.006007	18.247783	5.0	1.05922	0.5790420000000001	5.0	57.417559999999995	11.732115	5.0	3.934966
896.0	2.0	69.32996899999999	74.705935	18.889864000000003	12.045478	0.959966	0.742021	0.25909099999999996	0.377291	21.992635999999997	2.0	34.019113	10.526197999999999	3.0	0.021703999999999998	2.768992	3.0	73.872519	2.522251	2.0	59.972962	1.7395330000000002	6.0	49.693109	3.018452	1.0	68.86788	4.58329	1.0	19.588227	9.420383000000001	2.0	68.112288	6.668978	1.0	4.599223
899.0	2.0	44.614782	24.689783	68.698134	60.5225	0.883178	0.38157399999999997	0.21782600000000002	0.8955280000000001	2.555244	3.0	59.728875	24.523183	3.0	0.01009	2.5219099999999997	1.0	28.866079	0.420857	2.0	63.375243999999995	15.426410999999998	3.0	63.914381000000006	19.436973000000002	6.0	8.077193	2.741813	3.0	94.660036	13.875274	6.0	36.37832	14.63674	1.0	21.232309
984.0	2.0	45.259883	24.273831	37.248384	67.008718	0.130056	0.16383699999999998	0.829514	0.9581879999999999	13.042488	2.0	18.435017000000002	11.045906	5.0	0.010756	1.244129	2.0	86.093137	0.6805979999999999	1.0	33.956216999999995	6.987423	1.0	26.948551000000002	1.191367	3.0	4.573674	5.676762	1.0	76.266613	0.62502	5.0	32.197876	10.390752	6.0	8.238724000000001
1076.0	2.0	53.539014	62.014065	17.413929	90.114757	0.7294109999999999	0.8631700000000001	0.347437	0.131415	3.171621	5.0	84.170896	18.845587	1.0	0.019249000000000002	0.27015100000000003	1.0	47.792775	2.336888	4.0	82.25431400000001	18.984578	2.0	55.627866000000004	5.11071	1.0	6.643592999999999	5.521594	2.0	26.2861	12.288950999999999	6.0	44.555802	11.627403	5.0	14.087679999999999
1097.0	2.0	43.052325	41.777454999999996	16.06244	29.21655	0.431129	0.983858	0.257668	0.148769	2.7864459999999998	2.0	41.311704	9.069854	6.0	0.06503400000000001	0.346028	6.0	9.15429	3.7494940000000003	6.0	15.031954	5.440035	2.0	12.129676	24.338604	2.0	3.175443	10.765738	2.0	57.888985999999996	0.9561729999999999	1.0	89.539462	3.282022	4.0	70.49126600000001
1098.0	2.0	33.97175	36.606053	79.799014	46.995699	0.989007	0.84836	0.11425999999999999	0.453171	18.322710999999998	2.0	16.17951	24.808518	1.0	0.062557	2.746444	6.0	27.434385	4.157055000000001	4.0	87.971817	6.103073999999999	6.0	85.060074	5.919461	3.0	90.481512	13.064556	3.0	15.460235	0.954131	5.0	60.519789	9.062847999999999	4.0	14.121889999999999
1123.0	2.0	19.905672	38.855478999999995	85.799131	92.132207	0.937169	0.249493	0.353258	0.20088699999999998	2.451438	5.0	5.2661739999999995	7.662975	6.0	0.040239	0.6176560000000001	1.0	98.306931	1.9065439999999998	5.0	96.15193599999999	8.344775	5.0	34.821846	16.311947	5.0	11.085703	8.522691	1.0	41.227990000000005	20.633511	2.0	95.252072	12.353060000000001	6.0	60.155384999999995
