HH	HH	HH	HH	0.04791	55	1148
HH	HH	HH	HL	0.02003	23	1148
HH	HH	HH	LH	0.06533	75	1148
HH	HH	HH	LL	0.02613	30	1148
HH	HH	HL	HL	0.00784	9	1148
HH	HH	HL	LH	0.01655	19	1148
HH	HH	HL	LL	0.0122	14	1148
HH	HH	LH	LH	0.0993	114	1148
HH	HH	LH	LL	0.08188	94	1148
HH	HH	LL	LL	0.02352	27	1148
HH	HL	HL	HL	0.00087	1	1148
HH	HL	HL	LH	0.00697	8	1148
HH	HL	HL	LL	0.00436	5	1148
HH	HL	LH	LH	0.01481	17	1148
HH	HL	LH	LL	0.0392	45	1148
HH	HL	LL	LL	0.02613	30	1148
HH	LH	LH	LH	0.11585	133	1148
HH	LH	LH	LL	0.04965	57	1148
HH	LH	LL	LL	0.01655	19	1148
HH	LL	LL	LL	0.02091	24	1148
HL	HL	HL	HL	0.00871	10	1148
HL	HL	HL	LH	0.0	0	1148
HL	HL	HL	LL	0.00697	8	1148
HL	HL	LH	LH	0.00348	4	1148
HL	HL	LH	LL	0.0061	7	1148
HL	HL	LL	LL	0.02091	24	1148
HL	LH	LH	LH	0.02526	29	1148
HL	LH	LH	LL	0.02265	26	1148
HL	LH	LL	LL	0.00871	10	1148
HL	LL	LL	LL	0.02875	33	1148
LH	LH	LH	LH	0.08972	103	1148
LH	LH	LH	LL	0.0122	14	1148
LH	LH	LL	LL	0.02091	24	1148
LH	LL	LL	LL	0.02003	23	1148
LL	LL	LL	LL	0.02962	34	1148
