uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
107.0	4.0	17.076928	37.525847999999996	72.69380600000001	16.238873	0.581961	0.366058	0.651658	0.609524	73.319008	4.0	55.457893000000006	36.353013	1.0	0.028207	0.40738	4.0	92.056943	4.09614	2.0	48.553084000000005	6.488743	6.0	93.79526	4.0858669999999995	1.0	0.12458499999999999	7.5172300000000005	3.0	25.536601
143.0	4.0	62.859377	48.204058	89.93198100000001	83.137658	0.971938	0.595777	0.853743	0.936326	49.896021000000005	6.0	75.16335500000001	46.255679	2.0	0.34039200000000003	1.244408	6.0	93.637428	0.258793	6.0	43.705154	16.507413	6.0	27.022726000000002	50.453664	2.0	0.027743	18.322638	3.0	74.922382
153.0	4.0	77.00600899999999	42.86146	47.025087	83.598842	0.883318	0.45942200000000005	0.560017	0.698611	18.082918	3.0	43.213409000000006	36.016278	4.0	0.624649	5.382311	5.0	50.257556	5.227621	1.0	86.565116	51.334057	5.0	28.37345	40.908644	2.0	0.021872	10.741819	2.0	38.916815
175.0	4.0	93.43915600000001	59.76914	34.209993	74.437101	0.9485100000000001	0.8633870000000001	0.561824	0.265326	67.31195799999999	5.0	92.945196	58.955589	1.0	0.027962	3.9044309999999998	3.0	82.455104	4.870417	6.0	9.710386	62.203112	6.0	51.215291	51.889860999999996	1.0	0.081549	10.574488	3.0	46.045351000000004
190.0	4.0	39.695174	68.834099	39.593701	45.187987	0.978191	0.902582	0.5389970000000001	0.667578	31.271093	2.0	52.293756	66.294157	6.0	0.024965	0.731024	2.0	37.598661	6.256692	1.0	53.821887	19.961548	4.0	66.390013	63.17645600000001	1.0	0.01956	14.535153	6.0	70.450835
213.0	4.0	37.131628000000006	56.36901999999999	88.036641	28.630598	0.7777149999999999	0.89345	0.774881	0.44083599999999995	26.671315000000003	6.0	95.103863	48.209604999999996	4.0	0.041627	2.498212	4.0	96.922949	4.4397459999999995	2.0	51.483028999999995	31.407211	5.0	75.90342	62.023005000000005	1.0	0.010803	15.840983	1.0	58.331867
236.0	4.0	37.083940000000005	47.543735999999996	25.306869	15.302260999999998	0.798546	0.788142	0.491996	0.9347129999999999	48.737715	2.0	50.033186	29.694641999999998	2.0	0.013702	2.084979	5.0	3.864421	4.13089	5.0	73.05261	7.75283	5.0	15.315051	28.400132	1.0	0.058962	8.005556	4.0	10.823981
378.0	4.0	49.296762	34.704941999999996	10.055302000000001	67.31573399999999	0.812487	0.620661	0.540998	0.934981	69.13011800000001	5.0	78.318759	65.880835	3.0	0.010594	1.8492099999999998	6.0	28.578846000000002	2.227965	6.0	90.23125999999999	11.47535	6.0	92.609299	56.027629000000005	5.0	0.031685000000000005	1.3113139999999999	2.0	45.364468
447.0	4.0	30.242364000000002	33.761616	86.553317	39.582485	0.510958	0.430379	0.788748	0.523846	37.670466	6.0	83.37278	58.285869999999996	5.0	0.014901	3.613829	2.0	53.632763	4.551986	6.0	24.86723	31.782252000000003	2.0	92.90684399999999	63.515401000000004	2.0	0.031258999999999995	11.814671	5.0	55.65570400000001
450.0	4.0	96.057114	53.048033	66.851815	23.819474	0.327359	0.9570049999999999	0.410021	0.602688	17.120766	6.0	57.165707	27.473499	4.0	0.029608999999999996	4.339399	1.0	57.212412	5.240273999999999	4.0	93.735198	26.926734000000003	5.0	48.332498	66.752498	6.0	0.038479	8.600452	5.0	39.491508
513.0	4.0	56.21093199999999	34.336794	95.269209	23.264523999999998	0.8244100000000001	0.571284	0.9327799999999999	0.984835	10.630489	4.0	76.389547	59.94925799999999	5.0	0.011912	4.608047	6.0	46.916792	1.913925	5.0	8.211549	12.656671000000001	4.0	40.21484	29.097459000000004	1.0	0.013878999999999999	12.770097	5.0	97.35296600000001
708.0	4.0	94.081638	87.727836	62.780058999999994	35.935285	0.6005189999999999	0.787921	0.751541	0.8510139999999999	13.495022	6.0	19.838725	51.436238	4.0	0.028672000000000003	4.954854	2.0	72.99922099999999	0.46001400000000003	3.0	83.038003	17.260234	6.0	90.306205	57.293666	5.0	0.33788	12.333193	5.0	37.71396
