uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
48.0	2.0	11.401519	18.143348	70.667712	12.821394	0.895142	0.655296	0.646346	0.626843	39.3967	2.0	50.028113	63.373937	2.0	0.040239	1.8199880000000002	6.0	39.75801	1.480842	1.0	44.899561	41.653566	1.0	48.298134999999995	15.562648999999999	1.0	0.020531	10.105327	5.0	60.631814
50.0	2.0	7.034592	22.65506	63.571364	57.613535999999996	0.888951	0.978591	0.506289	0.612449	35.021111	3.0	75.95746700000001	42.398227	5.0	0.204682	1.792212	5.0	45.620470000000005	0.408889	3.0	74.337327	72.808359	6.0	49.74217	27.062592	3.0	0.040976	16.813628	1.0	91.209028
63.0	2.0	1.3879110000000001	4.338737	24.017778	52.752275	0.904272	0.687109	0.7098909999999999	0.869518	33.880186	3.0	76.081775	4.007865	1.0	0.072992	4.681477	4.0	15.199549	1.8387639999999998	1.0	37.392986	36.503895	2.0	72.636985	20.054529000000002	5.0	0.020725999999999998	15.343972	1.0	85.291733
81.0	2.0	5.614378	58.589461	86.387811	54.41856	0.427018	0.687351	0.505391	0.25933	40.111740000000005	3.0	22.893776000000003	9.144608	6.0	0.020937	4.9286389999999995	5.0	51.090261	1.555116	6.0	43.526592	57.123495999999996	4.0	41.75844	16.36636	3.0	0.042254	10.288744	5.0	84.546904
89.0	2.0	33.567859999999996	4.730097	13.317549	37.436170000000004	0.924892	0.7911199999999999	0.497745	0.663441	48.944472	1.0	78.355435	5.15005	2.0	0.020304	1.444197	5.0	11.945909	5.220216000000001	3.0	25.02028	62.554894999999995	4.0	67.06111700000001	60.934585	4.0	0.026151	2.265678	2.0	59.1774
123.0	2.0	33.964871	7.503553999999999	18.580298000000003	90.489377	0.812573	0.674512	0.770571	0.7521399999999999	38.285344	4.0	93.914186	64.342579	5.0	0.054398	5.900563	4.0	57.719303000000004	2.504347	4.0	15.734933999999999	35.368034	4.0	97.10024399999999	10.554818	2.0	0.012203	1.5524280000000001	3.0	95.227965
135.0	2.0	65.41633399999999	2.136848	45.403365	90.317075	0.8546040000000001	0.5688	0.88555	0.464765	64.568923	5.0	13.717526999999999	20.222709	6.0	0.014402000000000002	2.4876270000000003	1.0	23.256598999999998	2.612721	2.0	10.906203999999999	49.554334000000004	3.0	60.48165	16.079447000000002	4.0	0.01548	16.653975	3.0	41.300684999999994
140.0	2.0	98.848874	10.389588999999999	98.888254	21.382685000000002	0.375737	0.6035470000000001	0.8597899999999999	0.394719	1.990103	2.0	4.637111	62.987388	6.0	0.011795	0.727089	6.0	65.83095	0.9372969999999999	5.0	84.46255699999999	59.18934399999999	6.0	23.653307	31.16259	1.0	0.019731	8.350488	5.0	47.497163
169.0	2.0	7.061532000000001	1.161008	81.166457	73.265821	0.836838	0.44378199999999995	0.659297	0.428091	70.743615	6.0	82.29271800000001	14.216581	4.0	0.010618	1.211489	2.0	42.736867	5.477054	1.0	33.774937	59.313066000000006	5.0	42.211963	60.253252	3.0	0.010783	8.961772999999999	4.0	19.52293
192.0	2.0	4.272398	18.124175	43.651348	87.955916	0.9727540000000001	0.843901	0.7024100000000001	0.8462139999999999	35.251527	4.0	51.136843	13.891503	1.0	0.393349	3.3690160000000002	3.0	89.478746	5.171118	1.0	42.936189	37.559994	5.0	37.494354	46.474032	2.0	0.014255	8.384075	4.0	21.848585
217.0	2.0	82.540382	12.068719999999999	63.565386	81.37281800000001	0.826039	0.32371500000000003	0.6705979999999999	0.6242449999999999	63.511219999999994	6.0	28.057756	45.34755	3.0	0.012711	6.084601999999999	1.0	36.642062	5.594031	3.0	36.791561	5.5305599999999995	5.0	67.123242	21.75447	3.0	0.049237	17.185724	5.0	74.52635500000001
248.0	2.0	8.345436999999999	57.93995	84.977548	30.757469	0.7968569999999999	0.5734239999999999	0.9175639999999999	0.844131	40.066807	5.0	9.592906	26.669909000000004	6.0	0.031804	5.509073	1.0	44.601718	4.56798	4.0	98.28729200000001	9.059313000000001	3.0	72.09265699999999	35.043137	2.0	0.018445	8.437667	4.0	84.35132
274.0	2.0	90.51095	33.111129	73.577508	63.370261	0.939883	0.8868520000000001	0.48248500000000005	0.260838	62.291699	4.0	66.321624	14.911022	3.0	0.024355	1.588651	3.0	61.009329	4.751005	3.0	39.0484	52.059999	6.0	77.473198	44.55297	4.0	0.099605	11.651523	6.0	21.265349
364.0	2.0	30.528270000000003	9.710493	21.742719	19.355443	0.28933000000000003	0.8823270000000001	0.601506	0.303637	58.758365000000005	3.0	60.798535	7.945182000000001	3.0	0.014566999999999998	2.801078	6.0	11.090547	3.170896	5.0	95.15513	29.757548999999997	5.0	25.039616	45.554041	5.0	0.022678999999999998	5.981105	5.0	55.666138000000004
388.0	2.0	9.742041	4.16311	28.601468	79.55368	0.976403	0.110981	0.8048890000000001	0.6730520000000001	63.708479000000004	2.0	41.417153000000006	27.385766999999998	2.0	0.015971	5.147414	3.0	18.757041	4.020163	1.0	61.600313	73.869011	5.0	53.537569999999995	35.74883	5.0	0.014341999999999999	5.485342	5.0	78.163852
484.0	2.0	8.763299	74.133689	1.4873299999999998	89.95965100000001	0.7759550000000001	0.9117780000000001	0.196528	0.9616459999999999	62.597993	1.0	8.969567999999999	44.565695	4.0	0.056391	6.022522	3.0	62.316249	2.4431529999999997	4.0	20.624309	9.051	3.0	56.273592	9.197275	6.0	0.013108000000000002	4.4198830000000005	6.0	62.05197
490.0	2.0	37.285187	6.736953	53.758455000000005	16.315538	0.469305	0.505546	0.9505790000000001	0.46361800000000003	50.785605	5.0	76.36873800000001	3.7419290000000003	6.0	0.01935	0.757858	4.0	83.18271	2.373385	6.0	51.894085	7.990609	6.0	73.838532	73.780085	5.0	0.023107	4.008265	6.0	86.76302700000001
496.0	2.0	13.554042	10.979432000000001	11.921483	45.760853999999995	0.360111	0.159659	0.7875840000000001	0.439546	64.480335	5.0	14.409967000000002	17.175281	5.0	0.013753999999999999	0.7590210000000001	1.0	41.680693	5.7724519999999995	1.0	70.319144	18.421477	3.0	76.672862	62.987283999999995	6.0	0.114548	5.471727	3.0	65.688727
536.0	2.0	86.09196700000001	1.8978279999999998	17.593579000000002	23.223822	0.888498	0.6623859999999999	0.47293599999999997	0.375828	52.71195	3.0	38.112359000000005	31.927153999999998	4.0	0.036331	1.8390119999999999	6.0	99.40101899999999	2.674516	1.0	31.243458	27.793204	2.0	78.841985	26.536879	5.0	0.022616	17.437353	3.0	49.236588
546.0	2.0	14.643242	23.945109	30.291589000000002	79.847939	0.9192950000000001	0.8882610000000001	0.482282	0.708097	25.799182000000002	1.0	53.463018999999996	8.39289	6.0	0.026413	1.100174	1.0	5.832402	3.393873	1.0	48.041738	52.255088	2.0	32.131755	4.657732	2.0	0.011323999999999999	7.917028	1.0	85.020538
556.0	2.0	39.451974	2.162001	91.89034699999999	41.309962	0.811577	0.37363	0.640031	0.957716	65.512073	4.0	92.691815	20.552820999999998	4.0	0.026399000000000002	5.2813360000000005	1.0	12.689378999999999	2.510369	5.0	60.952983999999994	24.26681	3.0	97.787481	16.011697	4.0	0.014627000000000001	13.072892	3.0	15.800845
570.0	2.0	88.418644	9.8649	99.355837	58.113766000000005	0.47357899999999997	0.8732719999999999	0.904381	0.11638	34.496811	6.0	92.83023399999999	41.967513000000004	4.0	0.056219000000000005	6.0025830000000004	1.0	13.045699	3.458307	6.0	51.593415	57.638324	6.0	97.153239	21.178033	3.0	0.099371	7.549657000000001	4.0	49.273568
587.0	2.0	8.027321	12.858932000000001	4.309416000000001	90.806201	0.7318819999999999	0.208538	0.296034	0.618081	77.58673	2.0	55.62095	44.878738	1.0	0.011616	1.3943530000000002	5.0	21.739523000000002	3.3562089999999998	6.0	90.47564	38.196577000000005	2.0	43.895444	29.443346999999996	6.0	0.015531999999999999	1.842025	5.0	42.447869
619.0	2.0	5.1161330000000005	78.194517	29.245337	30.799108	0.99135	0.548794	0.9272440000000001	0.547583	70.888848	6.0	5.812029	50.168136	6.0	0.046404	4.873434	2.0	99.764772	1.448863	5.0	65.260069	22.245167000000002	4.0	33.30464	52.039799	1.0	0.036692	16.333394000000002	1.0	19.127794
631.0	2.0	2.85776	51.288928999999996	20.225817000000003	62.226521	0.931047	0.939525	0.393467	0.802398	26.418571000000004	5.0	72.148674	69.933837	1.0	0.011354000000000001	1.663666	5.0	14.552885	0.283053	6.0	18.46525	32.80157	3.0	36.875448999999996	24.40111	3.0	0.10698800000000001	9.720373	2.0	80.501822
