uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
1.0	2.0	92.325073	50.846328	72.005771	33.669115000000005	0.72649	0.199267	0.9904729999999999	0.603716	5.873239	4.0	1.9894009999999998	20.870133	1.0	0.014005000000000002	4.706631	4.0	97.79504200000001	1.9154209999999998	5.0	70.171891	25.813658	2.0	22.521201	39.433593	4.0	0.388862	5.202831	3.0	31.905435999999998
14.0	2.0	82.67591	48.900809	32.708056	74.842265	0.134631	0.23350900000000002	0.767466	0.13298900000000002	30.821241999999998	4.0	63.836881999999996	55.005843000000006	5.0	0.013374	6.0536330000000005	1.0	40.377123	2.45991	6.0	89.94845	48.543613	6.0	28.878134000000003	16.963034	2.0	0.359763	0.243356	5.0	26.493083000000002
21.0	2.0	70.070729	51.623225	74.584278	46.670949	0.175875	0.556845	0.42326400000000003	0.274739	76.011014	1.0	75.857469	29.667037	1.0	0.014758000000000002	5.483522	4.0	87.301917	6.0398510000000005	3.0	51.737802	45.000932	6.0	19.340553	70.955866	1.0	0.010014	6.154433	1.0	7.913886
28.0	2.0	60.510066	57.16543000000001	75.599657	51.783988	0.345698	0.780578	0.993809	0.742139	39.125752	4.0	18.686128	29.885025	3.0	0.016437	4.31926	2.0	89.26605500000001	6.012791	1.0	71.595249	55.467465000000004	2.0	93.942258	52.831265	1.0	0.010092	4.111711	1.0	80.505513
45.0	2.0	57.82385	55.174665000000005	91.862643	34.623445000000004	0.8138350000000001	0.191019	0.10765899999999999	0.500237	27.271234999999997	5.0	62.55830400000001	0.8238979999999999	2.0	0.13556600000000002	3.934046	1.0	40.502959999999995	4.798443	5.0	86.860776	38.466038	2.0	36.577182	11.686759	4.0	0.030044	14.413449	1.0	74.22183000000001
54.0	2.0	82.234999	68.687763	30.255726	84.80227	0.147563	0.384701	0.13833099999999998	0.710461	73.488781	3.0	75.45379799999999	19.931510999999997	6.0	0.029799000000000003	2.949199	3.0	45.632882	4.846479	4.0	72.50958100000001	72.81993	1.0	22.311448000000002	61.776097	3.0	0.015336	2.215706	2.0	41.229701
57.0	2.0	67.450642	94.04803000000001	46.942268	18.676081	0.722436	0.376286	0.44948	0.133225	63.778762	5.0	44.8241	47.872484	6.0	0.043873	2.900902	5.0	54.666284999999995	1.559935	4.0	78.70909300000001	8.265130000000001	4.0	32.339859000000004	39.900247	1.0	0.017103	10.47481	2.0	7.730225
84.0	2.0	50.94181	69.69528299999999	66.854454	56.614631	0.602911	0.711067	0.130537	0.787031	50.900051	2.0	59.955468999999994	43.80014	2.0	0.016214	0.21086	5.0	92.792906	5.35611	2.0	62.208048	50.648728000000006	5.0	11.225388	68.352618	4.0	0.027592000000000002	4.077526	2.0	4.720733
115.0	2.0	65.746734	35.573483	94.302773	51.636905	0.46484200000000003	0.551362	0.38459499999999996	0.7424430000000001	53.719632	6.0	70.070052	59.604046999999994	1.0	0.09085399999999999	4.189378	4.0	15.333716	1.581615	5.0	80.050791	52.145365999999996	4.0	72.80742099999999	41.050916	5.0	0.030402999999999996	0.295204	2.0	7.694350999999999
118.0	2.0	80.93350699999999	23.131442	84.00071	91.319773	0.977777	0.33179899999999996	0.307115	0.447891	41.956212	4.0	19.577525	3.640661	5.0	0.06639600000000001	1.826514	4.0	24.668891000000002	2.160238	4.0	44.318539	4.766906	4.0	63.2096	59.199049	1.0	0.01073	17.327748	6.0	86.36066
