HH	HH	HH	HH	0.01507	17	1128
HH	HH	HH	HL	0.02394	27	1128
HH	HH	HH	LH	0.01862	21	1128
HH	HH	HH	LL	0.00887	10	1128
HH	HH	HL	HL	0.0523	59	1128
HH	HH	HL	LH	0.04167	47	1128
HH	HH	HL	LL	0.08777	99	1128
HH	HH	LH	LH	0.01596	18	1128
HH	HH	LH	LL	0.02571	29	1128
HH	HH	LL	LL	0.0	0	1128
HH	HL	HL	HL	0.02039	23	1128
HH	HL	HL	LH	0.01862	21	1128
HH	HL	HL	LL	0.0461	52	1128
HH	HL	LH	LH	0.0461	52	1128
HH	HL	LH	LL	0.29433	332	1128
HH	HL	LL	LL	0.00621	7	1128
HH	LH	LH	LH	0.00798	9	1128
HH	LH	LH	LL	0.08865	100	1128
HH	LH	LL	LL	0.00975	11	1128
HH	LL	LL	LL	0.0	0	1128
HL	HL	HL	HL	0.00975	11	1128
HL	HL	HL	LH	0.00798	9	1128
HL	HL	HL	LL	0.00532	6	1128
HL	HL	LH	LH	0.00532	6	1128
HL	HL	LH	LL	0.03457	39	1128
HL	HL	LL	LL	0.00443	5	1128
HL	LH	LH	LH	0.00355	4	1128
HL	LH	LH	LL	0.07535	85	1128
HL	LH	LL	LL	0.01507	17	1128
HL	LL	LL	LL	0.0	0	1128
LH	LH	LH	LH	0.00089	1	1128
LH	LH	LH	LL	0.00621	7	1128
LH	LH	LL	LL	0.00177	2	1128
LH	LL	LL	LL	0.00177	2	1128
LL	LL	LL	LL	0.0	0	1128
