HH	HH	HH	HH	0.0	0	2471
HH	HH	HH	HL	0.00162	4	2471
HH	HH	HH	LH	0.00121	3	2471
HH	HH	HH	LL	0.0	0	2471
HH	HH	HL	HL	0.00688	17	2471
HH	HH	HL	LH	0.02469	61	2471
HH	HH	HL	LL	0.00121	3	2471
HH	HH	LH	LH	0.00931	23	2471
HH	HH	LH	LL	0.00121	3	2471
HH	HH	LL	LL	0.0	0	2471
HH	HL	HL	HL	0.00202	5	2471
HH	HL	HL	LH	0.02388	59	2471
HH	HL	HL	LL	0.00526	13	2471
HH	HL	LH	LH	0.06718	166	2471
HH	HL	LH	LL	0.18009	445	2471
HH	HL	LL	LL	0.00243	6	2471
HH	LH	LH	LH	0.00526	13	2471
HH	LH	LH	LL	0.00526	13	2471
HH	LH	LL	LL	0.00405	10	2471
HH	LL	LL	LL	0.0	0	2471
HL	HL	HL	HL	0.00081	2	2471
HL	HL	HL	LH	0.00202	5	2471
HL	HL	HL	LL	0.00162	4	2471
HL	HL	LH	LH	0.01295	32	2471
HL	HL	LH	LL	0.11493	284	2471
HL	HL	LL	LL	0.00728	18	2471
HL	LH	LH	LH	0.01821	45	2471
HL	LH	LH	LL	0.21449	530	2471
HL	LH	LL	LL	0.24524	606	2471
HL	LL	LL	LL	0.00243	6	2471
LH	LH	LH	LH	0.00243	6	2471
LH	LH	LH	LL	0.00648	16	2471
LH	LH	LL	LL	0.02185	54	2471
LH	LL	LL	LL	0.00648	16	2471
LL	LL	LL	LL	0.00121	3	2471
