4	4	6.086345	8.449489	-9.627340	2.655003	-0.450504	8.448876	-9.627293	2.655003	-5.616222	-1.990710	-4.528997	2.655005	-8.571498	-1.992478	6.288089	6.935778
7	4	6.851031	7.416093	-6.474535	1.572357	-6.992415	-4.546459	8.476465	6.898653	2.715674	7.415990	3.453369	6.854959	-2.724210	-4.254874	-1.404803	1.574882
13	4	-7.958683	-3.636304	6.927858	7.672936	6.221216	6.849190	-8.259798	2.133019	-5.882064	-2.090434	-3.759662	2.133020	-1.743370	6.413445	3.020587	7.672829
16	4	5.761367	7.188264	-12.254442	0.155556	-4.184139	-2.217200	-1.012817	5.803295	-4.186241	-2.217201	5.264282	5.804668	-3.125311	-2.216371	-6.098607	0.209410
20	4	-8.907600	-0.850159	6.836494	6.275150	4.324851	6.159895	-3.179813	0.598691	-3.615320	4.140291	4.954440	6.275065	1.709763	5.832283	4.876131	6.275050
33	4	3.884539	7.579950	2.792844	8.289599	-6.964129	-2.942167	6.563357	8.458385	4.249947	7.646939	-3.444682	4.416136	-6.675640	-2.942029	0.364393	4.452687
45	4	6.194672	6.778427	4.391130	5.900325	-2.554224	1.026580	7.185279	5.905750	-2.068704	1.033097	-0.521816	-0.403091	6.666391	6.778554	-3.313913	-0.439457
47	4	0.066834	0.103084	-4.303392	-1.385613	0.028095	0.102649	6.484229	5.204395	2.939321	4.086276	-5.164196	-1.385613	2.901661	4.086268	5.623403	5.204395
52	4	-2.195218	-6.370414	-2.328042	6.133612	-0.631542	-6.195153	-6.155412	-0.126667	6.855883	5.837825	-8.475893	-0.126777	3.685582	-0.328391	-6.159874	-0.126669
54	4	-7.698725	-5.181725	8.867356	6.618722	-6.019016	-5.180515	-2.813140	0.356665	5.803161	5.740660	-7.585269	0.356662	4.124893	5.699396	4.236647	6.617652
56	4	-5.457177	-5.850804	4.352000	6.585075	3.143233	-0.837395	-5.213246	0.798607	-2.502490	-4.636108	-5.213135	0.798607	6.503660	4.833368	-11.231028	0.798605
58	4	-8.320022	-4.484830	7.063247	7.993228	2.825152	5.940750	-2.680986	2.226626	-7.987740	-4.484830	-0.879557	2.322386	2.359935	5.559824	5.462553	7.993203
62	4	-6.794257	-5.726284	7.183894	6.748480	2.340874	6.223030	5.955187	6.748479	-0.019728	-5.423499	0.679455	3.252483	5.895597	6.718615	-1.201239	3.017399
67	4	-6.176777	-2.633097	4.980067	5.717145	5.775593	7.074033	-6.827248	2.980837	-1.424452	-0.106159	-5.169480	2.980838	1.634441	6.204794	3.888878	5.717042
80	4	7.395666	5.613427	-9.058177	-0.246708	6.821004	5.613321	1.285076	5.317767	-3.651073	-1.998234	-4.810590	-0.246708	-5.478412	-1.998242	5.533213	5.818423
