HH	HH	HH	HH	0.09727	146	1501
HH	HH	HH	HL	0.04597	69	1501
HH	HH	HH	LH	0.03864	58	1501
HH	HH	HH	LL	0.11859	178	1501
HH	HH	HL	HL	0.05929	89	1501
HH	HH	HL	LH	0.00999	15	1501
HH	HH	HL	LL	0.04197	63	1501
HH	HH	LH	LH	0.01666	25	1501
HH	HH	LH	LL	0.06729	101	1501
HH	HH	LL	LL	0.01666	25	1501
HH	HL	HL	HL	0.0433	65	1501
HH	HL	HL	LH	0.00666	10	1501
HH	HL	HL	LL	0.03531	53	1501
HH	HL	LH	LH	0.00999	15	1501
HH	HL	LH	LL	0.07795	117	1501
HH	HL	LL	LL	0.00799	12	1501
HH	LH	LH	LH	0.00933	14	1501
HH	LH	LH	LL	0.06129	92	1501
HH	LH	LL	LL	0.02665	40	1501
HH	LL	LL	LL	0.0	0	1501
HL	HL	HL	HL	0.06662	100	1501
HL	HL	HL	LH	0.00333	5	1501
HL	HL	HL	LL	0.01999	30	1501
HL	HL	LH	LH	0.00133	2	1501
HL	HL	LH	LL	0.00866	13	1501
HL	HL	LL	LL	0.00666	10	1501
HL	LH	LH	LH	0.00067	1	1501
HL	LH	LH	LL	0.00799	12	1501
HL	LH	LL	LL	0.01532	23	1501
HL	LL	LL	LL	0.0	0	1501
LH	LH	LH	LH	0.004	6	1501
LH	LH	LH	LL	0.03731	56	1501
LH	LH	LL	LL	0.02998	45	1501
LH	LL	LL	LL	0.00733	11	1501
LL	LL	LL	LL	0.0	0	1501
