uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
319.0	2.0	37.171803000000004	31.716319	69.595674	67.093637	0.179593	0.63279	0.945016	0.633777	7.242872	5.0	95.967241	19.851131	3.0	0.016503999999999998	2.391132	4.0	89.10119300000001	3.696646	5.0	31.534805	16.410387	3.0	85.881989	24.059288000000002	2.0	2.155757	13.157623999999998	5.0	0.20083499999999999	0.7308520000000001	1.0	29.209814	0.061646000000000006	1.0	52.111829	3.0023720000000003	5.0	69.148499
361.0	2.0	66.403924	35.685871999999996	48.43827	69.49255	0.307358	0.500808	0.9036569999999999	0.237576	17.93662	2.0	40.857181	3.5916	1.0	0.052515	6.137269	4.0	15.273670000000001	1.503133	4.0	96.98269	19.513017	2.0	39.645132000000004	8.592379	2.0	55.052489	6.557485000000001	5.0	0.40961899999999996	1.4988780000000002	3.0	90.137276	0.20763800000000002	1.0	30.848404	20.325273000000003	1.0	52.674999
369.0	2.0	25.973384	74.4437	68.864112	80.926244	0.292224	0.409062	0.197734	0.909283	5.483626999999999	5.0	67.35503299999999	8.033222	4.0	0.043394999999999996	1.545951	2.0	59.769604	2.582937	4.0	43.639339	12.319092	5.0	40.610304	0.767219	6.0	3.472386	1.802843	3.0	0.010445	0.173235	5.0	40.4529	0.811538	6.0	12.624884	5.328879	1.0	25.494117000000003
426.0	2.0	88.161661	51.072264000000004	54.733442000000004	98.38767299999999	0.5078159999999999	0.851439	0.702724	0.278672	19.524908	6.0	84.086341	1.309053	4.0	0.532451	4.29242	5.0	44.93718	4.682230000000001	2.0	38.729566	19.414976	3.0	62.891955	16.671743	5.0	27.738547999999998	2.146773	1.0	0.053167	2.10325	1.0	13.964047	0.091818	1.0	69.64380799999999	3.8555330000000003	6.0	62.393201
713.0	2.0	38.319904	55.237520999999994	84.520023	91.76639899999999	0.655356	0.956728	0.228043	0.8211379999999999	7.465567999999999	1.0	22.433006	21.031779	1.0	0.016766	1.162823	4.0	39.525906	1.4707649999999999	1.0	83.688765	15.709365	6.0	98.858358	14.582467000000001	3.0	49.909828999999995	7.9098880000000005	1.0	0.048492	0.520688	1.0	7.445803999999999	4.179165	1.0	89.156763	5.1291970000000005	3.0	5.609628
731.0	2.0	9.515065	65.308914	75.098292	81.967771	0.552017	0.919467	0.538924	0.337071	8.765438	5.0	34.756892	11.191131	6.0	0.013902000000000001	1.562973	4.0	44.685332	5.72371	1.0	55.203053000000004	17.863957	4.0	12.588004	0.6173649999999999	1.0	62.477275	12.596886	3.0	0.016266	0.523137	1.0	90.03016600000001	4.163574	2.0	62.815041	22.087384	3.0	43.143978999999995
1003.0	2.0	46.955813	46.258534000000004	89.610091	39.104293	0.685322	0.383345	0.838549	0.475484	4.435155	3.0	75.601731	14.012312	1.0	0.012967	3.1743490000000003	4.0	97.79956899999999	0.47172	1.0	55.834685	18.181614	1.0	76.778821	6.0992180000000005	3.0	1.303241	20.263853	2.0	0.789902	1.782407	5.0	31.143442999999998	2.292199	5.0	81.048527	5.959416	3.0	37.971565000000005
1024.0	2.0	56.243323	87.60894300000001	97.32392800000001	80.684348	0.162101	0.565477	0.130671	0.744477	9.795176	6.0	35.460034	4.6734279999999995	1.0	0.011273	0.14766600000000002	5.0	67.83040799999999	4.903866000000001	5.0	7.458164	23.281794	3.0	32.04683	3.884882	1.0	6.061052	23.403591	6.0	0.035139	3.6320349999999997	1.0	5.191186	3.142986	6.0	69.441149	17.162557	4.0	4.471719
1030.0	2.0	25.593487	28.468257	71.49862900000001	40.580225	0.593933	0.998527	0.149292	0.41020500000000004	7.5511	4.0	90.680203	7.383914	1.0	0.15523800000000001	0.348001	2.0	3.4814089999999998	2.7915349999999997	5.0	8.660544	12.642175	1.0	72.291726	23.512335	5.0	22.365270000000002	19.212031	4.0	0.024808	5.121593	1.0	53.643515	1.6812150000000001	1.0	70.75285600000001	19.445875	1.0	94.69968399999999
1110.0	2.0	46.647232	94.03636800000001	78.75474100000001	44.509302000000005	0.136234	0.6912520000000001	0.9677180000000001	0.369745	16.038851	1.0	44.638146	18.792264000000003	3.0	0.015608000000000002	1.832025	1.0	76.972279	1.93849	5.0	90.538903	4.723523999999999	4.0	78.337133	11.817296	6.0	1.9440560000000002	19.091882000000002	2.0	0.188717	0.720959	4.0	40.953725	4.502981	1.0	97.34213000000001	2.072524	1.0	23.279277
