uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
86.0	3.0	37.899346	15.952129000000001	39.60823	74.13138599999999	0.358811	0.655856	0.694893	0.42757799999999996	10.622378	4.0	84.66899599999999	13.288210999999999	3.0	0.014162000000000001	4.034061	2.0	27.341455	1.100674	2.0	23.77441	1.010183	6.0	13.825929	4.935162	3.0	7.744757000000001	14.073495999999999	2.0	0.015094	0.570108	3.0	47.507954	5.774075	4.0	10.635675	18.22731	3.0	26.699861
91.0	3.0	30.285456	44.694846000000005	31.665176000000002	69.152897	0.247056	0.648246	0.11188599999999999	0.75502	22.055238	3.0	3.0151	21.252011	4.0	0.06453400000000001	2.589899	3.0	83.65328000000001	0.991447	2.0	90.68898100000001	20.9491	1.0	48.271299	13.089691	6.0	23.637731	1.036002	3.0	0.023381	3.219158	5.0	52.526693	2.6647060000000002	4.0	70.522085	21.013594	2.0	50.403468
206.0	3.0	36.558953	54.305170999999994	54.431630000000006	44.157574	0.414666	0.9872049999999999	0.303663	0.540646	0.831382	3.0	9.493057	20.399081	1.0	0.050025	5.831139	1.0	31.340799	2.846262	5.0	19.35304	18.801073000000002	1.0	42.025518	6.118104	2.0	29.109371000000003	16.254431	2.0	0.023180000000000003	2.687128	2.0	5.048132	2.33468	6.0	28.333160999999997	25.250518	3.0	67.83430600000001
237.0	3.0	45.148672999999995	20.286979000000002	77.574629	86.471877	0.8273149999999999	0.32232	0.22070599999999999	0.6717029999999999	13.132329	4.0	71.069637	19.151051000000002	4.0	0.14168599999999998	3.7406620000000004	6.0	99.537172	3.635828	2.0	23.485547	22.291961999999998	4.0	54.756696	6.438359999999999	4.0	7.201617	7.226925	4.0	0.10850499999999999	5.57238	4.0	32.914756	4.452825	5.0	30.825012	24.484209	3.0	4.477462999999999
269.0	3.0	72.100987	73.063506	50.052597999999996	98.036958	0.541511	0.111471	0.41858599999999996	0.472923	21.234227	3.0	12.588554	1.44455	4.0	0.018142	0.12309	3.0	97.885357	1.6433229999999999	2.0	55.567184	4.045708	4.0	9.035839	9.828108	1.0	86.580564	18.052722	4.0	0.015643	1.5106600000000001	6.0	44.028279	4.539121	3.0	88.129379	18.332110999999998	4.0	20.342112
275.0	3.0	91.21213	41.37634	55.166027	93.254273	0.318589	0.184469	0.784054	0.5936600000000001	6.521686	5.0	40.976627	21.075206	3.0	0.026299	4.97964	6.0	80.42867199999999	3.631624	5.0	66.841977	4.1896580000000005	5.0	29.195514000000003	4.899364	3.0	51.327992	11.927382000000001	1.0	0.072361	4.021272	2.0	16.936452	1.3382040000000002	1.0	39.127268	3.268191	5.0	3.9771940000000003
342.0	3.0	97.30808499999999	53.245606	5.554412999999999	83.22457800000001	0.9093479999999999	0.351628	0.709549	0.450496	4.473914	3.0	63.952422	11.135425999999999	4.0	0.0172	0.689882	1.0	21.427474	1.994343	4.0	9.019852	17.249961	6.0	61.300061	11.187818	3.0	72.223816	9.464124	6.0	0.320262	2.319845	6.0	1.6743290000000002	0.900256	1.0	84.372915	14.922709	4.0	7.644596000000001
391.0	3.0	69.575786	48.929858	39.466073	45.672571000000005	0.111463	0.954066	0.313287	0.318193	19.838721	4.0	86.018536	18.87821	1.0	0.041158999999999994	2.938159	1.0	30.364696999999996	0.5555680000000001	2.0	69.361882	13.073019	3.0	4.328106	11.810599	1.0	48.133803	14.831535	4.0	0.056492999999999995	5.479541	1.0	24.482229	0.081265	6.0	39.879507000000004	2.915926	3.0	78.72394200000001
393.0	3.0	92.462858	66.30969499999999	61.305765	54.595521	0.632893	0.387171	0.556383	0.6319600000000001	1.9263130000000002	2.0	62.55531	15.079514999999999	3.0	0.040456	2.942209	3.0	30.810512	5.965707	2.0	32.618013	20.356973	4.0	8.499778	19.051063	4.0	73.539385	8.220506	2.0	0.027596	0.724358	2.0	88.007403	0.766757	6.0	55.262907999999996	2.049032	4.0	25.266947000000002
446.0	3.0	72.417895	93.04701999999999	72.49361999999999	31.992952000000002	0.7643800000000001	0.698788	0.661159	0.366129	3.921564	5.0	4.256586	24.675825	3.0	0.058005999999999995	4.744428	2.0	15.277104999999999	5.416569	2.0	29.312694	15.198507000000001	5.0	35.532399	22.129049	3.0	9.976377000000001	14.648131	3.0	0.011915	0.554415	4.0	71.993783	4.953105	3.0	30.625668	12.25999	5.0	56.033627
