HH	HH	HH	HH	0.01166	12	1029
HH	HH	HH	HL	0.0243	25	1029
HH	HH	HH	LH	0.02235	23	1029
HH	HH	HH	LL	0.0	0	1029
HH	HH	HL	HL	0.03596	37	1029
HH	HH	HL	LH	0.05151	53	1029
HH	HH	HL	LL	0.01361	14	1029
HH	HH	LH	LH	0.09038	93	1029
HH	HH	LH	LL	0.03693	38	1029
HH	HH	LL	LL	0.0	0	1029
HH	HL	HL	HL	0.02527	26	1029
HH	HL	HL	LH	0.04956	51	1029
HH	HL	HL	LL	0.0243	25	1029
HH	HL	LH	LH	0.11467	118	1029
HH	HL	LH	LL	0.15355	158	1029
HH	HL	LL	LL	0.00292	3	1029
HH	LH	LH	LH	0.02818	29	1029
HH	LH	LH	LL	0.02818	29	1029
HH	LH	LL	LL	0.00292	3	1029
HH	LL	LL	LL	0.0	0	1029
HL	HL	HL	HL	0.02818	29	1029
HL	HL	HL	LH	0.02624	27	1029
HL	HL	HL	LL	0.01555	16	1029
HL	HL	LH	LH	0.04373	45	1029
HL	HL	LH	LL	0.09232	95	1029
HL	HL	LL	LL	0.01846	19	1029
HL	LH	LH	LH	0.0068	7	1029
HL	LH	LH	LL	0.03499	36	1029
HL	LH	LL	LL	0.00389	4	1029
HL	LL	LL	LL	0.0068	7	1029
LH	LH	LH	LH	0.00097	1	1029
LH	LH	LH	LL	0.00194	2	1029
LH	LH	LL	LL	0.00389	4	1029
LH	LL	LL	LL	0.0	0	1029
LL	LL	LL	LL	0.0	0	1029
