uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
94.0	2.0	74.621997	99.125629	82.75076	97.05006800000001	0.917325	0.6203390000000001	0.37154299999999996	0.424389	23.990976999999997	2.0	38.685653	21.563401000000002	1.0	0.049703	4.474783	1.0	55.704916000000004	15.850794	1.0	12.218036	12.712775	5.0	20.770128	3.105989	5.0	0.02278	1.806303	2.0	61.974584	1.275779	5.0	96.649759	7.632931	1.0	58.04786
161.0	2.0	41.49151	89.089247	65.222684	60.247068000000006	0.43264600000000003	0.978009	0.650664	0.359804	24.303213	1.0	17.917996	23.526944	1.0	0.020163	13.963957	1.0	6.037127	20.94952	1.0	62.679407	16.370821	6.0	71.130099	2.126731	2.0	0.020402	0.319787	5.0	40.665917	0.553802	4.0	25.130237	17.695556	3.0	19.286819
175.0	2.0	80.47064499999999	29.606787	42.645495000000004	80.568749	0.10679300000000001	0.350238	0.25945799999999997	0.900473	6.2579970000000005	1.0	38.766422	19.541892	6.0	0.119298	5.876779	4.0	24.756338	24.14091	1.0	19.229841	3.7260199999999997	6.0	55.063227000000005	12.795458	4.0	0.059137	1.688109	6.0	15.449797	1.1106	4.0	31.593809000000004	15.487201999999998	6.0	54.023564
241.0	2.0	46.534513000000004	59.056658	25.15768	33.817363	0.439262	0.21535300000000002	0.8369780000000001	0.296427	7.825157000000001	5.0	33.872527000000005	0.914595	2.0	0.010359	3.566824	6.0	20.338455	4.259146	2.0	3.967046	14.089849	2.0	27.956487	4.721495	1.0	0.017937	0.147465	1.0	2.303481	0.8665700000000001	6.0	51.676614	11.432312	2.0	97.843176
301.0	2.0	47.236759	78.629919	44.050363	43.105126	0.73128	0.5110560000000001	0.32213800000000004	0.8588040000000001	0.472347	1.0	72.278305	5.698196	6.0	0.012383	1.001785	4.0	33.585097999999995	4.02846	1.0	64.439029	21.770867000000003	5.0	19.546487	14.54323	2.0	0.026251999999999998	1.369111	4.0	39.185472999999995	0.404561	6.0	88.433077	14.718214000000001	1.0	35.582584999999995
315.0	2.0	32.086957	82.350999	89.21964799999999	44.321923999999996	0.682743	0.5175930000000001	0.46553900000000004	0.378573	0.800546	3.0	98.508054	4.029539	6.0	0.022879	3.1132619999999998	1.0	5.8904760000000005	5.895928	2.0	11.467616	20.629898	5.0	10.193911	2.65805	4.0	0.026538	2.821193	5.0	94.924515	3.682339	4.0	63.849502	24.572836	3.0	23.409817
431.0	2.0	80.182795	61.54630600000001	40.349855	96.332431	0.267637	0.225833	0.9349540000000001	0.782251	10.706629	2.0	19.840822	22.951782	6.0	0.011257	11.728117	5.0	16.102632	6.199012000000001	2.0	21.807333	23.966942	2.0	21.108808	15.778904999999998	5.0	0.027594	5.022256	4.0	84.641869	0.522568	5.0	42.963065	12.921194	4.0	67.067771
500.0	2.0	99.071137	38.515271000000006	93.27981199999999	5.237083	0.752486	0.61525	0.42173599999999994	0.383653	23.825582999999998	2.0	7.172964	19.720174	3.0	0.025858999999999997	0.275906	6.0	58.170044999999995	10.356389	2.0	5.0091790000000005	12.398743	5.0	75.2079	6.579357000000001	2.0	0.445592	5.234376	4.0	58.57009	0.534045	5.0	18.800198	4.4503260000000004	2.0	4.427816
561.0	2.0	38.515636	78.94550799999999	57.85613299999999	87.008923	0.38397800000000004	0.365602	0.305603	0.8562270000000001	4.656486	2.0	81.611677	20.966302	5.0	0.012048	9.423504	2.0	21.881889	4.934648999999999	6.0	3.390142	8.990621	6.0	81.715009	10.667169	6.0	0.021766999999999998	4.439018	4.0	58.594749	0.35526599999999997	1.0	81.031702	24.981842999999998	5.0	71.81330200000001
646.0	2.0	22.903991	65.370882	92.173335	20.359738	0.5808479999999999	0.296457	0.553682	0.42366800000000004	10.624763	3.0	58.581047	12.605734	5.0	0.014302	6.874836999999999	3.0	5.949663	20.129675	5.0	3.199535	21.155703	3.0	85.31466	21.522465	5.0	0.135349	1.03958	3.0	60.392227	5.241993	5.0	66.089321	3.1775990000000003	5.0	60.356304
