uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
28.0	2.0	86.402538	9.953856	16.05092	13.031102	0.601255	0.832774	0.8781209999999999	0.339491	19.664614999999998	2.0	46.647114	3.389224	3.0	0.010135	9.681435	1.0	8.332787	24.259625	6.0	3.294806	2.496168	3.0	24.130588	21.103592000000003	1.0	0.027736	5.885205	2.0	30.460388000000002	1.792401	4.0	22.447135	20.476134	5.0	57.820606999999995
35.0	2.0	23.07909	21.474438	26.033138	91.17860999999999	0.984516	0.9481280000000001	0.12000599999999999	0.6590520000000001	22.364136	5.0	14.594935000000001	5.763205	1.0	0.022992	0.441934	5.0	36.312568	21.377438	6.0	55.728141	1.663244	1.0	92.96091700000001	16.657486	3.0	0.01289	3.6723529999999998	4.0	56.248688	5.193725	2.0	99.783295	24.916362	2.0	80.995361
53.0	2.0	2.797936	64.338167	42.913205	75.611213	0.8701409999999999	0.9140360000000001	0.385218	0.9645600000000001	13.511482	6.0	21.129602	19.393269	1.0	0.061444000000000006	15.341567000000001	6.0	68.996974	4.2063	6.0	89.19903599999999	16.33671	1.0	45.046339	23.247020000000003	4.0	0.012685	3.000514	1.0	88.79231	4.53037	4.0	69.556587	13.183701000000001	1.0	58.13604599999999
58.0	2.0	25.118538	20.986192000000003	82.565318	59.862442	0.948673	0.20927300000000001	0.300714	0.665093	13.480402999999999	1.0	3.3501879999999997	0.508367	6.0	0.140602	17.220506	6.0	25.340401999999997	10.471959	4.0	50.9831	18.935024	4.0	73.442554	15.269792	2.0	0.033568	1.78235	2.0	64.019384	5.227395	3.0	49.795722999999995	1.1705809999999999	1.0	33.667293
69.0	2.0	86.228794	1.3528360000000001	34.844637	29.661487	0.652388	0.678912	0.712424	0.244587	16.188171	1.0	76.3883	7.800738000000001	1.0	0.017432	11.660286	4.0	96.45049	1.275274	1.0	81.99255	13.430003	3.0	79.783048	3.346879	4.0	0.011751000000000001	5.112268	3.0	2.428522	1.3304719999999999	2.0	22.017722	2.783976	5.0	48.124958
127.0	2.0	50.566134999999996	5.45185	22.540654	69.191916	0.776027	0.750201	0.814239	0.806028	3.7880730000000002	2.0	49.765879999999996	2.042979	3.0	0.020061000000000002	17.885347	5.0	9.651257000000001	20.512931	2.0	82.988552	15.838192000000001	1.0	45.844058000000004	13.176565	3.0	0.02835	5.926362999999999	4.0	64.027109	2.9098439999999997	2.0	76.133076	20.581292	1.0	98.549882
135.0	2.0	11.778936	14.651745000000002	89.175314	66.85636600000001	0.408323	0.830507	0.730996	0.826441	23.935319	2.0	17.150672	5.439172	4.0	0.050479	15.768607999999999	1.0	47.103728000000004	18.967031	3.0	53.575692000000004	9.422911000000001	5.0	48.888529999999996	13.695656	3.0	0.107053	4.198926	1.0	25.305367	3.5880059999999996	6.0	74.02761600000001	8.773964	5.0	15.088648000000001
140.0	2.0	94.812353	14.157499	33.764902	81.575974	0.41660600000000003	0.392712	0.38564699999999996	0.449168	4.325626000000001	6.0	47.210522	21.614263	5.0	0.013737000000000001	14.454448000000001	1.0	26.965045	23.038787	5.0	54.75631800000001	23.65117	2.0	11.075623	0.26104	2.0	0.064039	4.081708	6.0	95.025835	1.7544970000000002	5.0	82.844196	13.220317999999999	3.0	66.544942
159.0	2.0	1.134419	29.743171999999998	28.245456	54.827406	0.741364	0.270518	0.30877	0.649918	19.146519	3.0	14.734507999999998	15.926231	4.0	0.053454999999999996	17.283929	3.0	97.079059	18.275362	2.0	41.403534	6.614039	6.0	92.886172	2.271189	4.0	0.095752	5.2991470000000005	2.0	80.16557	0.669883	4.0	7.902641	15.452587	2.0	55.956897
166.0	2.0	95.106421	19.811582	59.80084300000001	57.458477	0.576693	0.695071	0.8729020000000001	0.727463	21.425420000000003	6.0	49.659256	24.354029	2.0	0.01494	15.856439000000002	5.0	29.133906	24.020045	5.0	91.51028199999999	22.251691	5.0	36.503753	18.441570000000002	4.0	0.015974000000000002	4.2218230000000005	1.0	57.349940000000004	5.465737	4.0	43.372163	16.719682000000002	5.0	1.880956
170.0	2.0	73.647345	5.981339	31.645353999999998	15.745601	0.413087	0.77576	0.20208099999999998	0.946658	5.897862	3.0	49.777012	25.306058	3.0	0.067067	5.879255000000001	1.0	30.447062	7.067538000000001	6.0	68.777727	10.281276	6.0	37.404286	15.807282999999998	1.0	0.011081	3.7175519999999995	4.0	55.515018000000005	3.67887	1.0	18.333513	6.576892	5.0	52.473179
172.0	2.0	3.255195	98.222573	76.723912	99.901376	0.274523	0.788246	0.372188	0.511811	20.294363	1.0	61.72182900000001	15.462076999999999	3.0	0.011602	14.33356	3.0	33.646741	15.228463	4.0	18.703902	3.7476730000000003	4.0	66.829819	14.802154999999999	6.0	0.07827100000000001	3.8286879999999996	3.0	39.863121	1.987465	6.0	62.484997	20.095617	1.0	92.021689
188.0	2.0	15.675609	20.252035	5.9554	53.441355	0.655192	0.6636810000000001	0.173098	0.64445	4.578494999999999	2.0	20.86386	3.225518	3.0	0.01122	5.150533	1.0	18.509669	13.246748	2.0	78.861925	17.662952999999998	6.0	6.448555000000001	3.69096	4.0	0.033188	5.207725	5.0	33.257953	1.840466	5.0	11.359496	23.243559	4.0	48.632515000000005
204.0	2.0	17.319187	7.874249000000001	78.439154	36.544340999999996	0.708098	0.429172	0.318727	0.42875699999999994	16.595384	6.0	38.091516999999996	15.424659	5.0	0.015780000000000002	16.196166	3.0	82.810683	1.375127	4.0	10.754319	23.279822	1.0	94.978484	1.1988450000000002	5.0	0.047	4.234134	6.0	41.694342999999996	4.286647	3.0	56.94469300000001	19.312185999999997	2.0	31.430218
209.0	2.0	85.586066	6.449639	6.458737	53.052402	0.22078000000000003	0.9486829999999999	0.578433	0.49508100000000005	18.177806	1.0	52.08357	17.787145000000002	6.0	0.015296	17.502098	2.0	71.050216	21.589679999999998	5.0	97.665787	14.677457999999998	5.0	98.60521800000001	21.761689	5.0	0.010684	5.381856	2.0	75.00733199999999	4.155111	2.0	53.833769999999994	7.961808	1.0	26.562997999999997
213.0	2.0	48.037253	11.027163	81.665186	16.198113	0.277148	0.29078699999999996	0.249664	0.488558	4.156346	1.0	45.988421	14.745837	1.0	0.013271999999999999	0.833887	2.0	83.83645899999999	22.693012	2.0	97.660271	7.503074000000001	2.0	45.813316	2.888143	6.0	0.015827	2.960395	3.0	70.17094	3.510449	6.0	22.594568	24.548728	4.0	10.070688
223.0	2.0	48.989538	30.971090000000004	10.707014	40.725609999999996	0.26859299999999997	0.9695159999999999	0.9672149999999999	0.46314700000000003	7.617381	3.0	92.129078	3.6699800000000002	2.0	0.019583	3.961232	6.0	65.272154	22.360041	6.0	48.864895000000004	22.772089	4.0	95.003885	3.336385	6.0	0.021699	3.432667	5.0	17.734331	5.141153	5.0	33.560970000000005	16.128241	1.0	33.739321999999994
230.0	2.0	32.394269	27.430892	76.595202	42.636989	0.9188559999999999	0.798342	0.630076	0.7060109999999999	3.3125739999999997	4.0	98.138101	6.656521000000001	1.0	0.016469	11.113038000000001	1.0	15.967226	15.356645	2.0	24.286896	11.807513	2.0	43.113409999999995	15.597688	2.0	0.013182	4.062683	4.0	30.833057	4.346233	3.0	15.1941	20.432707999999998	3.0	26.775346999999996
251.0	2.0	35.863654	3.2709479999999997	33.130658000000004	88.7839	0.951398	0.39294	0.86249	0.8841110000000001	20.226764000000003	4.0	88.563426	23.802245000000003	4.0	0.016412	8.563116	5.0	13.237115	2.701085	1.0	25.746705	16.790079000000002	5.0	23.905036	2.9402340000000002	2.0	0.030894	4.605185	2.0	18.319194	3.811521	5.0	26.027296	5.01284	5.0	98.03262099999999
255.0	2.0	92.226223	5.221495	43.258652000000005	79.213953	0.858541	0.529179	0.728883	0.524722	12.839832000000001	3.0	75.08277	5.827283	4.0	0.02286	0.43387	4.0	68.46504399999999	23.925105	2.0	68.724482	4.631756	4.0	66.433145	13.821426999999998	5.0	0.011908	5.213865	5.0	99.883385	5.931502	3.0	49.209752	19.38146	3.0	45.666405
284.0	2.0	11.897461999999999	3.764554	9.867550999999999	87.315345	0.8840809999999999	0.633575	0.205621	0.262633	17.708628	2.0	21.50464	1.4357739999999999	6.0	0.047238999999999996	7.5674	1.0	27.749625	15.561835	2.0	80.8849	12.078227	5.0	10.546145	8.993203	3.0	0.025465	5.27312	6.0	76.258033	3.4489769999999997	5.0	35.319334000000005	6.28648	3.0	71.854417
317.0	2.0	11.018365	14.735786	3.014795	92.964697	0.750329	0.716228	0.229456	0.601532	7.867171000000001	6.0	88.03410500000001	20.862607	1.0	0.015653999999999998	5.221893	6.0	77.325913	22.107692	5.0	14.965886	12.502711999999999	1.0	24.77384	4.959235	1.0	0.016259	5.424851	6.0	87.54350500000001	2.554877	6.0	47.791897999999996	19.902365	2.0	33.255317
319.0	2.0	24.967581	1.050342	95.956519	63.745774	0.36089	0.9120219999999999	0.367273	0.10833	6.126687	4.0	66.675158	25.020792	5.0	0.013590000000000001	16.332595	3.0	49.027184000000005	19.645029	6.0	28.373117999999998	13.291901999999999	3.0	81.265067	9.496332	2.0	0.023242	3.326512	4.0	7.3505460000000005	4.672746	2.0	63.133853	8.313562	4.0	54.251957999999995
322.0	2.0	33.257994000000004	1.138917	79.118812	44.838465	0.208571	0.682085	0.605967	0.124923	22.176178	5.0	15.406939000000001	16.148877	2.0	0.012473999999999999	4.350874	1.0	23.400246	15.547566	4.0	4.632992	22.083869	6.0	34.243914000000004	9.285014	6.0	0.024184999999999998	5.156542	2.0	68.91023	5.663361	4.0	95.537211	2.906038	1.0	82.163271
348.0	2.0	14.025331	8.592116	94.627523	50.600997	0.647837	0.9883139999999999	0.605883	0.8773049999999999	19.553855	2.0	1.6133950000000001	2.881856	4.0	0.013868	4.257338	3.0	38.519993	13.219307	5.0	88.215259	22.087431	2.0	92.027534	20.654059	6.0	0.032757	3.6736410000000004	3.0	32.292365000000004	0.792833	5.0	66.10511600000001	21.121681	3.0	75.063636
356.0	2.0	86.767188	3.9402589999999997	19.888714999999998	96.94429000000001	0.8172649999999999	0.531736	0.910004	0.129711	8.677268	2.0	59.46949300000001	24.181869	1.0	0.030039	15.22957	2.0	72.745313	12.515535	6.0	87.729258	13.383797	3.0	95.632026	2.2421029999999997	4.0	0.011524	2.650948	2.0	30.877261999999998	2.429734	5.0	44.604952000000004	14.836564000000001	4.0	51.616909
361.0	2.0	53.779702	13.522226000000002	7.737005	71.58644699999999	0.572805	0.9120959999999999	0.515588	0.887192	4.136171	5.0	86.942454	7.267597	3.0	0.24549	15.191317000000002	6.0	72.482947	19.412298999999997	6.0	13.548646	24.397515	4.0	42.585864	24.21526	5.0	0.17513199999999998	0.498204	3.0	66.637781	4.828411	6.0	98.056777	21.64346	4.0	99.27946700000001
372.0	2.0	19.306642	9.980611999999999	86.072739	6.829442	0.287	0.610375	0.5713050000000001	0.360398	2.84544	2.0	16.513993	24.637567999999998	3.0	0.03798	17.245892	3.0	98.182519	20.617732	2.0	77.141621	12.156961	5.0	96.308989	5.506768	4.0	0.032007	0.211402	4.0	93.769012	3.174753	4.0	39.290820000000004	17.072263	3.0	18.738670000000003
376.0	2.0	37.994621	1.577825	65.376086	42.262555	0.46611899999999995	0.71122	0.676429	0.816523	23.895441	5.0	73.917588	17.263822	6.0	0.044027	16.009485	4.0	79.692233	7.5694729999999995	4.0	91.28271099999999	11.64069	6.0	20.629759	8.129498	6.0	0.100207	5.050593	6.0	86.63810699999999	1.938657	6.0	90.371778	23.255615	2.0	58.35923199999999
377.0	2.0	13.129257	4.935973000000001	56.121759	50.965576	0.458028	0.725737	0.910558	0.24473899999999998	9.002151	3.0	70.837714	19.119736	2.0	0.017575999999999998	7.801710000000001	5.0	31.570195000000002	19.739107999999998	5.0	59.002230000000004	21.997539	3.0	3.9411099999999997	15.62605	1.0	0.13452	2.820841	4.0	88.99174599999999	1.750102	5.0	53.944036	16.868226999999997	6.0	27.087558
381.0	2.0	23.764726	2.261959	95.609837	10.930128999999999	0.111024	0.790678	0.715831	0.42640600000000006	3.5156110000000003	1.0	59.40928100000001	8.520446000000002	4.0	0.026064	18.173102	6.0	34.979818	15.793505	1.0	38.958265000000004	10.579953999999999	1.0	42.505014	14.002679	4.0	0.069108	3.8295339999999998	6.0	69.92868299999999	2.585525	1.0	57.428722	14.220115	3.0	63.302046999999995
