uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
24.0	2.0	38.264346	79.38212	92.259556	40.666813	0.157839	0.753529	0.269517	0.683688	16.062148	6.0	27.584375	3.609925	5.0	0.012183	0.300241	3.0	27.298909000000002	23.71582	2.0	56.352101	0.671183	4.0	62.878539	3.711115	2.0	0.077128	0.927055	1.0	46.005975	4.360672	2.0	2.796932	1.7935279999999998	5.0	28.80847
84.0	2.0	9.914089	13.001728	51.68768	11.07713	0.264927	0.455988	0.592512	0.8655790000000001	7.106367	1.0	9.232308	18.783618	5.0	0.017419	10.31887	1.0	79.132526	8.161603999999999	2.0	75.538791	6.753964	2.0	8.35154	23.931014	5.0	0.02174	1.3301610000000001	1.0	83.396908	2.751646	4.0	91.477728	19.288757	2.0	63.00588199999999
382.0	2.0	54.217259	78.802755	77.864081	24.351221	0.760602	0.198037	0.744462	0.407382	1.871737	6.0	76.411991	13.780548000000001	5.0	0.01459	14.200694	2.0	40.985955	2.079367	5.0	98.054574	23.347538	4.0	24.781612	2.789434	1.0	0.01144	1.089305	1.0	8.43946	0.5960489999999999	6.0	1.377384	1.083764	2.0	69.439962
487.0	2.0	86.546037	56.288320999999996	76.113888	79.931475	0.252189	0.8959360000000001	0.332405	0.439089	12.443218	5.0	47.508364	25.183392	1.0	0.010518000000000001	7.732332	2.0	84.62670200000001	1.553387	5.0	76.74083399999999	23.778081	1.0	4.20029	11.836687	3.0	0.07207000000000001	0.08338	5.0	41.451814	2.5670189999999997	4.0	73.641961	1.691652	6.0	80.080976
551.0	2.0	73.84285899999999	47.363178000000005	85.360472	55.14755699999999	0.802425	0.555652	0.120085	0.618714	7.658175	1.0	33.159605	21.081317000000002	4.0	0.011679	0.37601999999999997	3.0	47.684169	0.5240279999999999	4.0	46.57802	14.786220000000002	2.0	7.184713	3.3639010000000003	5.0	0.17407	2.888867	1.0	70.839689	1.300506	6.0	45.117492	4.859657	2.0	37.911899
580.0	2.0	15.156854999999998	46.692545	72.244699	11.033428	0.124048	0.109021	0.9115110000000001	0.9871530000000001	13.184034	4.0	28.510739	6.794288000000001	3.0	0.011476	8.879133	3.0	35.407181	9.071097	6.0	99.58841	4.838667	3.0	1.2097040000000001	3.421193	4.0	0.105637	0.8456799999999999	5.0	9.215264999999999	4.2322690000000005	3.0	26.336257	24.885901	2.0	20.710501
699.0	2.0	21.461118	83.101449	76.54330999999999	92.557346	0.392913	0.48255699999999996	0.13183599999999998	0.986476	2.412777	3.0	53.072708999999996	8.843919	3.0	0.09552100000000001	7.303063000000001	4.0	82.348626	4.523398	4.0	84.940198	16.215221	6.0	6.501765	9.344209	1.0	0.020731	0.21738400000000002	1.0	45.309563	0.965535	4.0	9.958364	9.718717	2.0	95.415454
1050.0	2.0	41.827622	25.188316	52.278529	13.504204000000001	0.4682	0.954009	0.370452	0.58804	11.26688	5.0	46.397127000000005	17.983413	1.0	0.011703	0.898335	3.0	51.5143	11.165916000000001	5.0	69.31470300000001	11.843954	1.0	1.754072	24.092129	5.0	0.013443	2.117466	2.0	42.282802000000004	3.909682	2.0	95.936094	19.764535000000002	4.0	38.357658
1051.0	2.0	65.985101	87.524722	30.95673	33.983641999999996	0.26218	0.16985	0.10901400000000001	0.243835	9.026318	5.0	65.941571	18.497721	4.0	0.021387	5.36814	6.0	56.887661	6.861883	6.0	94.130151	3.492342	6.0	30.716191	8.284336999999999	5.0	0.199902	4.7138029999999995	3.0	2.756498	5.3570199999999994	4.0	36.756251	0.632525	6.0	2.9844630000000003
1369.0	2.0	58.071511	90.035262	32.042929	31.793244	0.607928	0.813905	0.8633860000000001	0.110581	23.665403	4.0	92.42915	16.938377	3.0	0.031702999999999995	1.123998	6.0	54.982748	1.7541639999999998	3.0	82.352438	7.228919	4.0	83.429673	11.898016	2.0	0.031469	0.32456799999999997	2.0	77.10843	0.437597	1.0	3.979427	16.340413	4.0	10.066631
1748.0	2.0	76.037391	47.215798	31.689216	72.354413	0.405028	0.8827370000000001	0.164648	0.25006799999999996	13.172941	3.0	7.195233999999999	21.738351	3.0	0.028076999999999998	1.728864	1.0	82.441221	7.2177169999999995	4.0	34.358639000000004	16.751734	2.0	1.340997	14.427802999999999	1.0	0.088183	2.0474330000000003	5.0	20.210217999999998	5.44417	4.0	4.0625230000000006	7.964336	1.0	31.701317
1860.0	2.0	66.967749	47.035612	43.148245	97.226526	0.25663600000000003	0.567846	0.783533	0.135321	5.81559	2.0	32.324773	12.994423	5.0	0.053005	1.8683009999999998	2.0	48.413551	2.1520509999999997	4.0	17.930196	18.069545	1.0	45.91282	6.088739	4.0	0.028731	0.627609	5.0	2.1025970000000003	2.813291	1.0	21.034018	2.413437	2.0	80.922003
2203.0	2.0	24.909761	37.91299	93.087976	35.728565	0.286975	0.545404	0.76841	0.20419500000000002	8.989326	3.0	12.645012	12.972891	1.0	0.017165	16.745099	1.0	4.042197	3.347038	4.0	45.835190000000004	17.477361	5.0	1.797074	19.75055	3.0	0.018879	0.9881209999999999	1.0	26.197453	1.252203	4.0	77.70778100000001	13.744384	3.0	41.957043
2297.0	2.0	87.157557	45.049003000000006	65.590776	83.929264	0.283879	0.7106439999999999	0.167667	0.12456199999999999	19.042835	5.0	39.215319	8.26347	6.0	0.019423	6.312024	1.0	25.449462	2.668989	4.0	82.23024699999999	17.474659	6.0	5.040963	2.438921	1.0	0.025172	2.0647830000000003	2.0	50.552793	5.128835	1.0	3.2722029999999998	13.72879	2.0	99.43759200000001
2335.0	2.0	68.801293	75.29985500000001	86.46607	85.062079	0.336225	0.103584	0.161932	0.19378599999999999	1.621051	4.0	37.435643	17.621529000000002	5.0	0.038482	6.908597	2.0	22.184983	10.799653999999999	5.0	71.910699	4.5065669999999995	3.0	81.572847	17.430846	6.0	0.12748800000000002	1.207083	1.0	65.034327	5.479497	3.0	85.729417	0.690595	1.0	81.900708
2365.0	2.0	66.111506	21.433851999999998	90.377822	27.431695	0.5082949999999999	0.780166	0.428903	0.8535889999999999	5.234643	5.0	89.107437	9.35108	2.0	0.08493400000000001	6.067003	3.0	96.499317	7.86198	3.0	60.293679000000004	4.1105	2.0	12.180066	21.921352	3.0	0.056856	1.185203	2.0	87.385359	3.403489	6.0	18.991503	25.476307000000002	5.0	66.851125
2371.0	2.0	23.238828	81.93568499999999	82.891216	57.223206000000005	0.398857	0.327397	0.390081	0.657183	13.382229999999998	4.0	72.934845	16.545360000000002	6.0	0.02426	4.198453	6.0	8.301578	3.438293	5.0	58.216864	21.028660000000002	6.0	84.641919	19.059935999999997	1.0	0.295587	1.287819	6.0	72.05415	5.894447	6.0	1.511225	12.549946	2.0	51.699568
2508.0	2.0	77.600785	78.504684	66.251728	50.623208	0.13103900000000002	0.7296050000000001	0.167523	0.292662	23.910641000000002	3.0	44.274116	15.713899	5.0	0.017307	7.085324000000001	2.0	67.726339	12.77236	6.0	26.680365999999996	17.979298999999997	2.0	55.209452	21.138171	2.0	0.027685	0.904011	1.0	1.074418	3.1063490000000002	2.0	12.366973	3.049412	2.0	31.026290000000003
2559.0	2.0	86.30079599999999	51.682971	42.152437	87.509072	0.11529	0.6147600000000001	0.285036	0.468221	8.799953	4.0	78.632914	1.781843	5.0	0.016937999999999998	14.153142	3.0	8.860061	17.280142	1.0	5.564534	2.83872	6.0	28.549189000000002	15.440172	2.0	0.0106	2.827625	5.0	39.992309000000006	5.134823	4.0	3.226752	20.691247	1.0	77.14291999999999
2598.0	2.0	96.733103	9.275669	25.849582	32.586482000000004	0.238208	0.340895	0.5194529999999999	0.163466	17.664371	2.0	93.252774	8.909994000000001	6.0	0.11096500000000001	15.211087	6.0	72.56789599999999	10.965223	5.0	32.172332	3.113914	3.0	6.901838000000001	23.512859	4.0	0.019280000000000002	3.680624	1.0	95.934263	0.734589	2.0	4.478209	17.580364000000003	2.0	42.469113
2868.0	2.0	48.699015	71.434977	64.941612	74.754764	0.162925	0.563474	0.779825	0.754789	8.478649	2.0	87.398152	1.9421700000000002	4.0	0.015847	0.811673	6.0	11.139213999999999	19.655472	2.0	42.395527	2.226318	3.0	64.415756	9.640773	5.0	0.200012	1.163381	1.0	79.332502	0.943218	2.0	76.231666	0.45550799999999997	2.0	9.437325
2933.0	2.0	67.66534	13.491207999999999	58.33998100000001	12.214474000000001	0.8482049999999999	0.429867	0.523306	0.989085	2.3978	2.0	75.70255300000001	20.820572	5.0	0.062192	15.84459	4.0	11.757594000000001	21.806594	1.0	61.315401	14.187513000000001	6.0	15.118926	16.023932000000002	5.0	0.080695	2.193757	1.0	81.097341	5.833004	3.0	50.292449	9.076081	2.0	76.105639
3131.0	2.0	16.196134	90.226658	61.057559999999995	55.692149	0.386304	0.823435	0.33123400000000003	0.170822	24.179428	2.0	91.183439	15.398976999999999	1.0	0.027926999999999997	4.665701	1.0	74.02301899999999	1.5319209999999999	4.0	59.079519	24.820785	3.0	4.704372	4.117339	2.0	0.816642	2.800726	4.0	19.904072	3.331518	6.0	19.99421	23.974891	1.0	88.372986
3235.0	2.0	43.481716	18.956343	32.251222	69.976285	0.740937	0.553934	0.47879700000000003	0.188112	5.731765	3.0	87.50949	19.19913	6.0	0.021447	10.10196	6.0	33.62081	20.431767999999998	5.0	88.619026	11.386585	6.0	7.6205	21.097912	3.0	0.014388999999999999	0.423583	4.0	3.348699	5.294619	4.0	60.555112	7.846067	6.0	49.036297999999995
