uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
29.0	3.0	30.466421	81.318149	81.843882	43.156065000000005	0.306302	0.397202	0.788419	0.17659	16.300017	2.0	19.242356	3.687822	1.0	73.753272	18.636201	1.0	67.607842	2.371197	6.0	93.205621	10.861678	2.0	94.881198	4.805242	2.0	0.18418900000000002	4.773522	3.0	71.399641	3.454333	5.0	21.728688000000002	1.332065	4.0	32.994415999999994
35.0	3.0	44.913396999999996	46.680106	47.931202	61.628903	0.9422200000000001	0.797602	0.17804	0.432674	8.366569	6.0	8.197347	3.9291980000000004	3.0	17.460615	8.760988000000001	4.0	72.136684	17.844332	4.0	95.452242	10.13625	5.0	69.46758100000001	16.561751	6.0	0.027126	2.28083	5.0	67.402817	4.016456	6.0	11.635053	23.213216	6.0	1.0001440000000001
150.0	3.0	64.791713	89.484837	42.264188	88.78829499999999	0.273542	0.5784520000000001	0.35244699999999995	0.191867	3.1347419999999997	4.0	18.530374	22.245516000000002	2.0	81.827203	15.382879	4.0	44.924884000000006	18.024644	4.0	82.272863	15.588873000000001	1.0	45.168772	22.641372	2.0	0.052017999999999995	0.8625809999999999	2.0	63.54826800000001	2.837605	1.0	8.337521	19.188126999999998	2.0	80.296451
164.0	3.0	96.019835	43.046134	56.602746999999994	11.045732000000001	0.381767	0.759845	0.360142	0.166211	3.280414	6.0	8.954672	4.796914	4.0	2.257498	22.995362	4.0	70.607842	13.419097	2.0	65.63616999999999	12.353877	5.0	9.413703	12.349931	1.0	0.013534000000000001	5.047434	4.0	22.653778	1.95945	2.0	6.2041889999999995	16.067279	1.0	18.905562
183.0	3.0	55.371072999999996	6.802328	12.994803	18.531323999999998	0.9973719999999999	0.33610999999999996	0.107393	0.116915	4.009918	2.0	98.07448000000001	21.015876000000002	6.0	93.543141	5.908094	5.0	34.74439	0.880975	4.0	36.450743	11.995737	4.0	19.204463	10.583629	2.0	0.038521	2.250109	5.0	97.847399	4.161896	2.0	1.631478	4.2865519999999995	2.0	7.034346
206.0	3.0	47.718652	61.595874	63.942935	96.398389	0.8723569999999999	0.962943	0.132356	0.285258	5.695954	3.0	57.245789	2.529117	6.0	9.546389	6.7447029999999994	5.0	91.172453	21.576902	3.0	68.640241	16.746672	1.0	80.69861	9.617201	5.0	0.014419999999999999	1.093397	3.0	41.164806	2.949225	2.0	77.285476	23.265798	1.0	52.427358
223.0	3.0	83.306658	79.282622	53.70129	83.470935	0.109627	0.5662159999999999	0.395586	0.186662	1.8798650000000001	1.0	50.228117	7.708989	5.0	41.928334	13.532147	3.0	95.346266	0.539021	4.0	77.164702	19.768784	4.0	17.262544000000002	15.554694	6.0	0.048046	2.466377	3.0	2.6172590000000002	2.486812	1.0	96.506518	3.3462339999999995	3.0	94.815777
255.0	3.0	40.467499	51.358567	8.282001	63.010911	0.5554859999999999	0.573567	0.34537199999999996	0.192411	8.472807000000001	3.0	97.226477	17.993037	2.0	57.510417000000004	0.35568099999999997	3.0	16.504331	16.938189	1.0	99.83034	10.788508	5.0	2.030061	13.035191000000001	4.0	0.125943	1.073221	1.0	71.885758	3.386346	4.0	69.566523	20.109512	4.0	72.76501999999999
260.0	3.0	70.147177	48.364318	39.637159000000004	82.23520699999999	0.7353270000000001	0.8791620000000001	0.52661	0.39250300000000005	11.576939	6.0	21.970619	4.508468	5.0	24.867489000000003	7.531159	3.0	95.957637	5.145761	3.0	23.401739000000003	5.184254	2.0	34.729507	20.144064	3.0	0.043637	4.376608	1.0	15.415153	4.797404	2.0	75.118215	2.903311	1.0	12.583332
297.0	3.0	47.326345	45.539673	94.131435	74.071037	0.5605319999999999	0.46559700000000004	0.393426	0.32464299999999996	17.267229	3.0	73.37796999999999	18.634818	3.0	78.520031	23.236279999999997	5.0	36.875234999999996	5.447644	1.0	57.869856000000006	5.402545	2.0	54.675074	0.806595	4.0	0.072924	3.4622949999999997	1.0	70.81401	3.4981160000000004	1.0	34.027161	2.1937830000000003	6.0	49.098828000000005
352.0	3.0	95.396186	20.174131	88.344942	29.978178999999997	0.407052	0.565629	0.9242879999999999	0.634894	2.735337	4.0	26.046642000000002	10.24761	4.0	97.566077	13.554197	4.0	78.035684	7.950328999999999	5.0	43.037966	5.800118	6.0	5.773057	20.37874	5.0	0.041641000000000004	5.010782	5.0	31.680008	0.6946399999999999	4.0	50.781704	3.3154480000000004	4.0	2.58851
366.0	3.0	1.2893569999999999	97.710197	60.285716	90.043387	0.37154899999999996	0.126548	0.567559	0.22588899999999998	16.336132	3.0	53.086209999999994	22.201009	1.0	37.146669	14.539399	2.0	92.974614	4.045216	5.0	5.553503	20.08458	1.0	77.76097299999999	15.271628	3.0	0.5093449999999999	2.7066209999999997	2.0	93.32184000000001	4.977644000000001	2.0	41.901885	10.851754	4.0	6.39761
442.0	3.0	35.655906	96.549307	16.124888000000002	79.46544200000001	0.441717	0.614684	0.11318800000000001	0.820204	22.378682	4.0	12.356607	12.532357000000001	3.0	71.211928	2.438126	4.0	44.337371000000005	10.852238	4.0	66.256176	16.730022	5.0	8.279548	12.922655	6.0	0.171119	3.408182	1.0	7.233522	5.400631	3.0	75.22552900000001	14.819201999999999	1.0	86.973098
475.0	3.0	94.492525	95.967557	69.492777	90.643385	0.873777	0.28210799999999997	0.115967	0.6004659999999999	21.89995	5.0	82.57589200000001	1.6713470000000001	5.0	16.469865	14.282913	5.0	23.982881	16.305595	6.0	93.05762299999999	18.623787	2.0	8.760100999999999	12.043678	1.0	0.010226	1.8021880000000001	5.0	19.692508	2.8199650000000003	2.0	9.469151	1.302541	5.0	67.12733100000001
489.0	3.0	32.026990000000005	19.500863	83.386349	34.617932	0.470747	0.253984	0.478875	0.340474	14.624864	3.0	12.394772999999999	12.714279	1.0	80.699141	12.771476	2.0	24.894381	6.42437	3.0	12.188999	2.884082	5.0	94.09061	1.807771	2.0	0.02481	2.405801	1.0	10.174028999999999	1.1226559999999999	1.0	92.67711800000001	9.715701	1.0	51.851328
515.0	3.0	71.359916	21.73629	96.081049	39.339877	0.808752	0.352317	0.298989	0.609958	7.750564999999999	1.0	74.241037	15.380153	5.0	2.276048	3.0585	3.0	72.90767	3.9159129999999998	5.0	39.168661	14.453009	2.0	56.121976000000004	11.869528	3.0	0.017912	3.2737540000000003	1.0	24.32487	3.236463	6.0	85.68354000000001	20.63981	5.0	45.944184
554.0	3.0	90.144202	26.685848999999997	90.760498	39.007103	0.44827799999999995	0.181328	0.875502	0.536466	11.325721000000001	2.0	24.519794	11.593373	1.0	99.388312	17.627132999999997	6.0	32.74778	9.992446000000001	3.0	69.66484200000001	12.725557	2.0	77.29013499999999	2.113717	1.0	0.010251999999999999	1.219903	4.0	78.282533	1.912984	3.0	1.687081	5.278919	1.0	82.87742
571.0	3.0	96.644009	99.54278199999999	44.196934999999996	73.550954	0.673519	0.629037	0.250141	0.26618600000000003	20.221571	4.0	32.220714	0.8819389999999999	2.0	37.034005	16.620704999999997	4.0	87.822962	3.8267029999999997	2.0	33.53078	21.202576999999998	2.0	23.978987	3.756308	4.0	0.030900999999999998	0.835571	4.0	6.6277800000000004	1.696192	2.0	14.453167	11.133224	4.0	20.131861999999998
618.0	3.0	24.389034	95.738733	74.675441	29.308004999999998	0.39649	0.8920389999999999	0.18546400000000002	0.327479	10.997036	2.0	24.387167	4.572726	6.0	83.965905	3.072972	2.0	39.022432	22.390995	2.0	82.851246	16.757638	3.0	47.832589	23.21128	2.0	0.045469	0.81911	6.0	7.479744	5.023789	5.0	29.300167	2.9155860000000002	3.0	80.788956
691.0	3.0	51.98512	88.20715600000001	68.11024599999999	57.429116	0.713522	0.957566	0.158746	0.335515	7.826755	4.0	98.795735	22.163520000000002	1.0	5.24936	19.176966	4.0	69.923152	10.810823	6.0	86.29003900000001	17.117048	6.0	39.022155	4.7411330000000005	4.0	0.026121	5.340741	1.0	12.784103	1.415391	2.0	50.094846999999994	8.562407	2.0	53.833982999999996
749.0	3.0	43.146108	25.676167	56.69962099999999	55.396956	0.10718499999999999	0.196745	0.649401	0.79681	17.942842000000002	5.0	55.121095	9.888209	5.0	62.825239	10.9822	6.0	14.904751999999998	11.118307000000001	1.0	4.851951000000001	5.131796	1.0	76.25394	17.555097	1.0	0.012089	5.616217	2.0	50.79392	3.7989300000000004	6.0	3.833194	2.3471580000000003	5.0	8.931837
798.0	3.0	30.215345000000003	18.566914999999998	61.62921600000001	72.99297299999999	0.35129	0.314888	0.608947	0.439179	3.7603730000000004	6.0	41.099555	18.048428	6.0	93.93141899999999	5.765197	4.0	52.820837	17.673476	2.0	63.849883	7.8390580000000005	4.0	2.669407	3.263887	2.0	0.025497	0.107847	1.0	13.686542999999999	1.6553259999999999	5.0	53.594866	10.828533	3.0	84.39067299999999
806.0	3.0	68.642699	73.838138	73.45942	62.954893000000006	0.5052770000000001	0.431457	0.496883	0.543338	5.358038	6.0	49.258326000000004	11.567747	6.0	12.805316	6.923209	4.0	77.945645	4.58145	2.0	75.401267	1.074797	4.0	43.990590000000005	18.930584	2.0	0.012751	0.95855	2.0	42.727901	5.2438970000000005	4.0	27.240979	3.316673	3.0	47.617168
886.0	3.0	35.429185	86.881271	48.087977	92.878865	0.34610799999999997	0.9531459999999999	0.9904350000000001	0.6086020000000001	17.914807999999997	1.0	84.29234100000001	8.02905	1.0	30.000496000000002	20.753204999999998	2.0	70.02390799999999	6.341782	3.0	5.323884	1.311647	6.0	70.506969	14.329585	1.0	0.010854	1.3308280000000001	6.0	91.579137	5.569542	5.0	42.958342	1.814448	2.0	4.461677
900.0	3.0	36.789576000000004	52.980725	33.435113	73.459237	0.135706	0.46467700000000006	0.120617	0.14065999999999998	3.3113230000000002	6.0	21.699357	10.099038	2.0	92.427868	12.063460000000001	1.0	12.883884	16.922183999999998	5.0	87.100709	20.73697	3.0	52.526812	3.348012	3.0	0.040891000000000004	0.786031	2.0	71.51548100000001	2.13485	5.0	43.412543	23.461109	4.0	44.718427
935.0	3.0	43.521968	81.19309	81.542455	41.936915	0.22939099999999998	0.9757979999999999	0.833593	0.127735	11.586006	2.0	86.723626	18.987072	5.0	19.984976	17.872141	1.0	75.741489	8.392361	4.0	8.930584	0.7659199999999999	3.0	87.20518	17.392107	1.0	0.010206	2.666283	5.0	33.536155	0.600046	4.0	2.516085	15.277220999999999	5.0	32.880546
941.0	3.0	65.033203	71.363217	93.623941	18.893098000000002	0.601333	0.8841030000000001	0.608031	0.5114810000000001	14.878465	2.0	75.300669	12.580354	3.0	26.866295	1.465498	5.0	42.414468	22.367391	1.0	89.008372	2.1695889999999998	2.0	11.522999	18.192526	4.0	0.070676	1.4205079999999999	4.0	5.822083	2.324861	4.0	98.335477	1.4501700000000002	5.0	93.469216
958.0	3.0	23.042307	80.53840699999999	95.165089	8.250511	0.96006	0.391376	0.47850699999999996	0.475896	20.522498000000002	5.0	63.44796899999999	22.443858	1.0	61.4037	8.381466	1.0	27.392142	18.247188	1.0	10.74093	8.03965	1.0	50.234825	15.293526000000002	2.0	0.046626999999999995	2.073609	1.0	47.864647	5.5895269999999995	1.0	78.944022	3.958585	3.0	11.220388999999999
1024.0	3.0	99.727127	68.795879	79.03531600000001	59.918805000000006	0.598244	0.204146	0.21706799999999998	0.204753	2.92236	1.0	7.843552000000001	11.770779	5.0	43.241269	8.284836	3.0	88.263921	22.993341	2.0	73.890821	14.417685	2.0	97.482394	0.476908	3.0	0.070281	2.5020849999999997	2.0	11.548642999999998	4.709713	1.0	36.191948	6.534681	4.0	38.444866
1033.0	3.0	50.549698	85.159941	48.443978	8.526637	0.267557	0.867566	0.212148	0.171106	14.221521	5.0	80.498591	3.258413	5.0	50.752572	4.127682	6.0	68.44518199999999	12.718534	5.0	50.043510999999995	19.696466	1.0	17.774692	20.582437	1.0	0.012863	3.881104	4.0	41.326915	4.587522	1.0	34.881197	3.389131	2.0	5.150187
1074.0	3.0	67.313388	92.686287	88.139862	82.719542	0.487913	0.774516	0.169093	0.48399200000000003	20.328475	5.0	44.225878	16.986902	4.0	92.552198	20.587669	3.0	51.508047	4.93515	2.0	19.558732	17.081449	1.0	62.50316	16.652363	4.0	0.021424000000000002	2.3721419999999998	6.0	72.77109899999999	1.951186	4.0	45.663878000000004	2.301185	1.0	46.623567
1103.0	3.0	61.938796999999994	90.339608	99.28106700000001	62.964881000000005	0.619081	0.901375	0.266269	0.757206	17.129054999999997	1.0	43.245159	11.848897000000001	2.0	55.440546	11.504014999999999	2.0	76.475023	17.73249	1.0	82.126543	22.436169	5.0	61.605466	22.506357	4.0	0.016097999999999998	1.186128	1.0	9.397095	3.853542	6.0	3.532942	18.525484	6.0	6.5736
1137.0	3.0	18.990929	52.865711	96.125162	63.825988	0.71964	0.7433	0.49528	0.545496	15.164514000000002	5.0	58.605881999999994	9.381947	4.0	75.313797	2.278763	5.0	71.342923	24.272332000000002	2.0	62.452829	8.650066	4.0	25.143097	2.635891	5.0	0.035689	3.429266	3.0	7.530807000000001	0.604301	3.0	47.830296000000004	23.964278	1.0	51.477121000000004
