uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
8.0	2.0	64.123554	88.663156	5.625197	49.280217	0.22375	0.8618389999999999	0.717853	0.520367	15.468382	3.0	64.987009	8.798724	4.0	44.755340000000004	0.342371	4.0	10.438427	4.057092	5.0	44.38758	22.870607	3.0	58.146726	18.08945	4.0	0.036251	4.155208	3.0	7.294716	2.632761	2.0	15.008357	21.372270999999998	4.0	71.897582
30.0	2.0	25.036051999999998	81.61975	23.779331	6.809652000000001	0.39291	0.661647	0.64656	0.893869	2.3958470000000003	5.0	92.407147	10.027236	5.0	30.908153000000002	15.714439000000002	2.0	86.01687199999999	23.266370000000002	6.0	76.07810400000001	11.224209	6.0	83.57618599999999	11.091073	3.0	0.13178800000000002	4.847493	6.0	44.39609	0.286269	2.0	57.381126	7.434624	3.0	15.027888
50.0	2.0	74.278412	65.848463	1.459938	95.288202	0.134825	0.888107	0.45082799999999995	0.518595	15.43851	1.0	2.367873	6.921213000000001	3.0	50.939223	13.463211	4.0	64.978193	15.109765	5.0	91.13770799999999	16.50721	2.0	69.86389	4.827431	2.0	0.016041999999999997	2.771074	4.0	5.782066	1.505188	6.0	77.201949	22.142091	5.0	67.054907
62.0	2.0	3.8729620000000002	72.238228	5.814359	13.833192000000002	0.7207359999999999	0.435662	0.9018700000000001	0.37567399999999995	17.213770999999998	4.0	3.687189	0.35341500000000003	1.0	53.049018000000004	2.73164	3.0	10.092856	10.560949	6.0	70.625771	5.7869980000000005	2.0	84.26482800000001	23.237522	4.0	0.013231999999999999	0.408806	4.0	47.530390999999995	5.49233	6.0	99.09379100000001	11.943125	5.0	70.883895
64.0	2.0	49.818835	74.468789	58.84748199999999	4.409425	0.100484	0.652518	0.8083560000000001	0.709733	22.317613	4.0	19.694717	5.1657519999999995	6.0	82.266977	6.654255	5.0	97.296493	20.593933	2.0	70.863652	21.272031	4.0	79.176107	2.388419	4.0	0.020498	4.330094	5.0	13.622674	2.268227	6.0	85.383785	11.018359	3.0	77.93524000000001
66.0	2.0	57.95633	25.792728	5.947723000000001	7.9814229999999995	0.24801900000000002	0.759463	0.343476	0.81686	23.263146	1.0	58.608109	12.359846000000001	1.0	14.485129	21.423151999999998	1.0	8.90259	10.421956	4.0	76.280916	24.602752	6.0	52.77024599999999	16.061392	2.0	0.011526	0.124794	6.0	57.612238	4.039912	1.0	85.21618199999999	7.167259	5.0	87.47202
158.0	2.0	13.091619	76.966667	8.465035	18.538695999999998	0.14771700000000001	0.633997	0.371845	0.41493500000000005	5.2870029999999995	1.0	52.875814	10.499808999999999	2.0	56.473374	7.427933	4.0	46.032283	19.105392000000002	1.0	9.885079	17.023958	2.0	69.947587	10.215324	5.0	0.010829	5.859534	6.0	22.350732	5.117943	2.0	52.651375	23.0412	2.0	42.589782
163.0	2.0	32.564646	53.880724	8.440008	4.413943	0.29841100000000004	0.158027	0.260995	0.136067	16.143673	1.0	21.006544	16.83013	5.0	28.937358000000003	15.856160999999998	3.0	85.907827	11.128919	3.0	31.275565000000004	14.995667000000001	1.0	66.62593299999999	7.412886	5.0	0.0149	4.359371	3.0	19.716259	2.340538	2.0	43.025582	24.871704	6.0	17.182458999999998
166.0	2.0	21.677348000000002	23.146905	9.882386	10.316966	0.824253	0.640826	0.24729299999999999	0.810368	7.9490289999999995	3.0	16.532582	6.563092	4.0	2.831787	6.8051330000000005	2.0	84.048854	6.777761	2.0	7.990756	11.391183999999999	6.0	81.23324699999999	8.187355	2.0	0.022498	4.9638860000000005	3.0	93.82691700000001	4.472732	6.0	70.956113	9.500896000000001	1.0	22.479132999999997
169.0	2.0	15.001848999999998	9.266991	8.247494	13.984473000000001	0.538867	0.136568	0.9832549999999999	0.635562	10.383734	6.0	68.182731	3.588512	2.0	17.153157	0.888114	3.0	23.3906	7.792816999999999	4.0	55.244402	18.149835999999997	1.0	62.465279	5.496576999999999	1.0	0.010216	0.49745200000000006	4.0	14.317539000000002	0.624004	5.0	19.729013000000002	24.132166	4.0	67.822295
226.0	2.0	95.897989	16.164073000000002	86.77949699999999	5.958994000000001	0.698716	0.672689	0.555682	0.5334760000000001	20.028154	6.0	40.716217	15.905279	5.0	74.234837	7.109516	6.0	44.505542999999996	0.46496099999999996	3.0	1.078267	24.36645	5.0	94.21184000000001	1.34467	3.0	0.012605	4.71161	6.0	96.726742	5.577297	6.0	47.208324	22.76091	4.0	14.899641
228.0	2.0	40.425745	38.87666	24.801021	9.032045	0.813954	0.994149	0.39382399999999995	0.407497	21.397336	6.0	10.199124000000001	1.321137	3.0	66.623798	11.106978999999999	2.0	6.250306	1.072969	5.0	2.45945	23.269597	2.0	77.901955	1.428373	6.0	0.030813999999999998	2.207484	2.0	60.424285999999995	5.017025	1.0	26.100972	1.1347200000000002	2.0	86.59513000000001
231.0	2.0	66.098703	63.871325	54.623629	28.438574	0.631567	0.11954000000000001	0.9345600000000001	0.9328059999999999	5.89773	6.0	6.715681	18.759992	2.0	45.850035999999996	21.092672	4.0	26.200347	13.481487	4.0	16.217342000000002	21.750501999999997	6.0	96.330972	21.022885000000002	1.0	0.017209000000000002	5.377182	3.0	86.421964	5.202209	3.0	52.580978	24.976807	5.0	27.6736
273.0	2.0	94.004001	50.790805999999996	55.414388	56.763611	0.27828400000000003	0.680669	0.8204229999999999	0.8291290000000001	5.388494000000001	6.0	93.276514	15.321685999999998	6.0	55.391456000000005	4.358531	1.0	38.298691999999996	23.264587	1.0	90.820656	23.321687	4.0	12.670641	22.9015	5.0	0.014903999999999999	5.944516999999999	4.0	84.103944	1.757983	2.0	94.232686	18.400366	4.0	96.966676
276.0	2.0	83.777562	70.997302	1.449737	35.573953	0.651302	0.8751110000000001	0.891934	0.308655	7.14624	1.0	96.323215	10.203288	4.0	21.054925	13.729791	5.0	59.2541	10.544093	5.0	53.991951	20.071979000000002	3.0	9.192209	21.481423	5.0	0.013497	0.682708	6.0	91.155855	5.465162	6.0	13.162154999999998	17.307497	6.0	48.157016999999996
286.0	2.0	90.812209	17.77059	1.468217	28.167865999999997	0.8634959999999999	0.157868	0.263421	0.6912510000000001	3.889961	4.0	19.004837	2.688991	1.0	59.618883	16.294114999999998	2.0	36.23558	8.961261	1.0	86.710655	8.172426	5.0	82.061222	7.898353999999999	3.0	0.012093000000000001	3.661781	5.0	53.040932	0.205083	3.0	26.588718	16.825273000000003	1.0	3.0352759999999996
305.0	2.0	32.162052	56.246729	24.058018	4.011409	0.5557949999999999	0.987814	0.82732	0.440601	0.729511	2.0	5.0946940000000005	21.268514	3.0	70.299779	7.142643	6.0	31.987284999999996	11.046	4.0	75.797676	15.809265	2.0	22.425122	18.892782999999998	6.0	0.038688	2.041817	1.0	26.889404	5.569426999999999	2.0	71.786371	2.060347	5.0	26.096171
316.0	2.0	28.977474	58.423314000000005	39.36996	1.948994	0.8909450000000001	0.734855	0.342423	0.957735	16.088192000000003	6.0	30.186134000000003	14.084468	3.0	99.732956	10.385683	2.0	97.850287	2.329921	6.0	24.987741	24.791034	5.0	57.175394999999995	8.625914999999999	2.0	0.019954	5.7673	5.0	95.557514	3.281464	4.0	36.379612	2.696207	6.0	97.891161
343.0	2.0	49.215866999999996	22.685032999999997	42.474783	2.258301	0.424684	0.47280200000000006	0.744099	0.835053	16.71367	3.0	67.226831	3.7769230000000005	1.0	32.554277	18.309656	5.0	20.381762	5.7884519999999995	6.0	39.602940999999994	16.226085	1.0	82.85351700000001	18.51168	6.0	0.016371	1.458512	1.0	94.26052	5.919324	1.0	46.720231	7.662839999999999	6.0	33.347970000000004
345.0	2.0	57.827906999999996	24.166724	4.250731	77.742172	0.199531	0.5099	0.481976	0.6603640000000001	9.388633	5.0	5.504412	2.78764	5.0	67.90844200000001	9.442764	5.0	78.55866800000001	16.263762	4.0	96.232791	24.144029	5.0	24.065853	9.007903	5.0	0.111482	3.868001	5.0	32.756751	4.854143	1.0	97.771114	16.023659	6.0	65.620097
348.0	2.0	52.0731	91.193095	28.769152000000002	19.060667000000002	0.279565	0.30104200000000003	0.374037	0.9508120000000001	23.295879	5.0	83.481499	5.412162	5.0	20.534176000000002	8.143528	6.0	60.782295999999995	14.659473	2.0	47.697737	14.963614000000002	4.0	18.852063	10.095721000000001	3.0	0.013768	4.875344999999999	2.0	88.665397	5.149545	5.0	57.429230000000004	8.649438	5.0	94.520845
372.0	2.0	92.248804	88.221734	15.078370000000001	54.244533999999994	0.9629620000000001	0.635754	0.179029	0.421879	4.804595	5.0	64.778995	17.112236	5.0	91.22750500000001	14.894357000000001	2.0	12.558966	7.089447	1.0	37.552868	13.034522	2.0	53.498867000000004	2.257483	6.0	0.010041	3.6674279999999997	1.0	3.5485330000000004	4.299439	6.0	26.855295	18.242654	4.0	10.84601
385.0	2.0	42.107001000000004	84.48262199999999	5.37871	32.05473	0.34068200000000004	0.25065	0.767354	0.190353	19.482825	6.0	14.047151000000001	17.410517000000002	2.0	79.526779	8.558284	1.0	27.383089000000002	20.168367	1.0	29.52774	25.250582	1.0	5.716979	1.4368299999999998	3.0	0.013082	4.08853	1.0	44.813641	1.8825290000000001	1.0	32.073965	10.911937	1.0	16.36684
392.0	2.0	38.793426000000004	39.674732	38.633587	18.878781	0.972032	0.135639	0.730082	0.8970239999999999	7.424044	4.0	39.117419	11.244806	4.0	45.282663	9.794171	3.0	21.989062	23.191933	4.0	33.152314000000004	10.710685	1.0	44.011466999999996	16.760181	2.0	0.012461	4.1803669999999995	5.0	65.95143399999999	3.111116	1.0	19.909114000000002	19.91723	1.0	85.30213
404.0	2.0	18.360485999999998	69.614532	21.912222	5.934118	0.264083	0.9785729999999999	0.8774069999999999	0.780161	17.710214999999998	5.0	95.54949599999999	8.945787	2.0	3.566246	14.798854	2.0	36.922731	3.5824309999999997	2.0	38.558939	11.104297	3.0	84.83058199999999	5.8253449999999996	6.0	0.629922	2.604499	3.0	52.803546	4.003756	4.0	44.118494	21.476397	5.0	36.933606
410.0	2.0	82.809775	91.193958	3.4179470000000003	69.292525	0.608896	0.15013900000000002	0.7052069999999999	0.7666689999999999	3.9175800000000005	4.0	67.415982	19.677906	2.0	82.67838	20.529922	4.0	85.354566	10.58428	3.0	78.047257	16.707594	2.0	19.66105	19.593548000000002	5.0	0.011736	3.014075	4.0	85.596345	2.8960529999999998	6.0	81.307313	21.652125	6.0	70.615137
419.0	2.0	76.54349599999999	16.39377	31.430527	18.670956	0.9305389999999999	0.567296	0.846374	0.8875780000000001	3.3424120000000004	6.0	55.674533999999994	9.032241	6.0	98.467937	2.404497	1.0	81.22665400000001	8.235207	4.0	40.719564	2.9505049999999997	3.0	47.698248	5.485785	3.0	0.013378	2.480934	6.0	18.107961	4.547562999999999	4.0	38.924048	22.07416	6.0	10.726543
429.0	2.0	82.34344300000001	53.013879	5.188823	10.910423	0.775934	0.273063	0.42217899999999997	0.772809	1.292283	6.0	88.115301	11.099824	3.0	51.905974	5.161266	3.0	80.308888	14.680101	6.0	9.739664	8.743874	2.0	96.240714	10.09502	3.0	0.159443	1.128177	1.0	74.409612	4.376906	2.0	35.053138	13.002217	5.0	2.775316
434.0	2.0	98.604905	98.634016	83.883842	9.236976	0.363875	0.9688260000000001	0.920567	0.856404	10.287073	4.0	83.737277	5.296799	3.0	64.23428	16.844621	1.0	24.773737	16.843982	4.0	20.448039	11.186437	3.0	92.928163	15.245733999999999	5.0	0.043426	2.0568020000000002	6.0	33.743307	1.094051	4.0	80.822056	10.299256	5.0	48.448158
438.0	2.0	63.034856000000005	73.13426	4.2336730000000005	59.378748	0.5148689999999999	0.364071	0.863517	0.8829520000000001	12.372311999999999	3.0	14.132619	1.583707	5.0	20.52432	13.794672	5.0	95.78316099999999	20.378945	1.0	80.845199	10.732646	3.0	1.21116	1.0551840000000001	2.0	0.053498000000000004	4.388885	1.0	87.7697	5.415274	4.0	52.77132099999999	24.917731	1.0	32.300177000000005
