1331.0	4.0	23.937243	68.334848	25.954279	40.579037	0.846442	0.86582	0.215867	0.425019	8.455862	6.0	75.52358199999999	21.516911999999998	1.0	0.023441	2.986118	6.0	55.937093999999995	5.453621	4.0	98.934911	7.181635000000001	2.0	40.89035	6.656867999999999	6.0	94.30132900000001	22.676451999999998	4.0	0.077693	0.557271	3.0	49.756732	4.904657	6.0	40.908466	8.568925	6.0	36.202348
1798.0	4.0	98.874562	23.118704	39.582374	25.582224	0.22963499999999998	0.523001	0.308203	0.36394499999999996	2.048239	2.0	91.879632	11.515419999999999	5.0	0.058433000000000006	1.483571	6.0	96.22787	5.0902449999999995	2.0	58.008877000000005	5.600308999999999	3.0	72.145932	12.827985	3.0	65.811262	13.805795000000002	3.0	0.025384	2.599878	3.0	54.451928	1.046001	4.0	68.852437	3.355782	6.0	13.021032
1918.0	4.0	96.757852	10.962256	17.333424	87.23561600000001	0.411858	0.42275100000000004	0.999632	0.417104	1.367448	6.0	11.864308	0.767824	4.0	0.08544600000000001	2.930333	3.0	59.229484	5.633739	4.0	47.296338	13.918287	6.0	21.722815	11.763255000000001	2.0	75.338837	9.874944000000001	2.0	0.023125	0.154433	5.0	44.12341	4.911935	1.0	74.188467	24.128970000000002	6.0	57.981536
2025.0	4.0	55.276731999999996	26.672424	67.034595	34.208558000000004	0.833176	0.45153699999999997	0.308841	0.333228	22.819126	6.0	26.357671000000003	6.350492	3.0	0.022971000000000002	0.317735	4.0	50.185681	0.412745	5.0	26.788571	13.380476000000002	5.0	21.736045999999998	16.712937	3.0	27.037005999999998	5.168074	4.0	0.925316	4.439968	4.0	63.457637	2.968557	2.0	48.180392	23.635156	2.0	2.377351
3340.0	4.0	74.042715	8.223460000000001	99.84312	30.806209000000003	0.30109400000000003	0.37354499999999996	0.532862	0.319621	2.93205	1.0	65.52248399999999	8.943627000000001	1.0	0.239536	0.9941270000000001	6.0	18.569282	5.010718	4.0	93.414858	13.8386	6.0	86.35861899999999	19.998865	1.0	82.096591	13.337337	6.0	0.011531999999999999	2.6040970000000003	3.0	48.971498	2.101411	5.0	62.229602	11.994046	4.0	4.938161
3661.0	4.0	67.429645	91.45270500000001	24.367278	23.316368	0.243823	0.689806	0.536798	0.606876	6.774512	1.0	76.837839	9.094217	3.0	0.039825	3.0719090000000002	5.0	38.400493	4.74872	1.0	35.130685	22.370368	6.0	60.477258	24.880118	4.0	28.591921999999997	7.134658	2.0	0.347489	3.666201	5.0	14.135175	1.891605	3.0	33.753017	5.952069	4.0	59.950322
3998.0	4.0	93.919511	10.347319	12.571221000000001	75.665037	0.664942	0.9256540000000001	0.431299	0.339843	6.28998	1.0	62.092973	23.711948	1.0	0.041727	3.29929	1.0	31.770703	3.151663	3.0	79.880588	6.347081	5.0	13.774201000000001	12.326097	3.0	70.391552	14.925228	5.0	0.020028	0.871007	2.0	80.075804	2.17532	6.0	60.0447	12.666816	6.0	2.993138
4345.0	4.0	33.192035	73.356347	55.030359999999995	11.627915	0.931591	0.9529200000000001	0.236406	0.404669	20.49537	2.0	21.995693	18.545482999999997	2.0	0.033166	0.43224799999999997	4.0	32.209114	1.6924709999999998	2.0	77.934296	16.452547	5.0	38.034473999999996	17.730161	4.0	75.325888	18.677471	6.0	0.080355	2.8520939999999997	1.0	81.547779	3.652843	4.0	43.278759	1.8593439999999999	4.0	12.661442999999998
4919.0	4.0	74.692991	55.912328	51.639934999999994	80.12646099999999	0.177483	0.878767	0.353495	0.642471	2.810292	1.0	89.622753	9.400591	2.0	0.014218999999999999	1.9544580000000003	3.0	75.273083	5.834025	3.0	91.375187	18.267257999999998	4.0	62.116066000000004	1.719255	2.0	51.2014	22.142095	2.0	0.060109	5.388416	6.0	61.886427000000005	2.26533	1.0	51.167693	25.507254	2.0	73.66358199999999
5148.0	4.0	24.989481	46.509797	24.927007999999997	64.823197	0.102244	0.251349	0.687171	0.154469	16.732885999999997	6.0	88.64932900000001	12.407618	5.0	0.02419	0.997416	2.0	46.127621999999995	4.110294000000001	4.0	47.958290999999996	14.984067999999999	4.0	50.387559	25.301488	4.0	33.909874	11.291707	1.0	0.013144	1.468199	1.0	83.05412199999999	4.309819999999999	1.0	10.15703	3.468119	6.0	67.01633000000001
5471.0	4.0	82.002595	46.796386	38.100395	18.727916	0.620766	0.57144	0.765396	0.411307	9.606643	5.0	64.61097099999999	4.285871	5.0	0.095536	0.622475	2.0	46.813495	3.645515	2.0	40.132206	10.174857000000001	3.0	72.37982099999999	14.180593	3.0	18.239684	22.550279999999997	1.0	0.029289999999999997	1.660263	4.0	44.125056	3.77164	3.0	32.160169	17.257537	3.0	2.413751
5768.0	4.0	61.80305799999999	17.662425	40.684895000000004	78.400293	0.19359400000000002	0.40025900000000003	0.734934	0.205039	15.21566	5.0	18.135423	10.494943	5.0	0.063024	3.17465	4.0	91.744483	3.6335629999999997	1.0	5.502274	12.256338000000001	2.0	44.983711	9.203439	3.0	32.505232	19.318466	3.0	0.024714	5.490368	5.0	32.478924	5.047981	4.0	18.207759	14.9602	3.0	28.939246999999998
5881.0	4.0	94.833405	62.123067000000006	69.600334	70.311369	0.20594400000000002	0.463276	0.639423	0.765745	11.75515	6.0	68.482938	14.635568	5.0	0.08467899999999999	2.632461	6.0	9.290502	5.056897	3.0	46.661488	13.159720000000002	4.0	54.615253	22.917438	5.0	88.241888	21.484461	5.0	0.026436	1.314281	3.0	73.029004	0.11336700000000001	2.0	11.180327	7.501464	2.0	52.840711999999996
