uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
24.0	4.0	98.09956700000001	73.705075	55.33238299999999	15.490766	0.661822	0.197312	0.224566	0.320596	60.7479	6.0	75.067676	12.214023	2.0	0.095533	13.940265	3.0	63.19880500000001	8.656642	5.0	77.733254	37.512074	4.0	0.06526599999999999	4.177099	4.0	36.542882	2.095164	5.0	65.745356
40.0	4.0	44.330704	53.261706999999994	8.86625	89.152885	0.6416229999999999	0.631522	0.5992810000000001	0.443288	23.97366	3.0	78.533991	70.305973	2.0	0.037723	3.548002	3.0	81.307457	41.634325	3.0	53.098704000000005	61.424556	5.0	0.011	1.178776	2.0	21.592807	1.17685	2.0	72.553628
116.0	4.0	29.870480999999998	24.284042000000003	66.349837	8.867745	0.630907	0.406965	0.628627	0.767241	23.559938	5.0	65.179486	63.356173	4.0	0.019834	10.324354	2.0	81.016064	2.217466	6.0	23.368761	39.092695	5.0	0.012394	5.801636	1.0	93.311543	4.664453	4.0	31.396926
208.0	4.0	44.831908	86.344306	29.23947	75.233234	0.22159299999999998	0.810521	0.212745	0.9619409999999999	56.186179	3.0	57.36989200000001	71.191316	3.0	0.016937	10.945302	6.0	8.252256	11.184449	4.0	54.461385	28.831146	2.0	0.027244	5.488059	5.0	93.697471	1.576692	2.0	1.6216709999999999
337.0	4.0	70.853363	33.41622	23.676429000000002	5.61907	0.917091	0.780828	0.46404399999999996	0.218277	7.989267	3.0	37.75079	52.121217	4.0	0.011881000000000001	16.227220000000003	3.0	79.118589	28.515588	4.0	70.497055	73.997794	2.0	0.02657	2.730892	5.0	47.923629999999996	2.698202	5.0	1.652802
407.0	4.0	19.905498	61.878604	33.510477	14.614783	0.9486020000000001	0.564074	0.19792200000000001	0.482828	33.886399	3.0	59.09024	14.850173999999999	3.0	0.039654	12.76	5.0	86.745361	40.901552	5.0	19.284828	76.20358	2.0	0.011916	1.408665	3.0	71.17096	5.194806	4.0	31.431444
417.0	4.0	67.75202900000001	48.039598	46.015763	21.439913	0.414732	0.442496	0.5113850000000001	0.9357790000000001	26.929871000000002	6.0	82.695893	14.160853	3.0	0.013734999999999999	12.677655999999999	5.0	30.152746999999998	17.238875	3.0	39.626976	23.35246	1.0	0.013548	4.824287	5.0	49.782693	3.5691410000000006	5.0	88.037322
482.0	4.0	28.250687	37.835434	45.280157	91.242575	0.25613400000000003	0.44255600000000006	0.431475	0.249166	62.751474	4.0	78.80462800000001	70.179233	1.0	0.026277999999999996	6.574864999999999	5.0	4.7802739999999995	23.833585999999997	6.0	87.209632	23.268153	2.0	0.011281999999999999	0.854259	3.0	42.667179	0.686148	2.0	60.96611
552.0	4.0	98.331486	71.881688	26.566877	94.560843	0.5888720000000001	0.5979939999999999	0.7864479999999999	0.620293	40.886448	6.0	56.584853	72.534947	1.0	0.015541	18.091461	2.0	78.075182	19.266824	5.0	96.490724	60.674952000000005	3.0	0.015824	1.033635	2.0	42.481628	3.70341	6.0	56.611153
648.0	4.0	12.681924	55.06371899999999	32.341151	14.941391000000001	0.126169	0.8890290000000001	0.557153	0.829522	56.767106000000005	3.0	31.561932000000002	73.57574100000001	2.0	0.016705	8.717682	3.0	54.821769999999994	17.655877	2.0	61.669378	60.367516	1.0	0.10406099999999999	1.3413620000000002	4.0	95.20655500000001	0.437802	4.0	47.817468
672.0	4.0	57.863415	52.34195	94.122249	21.647188	0.370546	0.813203	0.931049	0.873072	42.809635	5.0	80.953567	1.327275	1.0	0.011881000000000001	5.370086	6.0	65.11161	4.213793	4.0	24.690073	53.855915	6.0	0.071747	3.7832800000000004	3.0	84.746121	3.218709	1.0	73.136443
750.0	4.0	92.04045	90.599236	57.527011	13.932633	0.8366020000000001	0.920222	0.27769099999999997	0.200987	71.442909	2.0	58.325534999999995	68.562955	6.0	0.049916	8.586476	6.0	80.387375	69.26656700000001	5.0	68.564539	40.567846	2.0	0.02201	5.650793	2.0	47.995444	1.7435479999999999	4.0	73.80960999999999
899.0	4.0	78.77874200000001	54.15243	19.11378	34.568028999999996	0.340348	0.9259209999999999	0.502181	0.6543680000000001	65.495223	2.0	78.268713	70.8687	5.0	0.039327999999999995	16.301319	2.0	72.460161	32.738628000000006	3.0	5.107581	49.868131	2.0	0.056489	5.4944440000000005	6.0	27.448314	3.860358	3.0	19.968846
935.0	4.0	99.939335	40.540857	40.968575	38.862970000000004	0.671683	0.811547	0.5044270000000001	0.855984	23.208626000000002	5.0	88.939653	32.029224	4.0	0.01278	14.397206	4.0	51.745529	15.425172	1.0	97.65284399999999	45.321987	5.0	0.015171	3.703272	4.0	44.513262	2.093841	6.0	33.986227
937.0	4.0	61.559107999999995	21.549508	79.275281	49.183526	0.571272	0.5862539999999999	0.181131	0.43382	2.7257290000000003	5.0	59.62769	57.571118999999996	2.0	0.020891	11.170727000000001	4.0	98.379302	46.765817999999996	2.0	83.159852	21.726835	1.0	0.019181999999999998	4.937784	6.0	56.086599	4.947354	5.0	6.207
1065.0	4.0	80.29481	78.804411	67.89345	15.815771	0.620486	0.518756	0.388457	0.23829	35.719637	6.0	41.503413	42.753440999999995	6.0	0.010165	8.748163	6.0	97.872642	54.086475	6.0	5.978583	62.36681899999999	3.0	0.027137	3.576889	5.0	80.73896500000001	4.597679	5.0	53.979772
1188.0	4.0	40.128196	74.040908	18.480376	48.429574	0.585642	0.71404	0.371897	0.468243	36.539566	6.0	28.532003999999997	61.91837099999999	5.0	0.043481	5.82458	5.0	96.432939	57.267462	1.0	66.283247	63.282753	1.0	0.017406	3.084492	2.0	59.765839	2.150233	2.0	65.391039
1236.0	4.0	44.223822	64.934927	69.48146899999999	73.969874	0.265915	0.682325	0.655904	0.930552	36.965109000000005	3.0	38.961313	4.552702	3.0	0.21580100000000002	17.965503	2.0	94.307462	12.718532000000002	3.0	26.877912	51.812117	6.0	0.014253	4.493322	5.0	92.995826	4.444791	6.0	4.977546
1268.0	4.0	18.94482	46.251427	5.957114	2.820033	0.26733	0.41817600000000005	0.241412	0.304718	66.242202	5.0	51.926139	13.429177	4.0	0.013356999999999999	16.536685000000002	2.0	88.624297	4.384938	3.0	72.783722	45.686678	1.0	0.017357	2.023984	4.0	57.312585999999996	2.844208	4.0	74.074546
1419.0	4.0	48.008675	20.855601999999998	17.109054	53.185947	0.685465	0.444355	0.9809899999999999	0.644296	28.516425	6.0	77.327617	73.11381899999999	5.0	0.199541	4.578611	6.0	31.821237	66.708197	2.0	39.948184000000005	71.295087	5.0	0.010218000000000001	3.7256089999999995	5.0	17.921812	1.489283	5.0	8.377058
1533.0	4.0	88.25845799999999	84.392512	84.798837	65.002206	0.72188	0.668766	0.978411	0.5187	45.265939	5.0	95.54691899999999	50.417327	5.0	0.041527999999999995	4.317915	3.0	96.39737099999999	39.122576	1.0	55.675506000000006	75.34174300000001	6.0	0.016619	3.3260629999999995	5.0	99.796159	1.327408	5.0	38.996699
1547.0	4.0	73.386381	61.052438	49.852268	48.493536999999996	0.801905	0.990926	0.9711219999999999	0.819787	28.553254	6.0	46.174681	29.230671	1.0	0.011336	11.144474	6.0	45.739905	41.509201000000004	3.0	95.91561	56.915037	5.0	0.053697	4.897851999999999	6.0	83.75831099999999	4.272421	2.0	99.18309
1578.0	4.0	16.831064	25.580282999999998	8.342927	57.251259999999995	0.112553	0.45330299999999996	0.605793	0.24255100000000002	9.272631	3.0	70.097625	66.08442	2.0	0.027114999999999997	7.943264	5.0	72.405247	41.339275	1.0	86.95527	55.991186	5.0	0.090014	0.41424099999999997	3.0	78.956641	4.3331669999999995	5.0	90.160827
1604.0	4.0	31.017549	77.723978	57.269378	63.014913	0.759184	0.42702399999999996	0.420205	0.10738299999999999	24.068455	6.0	65.658354	47.849439000000004	3.0	0.770345	9.632889	6.0	92.331295	29.120822999999998	6.0	92.976638	72.718408	2.0	0.011145	5.36848	3.0	36.297357	1.8128009999999999	5.0	49.971751
1625.0	4.0	25.359297	71.69454499999999	64.03555	72.781752	0.349827	0.598168	0.47022700000000006	0.9604030000000001	40.035851	6.0	26.263338	34.240065	3.0	0.025446	6.739191	2.0	37.238882000000004	18.398684	1.0	31.777659999999997	12.337771	1.0	0.016519	5.455701	5.0	83.783574	0.38848299999999997	6.0	52.608087
1651.0	4.0	66.64492800000001	46.45657	66.776484	46.928781	0.880817	0.624279	0.689028	0.414278	35.432553999999996	5.0	64.33883900000001	45.146334	2.0	0.071866	5.270421	6.0	79.414927	23.072223	3.0	99.871629	72.084625	4.0	0.011126	5.741487	2.0	16.902084	1.428643	2.0	69.420536
1702.0	4.0	71.011641	99.577872	56.341676	65.600325	0.311348	0.9666610000000001	0.684565	0.8709709999999999	41.802896000000004	5.0	53.324375	71.408774	6.0	0.032055	11.030363000000001	6.0	23.332855	59.719044	2.0	90.11466999999999	75.954493	4.0	0.040118	2.804277	6.0	57.902568	0.18426099999999998	5.0	50.074828000000004
