uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
10.0	2.0	77.840071	37.297218	5.852488	64.904186	0.399993	0.55733	0.6211760000000001	0.272804	9.711999	3.0	82.65866700000001	32.59398	2.0	0.205184	6.314265	6.0	35.82354	20.593526999999998	3.0	90.60414899999999	76.010933	6.0	0.016674	1.50149	2.0	27.687016999999997	1.289177	1.0	22.997815
69.0	2.0	93.578959	28.796031	91.94621	62.193516	0.8149350000000001	0.442499	0.598584	0.567765	30.244888	3.0	82.208825	48.394906	4.0	0.011327	2.574677	5.0	75.38988499999999	27.281628	1.0	38.483094	29.241639000000003	1.0	0.014109	5.740645	1.0	72.799214	5.112577	1.0	45.860572999999995
127.0	2.0	47.788185999999996	18.173883	97.891376	11.706017999999998	0.540126	0.325308	0.299681	0.872417	60.707779	2.0	43.846273	24.52037	1.0	0.036689	8.064013000000001	2.0	89.239948	8.766539999999999	4.0	79.341994	58.304598999999996	4.0	0.048851	1.973593	1.0	77.203508	3.656509	1.0	82.33165799999999
220.0	2.0	33.533663	40.428393	33.876886	4.919217	0.239767	0.9468629999999999	0.190912	0.75971	18.960811	2.0	70.887786	43.519319	2.0	0.021788	15.525132000000001	6.0	70.334119	62.587097	4.0	54.11859499999999	57.024291000000005	4.0	0.012184	0.095601	3.0	31.960107	5.561796	6.0	7.202531
227.0	2.0	28.042371999999997	78.54276800000001	35.057309000000004	48.061327	0.118998	0.691655	0.227235	0.20790799999999998	11.691482	5.0	24.572151	16.897064	6.0	0.030045999999999996	12.649981	2.0	45.831719	44.947238	1.0	42.371159000000006	61.878133	6.0	0.21295	2.922475	6.0	97.332662	1.940577	1.0	5.159724
268.0	2.0	94.962585	27.919371999999996	76.583811	64.741297	0.12881900000000002	0.731739	0.123117	0.150703	13.003061	6.0	20.110692999999998	49.659442	2.0	0.027193000000000002	14.656407000000002	5.0	32.057911	61.685001	3.0	55.355028000000004	56.16664	1.0	0.263613	3.3846489999999996	1.0	6.5531559999999995	2.9266419999999997	5.0	54.234869999999994
295.0	2.0	47.252935	32.546562	52.721376	32.67292	0.618089	0.49478500000000003	0.598909	0.71812	31.473957000000002	3.0	39.533971	49.801064000000004	4.0	0.025913	14.302223999999999	5.0	24.07456	4.140531	2.0	49.913425	47.847162	1.0	0.016590999999999998	0.402787	5.0	79.477005	1.1588530000000001	5.0	1.6315
332.0	2.0	37.498383000000004	38.578022	65.920392	32.310654	0.368271	0.5422319999999999	0.44655200000000006	0.520785	24.580528	3.0	82.311859	27.349558000000002	6.0	0.29234299999999996	17.091583	5.0	90.84886	66.877728	2.0	84.184919	74.502749	5.0	0.011413	1.331238	4.0	18.877376	1.2478360000000002	1.0	8.566546
420.0	2.0	83.71567900000001	94.184145	64.806043	13.562605	0.9184690000000001	0.875714	0.316332	0.28925	43.57095	4.0	94.613036	38.477715	2.0	0.019322	12.108158999999999	1.0	14.673222	53.724982999999995	1.0	29.784395	66.134509	1.0	0.017603999999999998	0.6424380000000001	2.0	90.237873	5.463555	5.0	93.125383
455.0	2.0	80.811559	24.580676	98.318945	38.189371	0.549795	0.520525	0.662641	0.12573499999999999	57.083493000000004	3.0	28.564627	50.192617999999996	2.0	0.276719	4.531153	5.0	43.689254999999996	43.992028000000005	3.0	87.263891	70.792997	2.0	0.013268	3.723327	4.0	73.260091	5.534859	6.0	4.950279
504.0	2.0	79.372598	8.523895	72.496165	87.25129100000001	0.46056800000000003	0.177021	0.182722	0.996395	13.003519	6.0	30.931653000000004	70.57253	6.0	0.0124	16.473395	3.0	59.840875	69.750617	4.0	4.046403	46.190067	6.0	0.010269	0.951371	6.0	52.283427	4.616917	4.0	50.962973999999996
645.0	2.0	57.798023	78.59649	80.53662299999999	10.130241	0.6051989999999999	0.7904720000000001	0.572469	0.97719	65.149939	4.0	89.459816	39.307794	2.0	0.015062	13.652211999999999	2.0	92.805058	0.974922	1.0	85.430823	13.780389000000001	1.0	0.026104000000000002	0.182955	4.0	36.202826	3.9476839999999997	3.0	70.859999
709.0	2.0	12.43998	56.629273	97.28262	79.35076	0.466742	0.22987800000000003	0.8602920000000001	0.389635	46.071828000000004	4.0	18.151498999999998	3.7949319999999997	2.0	0.291133	14.372361999999999	1.0	79.18718299999999	14.873717000000001	4.0	26.954709	41.480114	2.0	0.015529	4.178465	1.0	80.449488	0.485124	1.0	77.744279
718.0	2.0	44.652056	60.274595	69.420367	36.468488	0.407629	0.993451	0.175076	0.705762	48.597258000000004	5.0	68.292413	69.055616	3.0	0.015613	4.983426000000001	2.0	38.107881	12.48611	1.0	16.950434	33.420396000000004	6.0	0.010103000000000001	3.4428739999999998	1.0	49.691195	0.290125	5.0	10.636697999999999
738.0	2.0	37.431978	76.447544	73.713514	81.118	0.876224	0.762609	0.16718	0.837875	18.156706	6.0	49.467368	2.563648	5.0	0.012594	1.2328649999999999	1.0	15.916062	30.599784999999997	4.0	52.67007099999999	27.128688	4.0	0.06705900000000001	5.03889	2.0	25.104183	0.318388	1.0	79.792856
749.0	2.0	57.235213	54.08297099999999	8.502526	92.84980300000001	0.508051	0.233888	0.703314	0.55537	70.214629	4.0	90.504024	30.389765999999998	5.0	0.021708	0.8744149999999999	2.0	81.28278399999999	10.985707000000001	6.0	21.747326	41.957789	1.0	0.011092	0.380017	1.0	24.182416	2.536694	5.0	13.441744
756.0	2.0	61.19534	30.109409000000003	38.828834	41.733028999999995	0.601715	0.47727700000000006	0.343926	0.667845	10.768706	5.0	10.306980000000001	48.538913	5.0	0.018331	13.376972	4.0	88.268399	13.955753	1.0	4.881589	26.248867999999998	5.0	0.134485	4.547272	1.0	26.426087	3.982041	1.0	71.279523
759.0	2.0	49.290048999999996	53.309249	45.805428000000006	78.980007	0.9139790000000001	0.8618399999999999	0.857875	0.8999959999999999	51.903273	6.0	94.85618199999999	64.134304	1.0	0.025616000000000003	3.443084	5.0	36.306803	10.705541	4.0	2.73477	44.830896	3.0	0.011851	0.668089	2.0	32.960716999999995	5.906181	1.0	69.942421
852.0	2.0	80.397879	27.976791	45.871693	30.878675	0.517796	0.9753350000000001	0.619051	0.32931	23.094166	2.0	42.850741	50.598169	5.0	0.032232	1.426919	6.0	75.738653	49.606186	6.0	2.5283759999999997	31.403090000000002	5.0	0.14796900000000002	5.680364	1.0	4.496134	2.825689	6.0	16.598689999999998
861.0	2.0	78.917467	60.074612	99.378541	95.96206	0.524807	0.100651	0.232091	0.283433	51.201768	6.0	30.208503000000004	30.848238000000002	1.0	0.010284	16.20136	5.0	94.650882	21.630448	6.0	20.146317	44.112237	2.0	0.016359000000000002	2.110153	5.0	6.599596000000001	0.617818	2.0	61.740173
863.0	2.0	70.904522	13.874757999999998	66.842389	22.189422	0.527636	0.355746	0.61288	0.999209	32.658460999999996	6.0	16.926182999999998	55.796257999999995	2.0	0.022438999999999997	17.372671	4.0	50.963653	4.491716	3.0	75.42025799999999	62.459899	6.0	0.010104	5.322884999999999	2.0	99.3091	2.26378	5.0	5.899780000000001
891.0	2.0	28.989925	82.164156	70.665526	98.64173000000001	0.163521	0.96395	0.153905	0.926271	35.224484000000004	3.0	64.193648	20.971718	1.0	0.028588	2.730555	5.0	22.706506	11.861153999999999	1.0	83.735415	50.493345	3.0	0.823451	0.583504	5.0	14.005139000000002	3.9858010000000004	3.0	36.899691
897.0	2.0	70.81343000000001	44.221744	72.03587399999999	26.934958	0.565244	0.704205	0.546756	0.873916	34.2945	5.0	85.192747	34.054251	3.0	0.012293	13.769682999999999	3.0	93.628574	2.913217	5.0	63.182479	25.033514	3.0	0.278555	1.3314540000000001	5.0	7.763072	0.538249	1.0	23.361621
926.0	2.0	86.623491	55.777471	18.482897	93.277467	0.595477	0.9849950000000001	0.224951	0.963073	22.365087	5.0	43.028434000000004	60.385925	2.0	0.041789	2.935444	5.0	25.874636	52.369227	2.0	53.472359	43.605204	1.0	0.070711	0.277898	4.0	47.76405	3.6733519999999995	2.0	3.266366
1000.0	2.0	47.547009	12.74211	84.035	60.075778	0.397617	0.203424	0.19659000000000001	0.586212	52.976417000000005	4.0	20.31924	56.581033	1.0	0.040489	5.338532	2.0	65.25448100000001	24.883748999999998	6.0	28.302970000000002	46.441988	5.0	0.320069	1.7035369999999999	1.0	4.5489180000000005	4.933715	1.0	48.225262
