uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
4.0	2.0	73.97924	41.717605	19.239625	86.332388	0.661435	0.784871	0.5041869999999999	0.356773	46.717052	1.0	45.967197	55.859759	2.0	0.013353	17.766818	2.0	22.273537	12.565609	6.0	30.336835999999998	34.049555	2.0	0.015481	1.8373580000000003	2.0	51.978528999999995	0.24489899999999998	3.0	32.66969
6.0	2.0	10.763079	14.070631	90.680712	44.761672	0.395031	0.668076	0.8979520000000001	0.5394439999999999	15.69744	5.0	9.372332	2.460309	3.0	0.011261	1.333461	5.0	48.733467	42.60691	3.0	36.22486	14.461687	3.0	0.018793999999999998	4.012923000000001	2.0	42.678425	0.139734	6.0	78.24730100000001
13.0	2.0	54.974968000000004	45.024764000000005	79.43408199999999	77.16819100000001	0.43691899999999995	0.10549700000000001	0.999324	0.275649	23.287587	1.0	40.452058	65.28680899999999	3.0	0.012275	14.603907999999999	5.0	33.307936	18.556226000000002	2.0	45.841051	35.553323999999996	6.0	0.11202000000000001	2.762238	6.0	14.824919	4.333165	1.0	77.507257
18.0	2.0	32.9646	42.416476	12.24472	33.366355	0.644634	0.169181	0.761182	0.241259	76.2575	2.0	7.386186	43.191893	1.0	0.010066	7.975369000000001	6.0	83.60773499999999	24.363843	5.0	51.940951	60.874458	1.0	0.012702	5.380381	4.0	13.248472	3.453192	2.0	97.107899
27.0	2.0	63.501889	92.956851	43.63476	88.24001700000001	0.9038440000000001	0.799301	0.85377	0.403798	50.387312	1.0	9.492326	32.079321	5.0	0.029743000000000002	6.2903400000000005	4.0	66.11865	53.46614	2.0	95.827877	55.77643199999999	2.0	0.133132	2.0563130000000003	1.0	47.8848	1.1774870000000002	1.0	44.473069
34.0	2.0	36.290488	63.492266	61.356018000000006	60.92983	0.528594	0.928873	0.8942200000000001	0.17664100000000002	78.103432	2.0	29.659815999999996	49.362827	1.0	0.02163	2.75699	2.0	21.145618	23.030398	5.0	5.398261	16.980364	1.0	0.122851	1.472992	4.0	98.208803	4.667751	2.0	82.527688
48.0	2.0	26.288679	98.52272099999999	86.35614	14.704487	0.342294	0.548117	0.830799	0.586807	71.322331	6.0	16.209626	16.279876	2.0	0.02044	6.441585	5.0	88.622304	36.241766	4.0	69.733036	43.452275	5.0	0.045686000000000004	1.207641	3.0	23.766303	2.743866	5.0	33.633814
51.0	2.0	65.22855600000001	98.62899499999999	51.664849	92.966155	0.811811	0.260807	0.6360600000000001	0.7265020000000001	57.765285	6.0	26.884195000000002	28.90036	2.0	0.093299	12.458615	4.0	73.13685	65.16565	2.0	3.139163	48.964959	5.0	0.04094	4.773495	4.0	18.217489999999998	4.411544	3.0	71.347583
52.0	2.0	21.814443	57.182033	32.673933	75.412231	0.39594	0.24406999999999998	0.950807	0.372763	12.591203	3.0	85.34486700000001	56.387824	6.0	0.014952000000000002	5.454358	6.0	20.423939	3.214403	1.0	84.761353	55.476535999999996	2.0	0.038179000000000005	1.584107	6.0	79.383895	2.636922	4.0	99.837581
54.0	2.0	38.590161	71.485055	91.451227	41.801449	0.8769969999999999	0.734269	0.704099	0.217651	2.499286	3.0	82.084973	16.581356	6.0	0.010879999999999999	8.189338000000001	6.0	34.197348999999996	61.351890000000004	6.0	56.625051	5.2630550000000005	5.0	0.023612	3.8031629999999996	1.0	10.055753	5.022058	3.0	30.461441999999998
67.0	2.0	25.879662	58.934275	70.457647	83.986796	0.295951	0.9989540000000001	0.15363	0.738704	43.333133000000004	6.0	37.976032000000004	71.872883	6.0	0.014	17.062776	6.0	41.828637	40.296351	5.0	12.278242	63.382909999999995	3.0	0.015995	5.779877	2.0	66.227866	4.2656339999999995	4.0	83.142191
72.0	2.0	91.99763100000001	17.117069	12.623725	70.396874	0.112873	0.179332	0.680299	0.199683	74.951636	2.0	63.236829	35.944362	5.0	0.011211	10.496931	2.0	48.057333	71.864374	3.0	77.906104	37.668921999999995	3.0	0.012399	0.219308	6.0	93.036774	2.249052	5.0	6.731185000000001
85.0	2.0	76.901057	41.359265	12.376617999999999	94.664009	0.547025	0.708225	0.283222	0.8234290000000001	34.104748	6.0	67.98514499999999	46.442851	2.0	0.013789	6.054481	6.0	48.066339	59.793075	1.0	26.203519	35.689471999999995	4.0	0.017844	3.240966	1.0	27.328582	4.944197	2.0	43.84298
115.0	2.0	91.872534	98.623639	38.973603000000004	80.86498900000001	0.33089	0.438517	0.16488699999999998	0.9675870000000001	76.253467	6.0	39.807978000000006	17.390534	2.0	0.020302	5.837185	4.0	71.61150699999999	24.495621	6.0	54.816639	1.111445	2.0	0.018621000000000002	2.925067	4.0	65.6473	2.661473	6.0	5.087584
117.0	2.0	1.064945	51.223615	78.66837	17.70328	0.161577	0.700337	0.258301	0.183251	29.792645	4.0	39.314934	6.029786	1.0	0.041079000000000004	0.736258	1.0	18.023912	43.501217	4.0	79.999256	20.959992	4.0	0.034167	2.537795	2.0	1.8840279999999998	2.3102099999999997	3.0	54.820131
118.0	2.0	10.673855999999999	55.182244	86.738642	84.055511	0.15534	0.269286	0.978117	0.35885100000000003	21.814574	3.0	39.018785	2.933096	3.0	0.01212	17.145408	1.0	22.143698999999998	13.291988	4.0	10.478603	46.243087	2.0	0.029585000000000004	5.4203980000000005	4.0	28.880262	1.7666099999999998	3.0	78.94856
123.0	2.0	21.627194	72.986378	31.91897	38.202042999999996	0.46904700000000005	0.9695290000000001	0.987894	0.435246	7.250919000000001	4.0	22.247752	33.038731	1.0	0.054592999999999996	9.393161	2.0	77.33949799999999	55.843025	3.0	22.977707000000002	13.271225	5.0	0.029238999999999998	4.775939	3.0	6.222519999999999	0.400064	5.0	89.236747
126.0	2.0	87.55383499999999	49.701133	92.42984	42.092898999999996	0.564978	0.6738970000000001	0.7178	0.823642	62.898877	5.0	9.384863000000001	6.835303999999999	1.0	0.018836000000000002	5.956993	2.0	29.66538	67.04113199999999	4.0	17.584367999999998	33.038787	2.0	0.016087999999999998	0.707553	3.0	1.436029	4.048024	5.0	58.191129000000004
136.0	2.0	66.720802	18.705957	38.365274	75.608266	0.61525	0.6912020000000001	0.165272	0.525818	51.133	1.0	71.827876	37.177772999999995	6.0	0.020632	7.302264	5.0	6.9394789999999995	30.464284999999997	3.0	59.79133100000001	9.136241	5.0	0.039635000000000004	1.882622	2.0	7.891775	0.33698	5.0	41.833364
