HH	HH	HH	HH	0.00041	1	2469
HH	HH	HH	HL	0.00243	6	2469
HH	HH	HH	LH	0.00041	1	2469
HH	HH	HH	LL	0.0	0	2469
HH	HH	HL	HL	0.00932	23	2469
HH	HH	HL	LH	0.02592	64	2469
HH	HH	HL	LL	0.00162	4	2469
HH	HH	LH	LH	0.01296	32	2469
HH	HH	LH	LL	0.00122	3	2469
HH	HH	LL	LL	0.0	0	2469
HH	HL	HL	HL	0.00162	4	2469
HH	HL	HL	LH	0.032	79	2469
HH	HL	HL	LL	0.00891	22	2469
HH	HL	LH	LH	0.05549	137	2469
HH	HL	LH	LL	0.19806	489	2469
HH	HL	LL	LL	0.00243	6	2469
HH	LH	LH	LH	0.00446	11	2469
HH	LH	LH	LL	0.00972	24	2469
HH	LH	LL	LL	0.00689	17	2469
HH	LL	LL	LL	0.0	0	2469
HL	HL	HL	HL	0.0	0	2469
HL	HL	HL	LH	0.00243	6	2469
HL	HL	HL	LL	0.00081	2	2469
HL	HL	LH	LH	0.01215	30	2469
HL	HL	LH	LL	0.11341	280	2469
HL	HL	LL	LL	0.00851	21	2469
HL	LH	LH	LH	0.01742	43	2469
HL	LH	LH	LL	0.22519	556	2469
HL	LH	LL	LL	0.20332	502	2469
HL	LL	LL	LL	0.00486	12	2469
LH	LH	LH	LH	0.00162	4	2469
LH	LH	LH	LL	0.00527	13	2469
LH	LH	LL	LL	0.02592	64	2469
LH	LL	LL	LL	0.00486	12	2469
LL	LL	LL	LL	0.00041	1	2469
