HH	HH	HH	HH	0.05451	55	1009
HH	HH	HH	HL	0.03766	38	1009
HH	HH	HH	LH	0.01784	18	1009
HH	HH	HH	LL	0.17047	172	1009
HH	HH	HL	HL	0.0337	34	1009
HH	HH	HL	LH	0.00991	10	1009
HH	HH	HL	LL	0.10704	108	1009
HH	HH	LH	LH	0.05055	51	1009
HH	HH	LH	LL	0.14172	143	1009
HH	HH	LL	LL	0.01189	12	1009
HH	HL	HL	HL	0.01685	17	1009
HH	HL	HL	LH	0.00297	3	1009
HH	HL	HL	LL	0.06343	64	1009
HH	HL	LH	LH	0.00595	6	1009
HH	HL	LH	LL	0.02279	23	1009
HH	HL	LL	LL	0.03271	33	1009
HH	LH	LH	LH	0.01883	19	1009
HH	LH	LH	LL	0.04658	47	1009
HH	LH	LL	LL	0.02478	25	1009
HH	LL	LL	LL	0.01189	12	1009
HL	HL	HL	HL	0.00991	10	1009
HL	HL	HL	LH	0.0	0	1009
HL	HL	HL	LL	0.04063	41	1009
HL	HL	LH	LH	0.0	0	1009
HL	HL	LH	LL	0.00297	3	1009
HL	HL	LL	LL	0.01784	18	1009
HL	LH	LH	LH	0.0	0	1009
HL	LH	LH	LL	0.00198	2	1009
HL	LH	LL	LL	0.00297	3	1009
HL	LL	LL	LL	0.00297	3	1009
LH	LH	LH	LH	0.01288	13	1009
LH	LH	LH	LL	0.00595	6	1009
LH	LH	LL	LL	0.00496	5	1009
LH	LL	LL	LL	0.00793	8	1009
LL	LL	LL	LL	0.00694	7	1009
