uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
3.0	2.0	49.124084	98.460921	54.132151	8.879232	0.7395550000000001	0.9054760000000001	0.427316	0.814479	74.67070799999999	6.0	54.768114000000004	8.607411	3.0	0.011918000000000002	10.765678	4.0	18.63148	21.302972	2.0	71.689584	40.942038000000004	1.0	0.01487	4.087969999999999	1.0	53.39714300000001	2.254786	1.0	50.29331	7.538752000000001	6.0	72.178515
32.0	2.0	13.883915	73.31936	2.278525	5.347102	0.46804799999999996	0.77851	0.267923	0.358189	41.944865	6.0	49.801798	15.590897	6.0	0.019714	9.775033	2.0	31.351406	23.41264	2.0	6.020457	35.773769	6.0	0.016076	2.341932	6.0	62.70924300000001	0.65964	5.0	21.940531	10.717577	1.0	44.153027
77.0	2.0	19.08587	62.410644	12.662184	34.283409000000006	0.43996	0.571974	0.9300879999999999	0.381129	70.402025	3.0	7.897301	22.8253	4.0	0.05293	16.036615	6.0	28.565131	3.602107	4.0	61.334715	12.695375	1.0	0.018747	4.741814	6.0	37.322708	5.714823	4.0	18.938782999999997	21.143486	3.0	95.554965
114.0	2.0	43.45623	23.682979	17.072672	1.8713849999999999	0.56682	0.940757	0.322924	0.733384	15.075885000000001	5.0	27.468519	22.449045	6.0	0.018154	12.781376	4.0	10.334964999999999	6.4783550000000005	5.0	92.199961	34.67052	1.0	0.013538	1.925878	3.0	52.423482	4.324091	5.0	61.374056	24.978108	2.0	44.312804
191.0	2.0	26.248112	97.555643	37.96232	4.348289	0.934742	0.5899810000000001	0.705729	0.60895	52.147845000000004	4.0	27.502677000000002	22.280109	6.0	0.019544	12.733225	2.0	28.242355	15.731148000000001	6.0	76.27817399999999	11.048969	4.0	0.012366	3.346257	2.0	18.934268	2.319532	2.0	27.239532	4.472462	3.0	56.338563
193.0	2.0	1.028225	77.663815	81.49256899999999	10.684783	0.15315299999999998	0.312132	0.425087	0.9368040000000001	59.643375	6.0	52.77330500000001	24.176303	2.0	0.10888800000000001	6.4359269999999995	4.0	93.205143	4.9390540000000005	6.0	96.339314	16.580357	5.0	0.060396000000000005	3.210795	3.0	80.68319100000001	2.671983	6.0	72.041462	9.113112	6.0	16.822676
272.0	2.0	12.271184	47.26773	46.587973	17.99479	0.372723	0.74693	0.977584	0.896437	38.643485999999996	5.0	30.340792999999998	1.7908810000000002	1.0	0.013809	13.921514000000002	3.0	6.997837	3.7327769999999996	6.0	41.188549	1.666929	3.0	0.029528	5.5887709999999995	5.0	68.202337	2.859316	3.0	71.713107	11.5627	4.0	45.877464
293.0	2.0	16.020363	33.560921	25.031138000000002	1.396902	0.24503899999999998	0.707569	0.186587	0.9584239999999999	41.546049	5.0	52.040628999999996	3.489911	2.0	0.023795	4.49784	4.0	99.747055	16.403668	4.0	81.846059	16.932873	2.0	0.013491999999999999	4.918245	5.0	59.615244999999994	1.679609	2.0	22.220626	13.537141	3.0	21.059063000000002
326.0	2.0	43.875075	47.695064	57.027491000000005	2.601177	0.968505	0.8602120000000001	0.36342800000000003	0.14385799999999999	18.352467	3.0	33.929332	8.688429	5.0	0.010428	7.1369679999999995	6.0	90.131435	12.624068	5.0	70.798339	60.659209	2.0	0.024493	3.2768639999999998	3.0	14.761985999999998	2.067342	1.0	20.357526999999997	11.60881	6.0	91.08041999999999
362.0	2.0	18.537224	39.784073	58.319615	13.625743	0.224392	0.329515	0.38634	0.94432	21.774008	2.0	65.350011	13.896564999999999	1.0	0.011635	10.750293	6.0	49.398427000000005	15.395801	4.0	92.682772	63.107252	1.0	0.033094	5.06235	6.0	79.539503	3.194292	2.0	26.311740999999998	8.791359	6.0	15.868224
462.0	2.0	64.262212	13.729281	3.663624	84.896955	0.777806	0.277634	0.868086	0.306087	10.258157	6.0	75.27249300000001	6.537433	3.0	0.023131	6.4447470000000004	3.0	93.862075	8.291164	4.0	71.558357	58.683951	5.0	0.011292	2.9132540000000002	2.0	76.967606	5.726081	4.0	86.281316	25.245141	1.0	75.98055500000001
503.0	2.0	52.026286999999996	46.567828999999996	81.45891800000001	2.6903650000000003	0.791828	0.6244529999999999	0.820318	0.248533	43.455489	6.0	7.465041	2.340449	4.0	0.11463	16.970793	3.0	67.267723	9.527902000000001	5.0	14.692722	7.074002	4.0	0.018281	2.318152	3.0	52.46455400000001	2.6054720000000002	5.0	44.127448	7.68124	3.0	84.262496
564.0	2.0	59.106601	91.110691	50.968872999999995	17.582476999999997	0.238909	0.8136260000000001	0.941607	0.8937360000000001	56.022901	6.0	48.557594	1.298337	3.0	0.011092	15.499146	2.0	36.392739	3.5789760000000004	3.0	30.89879	33.713018	4.0	0.031664	1.446509	1.0	60.651816000000004	0.402656	4.0	10.567155999999999	20.197647	5.0	85.99142900000001
580.0	2.0	23.136533	73.215561	15.726925	1.3861290000000002	0.509705	0.849593	0.601928	0.5732010000000001	64.975207	2.0	90.618978	5.722536	4.0	0.053892999999999996	13.033764	6.0	37.941454	3.8006550000000003	4.0	66.314257	67.442868	6.0	0.013475999999999998	0.110246	4.0	75.5197	4.677758	6.0	92.016603	1.327857	1.0	76.637201
644.0	2.0	7.873347	91.948724	98.371112	2.3436939999999997	0.823343	0.8213959999999999	0.8976190000000001	0.914359	35.102897999999996	6.0	73.027803	13.970870999999999	4.0	0.081076	0.5293220000000001	6.0	55.074714	23.335045	2.0	75.079578	54.150148	5.0	0.013250999999999999	4.448205000000001	1.0	78.72420100000001	2.051446	4.0	57.168071999999995	4.08288	3.0	9.568549
688.0	2.0	65.295417	49.358774	62.636503000000005	5.020811	0.629119	0.9227700000000001	0.421349	0.974419	19.050844	3.0	92.310524	4.049876	2.0	0.015769	9.875577999999999	4.0	82.125747	19.553810000000002	2.0	59.368402	35.7432	3.0	0.078782	5.257646	4.0	17.027479	1.993366	2.0	92.71141	24.544273	1.0	13.862820000000001
780.0	2.0	86.56081800000001	90.211176	39.044637	15.028117000000002	0.786033	0.666574	0.551871	0.725403	51.446028000000005	5.0	92.690751	13.525351	6.0	0.014504	12.954756	6.0	91.669674	11.405151	1.0	53.007833999999995	50.761569	3.0	0.047144	2.197421	1.0	42.99581	4.38098	6.0	68.851787	13.833355	5.0	29.478788
813.0	2.0	1.631182	88.17886	19.075959	22.764383	0.389171	0.168483	0.7106140000000001	0.937406	32.048007	5.0	70.113821	15.48415	1.0	0.01027	14.126507	1.0	57.791385	8.231765	2.0	75.84200899999999	50.851063	6.0	0.024352000000000002	2.511397	3.0	52.769287	5.106419	4.0	29.191106	11.243628	6.0	77.476866
857.0	2.0	78.730287	28.399353	63.01416999999999	5.356056	0.258266	0.538926	0.7302029999999999	0.333021	27.440484	6.0	60.686032999999995	21.704718	6.0	0.024138	14.917403	4.0	20.934241	22.317339	4.0	52.441237	20.337991	5.0	0.494312	1.633809	3.0	73.969376	0.095631	5.0	34.154771000000004	20.937099	5.0	5.943131
1014.0	2.0	48.135898	40.272801	3.32715	73.864891	0.512749	0.38593	0.688779	0.696971	63.943926	5.0	17.966728	9.565885	4.0	0.451093	12.393044	2.0	82.29426600000001	18.641353	1.0	2.193241	20.159418	3.0	0.31140100000000004	4.733672	5.0	41.231260999999996	1.492848	6.0	18.33597	14.673086999999999	3.0	15.024602999999999
1114.0	2.0	82.02445999999999	84.868561	47.157392	15.552635999999998	0.826737	0.25262199999999996	0.790558	0.945677	53.219127	6.0	77.147041	6.9468190000000005	6.0	0.015142	14.319495000000002	4.0	42.058854	8.469389	5.0	99.492522	10.989395	2.0	0.018519	0.8665069999999999	6.0	22.306423000000002	4.47299	2.0	42.817985	12.912366	1.0	77.239733
1155.0	2.0	8.899722	93.312172	50.637269	16.107045	0.435651	0.33397	0.25035	0.535	31.963677	1.0	50.746041	18.82724	1.0	0.022101	10.980153	4.0	99.96368199999999	1.9200259999999998	4.0	82.22375100000001	8.162142	3.0	0.010175	2.498191	5.0	24.961852	3.66624	3.0	44.704374	22.453072	3.0	64.494761
1191.0	2.0	44.79942	76.575779	48.617509999999996	1.454494	0.471854	0.915269	0.56252	0.9168149999999999	33.371525	1.0	65.842848	6.885198	1.0	0.014536000000000002	17.017862	5.0	68.727094	4.352236	4.0	56.098209	12.631698	6.0	0.057941	2.5313060000000003	5.0	57.019664	5.666816000000001	6.0	7.813774	12.899629	1.0	5.249651
1256.0	2.0	47.198445	61.688499	32.171433	1.223323	0.502822	0.936617	0.469743	0.764893	50.096441	4.0	14.436859	18.729531	4.0	0.018775	17.324944	3.0	31.034451	14.889261	3.0	88.595277	69.97464699999999	3.0	0.021026	0.11988199999999999	2.0	38.315656	4.939322	3.0	26.230526	8.104204	4.0	91.40517
1309.0	2.0	61.531965	88.962761	97.562001	1.0960729999999999	0.49460600000000005	0.664269	0.612717	0.429196	25.645541	6.0	58.392368000000005	6.454966000000001	4.0	0.024218	10.77948	4.0	79.24896899999999	16.444218	5.0	76.874969	1.873523	5.0	0.013212999999999999	4.483264	2.0	35.523739	4.525377	2.0	32.428187	7.192908999999999	2.0	82.320702
1568.0	2.0	24.301845	68.63202	6.815607000000001	81.15635400000001	0.528818	0.188317	0.6932649999999999	0.44188299999999997	60.492788	6.0	86.020172	21.59835	4.0	0.017272	9.446164999999999	4.0	25.418499	23.6882	5.0	76.12159100000001	3.855433	4.0	0.027348	4.307092	3.0	67.62554899999999	2.341742	5.0	71.726343	24.918142	1.0	64.846151
1581.0	2.0	67.781358	28.299046	38.346264	6.751149000000001	0.441746	0.7641100000000001	0.266689	0.6324770000000001	39.75313	6.0	50.730145	6.240155000000001	4.0	0.028107999999999998	4.35996	4.0	81.51643100000001	23.193266	2.0	26.290770000000002	37.650607	4.0	0.027839	5.332751999999999	4.0	27.477113	2.427946	6.0	40.508651	20.090029	5.0	90.165971
1642.0	2.0	52.504166000000005	94.17811400000001	44.752789	25.291289000000003	0.728143	0.42045699999999997	0.835053	0.9814649999999999	43.918198	5.0	42.101471999999994	13.831013	6.0	0.031083999999999997	10.351695	6.0	89.181947	14.130551	4.0	28.794415	73.23698	6.0	0.03123	3.2802540000000002	1.0	2.365773	0.11467000000000001	1.0	64.346277	17.680076	4.0	84.881639
