HH	HH	HH	HH	0.0321	39	1215
HH	HH	HH	HL	0.02798	34	1215
HH	HH	HH	LH	0.03128	38	1215
HH	HH	HH	LL	0.00905	11	1215
HH	HH	HL	HL	0.05185	63	1215
HH	HH	HL	LH	0.02551	31	1215
HH	HH	HL	LL	0.02469	30	1215
HH	HH	LH	LH	0.05597	68	1215
HH	HH	LH	LL	0.03045	37	1215
HH	HH	LL	LL	0.01152	14	1215
HH	HL	HL	HL	0.00494	6	1215
HH	HL	HL	LH	0.01399	17	1215
HH	HL	HL	LL	0.02222	27	1215
HH	HL	LH	LH	0.02634	32	1215
HH	HL	LH	LL	0.09712	118	1215
HH	HL	LL	LL	0.00576	7	1215
HH	LH	LH	LH	0.06255	76	1215
HH	LH	LH	LL	0.02222	27	1215
HH	LH	LL	LL	0.01893	23	1215
HH	LL	LL	LL	0.00741	9	1215
HL	HL	HL	HL	0.0107	13	1215
HL	HL	HL	LH	0.00165	2	1215
HL	HL	HL	LL	0.0107	13	1215
HL	HL	LH	LH	0.00741	9	1215
HL	HL	LH	LL	0.01399	17	1215
HL	HL	LL	LL	0.03045	37	1215
HL	LH	LH	LH	0.0321	39	1215
HL	LH	LH	LL	0.02305	28	1215
HL	LH	LL	LL	0.00658	8	1215
HL	LL	LL	LL	0.03621	44	1215
LH	LH	LH	LH	0.11523	140	1215
LH	LH	LH	LL	0.01811	22	1215
LH	LH	LL	LL	0.0321	39	1215
LH	LL	LL	LL	0.01811	22	1215
LL	LL	LL	LL	0.06173	75	1215
