HH	HH	HH	HH	0.0	0	2517
HH	HH	HH	HL	0.00079	2	2517
HH	HH	HH	LH	0.00079	2	2517
HH	HH	HH	LL	0.0	0	2517
HH	HH	HL	HL	0.00755	19	2517
HH	HH	HL	LH	0.02543	64	2517
HH	HH	HL	LL	0.00238	6	2517
HH	HH	LH	LH	0.01232	31	2517
HH	HH	LH	LL	0.0004	1	2517
HH	HH	LL	LL	0.0	0	2517
HH	HL	HL	HL	0.00516	13	2517
HH	HL	HL	LH	0.02702	68	2517
HH	HL	HL	LL	0.01232	31	2517
HH	HL	LH	LH	0.05364	135	2517
HH	HL	LH	LL	0.17918	451	2517
HH	HL	LL	LL	0.00278	7	2517
HH	LH	LH	LH	0.00596	15	2517
HH	LH	LH	LL	0.01033	26	2517
HH	LH	LL	LL	0.00477	12	2517
HH	LL	LL	LL	0.0	0	2517
HL	HL	HL	HL	0.0004	1	2517
HL	HL	HL	LH	0.00596	15	2517
HL	HL	HL	LL	0.00159	4	2517
HL	HL	LH	LH	0.00834	21	2517
HL	HL	LH	LL	0.10489	264	2517
HL	HL	LL	LL	0.01152	29	2517
HL	LH	LH	LH	0.01828	46	2517
HL	LH	LH	LL	0.21931	552	2517
HL	LH	LL	LL	0.23719	597	2517
HL	LL	LL	LL	0.00397	10	2517
LH	LH	LH	LH	0.00079	2	2517
LH	LH	LH	LL	0.00675	17	2517
LH	LH	LL	LL	0.02384	60	2517
LH	LL	LL	LL	0.00556	14	2517
LL	LL	LL	LL	0.00079	2	2517
