HH	HH	HH	HH	0.01285	21	1634
HH	HH	HH	HL	0.0153	25	1634
HH	HH	HH	LH	0.0257	42	1634
HH	HH	HH	LL	0.0	0	1634
HH	HH	HL	HL	0.0153	25	1634
HH	HH	HL	LH	0.04162	68	1634
HH	HH	HL	LL	0.00122	2	1634
HH	HH	LH	LH	0.02509	41	1634
HH	HH	LH	LL	0.00061	1	1634
HH	HH	LL	LL	0.0	0	1634
HH	HL	HL	HL	0.01285	21	1634
HH	HL	HL	LH	0.03733	61	1634
HH	HL	HL	LL	0.01836	30	1634
HH	HL	LH	LH	0.06242	102	1634
HH	HL	LH	LL	0.04957	81	1634
HH	HL	LL	LL	0.00122	2	1634
HH	LH	LH	LH	0.0355	58	1634
HH	LH	LH	LL	0.00612	10	1634
HH	LH	LL	LL	0.00061	1	1634
HH	LL	LL	LL	0.0	0	1634
HL	HL	HL	HL	0.0104	17	1634
HL	HL	HL	LH	0.00979	16	1634
HL	HL	HL	LL	0.02142	35	1634
HL	HL	LH	LH	0.0202	33	1634
HL	HL	LH	LL	0.08813	144	1634
HL	HL	LL	LL	0.04712	77	1634
HL	LH	LH	LH	0.14015	229	1634
HL	LH	LH	LL	0.05569	91	1634
HL	LH	LL	LL	0.04162	68	1634
HL	LL	LL	LL	0.01285	21	1634
LH	LH	LH	LH	0.13647	223	1634
LH	LH	LH	LL	0.02999	49	1634
LH	LH	LL	LL	0.01408	23	1634
LH	LL	LL	LL	0.00612	10	1634
LL	LL	LL	LL	0.00428	7	1634
