HH	HH	HH	HH	0.0	0	2552
HH	HH	HH	HL	0.00078	2	2552
HH	HH	HH	LH	0.00078	2	2552
HH	HH	HH	LL	0.0	0	2552
HH	HH	HL	HL	0.00784	20	2552
HH	HH	HL	LH	0.02234	57	2552
HH	HH	HL	LL	0.00078	2	2552
HH	HH	LH	LH	0.00627	16	2552
HH	HH	LH	LL	0.00078	2	2552
HH	HH	LL	LL	0.0	0	2552
HH	HL	HL	HL	0.00353	9	2552
HH	HL	HL	LH	0.02782	71	2552
HH	HL	HL	LL	0.00862	22	2552
HH	HL	LH	LH	0.06034	154	2552
HH	HL	LH	LL	0.18221	465	2552
HH	HL	LL	LL	0.00118	3	2552
HH	LH	LH	LH	0.00392	10	2552
HH	LH	LH	LL	0.00549	14	2552
HH	LH	LL	LL	0.00901	23	2552
HH	LL	LL	LL	0.0	0	2552
HL	HL	HL	HL	0.00196	5	2552
HL	HL	HL	LH	0.0047	12	2552
HL	HL	HL	LL	0.00078	2	2552
HL	HL	LH	LH	0.01411	36	2552
HL	HL	LH	LL	0.11129	284	2552
HL	HL	LL	LL	0.0098	25	2552
HL	LH	LH	LH	0.01607	41	2552
HL	LH	LH	LL	0.2308	589	2552
HL	LH	LL	LL	0.22727	580	2552
HL	LL	LL	LL	0.00549	14	2552
LH	LH	LH	LH	0.00118	3	2552
LH	LH	LH	LL	0.0047	12	2552
LH	LH	LL	LL	0.02155	55	2552
LH	LL	LL	LL	0.00666	17	2552
LL	LL	LL	LL	0.00196	5	2552
