uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
286.0	2.0	55.949215	7.493258	71.92826	60.333670999999995	0.103487	0.491817	0.268475	0.476181	13.221585000000001	1.0	59.700165000000005	7.922682000000001	5.0	0.037562	6.247015	1.0	80.85761600000001	0.969096	6.0	81.19925	3.4555730000000002	1.0	73.078101	12.852678	5.0	39.690434	23.570117	6.0	0.012211	5.59238	2.0	3.6760370000000004	0.093702	4.0	10.42597	13.097139	1.0	36.813466
382.0	2.0	44.11063	54.664944999999996	28.647099	10.082842999999999	0.54322	0.554434	0.274345	0.242376	10.33152	6.0	55.544695999999995	3.7084059999999996	3.0	0.013188	3.207704	3.0	29.423502000000003	1.037715	2.0	5.17247	8.78529	3.0	7.765142	1.111207	2.0	52.007106	14.916459	1.0	0.022305000000000002	3.5570470000000003	4.0	23.501214	2.060084	1.0	8.037746	0.8854110000000001	2.0	4.800491
760.0	2.0	9.730261	47.335071	99.82865100000001	9.037181	0.650831	0.90144	0.435216	0.688714	1.9113330000000002	1.0	60.611985	7.695392999999999	4.0	0.010298	4.8919239999999995	5.0	82.098338	1.745684	5.0	89.452974	3.5013449999999997	3.0	54.433871999999994	21.537919	6.0	23.756438	3.979052	4.0	0.963051	0.409499	2.0	76.31125300000001	3.054718	5.0	95.063631	9.525528	1.0	85.967667
934.0	2.0	50.145959999999995	47.036857	64.181085	17.114825	0.179768	0.123525	0.327171	0.69721	9.716302	6.0	61.785837	14.893576000000001	5.0	0.035466000000000004	5.774915	6.0	1.9808700000000001	5.489971	6.0	44.017124	15.968646	2.0	77.56233	7.170414	3.0	4.865637	23.352916	3.0	0.29363	4.1883610000000004	1.0	18.245945000000003	0.847141	3.0	38.435491	15.392957000000001	1.0	69.278987
1162.0	2.0	94.19601999999999	13.914464	70.394267	89.34951600000001	0.30782800000000005	0.301143	0.664734	0.86288	15.335015	4.0	27.312312	24.401884	6.0	0.031542	3.814919	3.0	73.125644	4.612344	1.0	79.263481	16.103059	6.0	78.23414100000001	1.100763	3.0	70.237888	8.174406	1.0	0.079699	5.654364	1.0	72.441612	3.959736	1.0	7.416583	21.69922	1.0	86.647864
1178.0	2.0	70.649666	54.849927	44.261845	70.087406	0.21293499999999999	0.904684	0.279694	0.47938500000000006	19.094067000000003	2.0	92.584951	11.184997000000001	3.0	0.031684	4.985491000000001	1.0	59.865543	1.100665	6.0	35.973995	17.663456	5.0	88.143322	20.813549	6.0	51.951562	22.895429999999998	1.0	0.054671000000000004	0.754203	2.0	61.146764000000005	4.060795	1.0	1.037532	3.345157	1.0	41.70235
1391.0	2.0	75.556577	66.929743	40.48429	27.684374	0.633827	0.409078	0.209748	0.283396	21.592886	4.0	66.17107299999999	11.867358	5.0	0.388219	5.497313	5.0	86.520177	4.501359	3.0	69.13465	8.861469	1.0	1.400683	13.726856	2.0	6.292363	15.63611	1.0	0.028533999999999997	1.478223	4.0	1.537151	0.87459	4.0	74.376251	21.519827	1.0	30.085366999999998
2264.0	2.0	46.445190999999994	59.101114	85.97247800000001	98.049476	0.102427	0.392559	0.128892	0.741173	16.324460000000002	5.0	47.562601	7.451436	3.0	0.010417000000000001	2.5133229999999998	3.0	82.35978399999999	3.973336	1.0	77.045176	19.877784	6.0	30.087847999999997	21.816353	3.0	1.378517	9.81762	1.0	0.020303	3.060166	1.0	81.608239	5.145976	3.0	20.768254000000002	4.990308	4.0	35.523558
2484.0	2.0	88.183207	58.391139	40.485597999999996	99.296164	0.892843	0.8221040000000001	0.237565	0.8936350000000001	6.8923630000000005	4.0	93.34145699999999	2.935279	3.0	0.012342	0.06692100000000001	2.0	83.649428	1.0757299999999999	3.0	35.173227000000004	17.417409	4.0	80.426418	19.238988	3.0	71.247863	10.299601	2.0	0.10410799999999999	2.664181	4.0	16.304381	2.148545	1.0	24.702741	0.46377399999999996	2.0	10.870569
2576.0	2.0	14.392167	60.119204	85.121829	8.892881	0.124849	0.936575	0.183777	0.654227	2.243303	6.0	61.482733999999994	2.347944	3.0	0.01484	0.448234	1.0	87.031277	5.385905	5.0	28.921087	1.272131	4.0	40.469719	8.459742	4.0	12.292827	23.416851	1.0	0.039973	1.9089150000000001	1.0	83.56265	4.592091	6.0	44.613987	20.550245999999998	6.0	30.863415000000003
2637.0	2.0	63.863428000000006	14.096909	93.000652	83.746025	0.52967	0.544271	0.383732	0.816472	1.0239209999999999	2.0	15.116795999999999	25.613923	1.0	0.013177000000000001	0.864469	4.0	68.359721	2.116021	2.0	93.537565	17.717703	1.0	7.556708	9.198516	6.0	11.893701	14.659626000000001	4.0	0.018687	4.5559650000000005	1.0	98.85924	5.891668	5.0	22.965770000000003	4.250285	1.0	89.863052
2736.0	2.0	27.867767999999998	30.859971999999996	84.70694300000001	81.724407	0.73221	0.7143	0.291981	0.673401	6.305626	6.0	71.530683	4.452113	1.0	0.016617	4.560525	3.0	84.70851400000001	3.861828	5.0	3.382252	5.418026	3.0	52.471704	8.533151	6.0	21.994101999999998	18.768675	1.0	0.012265999999999999	2.197682	1.0	75.62416999999999	0.477813	4.0	61.190005000000006	14.122492999999999	3.0	23.780117999999998
2821.0	2.0	55.094643999999995	68.394571	92.217244	33.227604	0.9355899999999999	0.796266	0.246831	0.12426500000000001	18.19745	4.0	85.043225	14.240545000000001	1.0	0.080126	4.302924	6.0	60.110071	3.407085	3.0	66.478602	8.485752	2.0	51.079053	4.797382	6.0	29.972925	2.983584	6.0	0.05140499999999999	4.164019000000001	1.0	12.962455	2.07537	4.0	5.677082	0.5795680000000001	4.0	75.560092
2833.0	2.0	92.707527	55.238324	84.773824	19.751762	0.197956	0.693249	0.437722	0.415318	11.517783	5.0	87.65180600000001	5.211793	2.0	0.013541999999999998	4.69137	1.0	92.057663	2.618467	1.0	45.394442	17.219765	6.0	40.465016	22.832783	3.0	9.707613	19.216097	4.0	0.030558999999999996	2.0158840000000002	3.0	2.8703060000000002	0.753143	1.0	33.990223	23.497551	1.0	1.239682
2929.0	2.0	67.60495	1.0312569999999999	23.849484	38.452421	0.545293	0.15313	0.20514000000000002	0.385729	7.038067999999999	2.0	4.1305	15.751933	5.0	0.010033	0.41751499999999997	5.0	40.945749	4.537239	1.0	34.673281	2.229621	1.0	96.904798	12.754486	6.0	23.343201	15.747467000000002	4.0	0.011054000000000001	0.843815	1.0	85.555145	0.252166	5.0	79.35399699999999	18.132576999999998	6.0	75.788175
2956.0	2.0	95.259156	90.849055	62.863391	71.760913	0.191364	0.535362	0.262454	0.383552	22.584848	1.0	99.251009	11.928299	1.0	0.011086	1.154799	6.0	39.513872	1.911482	6.0	96.620118	1.596622	2.0	24.611339	0.6253850000000001	4.0	94.782402	6.24836	4.0	0.019635	0.266733	1.0	52.811415000000004	0.6901109999999999	2.0	86.304303	7.0568800000000005	6.0	6.2764809999999995
3113.0	2.0	23.016892000000002	23.975212	50.452344000000004	10.54754	0.366127	0.788077	0.19761700000000001	0.918531	7.560442	5.0	37.289198999999996	8.414719	5.0	0.028592000000000003	4.875863	2.0	92.513793	2.217787	3.0	37.222164	7.900042	1.0	98.677501	9.315197999999999	4.0	23.423671	23.11468	2.0	0.228537	0.17360799999999998	5.0	91.339688	1.73003	4.0	41.836535	12.942404	4.0	64.048362
3153.0	2.0	30.893052	51.349651	94.23643	28.387682	0.942132	0.313425	0.11873399999999999	0.264611	1.351487	3.0	20.843467	18.96667	1.0	0.013855000000000001	0.932534	6.0	63.291429	2.351737	6.0	14.491089	15.506464999999999	5.0	30.301748999999997	17.510747	1.0	41.215339	14.091714000000001	1.0	0.08079	3.877339	1.0	92.485476	3.356289	4.0	18.529011999999998	3.0083330000000004	5.0	9.638005999999999
3407.0	2.0	23.5584	97.436948	91.455292	64.90811	0.16206199999999998	0.980065	0.74693	0.47232700000000005	6.637494	3.0	82.422248	22.417571	3.0	0.017365000000000002	4.482769	6.0	76.451362	1.81043	5.0	56.374573	12.643894	4.0	66.08991800000001	0.538354	3.0	16.894362	0.6019180000000001	6.0	0.029102999999999997	1.5681370000000001	3.0	5.054462	5.833394999999999	4.0	28.393328999999998	17.761532	1.0	3.15528
3520.0	2.0	90.364862	70.91814699999999	80.254838	41.950507	0.603163	0.16975	0.20616900000000002	0.159928	13.07439	5.0	55.21855600000001	9.279113	5.0	0.011235	0.483414	2.0	71.307452	1.089028	3.0	95.93650600000001	2.798372	1.0	15.517586999999999	13.575879	1.0	75.991137	15.759441	1.0	0.057583	0.593294	2.0	22.128042999999998	4.725728	4.0	25.703487	14.59045	3.0	17.950089000000002
3523.0	2.0	73.59795799999999	63.155910999999996	55.69010600000001	73.002332	0.354066	0.563096	0.7420260000000001	0.40689899999999996	17.679883	3.0	11.52754	6.3173639999999995	1.0	0.015778999999999998	6.157637	2.0	24.236914000000002	0.280156	5.0	31.792648	20.004514999999998	1.0	52.812534	19.705931	1.0	1.552667	20.816917	1.0	0.021935	0.20779899999999998	1.0	85.606437	3.8511349999999998	2.0	8.334802999999999	0.44532200000000005	3.0	94.748655
3607.0	2.0	94.90445600000001	62.609055000000005	91.513746	97.375854	0.484964	0.663483	0.161407	0.999189	19.668277	6.0	26.617284	3.132711	5.0	0.040296	1.8936529999999998	5.0	19.418968	4.8219449999999995	1.0	19.807847	8.119278999999999	5.0	7.201169999999999	24.708876999999998	1.0	57.426660999999996	23.732892	2.0	0.280941	0.599341	3.0	15.802032	3.900983	5.0	47.614407	20.089847	4.0	16.299651
3679.0	2.0	85.546075	83.494095	60.836089	75.200644	0.4945	0.116474	0.488814	0.28028600000000004	5.9405730000000005	4.0	92.37625	5.406942	2.0	0.012185	2.818628	4.0	14.210460000000001	0.293245	1.0	57.752945	12.868946000000001	3.0	55.054303000000004	9.912983	6.0	98.547864	10.20509	4.0	0.057588	2.221922	1.0	63.526129000000005	5.306801999999999	6.0	5.317557	1.629046	3.0	19.325595
3844.0	2.0	24.407679	25.00299	79.93625899999999	4.962196	0.500501	0.854964	0.20706599999999997	0.162807	10.176578999999998	1.0	94.56706899999999	4.353680000000001	6.0	0.018716	2.996952	4.0	35.241395000000004	5.912389	4.0	78.715125	23.162151	1.0	95.118584	24.309429	5.0	11.741161	14.903676999999998	2.0	0.014306999999999999	0.7056680000000001	6.0	34.860508	2.3838880000000002	4.0	58.240328000000005	24.918423	6.0	60.766424
3870.0	2.0	65.542301	53.162548	15.897039000000001	96.781573	0.835068	0.358259	0.136598	0.314723	12.589902	6.0	35.877471	10.541522	3.0	0.028727	5.222702	4.0	77.793092	4.361036	3.0	19.72639	3.992747	4.0	35.44275	23.874098999999998	6.0	77.676036	0.900834	4.0	0.110266	1.862613	1.0	16.950923	3.064871	3.0	1.632219	7.405612	3.0	48.74348
3959.0	2.0	51.416784	8.185426	69.826844	18.659389	0.622951	0.558016	0.240619	0.653301	20.995827	5.0	43.700191	20.802896	3.0	0.015337	0.273839	1.0	93.336473	0.21400500000000003	5.0	58.412881000000006	4.991115	5.0	89.261077	0.6094569999999999	4.0	11.054061	7.394002	2.0	0.011401	0.321651	3.0	3.250695	5.327635	5.0	89.722255	18.108670999999998	4.0	16.098295
4010.0	2.0	69.961997	67.639684	77.321783	96.54718100000001	0.8534069999999999	0.6039220000000001	0.9704290000000001	0.373004	15.497325	1.0	68.165798	5.5969120000000006	1.0	0.016845	1.5830549999999999	5.0	25.26567	0.137797	3.0	49.868515	22.044518	1.0	36.430927000000004	7.867541	3.0	9.314641	14.995547	4.0	0.713857	1.260823	6.0	63.465979000000004	2.701969	4.0	3.151977	11.805986	5.0	9.561952
4473.0	2.0	92.402838	45.883629	57.319081000000004	75.064817	0.700166	0.7768649999999999	0.100065	0.299854	7.368824000000001	6.0	47.979194	18.747017	2.0	0.014838999999999998	4.165824	5.0	88.949749	2.780914	4.0	72.083438	10.340682000000001	4.0	46.580815	25.36402	5.0	6.427065	6.057974	6.0	0.040661	4.57118	6.0	2.041099	1.595425	4.0	90.607904	11.376967	6.0	58.129024
4617.0	2.0	63.790639	80.594587	66.478589	65.233637	0.18576099999999998	0.755131	0.113476	0.300363	1.9648919999999999	2.0	51.046315	22.509187	4.0	0.038110000000000005	1.9011069999999999	5.0	68.408799	4.616143	6.0	56.651499	7.812663000000001	3.0	20.374138000000002	21.41688	3.0	51.551466	20.449028	3.0	0.265949	4.855859	6.0	5.227446	2.579496	4.0	64.23734	0.6380520000000001	4.0	14.554484
