HH	HH	HH	HH	0.00128	3	2344
HH	HH	HH	HL	0.00811	19	2344
HH	HH	HH	LH	0.00384	9	2344
HH	HH	HH	LL	0.0	0	2344
HH	HH	HL	HL	0.03072	72	2344
HH	HH	HL	LH	0.0465	109	2344
HH	HH	HL	LL	0.00341	8	2344
HH	HH	LH	LH	0.01664	39	2344
HH	HH	LH	LL	0.00171	4	2344
HH	HH	LL	LL	0.0	0	2344
HH	HL	HL	HL	0.00683	16	2344
HH	HL	HL	LH	0.05034	118	2344
HH	HL	HL	LL	0.01451	34	2344
HH	HL	LH	LH	0.08106	190	2344
HH	HL	LH	LL	0.16852	395	2344
HH	HL	LL	LL	0.00128	3	2344
HH	LH	LH	LH	0.00683	16	2344
HH	LH	LH	LL	0.00384	9	2344
HH	LH	LL	LL	0.00427	10	2344
HH	LL	LL	LL	0.0	0	2344
HL	HL	HL	HL	0.00213	5	2344
HL	HL	HL	LH	0.00597	14	2344
HL	HL	HL	LL	0.00213	5	2344
HL	HL	LH	LH	0.01834	43	2344
HL	HL	LH	LL	0.16382	384	2344
HL	HL	LL	LL	0.00469	11	2344
HL	LH	LH	LH	0.03925	92	2344
HL	LH	LH	LL	0.20179	473	2344
HL	LH	LL	LL	0.0913	214	2344
HL	LL	LL	LL	0.00085	2	2344
LH	LH	LH	LH	0.00171	4	2344
LH	LH	LH	LL	0.00512	12	2344
LH	LH	LL	LL	0.01195	28	2344
LH	LL	LL	LL	0.00128	3	2344
LL	LL	LL	LL	0.0	0	2344
