14	4	4.607365	4.978264	-5.290567	-1.045812	-6.646685	0.906623	-5.239803	-1.045812	3.882679	4.970845	4.743094	5.369924	-7.367023	0.906622	4.792860	5.369967
18	4	5.756006	6.883985	5.095866	6.134799	-0.765681	6.481185	5.705065	6.135293	-4.489563	4.529355	-3.305263	-0.162119	-6.067390	3.268780	7.613312	6.135484
30	4	-8.674981	-0.259085	-3.090039	-0.551285	-9.149494	-0.259085	4.384265	5.483996	3.812430	6.328723	-4.358169	-0.804894	3.449731	6.328358	2.721012	5.355190
33	4	-6.434670	0.102864	-1.230753	-0.079574	-7.084515	0.102596	5.694150	5.213499	4.768041	6.011999	4.939384	5.213489	5.391633	6.040251	-2.118956	-0.079623
46	4	-7.841752	-1.083432	6.251320	8.084365	-3.971491	-1.083432	-5.216253	2.263001	3.766591	5.375271	5.519283	8.083312	7.635671	5.376025	-5.959307	2.247714
51	4	-10.628124	0.130873	7.270513	6.958753	6.355505	6.342199	-7.274686	0.752009	0.211110	6.338566	-7.269357	0.752009	-5.266748	0.533236	-4.845847	0.752009
55	4	5.344878	4.307042	-2.771932	-2.146518	5.344690	4.307041	4.346721	2.847448	-2.627803	0.898685	4.463556	2.852751	-2.627615	0.898685	-2.656185	-2.130764
68	4	4.578581	6.695877	1.771054	6.776517	-8.200644	0.881479	5.714731	7.876157	-5.712805	0.906450	-6.814223	1.632901	6.464695	6.695879	-10.372876	1.411580
80	4	5.862103	6.835188	5.854997	5.299287	-6.002019	0.587755	6.207224	5.299359	6.657969	6.840624	-3.899099	0.796070	-5.208358	0.590488	-3.545886	0.796592
89	4	-3.600738	1.675301	-3.541910	0.612543	-5.839293	1.675301	7.075860	6.049078	3.736912	6.209282	4.264832	6.031000	5.911317	6.212926	-6.356654	0.518923
113	4	2.599213	6.892676	1.770315	5.269897	-2.806227	1.475574	-0.940289	0.792469	-8.444035	1.475560	6.334750	5.433368	8.066592	6.893705	-6.021588	0.633487
125	4	4.813222	7.070504	3.889058	6.172684	-4.908705	0.753600	-0.114292	0.821339	5.762643	7.081814	-3.459738	0.817617	-5.856435	0.742782	7.254639	6.173963
130	4	3.415708	5.599448	4.591282	8.476905	-7.353580	0.353053	6.781099	8.477041	7.369750	5.841987	-4.821729	1.881489	-4.972679	0.958005	-1.852075	3.195110
166	4	-2.606579	1.877110	-3.407216	0.668934	7.749580	7.333227	-6.733854	0.668931	3.209920	7.314830	3.980303	6.679557	-8.623848	1.876643	7.263679	6.679890
184	4	4.405631	6.762400	2.017931	6.979698	-0.474311	6.648403	-5.918249	2.293261	-2.341108	6.397948	2.018255	6.979948	6.084111	6.765348	-5.918303	2.293261
188	4	-7.725270	-0.639556	6.129147	5.143027	3.259228	5.738875	-7.870621	-0.983274	-7.044729	-0.639555	-5.791258	-0.983274	2.573565	5.736935	4.054061	5.142942
246	4	-5.755185	0.496887	6.360477	6.355210	4.697145	5.612663	6.158637	6.355210	6.178831	5.612740	0.719584	4.291877	-4.297318	0.496887	1.067851	4.316020
277	4	-5.181831	4.027365	-4.589119	-1.148481	6.181433	6.874539	-6.669648	-1.148492	6.053398	6.874539	3.127066	5.124490	-5.313169	4.027365	5.216365	5.131978
278	4	-5.194424	-3.369090	-3.350411	1.221188	4.649068	3.106809	-3.350611	1.221188	-5.389353	-3.369558	3.570420	3.067397	4.453875	3.106725	3.570176	3.067348
306	4	6.113770	6.552537	-6.977625	-0.407184	5.139384	6.540673	3.674431	5.774010	-0.912188	5.542739	3.674447	5.774010	-6.839366	3.072098	3.756521	5.774142
317	4	5.676920	6.242039	-4.080256	-1.994439	5.629767	6.240840	5.854438	3.922870	-6.100986	2.189430	7.196564	3.923316	0.107701	2.784671	7.195161	3.923316
320	4	-5.736340	-0.246663	5.073283	5.303687	4.484080	6.002958	-3.074561	2.297341	-5.677015	-0.244402	-1.862209	2.306322	4.426314	6.002616	3.857086	5.295488
346	4	-7.459695	0.184672	6.490994	7.570256	6.217883	5.004799	-4.883507	2.086752	-2.389149	0.184674	-3.633569	2.099094	1.941365	2.336522	-3.633636	2.099092
367	4	-5.011388	-2.653840	-4.953574	0.373954	1.236965	-0.874287	-4.954303	0.373502	-5.221500	-2.654020	5.953429	5.383602	0.979157	-1.177950	5.953308	5.383599
381	4	-6.947288	3.078396	9.177051	6.852153	5.367117	9.615993	-8.527294	0.942371	2.818975	9.081185	3.426321	6.851731	-4.473537	3.078396	-2.778049	0.952015
403	4	5.823562	7.852014	-8.104615	-0.492581	-0.044844	1.953324	6.482935	5.342803	-6.277723	1.908799	-1.641333	-0.491147	0.175933	2.002802	-1.641389	-0.491148
410	4	-4.539675	0.431677	6.157795	5.014412	5.479322	6.753938	2.131630	4.642267	5.485293	6.754006	-7.721581	-1.469783	-4.512037	0.432400	-3.827700	-1.468009
411	4	6.636908	6.464594	-7.231031	2.030059	-5.241388	0.436535	6.772257	8.159136	3.577699	6.437201	3.407336	7.826257	1.162158	2.708341	6.678048	8.156414
413	4	6.491639	9.086098	-6.391333	-1.061540	-4.498633	3.276720	-3.751663	-1.061540	-4.735794	3.276720	5.807223	4.622673	6.255076	9.086097	3.030714	4.621681
414	4	-6.634329	0.520670	-5.547913	0.106865	-7.814344	0.520670	5.368282	5.853650	5.080371	6.512708	2.949696	5.786198	6.223192	6.512713	-7.809596	0.106833
429	4	4.638973	5.586486	-5.888077	-3.124458	-4.845187	1.300290	5.522284	3.500612	-4.079669	1.302769	-3.453716	-3.115973	1.171927	3.365677	-3.717456	-3.119572
434	4	6.851550	6.772175	-4.222293	-1.360984	-1.979914	2.734637	6.682931	4.268040	6.848263	6.772175	5.248609	4.268025	-1.976620	2.734638	-2.787977	-1.360984
443	4	-2.954895	4.960845	5.811766	7.496913	-1.032355	6.298984	-6.558994	1.085568	3.056349	7.460221	-7.398695	1.085568	-7.501878	1.985328	-5.660971	1.085568
450	4	-2.286331	2.679021	-2.431794	2.522677	3.822314	5.185591	-2.797081	2.522676	1.905383	5.185525	6.928090	7.796804	-4.066345	-0.450242	7.097586	7.796804
452	4	-4.639933	1.206393	-4.101664	0.741394	4.930889	5.643000	-5.194910	0.594805	4.843587	5.631523	2.169730	3.807634	-4.980757	1.143363	3.368891	4.276797
460	4	-4.912192	-2.320764	-5.296925	0.376522	-5.643261	-2.320786	4.972656	5.692348	5.209018	3.738492	-5.498690	0.376518	4.473581	3.725797	4.771195	5.690562
465	4	4.348011	6.066789	-4.966539	2.751092	-7.319681	0.409212	6.201278	5.953675	-5.557165	0.409212	-3.328995	2.751092	2.567218	6.049163	4.575451	5.953632
484	4	-3.299452	2.662582	-3.164619	-0.524400	6.409739	6.791015	4.998515	6.105228	8.102880	6.791015	-5.639901	-0.524410	-4.997539	2.658264	7.473739	6.105238
489	4	-7.690740	3.155200	-4.613122	2.718288	3.681043	6.531133	-5.989115	2.718288	-2.109325	5.049164	-5.168415	2.718288	-14.372261	3.034930	5.003971	8.144558
496	4	-1.664573	3.477930	-4.444236	1.498525	3.295042	8.061225	2.365190	7.372859	8.115979	8.143256	-9.188750	1.497814	-6.806978	3.477911	7.112370	7.495733
508	4	5.493781	7.182174	-4.037610	2.141194	-6.939068	0.812665	7.944793	5.943050	-6.062768	0.812666	-1.141626	2.545433	4.617941	7.167796	5.120830	5.934542
511	4	4.590210	5.766115	-2.614532	2.838130	3.307647	5.662514	6.303577	6.646732	-7.898119	2.421582	6.832983	6.646732	-6.806386	2.465553	-1.922965	2.838132
519	4	6.349890	4.321214	-3.021505	0.984653	-7.186386	-2.274941	7.518617	7.269410	-4.929152	-2.274941	-2.842428	0.984654	4.091158	4.320185	7.339780	7.269410
528	4	1.913793	6.560402	5.005489	8.484141	-5.604481	0.240607	7.794532	8.603741	4.339734	6.859872	-7.274051	3.644609	-4.208637	0.240608	-3.424104	4.457725
543	4	-6.585212	0.505595	5.700623	6.593576	7.320211	6.365060	-6.633055	1.434682	-6.165827	0.587994	-0.297046	5.850108	3.942464	6.106450	4.577598	6.575342
