uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
163.0	2.0	17.762762	53.85389300000001	55.899252000000004	29.482696999999998	0.211866	0.759716	0.591514	0.845434	21.815589000000003	4.0	9.208229	4.636545	5.0	0.055987	5.298821	1.0	30.395433	5.986835	1.0	3.230518	62.648384	2.0	79.373666	13.228422	5.0	0.068423	1.3234860000000002	6.0	91.38061
168.0	2.0	44.133457	71.383084	99.83301	46.526308	0.162026	0.153852	0.14568599999999998	0.29487399999999997	22.415781	4.0	77.488435	60.370276000000004	2.0	0.027651	14.120566	3.0	53.213012	17.206762	5.0	1.104278	55.529761	4.0	77.780412	8.54622	5.0	0.011470000000000001	5.12899	4.0	3.1094009999999996
184.0	2.0	47.009935	91.067029	73.847708	33.333408	0.391888	0.212796	0.307787	0.765085	8.579594	1.0	57.22314300000001	63.159983999999994	5.0	0.118395	5.653702	1.0	61.420106999999994	0.415257	1.0	7.761584	15.725842000000002	1.0	79.727163	9.393939999999999	1.0	0.036427	3.133889	4.0	80.524323
310.0	2.0	33.076558	96.967147	73.864244	25.787771	0.149337	0.330154	0.6630119999999999	0.42575799999999997	11.123028	2.0	37.056756	54.285579000000006	2.0	0.012645	5.514182	4.0	37.431076000000004	2.882375	1.0	75.401191	46.957621	4.0	49.908122	23.35399	1.0	0.07160599999999999	6.447378	6.0	18.769515
347.0	2.0	89.38261700000001	59.973639	63.68563100000001	92.26024	0.89646	0.159487	0.10793399999999999	0.500218	11.856203	5.0	73.72762	47.77617	6.0	0.016255000000000002	2.563169	5.0	10.990356	0.261416	2.0	89.548753	54.00142099999999	4.0	20.017546	14.854532	2.0	0.018106999999999998	9.948483	2.0	93.783982
486.0	2.0	18.497908	8.395133	21.679403	55.551021999999996	0.9798620000000001	0.147269	0.672655	0.581693	10.466994999999999	1.0	20.400377	20.749658	2.0	0.022241999999999998	6.273102	3.0	2.238911	23.214277	1.0	28.702740000000002	12.365991000000001	3.0	12.56081	11.888913	2.0	0.018146000000000002	16.570445	4.0	95.37883599999999
494.0	2.0	58.750163	95.598373	63.576981999999994	96.973223	0.6939	0.38781	0.5553020000000001	0.25249	22.51613	3.0	26.640496000000002	8.485292999999999	3.0	0.011516	9.04081	4.0	17.605311	3.030507	1.0	69.838504	9.869776	6.0	23.798918	7.784679	4.0	0.010771	5.7972150000000005	5.0	85.589751
559.0	2.0	76.193438	81.96736999999999	22.786561	32.699374	0.713584	0.191642	0.380156	0.15492	18.747164	6.0	16.899375	33.75712	5.0	0.010387	2.6183970000000003	4.0	59.111979000000005	2.016011	2.0	29.596044	58.095401	4.0	59.888149	20.644645999999998	4.0	0.013606	4.675112	1.0	32.989393
642.0	2.0	42.026707	98.275487	54.651104000000004	42.833514	0.83515	0.8474370000000001	0.43340100000000004	0.141249	11.391457	6.0	70.495108	5.728483	5.0	0.018191	7.900061	1.0	5.56196	6.626061999999999	1.0	46.320197	59.869696	3.0	43.112577	10.508438	2.0	0.069232	7.169167	5.0	60.875828000000006
739.0	2.0	82.284963	28.105069	69.548613	4.022705	0.6801659999999999	0.8273520000000001	0.5740029999999999	0.411632	12.066706	1.0	7.088525	60.400309	4.0	0.01265	16.579036	1.0	18.026784	3.772139	2.0	18.507281	7.06452	4.0	72.522547	19.59573	1.0	0.014434	11.131728	2.0	25.796359
771.0	2.0	99.691959	49.073754	85.606386	52.55098	0.32010500000000003	0.46558900000000003	0.544427	0.665254	1.74584	3.0	40.677062	46.443638	6.0	0.015985	14.648273000000001	4.0	1.662741	5.139386	1.0	31.098494	52.57157900000001	5.0	6.441509	4.913391000000001	1.0	0.012168	5.5580940000000005	6.0	11.608011
831.0	2.0	50.717009999999995	97.10665999999999	55.720969999999994	38.271755999999996	0.528964	0.405373	0.35155	0.576576	18.680761999999998	1.0	13.808198	28.878677000000003	5.0	0.010994	16.274548	3.0	3.432324	20.260733	4.0	9.070041	6.222916000000001	5.0	92.193283	0.497251	2.0	0.071092	1.229167	4.0	58.063449
871.0	2.0	22.679216	9.352999	37.6735	75.642534	0.12255	0.46741400000000005	0.228544	0.7045779999999999	5.068443	2.0	19.267087	74.23440699999999	1.0	0.013238999999999999	1.248629	5.0	96.605195	13.783767000000001	2.0	4.960191	54.630749	2.0	56.461527000000004	11.635536	4.0	0.127058	15.54804	5.0	72.091521
944.0	2.0	30.363711	61.738057	32.028232	74.640469	0.685581	0.129707	0.10504400000000001	0.271471	17.711043	1.0	45.083381	16.778019	2.0	0.022796	10.071628	4.0	16.199792000000002	17.545462	1.0	70.657723	36.162222	3.0	61.72031	13.971167000000001	6.0	0.032862999999999996	1.929557	5.0	71.124852
949.0	2.0	45.192312	59.463294999999995	95.787234	60.645065	0.184809	0.328598	0.228107	0.629128	21.242382	3.0	21.998404999999998	2.700242	3.0	0.04465	5.638241000000001	4.0	14.868057	1.967575	3.0	36.368821000000004	75.177803	6.0	98.312448	13.122442000000001	1.0	0.026313999999999997	9.337529	4.0	40.959027
997.0	2.0	74.430803	40.343804	32.373829	89.211058	0.7566470000000001	0.6047680000000001	0.445704	0.657842	4.782548	4.0	14.368622	4.717014	1.0	0.045364999999999996	0.48742700000000005	1.0	91.901011	20.498538	1.0	69.707353	19.410903	5.0	37.060269	22.415188	2.0	0.122951	12.08137	2.0	17.407803
1057.0	2.0	77.822519	69.41608599999999	48.09232	4.350354	0.930667	0.297309	0.13480699999999998	0.763429	1.761469	2.0	6.592085000000001	32.951246000000005	3.0	0.010975	2.310268	2.0	97.159186	14.178826999999998	2.0	41.483740000000004	6.469656	2.0	86.646636	16.347659	1.0	0.033496	3.877247	6.0	98.379124
1076.0	2.0	76.47021099999999	45.723356	92.347785	61.042483	0.5322479999999999	0.278473	0.717091	0.634547	1.0849659999999999	3.0	25.768797	53.001551	5.0	0.019645	7.588286999999999	1.0	49.73943	2.320419	3.0	7.291577	38.663181	6.0	11.300241999999999	14.670614000000002	4.0	0.153394	13.994812	6.0	94.886107
1116.0	2.0	61.49789499999999	67.220872	67.393261	72.788783	0.297254	0.626451	0.387775	0.556435	18.074535	5.0	10.740046000000001	50.776956	2.0	0.051321000000000006	0.637245	2.0	51.804142	20.708831	6.0	7.7170119999999995	43.702813	6.0	6.474869	8.996801	3.0	0.053247	6.3263	6.0	58.21791999999999
1155.0	2.0	38.589477	85.439401	89.236407	62.730359	0.854503	0.124322	0.78661	0.44626400000000005	20.398524	3.0	42.171264	67.844509	4.0	0.017588999999999997	7.021355000000001	5.0	40.216082	6.8040210000000005	1.0	71.076	16.805539000000003	3.0	8.621247	15.173434	1.0	0.039822	4.521232	4.0	86.016463
1548.0	2.0	38.077932000000004	42.084497	43.653484000000006	69.635902	0.197241	0.298111	0.13034500000000002	0.674528	2.1065549999999997	4.0	47.085938	65.51836	3.0	0.044186	10.954085000000001	4.0	1.257641	20.991904	5.0	5.873929	70.898232	3.0	25.700283	9.458923	1.0	0.08862300000000001	15.608232999999998	6.0	50.638056
