uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
7.0	2.0	91.100921	28.55667	15.781982999999999	10.20721	0.16575299999999998	0.831883	0.983405	0.691882	7.377847999999999	1.0	98.801426	15.302810000000001	1.0	0.038005000000000004	14.248588	3.0	70.314708	10.36145	2.0	89.12743	61.427631000000005	4.0	18.610162	11.49283	5.0	0.117622	15.365442000000002	5.0	63.197953000000005
10.0	2.0	19.628937	59.132906999999996	96.508912	2.031819	0.195648	0.47837700000000005	0.863733	0.951591	4.9770389999999995	3.0	33.260131	13.540947000000001	1.0	0.072019	17.4848	2.0	91.87481600000001	9.912180000000001	2.0	52.020658000000005	39.498674	1.0	47.467902	17.460135	6.0	0.017232	3.2837160000000005	5.0	34.768919
15.0	2.0	52.732079000000006	56.908731	17.423576999999998	48.015696000000005	0.860942	0.612974	0.43368999999999996	0.726436	15.125069	3.0	10.722700999999999	36.623984	6.0	0.04916	3.1022	3.0	90.43208800000001	11.738356	5.0	33.635949	21.890583	2.0	53.357767	0.319659	2.0	0.012415	15.943869	4.0	72.70965600000001
53.0	2.0	91.271647	45.200841	62.418806999999994	4.766344	0.43892600000000004	0.5501739999999999	0.579054	0.399862	19.953969	4.0	73.914415	4.69114	1.0	0.01708	12.112444	2.0	78.29502600000001	3.6388510000000003	5.0	11.315175	65.216872	6.0	92.507225	1.497644	5.0	0.037923	0.5693630000000001	4.0	63.928284999999995
54.0	2.0	28.088688	74.237287	85.34688	18.405463	0.859834	0.47303100000000003	0.547346	0.6377659999999999	6.440629	3.0	16.480281	64.98449699999999	2.0	0.051838999999999996	14.587003	4.0	96.144688	18.421546	6.0	80.09848000000001	57.978927	6.0	88.52267900000001	23.540620999999998	2.0	0.02263	4.882491	6.0	57.410534999999996
60.0	2.0	12.942397999999999	79.381586	3.171646	45.523035	0.982615	0.821918	0.88294	0.2801	8.494683	2.0	68.693691	51.88989	2.0	0.015667	0.753953	2.0	73.796655	16.899375	2.0	46.668941	22.918302	1.0	35.290165	1.162841	6.0	0.018884	14.765416	3.0	12.558133
65.0	2.0	66.813582	37.751688	7.604760000000001	14.215333	0.8254790000000001	0.388545	0.187728	0.777569	22.464712	4.0	21.155758	53.858332999999995	5.0	0.069334	10.718886999999999	4.0	66.56958900000001	7.43165	6.0	35.571057	35.542681	4.0	31.271189	20.743835	4.0	0.010811	17.387891	2.0	87.249437
68.0	2.0	90.150504	10.291765	1.116321	4.517123000000001	0.728598	0.9672649999999999	0.132295	0.501731	21.277364000000002	1.0	70.997258	14.625619	5.0	0.012346	9.896878	5.0	52.47715899999999	4.305285	4.0	50.654627000000005	8.822064	3.0	68.462928	13.145487	1.0	0.030820999999999998	5.104198	3.0	84.104618
72.0	2.0	5.957821	51.814333000000005	62.085370999999995	14.8731	0.536239	0.11801199999999999	0.13031800000000002	0.451137	22.25711	6.0	39.923334999999994	38.511612	5.0	0.058147000000000004	3.975399	5.0	4.6126190000000005	17.949828	4.0	44.526263	71.286113	5.0	43.864841	2.7008080000000003	2.0	0.014750999999999998	17.696755	2.0	44.154184
74.0	2.0	12.648939	84.117531	2.745095	10.285874	0.337022	0.915423	0.6800689999999999	0.926696	9.275632	6.0	18.652051	38.830614000000004	5.0	0.09740700000000001	9.692649000000001	3.0	27.993864000000002	23.945902	2.0	13.802531	61.04439	1.0	82.699277	16.917085999999998	3.0	0.013718000000000001	9.952086999999999	3.0	62.568459999999995
