HH	HH	HH	HH	0.06349	108	1701
HH	HH	HH	HL	0.05585	95	1701
HH	HH	HH	LH	0.0388	66	1701
HH	HH	HH	LL	0.01822	31	1701
HH	HH	HL	HL	0.02822	48	1701
HH	HH	HL	LH	0.03527	60	1701
HH	HH	HL	LL	0.03175	54	1701
HH	HH	LH	LH	0.04468	76	1701
HH	HH	LH	LL	0.03645	62	1701
HH	HH	LL	LL	0.00823	14	1701
HH	HL	HL	HL	0.01705	29	1701
HH	HL	HL	LH	0.01058	18	1701
HH	HL	HL	LL	0.01293	22	1701
HH	HL	LH	LH	0.0241	41	1701
HH	HL	LH	LL	0.06643	113	1701
HH	HL	LL	LL	0.00882	15	1701
HH	LH	LH	LH	0.0341	58	1701
HH	LH	LH	LL	0.02881	49	1701
HH	LH	LL	LL	0.0147	25	1701
HH	LL	LL	LL	0.00412	7	1701
HL	HL	HL	HL	0.11581	197	1701
HL	HL	HL	LH	0.02058	35	1701
HL	HL	HL	LL	0.06467	110	1701
HL	HL	LH	LH	0.00882	15	1701
HL	HL	LH	LL	0.01117	19	1701
HL	HL	LL	LL	0.03762	64	1701
HL	LH	LH	LH	0.01881	32	1701
HL	LH	LH	LL	0.02646	45	1701
HL	LH	LL	LL	0.01411	24	1701
HL	LL	LL	LL	0.0147	25	1701
LH	LH	LH	LH	0.02528	43	1701
LH	LH	LH	LL	0.02175	37	1701
LH	LH	LL	LL	0.01352	23	1701
LH	LL	LL	LL	0.01058	18	1701
LL	LL	LL	LL	0.01352	23	1701
