HH	HH	HH	HH	0.01957	20	1022
HH	HH	HH	HL	0.01663	17	1022
HH	HH	HH	LH	0.02055	21	1022
HH	HH	HH	LL	0.04697	48	1022
HH	HH	HL	HL	0.00391	4	1022
HH	HH	HL	LH	0.0411	42	1022
HH	HH	HL	LL	0.14384	147	1022
HH	HH	LH	LH	0.02838	29	1022
HH	HH	LH	LL	0.10861	111	1022
HH	HH	LL	LL	0.01468	15	1022
HH	HL	HL	HL	0.00391	4	1022
HH	HL	HL	LH	0.00196	2	1022
HH	HL	HL	LL	0.00978	10	1022
HH	HL	LH	LH	0.01761	18	1022
HH	HL	LH	LL	0.27495	281	1022
HH	HL	LL	LL	0.06849	70	1022
HH	LH	LH	LH	0.01663	17	1022
HH	LH	LH	LL	0.03718	38	1022
HH	LH	LL	LL	0.0274	28	1022
HH	LL	LL	LL	0.00391	4	1022
HL	HL	HL	HL	0.0	0	1022
HL	HL	HL	LH	0.0	0	1022
HL	HL	HL	LL	0.0	0	1022
HL	HL	LH	LH	0.00294	3	1022
HL	HL	LH	LL	0.00196	2	1022
HL	HL	LL	LL	0.02544	26	1022
HL	LH	LH	LH	0.00196	2	1022
HL	LH	LH	LL	0.01272	13	1022
HL	LH	LL	LL	0.02642	27	1022
HL	LL	LL	LL	0.00196	2	1022
LH	LH	LH	LH	0.00783	8	1022
LH	LH	LH	LL	0.00489	5	1022
LH	LH	LL	LL	0.00294	3	1022
LH	LL	LL	LL	0.00391	4	1022
LL	LL	LL	LL	0.00098	1	1022
