2	3	-4.515672	0.786883	5.925187	6.515333	5.099989	6.877691	-3.403180	-4.838062	-1.203421	0.787033	-0.175049	-4.832124
19	3	-1.021538	2.069854	-0.999167	-3.836254	-6.057014	2.055938	4.352139	5.283809	2.202676	6.960028	-3.841453	-3.895795
34	3	1.266696	0.441380	0.444066	-7.065247	5.907796	5.735484	-5.640003	-7.077606	1.235962	0.440252	6.269465	3.209947
35	3	-0.510140	0.641806	-1.350562	-3.852056	-7.115620	0.638398	5.289901	6.209345	5.262360	5.552775	-4.655924	-3.852056
37	3	6.524955	7.165630	-5.997597	-6.596798	0.991818	1.750744	0.529595	-0.299870	1.047288	1.776502	-1.291840	-2.654851
50	3	0.909484	0.640255	3.479095	-0.557976	-5.249044	0.639052	6.978819	7.046218	5.722648	5.794499	1.504721	-3.336525
57	3	-3.496329	0.401020	6.695505	7.379949	-0.609563	0.404206	0.297921	0.497132	3.754770	5.858099	-4.488862	-4.409719
65	3	7.924948	7.106253	-6.740298	-3.769701	2.104583	1.896628	-0.594965	-3.763498	-3.099551	1.154365	6.051492	7.733208
67	3	3.107294	4.280738	5.865090	7.379692	8.434645	4.352039	0.214072	-1.145287	0.014823	0.027808	5.949955	7.379711
69	3	-2.091848	0.819282	1.014414	-5.464122	4.299856	7.201404	-4.254987	-6.243870	-3.491362	0.817129	4.890319	4.586089
70	3	-6.111143	2.564353	7.063925	8.087873	3.852190	7.666997	-4.114657	1.053200	-3.698930	2.564353	1.887555	1.730771
77	3	-4.619594	0.351384	5.088887	5.503054	0.573965	0.529365	0.039642	-3.787953	6.238630	4.566297	-0.320558	-3.793790
81	3	-3.364959	0.258787	6.020760	6.303028	0.817698	3.142853	-0.449190	-2.526219	4.506093	5.274323	-0.876653	-2.748428
90	3	5.616680	4.861311	-1.706841	-1.536847	-4.102516	-1.621524	6.391585	5.764157	1.552351	-1.534356	1.944119	1.760454
91	3	-1.597022	0.871809	8.128339	7.521591	5.115729	6.719324	0.391282	-2.977415	1.462603	2.183112	1.916206	-2.896649
105	3	-6.576240	0.551646	6.882111	7.461146	-0.804675	0.564429	0.326353	-3.368199	4.784113	6.455343	-1.368021	-3.368290
113	3	5.589538	5.708534	-2.905393	-3.209681	1.518663	1.089884	7.268258	0.869311	1.518821	1.089886	1.069251	-2.592109
117	3	-1.859523	2.097504	2.348557	7.206327	6.325429	7.031042	1.911037	1.206640	6.325431	7.031042	-1.440491	-3.350556
118	3	8.292062	3.888007	0.670164	-6.220192	-1.833439	-2.199269	6.466338	6.851427	2.823914	3.886149	6.464705	6.851427
124	3	-7.491822	4.161036	4.426603	5.500017	4.553193	8.328717	-2.997666	-4.979492	-1.239884	4.214555	-0.106117	-3.625430
127	3	-1.009805	1.242142	2.132477	-0.082996	4.721947	6.431463	-3.669962	-0.103192	-6.459988	1.241584	5.149641	6.688433
130	3	-5.333707	1.577124	6.850477	4.533109	5.719164	7.086805	-3.001592	-5.175310	-0.629972	1.577124	0.846370	-5.048190
