uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
14.0	4.0	2.886805	47.918307	24.881180999999998	20.078322	0.3113	0.155802	0.14088900000000001	0.122173	5.456507	3.0	45.038517999999996	1.735988	1.0	0.011848000000000001	4.859036	3.0	46.270078999999996	3.917425	4.0	20.561123000000002	6.313438	6.0	43.346338	6.279926000000001	4.0	41.589083	13.435958	4.0	0.027899	2.710665	3.0	92.117028	3.6092190000000004	5.0	38.231814	25.147433	1.0	85.12095500000001
61.0	4.0	59.754636	13.315952	13.726158999999999	38.079023	0.204491	0.555722	0.636437	0.433037	11.969119000000001	1.0	41.932456	15.197691	2.0	0.026895999999999996	3.038914	2.0	9.191772	2.891658	2.0	86.578073	3.8705830000000003	5.0	20.221167	21.356279999999998	2.0	38.396633	16.723526	4.0	0.022857	0.7705029999999999	6.0	86.96928100000001	3.113693	4.0	31.393524	18.692968	2.0	66.70861
96.0	4.0	28.042465000000004	73.986745	35.50605	33.115532	0.301754	0.338826	0.806465	0.360768	20.217445	6.0	42.480308	7.577653	3.0	0.216248	1.956798	4.0	60.882594999999995	1.951516	1.0	79.719549	13.295805999999999	4.0	84.89194599999999	5.543701	6.0	31.602821999999996	18.190143	2.0	0.019441999999999997	0.7362029999999999	4.0	26.227172999999997	1.636355	5.0	32.644601	18.803789000000002	1.0	80.96086
98.0	4.0	94.267042	96.08084699999999	59.921002	47.985113	0.818168	0.550672	0.5717260000000001	0.10570999999999998	9.119131	3.0	56.667878	21.625204999999998	1.0	0.750988	2.075854	5.0	69.893989	1.784528	4.0	56.48001800000001	16.707476999999997	4.0	21.485543	9.461292	6.0	90.158537	16.484718	3.0	0.017499	0.082367	6.0	83.349991	3.4561610000000003	4.0	37.763523	10.899369	1.0	14.821154
149.0	4.0	84.248384	29.206094	85.552501	22.940123	0.191755	0.836073	0.223921	0.629984	6.660944000000001	3.0	22.638639	4.693516000000001	6.0	0.064735	3.4937370000000003	3.0	64.12485600000001	2.281193	6.0	90.787419	1.75852	4.0	75.552501	17.501459	5.0	90.615809	6.41562	1.0	0.027828	3.552974	2.0	21.001717000000003	2.591859	6.0	39.595056	18.479488	2.0	33.968112
160.0	4.0	49.560635	22.455072	69.595107	52.324475	0.110295	0.9892280000000001	0.539858	0.758445	18.596223000000002	3.0	95.040182	6.030228	1.0	0.015403	5.8967410000000005	5.0	36.91709	3.646946	2.0	27.666495	2.9797119999999997	4.0	73.199421	5.787518	2.0	90.130922	0.479315	1.0	0.178511	4.696045	2.0	67.834748	5.254067	6.0	90.115241	12.372351	1.0	84.766351
187.0	4.0	8.24773	13.236807	85.213264	49.740893	0.177446	0.43983599999999995	0.7535149999999999	0.8514959999999999	13.676492999999999	4.0	68.765176	18.587891	1.0	0.018053	2.333396	5.0	51.266182	2.3163419999999997	6.0	36.519785999999996	3.159716	1.0	42.022288	18.713494	6.0	42.355629	6.325568	1.0	0.010173999999999999	3.390161	1.0	51.162960999999996	0.63446	1.0	38.120615	5.7046339999999995	3.0	64.60535300000001
226.0	4.0	25.214686999999998	16.937028	36.633338	15.808546	0.317691	0.390261	0.152684	0.886655	21.238269	3.0	98.954625	22.177215	5.0	0.015225	1.474318	3.0	62.241724	1.583649	2.0	74.51860699999999	5.413208	5.0	63.87013100000001	17.23726	1.0	86.999565	19.769837	1.0	0.013881000000000001	3.70934	5.0	67.424667	4.240193	4.0	79.323709	2.760907	2.0	89.05595
253.0	4.0	37.633783	42.384242	57.105315000000004	68.830642	0.844403	0.522521	0.9733290000000001	0.419151	21.310261999999998	5.0	92.99923100000001	21.362949	4.0	0.039974	0.702099	4.0	65.823987	1.327958	3.0	4.965259	20.532016	3.0	62.487214	7.130785	6.0	80.61555	22.263234	4.0	0.051171	0.969024	5.0	92.846478	5.4157589999999995	3.0	50.851799	2.088115	1.0	53.09105600000001
293.0	4.0	84.452159	77.142878	17.811963000000002	25.367704	0.686308	0.7756890000000001	0.209288	0.43394499999999997	9.097464	4.0	93.403079	7.054085000000001	2.0	0.07773	1.0351270000000001	3.0	19.372358	2.443803	4.0	45.825454	17.790514	2.0	59.30983199999999	16.746935999999998	5.0	79.164066	14.925721	1.0	0.06667100000000001	4.66962	3.0	89.773595	1.377585	4.0	84.718558	22.107733	1.0	26.071057
373.0	4.0	57.193079000000004	27.505834999999998	24.475296	81.575172	0.9515809999999999	0.213154	0.51076	0.800874	16.403948	1.0	72.20215400000001	18.824377	4.0	0.118602	1.583144	3.0	32.096409	0.8697229999999999	3.0	91.562372	12.768942	6.0	2.719725	24.256006	3.0	12.701586	22.812525	1.0	0.041623	2.823111	3.0	11.944961	3.1686669999999997	5.0	49.46505	16.002095999999998	4.0	74.723364
396.0	4.0	43.307228	43.280967	34.610322	38.849019	0.7853640000000001	0.348258	0.6261899999999999	0.488234	21.636754999999997	2.0	59.306813	19.999060999999998	1.0	0.036218	3.837539	2.0	81.81291999999999	4.3653699999999995	6.0	37.718422	13.081783	6.0	76.376699	11.556268	3.0	69.566474	14.815075	5.0	0.664957	1.1185379999999998	4.0	94.493404	1.198732	5.0	77.259202	3.7262419999999996	6.0	72.300759
406.0	4.0	22.654809	92.760398	37.882529999999996	84.276904	0.23534699999999997	0.188494	0.711015	0.42136999999999997	6.210007	4.0	71.550276	9.138772	5.0	0.012563	3.323494	1.0	76.990353	3.5845860000000003	5.0	20.167824	9.73862	3.0	65.825496	15.552314	2.0	69.821461	15.235823000000002	1.0	0.014884999999999999	4.637646	4.0	42.729642	1.9522650000000001	5.0	84.92671800000001	3.0303150000000003	1.0	74.059478
420.0	4.0	94.37394499999999	63.916219999999996	58.362403	34.569192	0.829699	0.57176	0.43184700000000004	0.527738	3.7358269999999996	2.0	59.40278000000001	7.024657	1.0	0.041115	1.8718029999999999	5.0	75.45264300000001	5.366140000000001	3.0	69.829676	14.012270000000001	4.0	89.96933299999999	2.387696	5.0	96.13095600000001	5.376451	2.0	0.011569	0.917184	5.0	20.272234	1.8246470000000001	3.0	50.726865000000004	14.122943	6.0	26.435160999999997
432.0	4.0	98.487241	26.878709999999998	72.567736	20.534755	0.824274	0.33887	0.5812229999999999	0.33461199999999997	22.133934	4.0	81.789043	20.759382000000002	4.0	0.010971	0.203335	2.0	56.030294999999995	4.026325	1.0	11.946969000000001	10.529950999999999	5.0	71.977639	21.232027	3.0	87.07539200000001	18.14657	6.0	0.37522	4.695791000000001	3.0	95.523832	5.556699	2.0	60.847007	7.052731	6.0	51.617484999999995
453.0	4.0	25.385044	5.285953	35.283231	43.731448	0.176581	0.9780770000000001	0.73973	0.692126	14.613828	2.0	88.977676	20.616475	3.0	0.5585600000000001	1.7796830000000001	6.0	56.686967	1.6726459999999999	6.0	94.910288	0.714723	2.0	86.71547199999999	20.349979	1.0	44.369756	14.230032000000001	6.0	0.016078	2.310455	2.0	55.138115	1.089465	5.0	83.97545699999999	3.1341650000000003	5.0	49.511793
456.0	4.0	58.150813	74.002136	69.13647900000001	62.935182999999995	0.706882	0.374368	0.282171	0.902698	6.214329	4.0	39.967017	14.997770999999998	3.0	0.014321	0.263046	6.0	79.92535600000001	2.475107	6.0	50.702006	0.279146	5.0	95.805406	14.832048	3.0	89.403848	8.585256	4.0	0.338041	1.404341	6.0	9.815761	1.921173	2.0	6.856273	13.483566	5.0	9.907729
471.0	4.0	36.37381	36.22885	19.920964	98.409261	0.718622	0.9436030000000001	0.7550600000000001	0.47077399999999997	11.104553999999998	6.0	48.9023	8.737533	4.0	0.076365	0.60863	3.0	22.831684	2.6125979999999998	6.0	92.494545	2.397097	5.0	1.501941	9.565010000000001	2.0	18.653817	10.108336	2.0	0.013980000000000001	0.646066	2.0	68.051549	1.682651	4.0	94.193326	19.855418	5.0	59.502221
481.0	4.0	45.686748	45.735532	53.399531	96.11825400000001	0.649725	0.723178	0.711015	0.753167	19.064929	6.0	89.03075	7.403092	6.0	0.328968	1.237257	1.0	53.507604	4.150336	6.0	28.832694	8.886439999999999	1.0	42.498366	3.791951	6.0	40.941678	1.105375	4.0	0.06751	2.9878139999999997	5.0	83.39511999999999	2.710709	2.0	64.81951	24.274114	3.0	18.352951
533.0	4.0	24.95638	56.52720600000001	97.178972	74.298333	0.617233	0.832334	0.5726060000000001	0.513677	11.28762	6.0	90.404904	17.440812	1.0	0.015994	5.314847	1.0	18.650785	0.853607	6.0	18.750045999999998	12.845309	4.0	24.094378	17.166032	2.0	52.849416000000005	10.324017999999999	5.0	0.040633999999999997	3.846113	1.0	23.476298	1.234151	4.0	79.25371	7.306602000000001	1.0	72.74669
544.0	4.0	24.437695	88.210803	55.247330000000005	91.696097	0.96688	0.578055	0.130454	0.48442299999999994	15.569567000000001	5.0	56.85181	6.8838669999999995	1.0	0.018789	0.23068000000000002	2.0	19.669227	1.729775	4.0	24.301253	17.020879	2.0	99.371864	14.293754000000002	3.0	49.049238	17.924573000000002	5.0	0.017248	5.127576	4.0	66.135575	0.44672799999999996	4.0	31.571407	21.782057000000002	1.0	96.267629
568.0	4.0	93.442752	86.201477	49.210262	31.089132	0.899568	0.46630699999999997	0.38771	0.72033	18.382627	6.0	73.012304	21.810012	1.0	0.013408000000000002	2.2764290000000003	2.0	87.401808	5.643731	6.0	47.616461	1.655723	4.0	8.186805	11.136623	1.0	81.81775400000001	3.5930160000000004	1.0	0.025896	1.60285	3.0	46.399253	0.953556	2.0	98.984817	23.532011999999998	1.0	31.097527000000003
579.0	4.0	36.006813	40.238657	87.936374	30.107358	0.630814	0.674682	0.762641	0.598665	6.450356	1.0	59.585995	15.177448000000002	2.0	0.03922	2.454891	2.0	2.581357	1.766625	4.0	22.178652	3.8037379999999996	5.0	63.605726000000004	20.86729	2.0	37.525841	18.540477	1.0	0.013558	2.108343	6.0	23.211776	5.874583	3.0	84.71050600000001	2.173434	2.0	73.99175699999999
627.0	4.0	68.171588	22.581834	18.601960000000002	31.36792	0.58538	0.287634	0.5244979999999999	0.307998	0.550092	5.0	88.11699300000001	23.811506	1.0	0.031818	2.385785	6.0	77.601988	1.032087	1.0	45.17974	6.194346	2.0	25.247626	6.9124929999999996	6.0	49.127715	22.839464000000003	5.0	0.018765	5.327044	3.0	78.664061	5.2200940000000005	1.0	92.602601	17.423399	6.0	59.535063
683.0	4.0	27.34155	78.556821	71.33964499999999	39.852593	0.753333	0.44327700000000003	0.243695	0.289627	6.4036669999999996	6.0	68.56487	23.774682000000002	2.0	0.030751999999999998	0.747506	5.0	53.320946	4.2448760000000005	2.0	52.560311999999996	15.369217	6.0	28.197262	9.638323	6.0	46.591419	6.747392	4.0	0.072383	5.34471	2.0	84.730994	3.80672	1.0	89.083602	8.772205	1.0	17.06727
685.0	4.0	37.839812	52.765361999999996	57.021657	25.447169	0.793467	0.701832	0.25979	0.698202	6.7103600000000005	3.0	54.580826	24.048761	6.0	0.022188	0.38521	3.0	59.72523100000001	1.528203	2.0	73.165547	4.222794	3.0	90.310654	21.818359	4.0	22.586156	11.904506	2.0	0.011951	1.330473	3.0	52.866656000000006	2.368315	2.0	91.83013299999999	0.744697	4.0	73.347596
688.0	4.0	23.011417	27.027831	96.83304	6.575328999999999	0.28481999999999996	0.385293	0.64489	0.305211	2.677196	4.0	18.411707999999997	10.135542999999998	3.0	0.78364	1.382448	6.0	28.652459000000004	5.120158999999999	6.0	87.65977099999999	18.436975	1.0	13.26469	3.4367019999999995	2.0	71.666209	3.7797300000000003	4.0	0.017469	1.394664	6.0	82.445061	2.300373	2.0	14.32569	2.602061	4.0	8.8568
700.0	4.0	78.275968	20.270975	71.649106	91.575384	0.291667	0.44557299999999994	0.9265979999999999	0.156364	17.502206	4.0	57.644921	7.902363	4.0	0.07320399999999999	3.1321630000000003	3.0	43.057674	3.757538	5.0	18.516043	11.739819	2.0	53.734970999999994	13.6529	1.0	33.769559	15.926635000000001	2.0	0.038452	2.942764	5.0	24.599521	2.506008	1.0	75.665867	10.958298	5.0	47.323411
707.0	4.0	24.352616	25.594185	85.657399	29.972309999999997	0.998368	0.7830239999999999	0.5550069999999999	0.174512	12.020923	4.0	10.583006	6.856324000000001	2.0	0.033602999999999994	2.974442	1.0	31.547399	4.3921220000000005	3.0	6.624772	1.5901450000000001	6.0	83.20679799999999	25.143058	2.0	57.362823	1.178333	1.0	0.23650700000000002	3.187631	1.0	91.276064	3.660643	4.0	79.150544	19.234354	2.0	83.594096
722.0	4.0	90.585537	18.064163	35.728848	63.523790000000005	0.651004	0.990345	0.141147	0.520438	17.054177	3.0	5.301339	18.202728	1.0	0.053270000000000005	0.787022	1.0	56.992096999999994	3.4182360000000003	3.0	8.766841000000001	4.372743	5.0	13.438289000000001	19.280962	6.0	89.389939	0.871891	5.0	0.35573499999999997	4.245451	6.0	39.276383	5.572373000000001	3.0	16.821855	1.2835940000000001	2.0	74.416542
724.0	4.0	60.197699	17.133803	36.292203	85.60342299999999	0.593723	0.316153	0.104657	0.984417	12.253064	1.0	87.65773	20.465871	4.0	0.14443599999999998	2.699631	2.0	82.752398	4.156087	2.0	58.490398	8.675753	3.0	49.078039000000004	9.741007000000002	1.0	88.063406	6.105291	1.0	0.011239	4.373794	3.0	45.475545000000004	1.869329	6.0	82.204107	20.870767	4.0	94.619293
744.0	4.0	38.519428999999995	23.06674	54.42796	6.164625	0.127807	0.567489	0.927341	0.8348270000000001	14.880895	2.0	66.53446600000001	7.153071000000001	5.0	0.020656	5.570467	5.0	33.299985	5.289879	2.0	18.366395999999998	18.092389999999998	2.0	75.055891	1.8742590000000001	3.0	81.78022299999999	17.931498	1.0	0.01908	5.092353	6.0	69.965294	1.394724	2.0	64.528817	7.865133999999999	5.0	3.792786
