3	4	-10.827576	-5.440168	7.278520	7.212663	-3.560327	-4.096281	-3.573376	-0.895843	5.411323	0.624715	-3.579736	-0.895843	7.691354	6.823428	-7.885587	-0.895848
5	4	6.196595	7.514519	-9.289855	-6.726012	-4.247485	-0.806166	-4.228922	-6.726007	3.330646	7.444169	2.941413	5.401799	-7.178497	-0.806166	8.282035	5.402732
8	4	-4.548733	-3.275683	-4.964469	-6.369988	6.977510	5.051239	-6.514537	-6.370008	-4.548790	-3.275683	3.400849	-0.441560	-10.366656	-3.283437	7.049983	5.080170
9	4	5.378750	1.237222	-2.787369	0.858307	5.831195	7.480405	-6.287023	0.689108	-10.166746	-4.467128	4.938033	7.202477	-4.882437	-4.467109	-2.690200	0.881290
10	4	-4.008955	-2.511272	-4.834903	-6.170162	8.297323	7.186374	-9.208162	-6.172295	-9.332178	-2.511276	5.502499	6.344792	-9.332175	-2.511276	0.507622	6.344036
23	4	-5.538158	-5.285309	9.649521	6.415310	-1.873866	-5.285255	3.049161	-0.125597	7.199280	5.229982	-6.030609	-5.231595	3.781784	5.229934	5.569636	6.414358
24	4	5.448227	8.387067	-11.606353	-6.365898	-4.221520	-2.320868	-5.833028	-5.852800	-7.901813	-2.719311	5.446219	5.822384	-4.221553	-2.320876	3.198994	-0.628143
37	4	8.783163	6.391919	-15.033464	-0.497893	0.677925	-2.236113	-8.912580	-0.386074	-4.059024	-3.401060	2.815237	7.968018	2.872444	-0.269380	-8.912586	-0.386074
42	4	-7.479562	-4.448335	-5.060939	0.983612	-12.893305	-4.448335	6.300322	6.241297	5.677241	6.708415	-10.011867	0.983612	5.781751	6.708459	-10.013394	-4.453557
48	4	6.265143	6.012024	-11.402439	-5.097539	-5.668506	-2.838829	-5.894066	-5.097539	-0.021676	4.098501	-6.435554	-5.097539	-9.998199	-2.839754	5.079883	5.987242
