uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
1.0	3.0	9.038546	87.322851	83.53765	57.916681000000004	0.548338	0.37196	0.812976	0.639794	5.742225	1.0	11.327663000000001	2.5060119999999997	5.0	0.014841	1.049236	1.0	93.51175	18.416467	4.0	94.823986	74.686554	3.0	55.123529000000005	18.001898	6.0	0.022073	2.94971	5.0	48.129296999999994	1.9375369999999998	1.0	52.037863
8.0	3.0	95.872161	37.106857	19.866897	55.84660600000001	0.643284	0.24072600000000002	0.503644	0.39321	21.750937	4.0	88.333585	72.600409	6.0	0.011028	18.092046	2.0	2.559156	17.987015	3.0	62.485826	10.089334	2.0	89.60595	0.683359	2.0	0.011366	4.661255000000001	4.0	98.17684	1.9662540000000002	6.0	23.694148000000002
9.0	3.0	42.6841	69.635936	39.091194	33.004242	0.46497700000000003	0.262324	0.248714	0.910069	24.319979	2.0	12.934984	65.247228	4.0	0.031613999999999996	15.048363	2.0	67.12252600000001	16.030624	6.0	49.336202	65.836801	6.0	17.188314000000002	17.359773	2.0	0.015016999999999999	2.919531	6.0	38.890692	3.9618519999999995	1.0	78.90661899999999
10.0	3.0	20.860819	20.578232	68.398839	25.544629	0.339375	0.7715850000000001	0.944163	0.15741	16.123993	1.0	25.475468	11.801913	5.0	0.017439	16.959695	2.0	41.735409000000004	9.316908999999999	3.0	46.412817	42.071775	4.0	56.741749	15.342657	2.0	0.016554	2.154433	6.0	1.707541	5.583564	3.0	84.673085
13.0	3.0	44.875415000000004	95.053777	4.427994	55.291821999999996	0.8746889999999999	0.838469	0.308462	0.4896	6.921314	4.0	82.709572	51.147073999999996	5.0	0.155579	13.313426999999999	1.0	7.358959	1.9566430000000001	6.0	84.082009	40.930515	1.0	31.853074	4.078347	4.0	0.016158000000000002	2.460116	4.0	3.088038	5.701549	5.0	23.377979
15.0	3.0	5.035988	53.939468999999995	53.742656000000004	25.558035999999998	0.522605	0.561426	0.9597120000000001	0.896904	8.042631	2.0	51.980431	69.574702	3.0	0.014227000000000002	2.0409580000000003	4.0	19.158786	15.088513	2.0	46.786522	9.749985	4.0	22.574194	10.577696000000001	6.0	0.024748	4.065726000000001	3.0	23.054037	2.130314	5.0	81.676907
16.0	3.0	21.419355	71.86882	40.381434999999996	77.974485	0.564217	0.51149	0.48993400000000004	0.88341	14.676638	2.0	54.717530000000004	65.741708	5.0	0.02128	6.717949000000001	3.0	73.674159	2.177361	3.0	8.567969999999999	58.937753	2.0	62.18660799999999	0.72604	2.0	0.023574	5.072344	3.0	26.185253	4.434463	3.0	21.721135
18.0	3.0	2.432727	57.63975799999999	43.603057	41.920958	0.375354	0.167497	0.359752	0.24828000000000003	13.931393	3.0	50.136524	34.731983	5.0	0.018394	9.087806	3.0	54.447779000000004	17.383276000000002	4.0	31.541603000000002	18.81546	4.0	10.066212	14.325557	3.0	0.520798	3.3767199999999997	4.0	91.884314	1.823077	4.0	30.728816
19.0	3.0	6.848507000000001	58.271938	44.212271	86.001226	0.26418200000000003	0.531458	0.716952	0.89143	21.461183	1.0	65.497128	15.36401	6.0	0.07259199999999999	13.037661	2.0	83.01568499999999	16.536347	2.0	21.019644	70.57261899999999	3.0	49.420703	2.958361	2.0	0.016319999999999998	3.187842	6.0	28.308434000000002	1.715227	2.0	57.525634
22.0	3.0	40.504059999999996	77.251464	75.537697	50.519490999999995	0.718371	0.44881099999999996	0.857605	0.20528000000000002	7.959878999999999	5.0	82.913298	47.20941	1.0	0.185197	10.875172000000001	3.0	66.580158	18.59055	2.0	41.328579	58.583448	6.0	4.74201	19.353489	2.0	0.021612	1.57465	5.0	95.182135	4.292634	5.0	17.980422
