1	1	-2.221252	4.755043	-1.098373	-0.134901
2	1	-5.675760	-4.787566	-13.252311	1.250057
3	1	-1.763343	6.489968	7.913849	4.993473
4	1	0.027722	0.482131	-13.244218	-2.883515
5	1	1.389253	5.003208	7.178558	4.205744
7	1	3.491011	1.178083	-12.731862	-1.027666
9	1	1.171792	4.079705	-3.683698	2.233940
10	1	2.126283	-0.245627	-10.820018	-0.109982
17	1	-4.605595	-7.191542	-4.887424	-1.016560
19	1	-4.228295	-5.586298	-12.125402	1.764879
20	1	-1.506464	-4.454843	-6.959059	-0.392038
21	1	-4.174639	-5.101351	-7.301248	1.654717
22	1	-3.833470	-3.126419	-5.113511	0.558298
23	1	-5.767352	-9.282037	-6.797043	1.360211
25	1	-1.102621	5.803316	4.849436	1.539823
27	1	-3.251435	-4.737641	0.026004	1.157751
33	1	2.829052	6.619590	3.584490	2.960100
34	1	4.336138	5.363484	8.596740	3.694928
36	1	-6.523310	-5.509369	-9.172629	0.823545
38	1	-6.363136	-4.153142	-4.947730	-0.461949
39	1	-3.867217	-3.930956	-10.418153	0.470598
41	1	5.870258	0.551328	-12.779655	3.277336
43	1	-4.963695	-3.140444	-6.850318	2.188588
44	1	-3.966361	-3.087267	-10.965476	-0.016733
45	1	-1.564205	-2.329333	-12.065165	1.483107
47	1	-3.233127	-1.081720	-9.063810	0.840405
48	1	-5.747082	-4.849166	-5.545575	-0.591987
50	1	-5.246997	-3.359418	-12.634752	1.941856
52	1	-3.126133	-6.789545	-9.539744	-5.186647
55	1	-6.250246	-3.257578	-8.393953	1.651427
57	1	-3.292878	-4.233841	-8.871868	2.279637
58	1	-3.700336	-3.918189	-8.743404	0.367961
61	1	-6.221038	-8.428549	-12.031157	-3.210506
62	1	-0.600776	-4.842328	-8.530258	0.097650
63	1	-1.865177	1.425551	6.301443	3.891075
68	1	-3.575784	-0.666886	-11.308832	1.969551
71	1	-4.951567	-6.984721	-9.650401	-4.995185
76	1	-6.304043	-3.955817	-4.538466	-0.986470
80	1	-5.487769	-6.912633	-11.302432	-2.581596
82	1	-5.373648	-4.245797	-6.903300	0.173340
83	1	-5.912773	-4.036872	-8.382619	0.819425
87	1	-4.905005	-5.828492	-4.430682	-2.044351
88	1	-3.345001	-2.262001	-10.325615	-0.496775
90	1	-3.658332	-4.192038	-12.266069	2.102545
92	1	3.152871	-1.927995	-11.895087	-1.511668
93	1	1.350140	-0.236594	-6.552000	-0.341116
94	1	-4.693901	-4.630300	-7.320862	2.586646
95	1	3.051060	6.347708	6.016324	5.378341
99	1	4.751001	0.885543	-10.273588	-1.183954
100	1	-5.627702	-7.328697	-2.528440	1.678104
101	1	-4.612661	-7.466279	-2.850008	-1.416162
102	1	5.933143	5.520471	5.794805	3.902408
105	1	-3.364431	-3.376786	-11.760111	0.125193
106	1	2.944390	4.251793	5.730654	4.650488
107	1	-4.308927	-6.279049	-6.838649	0.211329
108	1	-5.938850	-3.285174	-8.060797	1.455536
110	1	8.585296	-0.819160	3.084454	4.500327
111	1	-6.329202	1.721738	-5.785268	1.330776
113	1	7.133539	-2.020392	5.983385	5.067932
115	1	-4.419583	-6.872434	-10.416929	2.382722
117	1	-4.673073	-10.999650	-4.469648	0.082691
119	1	-4.980762	-0.691900	-7.267335	-1.353367
120	1	-9.177759	-3.871640	-13.045414	-1.580097
122	1	1.180011	0.106101	-12.877054	-2.821063
127	1	5.622752	6.353556	6.881679	2.806070
128	1	-4.897440	-7.824216	-10.310027	0.777243
129	1	-1.498263	-5.219648	-10.125565	-0.934609
132	1	-4.603382	4.608259	6.651342	4.739769
134	1	3.395594	5.251813	6.389374	4.492314
136	1	-5.683482	-4.220736	-7.051781	-1.004159
139	1	-7.314119	-5.840482	-8.391714	-1.002289
140	1	-0.316372	2.353523	-3.918305	1.805853
144	1	3.182632	2.086839	-8.642497	2.713482
145	1	1.240764	5.073044	1.991609	4.717989
147	1	-3.354137	-5.673658	-5.355534	1.690202
150	1	6.544860	-1.756853	2.305956	5.637036
151	1	-2.368795	3.937857	0.316803	-0.152336
152	1	-5.201127	-3.587414	-11.570024	1.147364
158	1	0.138009	-4.936651	-9.179375	-1.060094
168	1	-1.922371	4.959901	6.109040	1.985584
171	1	-4.410650	-4.211072	-10.759246	2.200249
172	1	2.305429	6.748688	6.979676	4.583591
175	1	1.665676	2.199871	7.216534	4.157429
181	1	1.382968	6.160829	4.413932	4.140662
183	1	-2.969126	-4.923256	-11.095906	-0.200297
184	1	-0.585347	5.864228	7.012418	4.422851
188	1	2.720806	0.516222	-8.507257	0.151041
193	1	-6.506420	4.790379	-5.605263	1.327307
194	1	-6.418942	6.870222	6.101601	5.011327
197	1	3.181144	-4.202149	-11.000358	0.704615
201	1	1.126440	5.132362	5.988308	4.931964
203	1	-9.150315	-3.250026	-9.899580	0.216682
207	1	-4.027689	-2.485559	-8.984163	0.872732
211	1	-7.689293	-5.573297	-12.578903	-0.411964
