1	2	5.108466	5.761380	-13.194022	-5.771784	2.444154	1.102181	-9.684077	-5.771765
2	2	1.591942	3.195356	7.085156	9.693810	5.811999	4.981593	-1.572810	-2.742472
5	2	6.370596	8.062676	-9.792711	-4.310702	1.982881	7.475468	1.820035	6.574501
8	2	6.888418	7.782493	-7.799138	-4.024540	2.436184	6.211261	4.250848	6.852965
9	2	-6.085212	-2.279011	3.455511	6.198619	0.225561	0.541259	-3.295995	-2.844517
10	2	6.203612	6.384468	5.772093	-1.244269	5.444962	6.384468	6.336121	4.140537
11	2	9.524362	6.399533	-5.509139	-6.079459	6.965726	6.340951	1.993351	6.487257
12	2	-2.122476	0.747580	7.339478	7.006546	6.614961	6.897382	-6.387233	-2.187313
13	2	7.181854	7.138594	-6.115859	-5.553246	3.844249	6.982984	6.824981	6.347817
15	2	5.674650	9.479981	-10.158705	-8.711656	-0.146885	3.443141	-5.023129	-8.705601
18	2	6.698003	4.705764	-9.129305	2.152211	-1.561371	-1.521293	5.611828	6.472948
19	2	2.550746	7.692848	-8.753762	-6.483383	-8.557427	1.563038	3.388635	5.100900
20	2	0.690020	6.302711	1.115808	5.921388	5.474348	9.016145	-9.364984	-4.070119
22	2	7.547835	7.343827	-6.820958	-1.983329	-2.831386	0.811552	7.377463	6.085077
24	2	-1.667625	5.111520	7.757332	6.882995	6.395309	8.820641	-9.061091	-2.797669
25	2	-7.500752	0.955031	5.205635	7.590804	-1.666812	0.955037	-4.296876	0.355736
26	2	0.886194	4.614868	5.807809	6.496565	8.045835	7.314342	-8.992855	-4.710981
27	2	3.528362	4.899349	-4.919152	-4.179857	-3.148333	0.530230	4.151156	5.976031
28	2	-2.158269	2.255107	6.539091	8.839197	7.856473	8.397741	-4.025403	-1.952289
30	2	-3.102529	0.599632	-1.385608	-6.657518	-3.114293	0.599466	3.799794	3.179291
32	2	2.740482	7.162749	-5.309629	-0.960956	-1.530617	3.242233	5.327152	7.018296
35	2	-3.380041	3.214601	5.757972	8.391638	4.540396	8.355502	-9.319439	-1.490506
37	2	6.941452	6.479502	-8.567076	-0.915061	-4.823484	-0.020478	2.784554	5.800730
39	2	-0.109309	3.923174	9.618019	7.807728	7.484427	9.576212	-3.290660	-4.541066
40	2	5.577493	4.793159	-2.778488	-5.019152	0.312634	2.774482	7.322596	6.834947
42	2	-5.946518	1.709124	5.610550	5.979611	3.320154	6.356849	-9.360727	-5.567166
43	2	1.018563	-0.059891	-4.823770	-5.608952	-4.810742	-1.774072	5.684029	6.190663
45	2	2.421142	4.777350	-4.837923	-3.264102	-1.116762	4.764077	3.993317	5.836187
46	2	-0.964181	0.589715	-10.044146	-9.860627	4.579115	6.079996	-12.341187	-9.860635
48	2	1.344370	1.245804	-8.849476	-1.251586	5.929927	6.990532	-15.048203	-1.251586
52	2	3.771006	7.625329	1.933369	5.537618	7.470792	7.963964	-8.234675	-4.055229
