9.0	4.0	3.501206	61.46646	66.745791	70.885317	0.229129	0.39448099999999997	0.14436	0.855799	41.181925	2.0	42.121043	72.89389399999999	2.0	0.045168	3.1052400000000002	5.0	89.239758	4.884721	2.0	96.527304	48.195842	6.0	80.053735	33.234039	4.0	0.108498	0.910935	6.0	18.675273999999998	3.726714	2.0	45.904469
24.0	4.0	22.389594	34.101307	61.955431999999995	46.999439	0.866603	0.556403	0.234996	0.7688699999999999	18.494197	3.0	56.235687	19.885074	1.0	0.645253	4.213153	2.0	59.970589000000004	3.504978	4.0	88.383149	71.95830500000001	4.0	12.510128	60.126687	5.0	0.7133609999999999	2.782	4.0	96.71458299999999	5.5528830000000005	4.0	12.522606
39.0	4.0	82.94465699999999	37.562251	86.957983	27.415447999999998	0.11123399999999999	0.983677	0.33257	0.800204	14.326839000000001	5.0	34.757086	57.209435	3.0	0.014648	4.831543	5.0	72.159366	5.561137	4.0	45.821938	44.19535	4.0	58.300225	26.478199	5.0	0.014754	2.043587	5.0	45.585715	1.2692940000000001	1.0	87.44159599999999
61.0	4.0	50.111838	39.084963	54.448154	43.899775	0.134684	0.469529	0.65056	0.430253	37.248591	2.0	49.164001	31.110953000000002	3.0	0.06800700000000001	5.88239	4.0	43.900240000000004	1.480817	6.0	33.209984999999996	42.571543	5.0	45.096069	74.795979	1.0	0.015938	3.683064	1.0	50.163841999999995	4.265303	2.0	77.328214
72.0	4.0	54.768963	36.051933	48.645319	65.05563199999999	0.628792	0.745943	0.27120700000000003	0.627243	12.350964999999999	4.0	10.697583999999999	71.461752	1.0	0.122099	5.699698000000001	4.0	56.580579	6.147392	3.0	98.664119	47.746987	4.0	87.520434	33.611508	1.0	0.029892000000000002	2.701998	4.0	60.720304000000006	4.220473	4.0	46.122811
80.0	4.0	93.399689	5.2524239999999995	23.368417	21.478985	0.7896810000000001	0.136352	0.720092	0.34220100000000003	33.493075	3.0	30.020776	34.901426	1.0	0.017781	3.972546	2.0	49.337426	5.065889	1.0	86.543754	67.31099	4.0	78.190117	62.807564	2.0	0.010322	1.9092810000000002	2.0	73.750495	0.592366	4.0	68.484746
105.0	4.0	92.251695	9.773219000000001	90.520052	6.334193	0.8875049999999999	0.184758	0.267978	0.211182	45.658718	3.0	53.980066	69.328187	5.0	0.014126	3.515224	1.0	62.75186	2.7394700000000003	1.0	58.799323	26.456758	6.0	63.543164000000004	40.672661	5.0	0.019427	4.297815	4.0	52.727778	2.0273209999999997	6.0	50.610875
110.0	4.0	27.246303	67.096717	89.3473	14.732267000000002	0.127957	0.9606549999999999	0.8341209999999999	0.9603709999999999	26.834761999999998	4.0	85.602651	6.8796669999999995	4.0	0.026487	4.5879129999999995	3.0	67.201488	3.7685760000000004	1.0	7.270115	38.54634	1.0	33.836329	3.430935	3.0	0.330019	3.862135	2.0	54.602012	0.758278	3.0	6.790369999999999
118.0	4.0	25.616249	37.037572	38.050425	65.536309	0.17995	0.488213	0.763353	0.8833129999999999	7.433635000000001	4.0	55.600676	32.278011	3.0	0.043834	0.229449	5.0	75.116354	0.660596	5.0	72.271776	24.590989999999998	6.0	92.882121	70.443484	5.0	0.012255	2.300665	5.0	2.3013689999999998	4.285179	4.0	25.259473999999997
136.0	4.0	17.038867	60.673278	88.10994699999999	53.509170999999995	0.662576	0.569344	0.9480040000000001	0.635456	52.493954	1.0	96.209613	74.474951	6.0	0.025673	1.321591	3.0	68.191735	3.565899	3.0	27.315027	29.730240000000002	6.0	88.95518100000001	47.154821000000005	2.0	0.02389	3.621168	4.0	33.667962	5.602075	4.0	25.561557999999998
