2.0	2.0	71.174953	81.991827	15.221817999999999	69.013172	0.393264	0.268991	0.61223	0.254051	49.531375	6.0	91.059655	6.955396	1.0	0.022944	0.660275	5.0	93.396644	1.891185	6.0	50.749142	1.838179	2.0	65.91349699999999	18.638074	1.0	0.013632	1.885187	3.0	21.871423999999998
3.0	2.0	86.09525699999999	36.326015999999996	71.68311700000001	23.005842	0.8137439999999999	0.893849	0.613163	0.612516	35.726095	4.0	99.127976	43.199708	2.0	0.010258	5.64269	6.0	39.227934000000005	1.151649	3.0	67.415809	62.005111	3.0	80.166967	28.908112	1.0	0.030306	2.590391	1.0	94.557898
7.0	2.0	21.427329	82.66995899999999	59.877551000000004	52.199563	0.57734	0.6226970000000001	0.139792	0.759196	2.6917419999999996	1.0	3.0294830000000004	72.400386	3.0	0.033448	4.89693	6.0	39.388486	2.069449	5.0	57.285827000000005	19.999377	1.0	72.525311	25.864152999999998	5.0	0.011198	11.186003	3.0	27.695164000000002
8.0	2.0	35.439847	47.121332	9.285119	50.530892	0.959706	0.939765	0.7153189999999999	0.197642	2.447231	2.0	76.838161	38.041488	6.0	0.010256	3.217448	2.0	39.311341	4.717048999999999	1.0	8.049036	47.101786	4.0	63.009060999999996	44.958946999999995	6.0	0.01484	12.777128	3.0	79.085833
9.0	2.0	94.898012	46.312283	51.356844	50.046203999999996	0.652679	0.134939	0.7522399999999999	0.13188	45.004081	6.0	99.838987	60.961079000000005	1.0	0.077989	3.979288	1.0	28.508888	0.853987	4.0	35.14694	5.605193	6.0	58.27822	54.805824	2.0	0.012537000000000001	14.111279000000001	1.0	10.806335
12.0	2.0	21.028673	31.001492	31.272178000000004	96.413714	0.386002	0.552415	0.888174	0.8310850000000001	75.245559	1.0	2.59853	66.889521	1.0	0.019337	4.590667	6.0	26.271473999999998	4.953085	1.0	32.55856	7.927349	3.0	27.72836	7.206791	2.0	0.017240000000000002	9.422245	1.0	12.553179
16.0	2.0	24.239014	35.237288	49.409639	91.694997	0.6808109999999999	0.227384	0.25224	0.56393	23.463607	6.0	97.70287900000001	58.918454000000004	6.0	0.046609	0.8607040000000001	4.0	86.889643	2.935005	6.0	36.23553	4.917966000000001	6.0	33.957605	59.900573	5.0	0.010681	7.881631	2.0	31.826952000000002
19.0	2.0	48.966043	85.430242	38.037253	71.474141	0.577911	0.5610689999999999	0.9593860000000001	0.9135260000000001	11.180603999999999	2.0	57.922042000000005	43.873761	5.0	0.021685	0.880202	2.0	10.229942999999999	4.617849	5.0	91.766704	38.185590000000005	5.0	33.895848	51.084603	6.0	0.031326	3.732126	5.0	35.701893
25.0	2.0	23.643279999999997	49.749686	92.513524	86.184956	0.6600090000000001	0.451367	0.391336	0.748181	19.189567	6.0	87.079833	14.833127	6.0	0.027641000000000002	0.8677790000000001	6.0	48.068804	6.154093	3.0	53.886963	19.442608	3.0	66.146397	66.678325	5.0	0.01086	15.830827	2.0	61.041651
27.0	2.0	83.63174000000001	47.977426	20.291089000000003	88.540666	0.42801300000000003	0.588344	0.35683899999999996	0.8867700000000001	20.713769	1.0	69.873134	39.982449	6.0	0.022209	1.1940680000000001	2.0	29.599582	6.04937	2.0	30.761909999999997	36.2314	4.0	31.206534	72.33492199999999	1.0	0.100709	18.125958999999998	6.0	50.571477
31.0	2.0	36.49292	91.165174	89.10562	31.080692	0.387498	0.947356	0.444643	0.633146	62.534948	1.0	82.226864	67.368445	4.0	0.010545	5.943439	4.0	31.864808	1.654581	6.0	66.593343	73.088739	2.0	34.204178000000006	18.276701	5.0	0.010188	10.151783	4.0	81.573814
36.0	2.0	75.702647	68.221041	98.020946	32.854544	0.940383	0.304149	0.98093	0.930227	10.641435000000001	1.0	72.819239	4.490575	1.0	0.030945999999999998	5.300971	6.0	20.505904	4.582133	1.0	95.027136	54.82520600000001	4.0	81.1629	65.009761	1.0	0.01649	5.982807	6.0	55.737216000000004
38.0	2.0	93.76633199999999	61.815385	40.187227	31.295353000000002	0.762454	0.683157	0.29951500000000003	0.38261999999999996	42.33517	1.0	36.802813	25.841852	6.0	0.029517	0.9361280000000001	2.0	45.796469	4.428371	3.0	28.826520000000002	37.220818	4.0	24.72865	17.475478	3.0	0.018802000000000003	16.900764000000002	6.0	43.372406
41.0	2.0	47.848131	68.204351	4.946631	49.779249	0.675007	0.346263	0.27163000000000004	0.434911	56.143511	6.0	67.72756700000001	21.165363	4.0	0.012475	3.6595089999999995	1.0	7.261922	3.7235650000000002	2.0	89.306859	41.260314	4.0	9.228396	5.651416	4.0	0.017036000000000003	2.720277	6.0	92.539326
47.0	2.0	52.88098299999999	44.172466	82.307486	36.030632000000004	0.410408	0.879245	0.812044	0.672659	57.733397	1.0	25.992469	22.346317000000003	1.0	0.019843	0.913741	4.0	63.398035	5.798446	5.0	56.077690000000004	7.0792779999999995	5.0	16.274520000000003	20.879054	6.0	0.021265	9.578103	5.0	19.45673
49.0	2.0	20.639438000000002	75.7092	27.2384	75.345049	0.469188	0.957799	0.566281	0.111758	41.898715	2.0	85.22796600000001	70.541363	6.0	0.01133	5.961842	6.0	11.352769	5.680518	6.0	75.59518800000001	43.976141	5.0	40.893565	44.381969	1.0	0.015736	3.032216	4.0	49.659418
52.0	2.0	72.964608	58.137029000000005	45.368085	29.705090999999996	0.7041	0.525651	0.435791	0.49184799999999995	51.067229	3.0	9.102096000000001	24.387107	6.0	0.016194999999999998	3.626847	3.0	11.302688999999999	3.162748	3.0	5.8232040000000005	72.664914	1.0	5.435206	60.725382999999994	5.0	0.0117	12.144652	1.0	73.73773100000001
55.0	2.0	81.406154	33.613832	83.3089	33.087238	0.824666	0.192098	0.698696	0.9007209999999999	38.405407000000004	5.0	54.984137	14.014623	6.0	0.010944	0.634792	6.0	12.431845	1.569701	5.0	92.960724	66.203991	1.0	93.53564	16.695589000000002	6.0	0.156591	9.200314	3.0	81.38036899999999
68.0	2.0	30.376058	55.764118999999994	89.607293	24.435397000000002	0.306531	0.9911030000000001	0.973331	0.9950959999999999	58.390218000000004	1.0	88.8231	14.828973000000001	6.0	0.011127	0.794218	2.0	5.293912000000001	1.4767270000000001	1.0	71.872744	22.410510000000002	4.0	90.149817	16.513384	3.0	0.064087	5.450794	4.0	95.75344799999999
72.0	2.0	13.000797	95.170001	89.333851	50.658954	0.31945	0.896357	0.47763500000000003	0.76753	27.817673	1.0	70.058305	28.643154	2.0	0.011366	6.157801	5.0	14.474276999999999	4.116304	3.0	68.220568	39.698153000000005	2.0	63.629588	77.136848	2.0	0.20700300000000002	10.62031	6.0	17.185542
86.0	2.0	67.912648	81.539864	64.955184	39.311851000000004	0.759939	0.964643	0.307681	0.603705	32.137482	1.0	80.137824	32.184191999999996	5.0	0.018793	0.640714	1.0	69.443206	5.598562	2.0	38.50395	51.867627	3.0	79.072408	19.339519	6.0	0.0127	14.705729999999999	2.0	17.842983
87.0	2.0	20.817051	85.194537	55.416340000000005	90.58483199999999	0.9073709999999999	0.43623500000000004	0.8610639999999999	0.721673	65.462414	5.0	34.369564000000004	2.94161	2.0	0.09347899999999999	4.346241	2.0	75.11759	3.6508269999999996	6.0	39.808009999999996	57.174186	5.0	44.138304999999995	29.329347	3.0	0.016182	9.281921	1.0	42.315528
88.0	2.0	51.647604	59.012508999999994	75.060781	24.180532999999997	0.817802	0.16725	0.8830180000000001	0.10776	10.190813	3.0	4.510839	74.827663	4.0	0.010244	1.442511	5.0	21.66355	3.0647439999999997	6.0	51.368231	36.482541	3.0	47.370141	48.802125	2.0	0.011293000000000001	12.772464999999999	4.0	43.117152000000004
91.0	2.0	28.098411	90.91454499999999	89.23049499999999	42.496996	0.23730500000000002	0.443776	0.762993	0.8135859999999999	67.268049	2.0	32.287555	15.416499	4.0	0.013035	0.67457	1.0	51.167221999999995	5.290616	5.0	94.101822	62.194210999999996	4.0	21.841945000000003	71.575963	4.0	0.159374	5.4925239999999995	2.0	89.112273
92.0	2.0	66.635623	25.151778	59.093934	9.178103	0.40967299999999995	0.897537	0.20653400000000002	0.629096	74.028012	3.0	56.177335	71.477704	6.0	0.010969	5.53413	6.0	62.083339	1.077811	2.0	62.139922999999996	16.098619	1.0	20.939972	9.989035000000001	6.0	0.016756	11.104484	6.0	16.008408
100.0	2.0	20.643722	51.530545000000004	70.912707	57.118878	0.30741799999999997	0.441151	0.7661939999999999	0.560477	62.874789	3.0	88.548411	66.290088	2.0	0.023128	0.550687	5.0	70.87484	4.395308	6.0	45.014246	24.920478	1.0	52.442885	34.451029999999996	5.0	0.025571	18.707402	1.0	25.240754000000003
101.0	2.0	48.064655	85.85453000000001	31.884796	68.279575	0.667866	0.783836	0.36545	0.881918	59.790928	6.0	9.972833	2.7837560000000003	4.0	0.031655	1.933972	6.0	11.76254	2.301741	4.0	49.784607	9.588446000000001	5.0	31.884831	59.999849	6.0	0.012724	6.520981	1.0	74.547499
