1	3	61.420286	70.830721	11.443604	58.837802	0.460253	0.696784	0.853268	0.767116	12.392271	2.000000	0.015196	5.028551	5.000000	72.866625	2.153334	5.000000	0.010068	2.282903	5.000000	31.597575	9.177555	6.000000	47.826638	23.903403	3.000000	82.777579	16.741615	2.000000	2.832977	1.248123	2.000000	94.273603	1.477917	2.000000	94.553007	24.883053	4.000000	88.186993
2	2	63.590207	47.092919	11.815759	43.603661	0.687104	0.123551	0.904990	0.817226	5.963828	5.000000	0.044368	3.353683	6.000000	72.256520	3.703119	5.000000	0.012333	4.167435	1.000000	95.761179	21.026609	3.000000	74.526293	10.547311	5.000000	21.265575	13.819634	1.000000	76.305532	0.564557	4.000000	23.225688	2.321930	6.000000	47.921922	13.841404	3.000000	52.033583
3	2	89.504157	39.512639	61.848130	22.150249	0.185584	0.440588	0.835122	0.706781	5.133416	3.000000	0.026888	23.127293	1.000000	20.004631	3.336817	3.000000	0.028186	2.005241	5.000000	52.203960	0.993481	3.000000	82.925087	18.155739	3.000000	72.854526	21.882353	4.000000	89.740709	3.017905	3.000000	31.407023	3.051934	2.000000	62.535412	14.789789	4.000000	6.430874
4	2	3.016876	76.243383	3.382199	16.264679	0.423699	0.928211	0.734080	0.483398	11.606639	2.000000	0.133185	0.573466	3.000000	33.543126	2.866527	6.000000	0.013317	2.819811	6.000000	2.105701	3.593901	4.000000	81.022967	13.388538	6.000000	68.601906	19.414294	2.000000	17.813759	3.678703	4.000000	2.679105	2.911453	4.000000	71.384674	14.259387	3.000000	19.970397
5	2	89.485151	18.129300	77.683133	19.328748	0.185783	0.357441	0.629939	0.435751	18.497607	3.000000	0.013801	24.597321	6.000000	89.960801	2.564663	3.000000	0.028454	4.274827	5.000000	8.936051	14.961247	3.000000	79.346835	11.491127	3.000000	19.845645	6.061683	6.000000	61.725462	4.121847	5.000000	3.862398	0.517702	6.000000	21.666300	12.179381	6.000000	23.441062
6	2	33.073512	81.430676	50.465053	24.134900	0.317903	0.991426	0.473030	0.818044	10.904428	3.000000	0.056983	9.429255	3.000000	48.489513	0.141708	3.000000	0.224706	4.032753	3.000000	79.472303	4.381386	5.000000	66.592052	21.535653	1.000000	8.567704	4.241995	4.000000	81.911703	6.034050	3.000000	28.560864	6.628826	1.000000	81.948777	9.258284	5.000000	28.745371
7	1	26.079018	13.980584	39.814994	9.530382	0.970161	0.758585	0.178339	0.486639	23.346521	1.000000	0.029311	3.597020	4.000000	5.591458	4.122601	1.000000	0.012346	0.732975	2.000000	67.997501	13.319483	1.000000	85.261654	16.249124	2.000000	54.529511	23.281675	5.000000	49.190708	2.376136	4.000000	17.518490	4.908521	5.000000	47.850356	0.392489	6.000000	61.052516
8	2	15.757412	80.142728	59.026867	81.224956	0.622303	0.175346	0.799100	0.378578	10.927222	4.000000	0.011478	13.202954	2.000000	11.611749	0.798057	5.000000	0.028899	3.810358	1.000000	87.999600	19.640379	6.000000	6.862880	6.705134	5.000000	5.824345	13.467370	3.000000	47.257681	4.874746	5.000000	67.540963	4.480236	3.000000	19.134288	8.523097	2.000000	96.774166
9	1	89.365066	49.141327	3.218715	96.512744	0.950787	0.774283	0.345575	0.911632	18.911412	2.000000	0.018312	16.765724	3.000000	69.487601	0.504746	5.000000	0.017852	2.554898	2.000000	47.940951	16.422176	5.000000	10.102635	10.013670	2.000000	68.954956	11.045094	4.000000	76.641387	4.806255	3.000000	92.019209	3.065227	1.000000	99.513056	8.721058	3.000000	39.528981
10	3	13.250199	74.277280	60.817473	25.368529	0.622071	0.370759	0.614292	0.114124	7.626520	2.000000	0.031896	24.063501	4.000000	70.192666	3.409492	3.000000	0.042979	3.567447	3.000000	92.081409	16.169437	4.000000	78.545354	19.637562	3.000000	89.743496	23.456397	4.000000	50.993222	7.292289	3.000000	80.332718	6.593783	3.000000	3.627787	0.378428	6.000000	89.569007
11	2	18.595591	19.954117	81.995209	99.773758	0.415102	0.330964	0.322309	0.739483	0.867701	6.000000	0.013832	18.022694	4.000000	24.373731	4.353388	4.000000	0.010117	0.312945	2.000000	20.604187	21.757962	5.000000	55.421950	16.960957	4.000000	48.064947	19.228688	6.000000	65.281771	5.748882	3.000000	94.824894	0.972184	2.000000	98.467455	13.405040	6.000000	36.431574
12	2	45.888720	50.984212	54.116820	69.537209	0.760999	0.372543	0.529994	0.338095	13.853153	4.000000	0.010157	7.121212	5.000000	71.261869	3.660694	1.000000	0.015294	1.850113	4.000000	80.634569	8.100707	1.000000	10.305061	3.349628	2.000000	37.456897	13.066364	4.000000	40.880492	4.479633	3.000000	7.196026	2.846854	3.000000	39.604487	10.214598	2.000000	22.233159
13	1	91.060966	28.515553	2.079041	8.610240	0.576742	0.655109	0.218276	0.543324	20.795501	2.000000	0.022612	3.176293	5.000000	43.514838	3.040879	6.000000	0.014188	2.026136	3.000000	32.790249	1.931225	4.000000	13.377489	13.009973	5.000000	49.712179	19.383126	4.000000	16.714618	3.424158	5.000000	85.163351	1.418979	1.000000	90.064562	18.363171	5.000000	60.789961
14	1	91.121524	10.887362	80.852222	50.437699	0.624338	0.887814	0.656775	0.165574	16.645909	5.000000	0.036773	5.939617	6.000000	94.587752	1.983815	4.000000	0.016528	0.655107	4.000000	26.165723	23.179911	2.000000	44.171296	8.899008	1.000000	1.840608	12.937475	5.000000	60.514969	2.605027	6.000000	21.099061	3.182155	5.000000	91.196175	5.248089	5.000000	45.863477
15	2	90.480760	53.751334	58.799738	32.332936	0.189489	0.310770	0.284277	0.350403	1.245756	6.000000	0.020801	4.887710	5.000000	81.023532	1.406143	4.000000	0.010759	2.531917	1.000000	76.617918	3.907060	4.000000	98.184788	10.518123	1.000000	91.829337	23.404328	5.000000	56.492688	0.992246	4.000000	94.085718	1.329140	1.000000	48.721380	22.954716	1.000000	93.844725
16	3	43.023166	24.946493	15.582819	78.218301	0.414846	0.179373	0.802399	0.902240	8.868921	1.000000	0.021744	11.529663	4.000000	15.865138	1.994416	4.000000	0.018287	4.564482	1.000000	99.148569	20.558225	5.000000	77.709353	8.801502	1.000000	76.154906	9.448295	4.000000	61.707873	5.059517	2.000000	16.707416	0.349244	2.000000	57.030574	14.423660	5.000000	87.566314
17	4	69.268462	67.607740	18.187124	41.292421	0.979184	0.406122	0.530211	0.134277	13.621845	2.000000	0.045603	6.020387	6.000000	48.735056	1.992661	5.000000	0.016471	3.702756	1.000000	64.364643	13.785204	3.000000	53.395597	14.671015	2.000000	21.227808	21.487635	4.000000	1.888365	6.624596	5.000000	37.467578	0.898935	3.000000	56.997821	6.550939	3.000000	48.662459
18	3	96.677566	46.318845	63.495509	50.074724	0.165123	0.846050	0.660093	0.311269	13.652752	3.000000	0.011332	13.184762	5.000000	52.072442	2.103453	6.000000	0.100614	4.567453	6.000000	49.087292	7.289146	4.000000	45.797771	19.019569	6.000000	3.451945	6.211959	3.000000	13.681178	2.026000	2.000000	68.354638	3.254669	1.000000	22.880115	11.170203	3.000000	9.251102
19	1	16.090760	62.765898	91.900601	83.101535	0.491628	0.169357	0.120657	0.140854	2.380904	3.000000	0.067725	8.020801	4.000000	37.283747	4.423756	2.000000	0.015422	0.521813	6.000000	29.107018	14.658921	2.000000	59.250047	0.368888	2.000000	28.502071	9.421433	5.000000	37.633867	2.580648	1.000000	69.398781	3.987554	4.000000	73.286031	5.569053	3.000000	43.497546
20	1	35.495103	42.967101	82.065402	19.023896	0.510384	0.392260	0.793318	0.631465	14.995059	5.000000	0.125965	24.059972	5.000000	85.230007	4.292944	5.000000	0.015704	2.746066	1.000000	56.404960	21.807578	4.000000	28.370727	3.443126	5.000000	61.121476	23.146611	3.000000	45.490010	1.254495	3.000000	36.239759	1.511472	2.000000	42.102063	21.699432	5.000000	87.400363
21	2	26.778507	30.859084	42.110086	46.625940	0.218051	0.142466	0.767990	0.560669	3.496562	6.000000	0.056372	9.186749	1.000000	4.384415	0.119008	1.000000	0.055706	3.562508	5.000000	78.264758	8.489430	4.000000	46.682456	15.069531	2.000000	92.812122	10.487735	1.000000	77.689106	5.819779	2.000000	84.162800	2.677021	5.000000	43.482077	21.192199	3.000000	61.971652
22	3	60.508185	47.196421	42.095757	96.593537	0.763747	0.620534	0.421675	0.736045	18.384540	5.000000	0.039565	21.716447	2.000000	7.584459	0.537649	1.000000	0.012665	2.523900	4.000000	78.792791	11.745282	5.000000	18.215428	10.186249	3.000000	42.442695	12.019928	4.000000	87.526616	4.143219	1.000000	83.505668	0.555585	4.000000	90.593263	14.487527	2.000000	94.827058
23	2	14.302380	2.199684	62.640955	59.762608	0.918918	0.203676	0.360292	0.325361	19.628103	4.000000	0.017618	7.184308	3.000000	77.567463	2.640591	5.000000	0.141007	3.493846	6.000000	69.883440	3.889058	5.000000	13.515028	9.204115	4.000000	10.476008	22.746080	3.000000	63.777690	0.916943	5.000000	85.791598	6.736090	6.000000	47.976049	24.811729	2.000000	61.769193
24	2	45.429893	46.533030	16.699577	22.398396	0.912431	0.371813	0.380310	0.630379	3.208241	2.000000	0.031480	12.402427	6.000000	36.274997	0.945776	4.000000	0.018528	0.815033	6.000000	65.976958	6.734744	4.000000	59.367523	12.984271	1.000000	92.358756	7.827077	2.000000	52.738435	3.836328	4.000000	28.577598	5.231871	2.000000	85.445403	5.365413	3.000000	60.247799
25	1	63.764203	75.072572	34.618676	22.745272	0.586806	0.361634	0.705347	0.449764	15.022822	5.000000	0.011600	0.541568	1.000000	96.216087	0.937908	6.000000	0.015034	3.188718	3.000000	54.475593	19.917828	3.000000	41.683809	22.048107	1.000000	86.887046	12.915693	1.000000	96.176373	5.846614	4.000000	44.026137	0.647161	3.000000	21.678939	14.947770	3.000000	3.143120
26	4	91.406372	84.899744	31.709780	96.169585	0.807852	0.800604	0.882915	0.834131	10.061076	6.000000	0.010321	23.018111	4.000000	12.291205	4.399546	5.000000	0.010433	1.778834	5.000000	51.243740	12.680712	4.000000	20.020501	24.881725	4.000000	64.968200	17.272228	3.000000	14.207035	6.092916	6.000000	6.135249	0.747856	1.000000	74.103076	10.597753	3.000000	76.309051
27	2	60.742547	44.447735	64.867821	57.982351	0.879825	0.399211	0.354102	0.293978	8.520455	1.000000	0.018703	4.295440	5.000000	76.914936	2.913412	1.000000	0.015120	4.030484	6.000000	59.148503	21.941506	5.000000	36.301779	18.196316	1.000000	2.533713	4.717577	6.000000	29.815620	0.161698	4.000000	23.508476	1.291137	2.000000	72.263187	22.618750	4.000000	3.600070
28	2	78.344413	22.470190	10.334193	54.057232	0.977374	0.515929	0.525293	0.797474	20.691462	4.000000	0.019148	15.357459	3.000000	30.913301	4.284256	2.000000	0.034577	1.596862	6.000000	3.356621	4.810178	5.000000	20.858910	6.308176	4.000000	32.289372	19.541821	5.000000	36.365438	0.677921	4.000000	9.558697	1.913606	3.000000	40.306860	2.936119	5.000000	84.784655
29	1	36.412141	30.059618	25.249058	6.833018	0.643629	0.439025	0.926710	0.912410	1.975825	4.000000	0.028760	23.157488	5.000000	58.104104	4.268677	1.000000	0.534757	0.966864	4.000000	61.575571	14.351435	2.000000	65.827308	22.705630	2.000000	23.413123	4.273212	1.000000	53.134355	7.077677	6.000000	67.869174	6.340060	6.000000	16.658604	7.367751	6.000000	76.570579
30	1	45.664766	17.863299	97.228367	69.164265	0.391845	0.592669	0.833198	0.417980	1.751060	2.000000	0.025348	3.434705	6.000000	37.231118	2.297246	1.000000	0.052781	4.687997	6.000000	22.772289	8.533089	6.000000	82.429774	25.261724	6.000000	82.059504	20.233660	3.000000	91.417929	1.446068	5.000000	38.201045	0.665872	6.000000	31.292404	25.363592	3.000000	73.753705
