uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
3.0	3.0	51.809560999999995	73.636735	41.261308	48.98469	0.939371	0.319619	0.21175100000000002	0.245534	76.419609	2.0	34.382844	9.678358	6.0	0.032648	4.376825	2.0	7.957497999999999	0.145458	5.0	87.156378	21.250307	5.0	39.899678	48.063842	3.0	0.0181	3.820289	5.0	13.458936999999999	2.6861990000000002	1.0	12.844757000000001
7.0	3.0	46.768258	24.026577	72.72569399999999	98.293213	0.8283889999999999	0.293819	0.694887	0.692241	57.415881000000006	3.0	27.836908	66.957071	5.0	0.080652	0.577393	3.0	4.92815	1.000429	5.0	16.387944	19.055437	1.0	15.776689999999999	60.344292	2.0	0.012253	0.840176	6.0	56.044288	5.3547080000000005	6.0	89.474804
25.0	3.0	82.558625	81.78250200000001	74.451104	64.962772	0.457186	0.9950049999999999	0.8969299999999999	0.430453	25.992992	2.0	62.22659300000001	31.928372999999997	4.0	0.0299	0.9899129999999999	3.0	79.439691	2.6482959999999998	4.0	38.642889000000004	30.034370000000003	3.0	16.411587	12.101975999999999	1.0	0.015246000000000001	4.286308999999999	1.0	44.647365	2.058503	3.0	37.206571000000004
33.0	3.0	30.249782	95.02014100000001	67.214775	31.579609	0.24865500000000001	0.128864	0.424475	0.253387	26.910778000000004	4.0	68.882092	65.253462	6.0	0.010605	0.7667510000000001	1.0	8.252628	1.7992549999999998	6.0	95.98139599999999	41.717684999999996	3.0	80.79498000000001	1.1090309999999999	1.0	0.039086	0.924717	5.0	34.358812	0.475022	1.0	11.450666
45.0	3.0	73.200806	82.221901	52.155626	79.42011600000001	0.6782199999999999	0.954945	0.920691	0.821599	7.517635	1.0	12.396961	64.184667	2.0	0.023784	4.541603	3.0	40.249772	2.8088599999999997	1.0	60.401384	47.235843	1.0	69.48609	70.07944300000001	1.0	0.01011	1.6337270000000002	1.0	90.942382	1.241467	4.0	43.116999
52.0	3.0	69.859994	19.945913	62.466196	86.743749	0.309718	0.397423	0.561619	0.93573	37.706268	6.0	74.147576	9.88996	1.0	0.164743	2.2649169999999996	3.0	27.627759	5.836549	5.0	6.965264	8.18783	5.0	16.183541	31.791286	3.0	0.010868000000000001	5.410177	1.0	60.03755400000001	5.575389	2.0	56.396846999999994
69.0	3.0	44.787852	97.572463	48.458709999999996	24.08783	0.9473090000000001	0.910963	0.189494	0.653889	33.145426	3.0	93.327964	13.377495000000001	2.0	0.143231	4.67703	6.0	91.284571	0.9412659999999999	5.0	24.351301	9.43965	6.0	9.507050999999999	10.750726	4.0	0.011271	0.5037550000000001	5.0	80.220106	4.756066000000001	1.0	72.37701
76.0	3.0	54.123056000000005	54.308225	94.325775	67.82950500000001	0.278991	0.96406	0.254187	0.5240520000000001	33.612343	3.0	62.005419999999994	36.961420000000004	2.0	0.060157	1.52748	6.0	42.120983	2.173575	1.0	67.13727	70.06080899999999	2.0	85.935985	43.989816999999995	4.0	0.033636	3.0206470000000003	1.0	14.847798000000001	0.68872	5.0	73.426748
83.0	3.0	27.971721000000002	20.384634	54.031282999999995	19.533646	0.262356	0.809294	0.660829	0.470319	58.036228	1.0	87.014423	45.773113	3.0	0.023033	0.267897	6.0	11.520991	5.711059	6.0	15.242216	48.162929	2.0	25.653112	26.292074	1.0	0.133819	3.643282	2.0	21.40571	4.546622	6.0	2.3176259999999997
85.0	3.0	57.295141	99.684007	10.006725	26.327294000000002	0.488716	0.194459	0.394677	0.6143270000000001	37.420517	6.0	89.844532	42.639385	3.0	0.013434999999999999	1.574669	4.0	9.315380000000001	1.303988	6.0	36.46313	57.049202	3.0	6.982511	54.146480000000004	3.0	0.183807	0.184955	4.0	79.532562	0.176223	6.0	83.33606999999999
106.0	3.0	61.44024	23.271024	25.296144	82.963549	0.569263	0.24278000000000002	0.47598900000000005	0.540283	27.863769	3.0	28.833616999999997	59.94964	2.0	0.011529000000000001	4.430045	2.0	32.390615999999994	1.102616	3.0	27.916304999999998	39.103936	1.0	86.290764	45.981733	2.0	0.026599	0.693032	3.0	62.736185	2.387911	5.0	14.424685
117.0	3.0	60.717303	69.55795400000001	80.07328199999999	89.091806	0.238209	0.170518	0.106573	0.365252	56.405503	4.0	46.750749	50.160270000000004	5.0	0.258652	4.419297	4.0	89.248108	4.814779	6.0	62.551735	37.201935999999996	5.0	23.623909	19.91982	3.0	0.013257	1.321689	5.0	55.1528	1.8703310000000002	6.0	3.797829
155.0	3.0	35.778157	68.828738	99.830899	47.573192999999996	0.513996	0.432384	0.534813	0.857865	60.847916000000005	4.0	77.34539699999999	48.970444	6.0	0.010423	4.709626999999999	3.0	39.431416999999996	2.175627	3.0	33.883949	23.77047	1.0	42.164718	77.650976	5.0	0.048656	1.196973	2.0	17.676042000000002	3.2194380000000002	4.0	91.100636
161.0	3.0	40.867094	50.431588	24.716422	86.906588	0.15754100000000001	0.44112299999999993	0.209929	0.37339	36.824265000000004	4.0	73.352216	39.314105	2.0	0.101503	2.844249	1.0	87.86539	4.318796	1.0	83.824938	55.491257999999995	1.0	91.329154	36.902386	2.0	0.092734	1.187749	5.0	86.076819	0.296724	4.0	8.395508
179.0	3.0	70.322827	93.507974	60.30654200000001	76.70325	0.41527200000000003	0.223531	0.450054	0.63422	23.448221	6.0	76.258173	58.419012	5.0	0.024887	3.605371	6.0	7.325087	2.160778	5.0	42.861084999999996	39.354698	6.0	19.056662	64.041032	3.0	0.057914	3.5030870000000003	4.0	5.705941	2.1606259999999997	2.0	30.736271999999996
184.0	3.0	8.864728999999999	22.418638	15.284947	64.521901	0.261013	0.737135	0.855217	0.639844	32.266554	5.0	86.139027	71.40296500000001	1.0	0.019273	0.209511	3.0	71.24274100000001	2.227875	4.0	73.46549	5.927892	5.0	70.497434	42.574764	1.0	0.066359	4.94825	2.0	47.513778	5.813011	1.0	30.696302000000003
191.0	3.0	51.73559	53.827206000000004	23.464153	27.613426	0.5818399999999999	0.14572100000000002	0.9455790000000001	0.136915	49.362893	5.0	23.139063	69.02850600000001	2.0	0.011812000000000001	0.9305040000000001	4.0	17.537339000000003	2.0600110000000003	1.0	47.997547999999995	8.780704	5.0	26.959401	43.63982	1.0	0.010767	0.730598	4.0	24.921052	4.067359	5.0	86.596496
193.0	3.0	15.412101999999999	51.522583000000004	39.908994	58.693256000000005	0.21240599999999998	0.177887	0.929665	0.664248	48.967921000000004	4.0	36.714644	3.5657699999999997	1.0	0.051226	4.194875	1.0	45.315979999999996	3.509947	1.0	27.001626	73.59209399999999	6.0	19.658963	62.848567	3.0	0.010197	0.568009	6.0	53.717068000000005	0.317373	5.0	68.928838
245.0	3.0	77.17804100000001	62.537955000000004	54.953968999999994	58.224552	0.45217799999999997	0.400517	0.363073	0.45394700000000004	59.020483	5.0	10.611658	49.979949	3.0	0.011321	0.43460699999999997	1.0	64.49816700000001	3.1581810000000003	3.0	50.197097	51.590914	5.0	30.437139000000002	62.325775	4.0	0.01864	0.37638499999999997	2.0	84.26645500000001	2.678229	5.0	69.17869
