uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
57.0	2.0	90.19499300000001	78.714841	81.988722	78.92416800000001	0.306795	0.823283	0.356441	0.715172	37.616392	5.0	40.657336	64.28278399999999	1.0	0.010375	2.109308	1.0	84.857283	0.42989399999999994	1.0	88.185956	40.798772	5.0	75.448092	60.176156999999996	4.0	0.669379	2.331791	1.0	35.520216999999995	1.1023120000000002	4.0	64.711976
120.0	2.0	97.692947	80.766138	74.305164	17.920968	0.9975280000000001	0.33418200000000003	0.248144	0.232184	1.6462330000000003	1.0	91.660162	66.145903	2.0	0.021452000000000002	1.956293	4.0	73.195435	1.076436	5.0	63.802980000000005	38.747512	4.0	20.658108	44.219913	4.0	0.079922	5.386005	1.0	54.696527	3.525932	2.0	90.99868000000001
149.0	2.0	47.985488000000004	92.089199	96.77044000000001	1.061364	0.635433	0.844219	0.576237	0.17083099999999998	2.387485	3.0	4.898189	72.05536500000001	1.0	0.013016999999999999	3.102933	1.0	61.574746	4.643832	4.0	3.4332260000000003	5.884702	6.0	84.40701999999999	56.693324	2.0	0.024931000000000002	5.427716	3.0	12.435381	5.7575199999999995	3.0	53.723571
169.0	2.0	74.566602	56.70715799999999	28.331851	82.191404	0.363527	0.612595	0.449474	0.198547	4.619737000000001	4.0	17.819248	4.368646	2.0	0.015271000000000002	0.737305	1.0	90.636174	2.850942	3.0	12.008841	34.71591	6.0	17.953817	37.472685999999996	2.0	0.013025	2.594423	4.0	46.189708	1.8392490000000001	6.0	18.941764000000003
181.0	2.0	55.92126700000001	81.278908	95.151721	19.60714	0.12968	0.6174810000000001	0.49917399999999995	0.49558500000000005	55.29375600000001	6.0	3.095801	48.812425	4.0	0.030927999999999997	5.265289	3.0	60.745180000000005	0.167853	3.0	21.152479	34.206302	3.0	69.264061	39.085406	1.0	0.11503599999999999	3.0697360000000002	5.0	62.383749	0.8348899999999999	5.0	72.528226
187.0	2.0	44.443962	84.54306700000001	96.206585	18.078591	0.21902199999999997	0.680178	0.540454	0.257966	51.64348	1.0	60.544254	16.114997	1.0	0.203978	0.157132	4.0	48.712727	0.724326	2.0	11.693705	13.287861999999999	4.0	82.018416	56.136354000000004	4.0	0.036052	5.735378	6.0	74.225981	5.180793	2.0	59.303668
188.0	2.0	3.495218	79.49632199999999	29.092743	91.365274	0.251363	0.6221939999999999	0.368579	0.7561979999999999	61.416196	1.0	5.007325	39.425055	3.0	0.023403999999999998	5.006857	3.0	10.620832	5.179842	1.0	5.143141	10.992946	2.0	36.11227	61.039026	5.0	0.20297	2.066568	1.0	27.101584999999996	4.387839	5.0	94.135409
222.0	2.0	40.825663	80.273887	53.114551	85.36981800000001	0.8542290000000001	0.214121	0.780438	0.105393	26.316266	2.0	26.075858	73.76832900000001	5.0	0.022416	0.8261280000000001	4.0	62.909574	5.185598000000001	2.0	17.266785000000002	1.458206	5.0	73.769141	63.624676	4.0	0.019628	2.198743	5.0	86.24696800000001	4.918359	5.0	18.74429
253.0	2.0	74.27255600000001	66.58850699999999	13.826518	76.67088100000001	0.354901	0.9751190000000001	0.20261600000000002	0.948377	2.2022939999999998	6.0	48.242344	68.386762	2.0	0.014622	4.100461	1.0	84.283771	4.2627120000000005	1.0	31.290471999999998	33.703119	1.0	56.634159999999994	56.455893	1.0	0.012672	5.619414	3.0	39.753817	0.8087270000000001	6.0	37.983363
258.0	2.0	26.301221999999996	32.121364	9.135786	37.743171999999994	0.45353000000000004	0.320731	0.986258	0.373859	14.868004999999998	6.0	8.909044999999999	50.689467	6.0	0.20888099999999998	0.821059	2.0	26.431084999999996	0.072644	6.0	87.472289	41.642878	4.0	3.437045	64.368656	3.0	0.41802	2.352219	3.0	94.965437	0.89646	5.0	44.380359999999996
262.0	2.0	96.704679	86.77829100000001	60.424011	82.618432	0.23878400000000002	0.43368100000000004	0.303295	0.553126	47.308699	2.0	17.259176999999998	69.20528	1.0	0.127198	1.012109	4.0	44.537845000000004	0.9752549999999999	2.0	94.18731700000001	18.485827	6.0	28.753346	5.576664	1.0	0.251988	5.131111	1.0	26.65222	4.828938	4.0	23.632074
266.0	2.0	75.035987	43.510362	74.52153	93.770965	0.460042	0.11968800000000002	0.435583	0.256796	6.968176	3.0	74.770279	42.861761	6.0	0.014754	2.7898400000000003	3.0	68.312106	3.875039	4.0	16.941024	17.05826	6.0	47.649413	41.040515	1.0	0.024687	1.894728	2.0	10.575239	5.618614	4.0	38.9629
293.0	2.0	41.718790999999996	95.58951	58.894638	45.190212	0.210556	0.147357	0.707145	0.21750500000000003	55.203920999999994	2.0	87.551901	17.453888	5.0	0.012918	1.568274	1.0	5.200995	2.587764	5.0	28.084096999999996	35.026464000000004	5.0	37.293620000000004	64.047173	5.0	0.013394999999999999	0.763558	5.0	37.337855	0.097679	3.0	24.82256
304.0	2.0	87.77069	61.83055699999999	96.749655	41.961474	0.269362	0.76689	0.123207	0.646835	2.825009	5.0	64.791888	73.91724599999999	2.0	0.015222999999999999	0.626109	2.0	16.403230999999998	4.383259	6.0	17.231869	60.170322999999996	4.0	19.513741	5.840443	1.0	0.018075	5.027566	6.0	55.15469399999999	0.686376	4.0	13.648691
314.0	2.0	97.79736	73.032131	97.07686899999999	26.482217	0.379197	0.651212	0.24608200000000002	0.9669260000000001	3.51379	4.0	13.086801	14.628567000000002	3.0	0.012773	3.662172	1.0	56.852180000000004	1.2868	3.0	17.115712	71.651942	4.0	2.557378	66.781774	4.0	0.011887	3.523085	6.0	75.39674000000001	1.807061	4.0	9.378793
339.0	2.0	42.113359	44.796912	53.93113100000001	56.794906999999995	0.5552060000000001	0.46948900000000005	0.727727	0.522104	25.441374	5.0	96.55696800000001	57.72290600000001	6.0	0.287116	5.761146	1.0	36.558584	2.710048	3.0	2.278926	8.48506	3.0	49.697453	58.102306999999996	1.0	0.019740999999999998	2.917802	2.0	91.991653	3.3078849999999997	2.0	83.601713
355.0	2.0	30.434277	86.71726	86.17290799999999	84.005115	0.517825	0.196353	0.796077	0.9230229999999999	3.854486	2.0	69.749004	65.313765	3.0	0.06767000000000001	2.556603	1.0	48.596231	4.2956970000000005	1.0	62.84692	13.490091	1.0	81.645545	75.67918900000001	1.0	0.034486	2.2477139999999998	4.0	24.657644	5.252656	2.0	58.814006000000006
373.0	2.0	62.05121	24.340042999999998	25.098898000000002	82.13903	0.356572	0.297661	0.6444409999999999	0.33415900000000004	8.154521	1.0	20.620371	72.439868	3.0	0.039636000000000005	2.016607	5.0	9.724476	0.678936	2.0	74.34733	58.773812	3.0	31.682326	54.008247	3.0	0.03055	1.832287	6.0	65.217476	2.97471	6.0	56.475012
427.0	2.0	18.434635	9.050642	27.316136	55.37641800000001	0.611255	0.26564	0.6470640000000001	0.706112	8.339958	3.0	46.949244	5.508222	6.0	0.144528	0.06577899999999999	1.0	68.02741400000001	1.8600240000000001	5.0	23.628894	73.015183	4.0	68.251326	60.501856000000004	2.0	0.014283	5.790652	1.0	90.470398	5.456257	5.0	23.483291
466.0	2.0	88.807294	44.281394	93.563112	66.06322800000001	0.7513449999999999	0.394418	0.11499100000000001	0.232235	4.713497	2.0	74.619264	17.02487	6.0	0.039518	5.453336	4.0	48.832438	1.7389139999999998	3.0	2.9306419999999997	64.375765	4.0	37.12664	64.005663	1.0	0.070748	3.890399	5.0	73.56241999999999	2.4602630000000003	5.0	31.73605
499.0	2.0	54.506087	84.98294200000001	81.521116	64.96046	0.421885	0.988675	0.34220700000000004	0.946255	18.17744	1.0	24.148401999999997	74.056585	6.0	0.01626	3.08045	1.0	21.181020999999998	2.013347	5.0	68.594091	14.067619	3.0	1.940879	72.582868	6.0	0.035383	3.2719009999999997	4.0	88.600612	5.196613	3.0	36.220921000000004
512.0	2.0	99.344806	89.422857	86.642499	36.921291	0.101285	0.515303	0.880234	0.472154	60.210269	6.0	43.424341	64.53998100000001	3.0	0.05005	0.366948	5.0	12.087031	1.161513	1.0	10.188183	22.943216	1.0	55.363709	23.318072	1.0	0.328256	1.736202	3.0	19.875354	3.755178	5.0	22.626958
516.0	2.0	62.137643000000004	32.049065	39.167460999999996	70.525997	0.146049	0.57058	0.174862	0.82985	29.012252	1.0	92.119625	11.289182	1.0	0.044715	2.996507	2.0	4.503015	5.536232	2.0	63.734586	39.336708	1.0	68.22945	64.574488	6.0	0.014731000000000001	3.301903	5.0	36.498360999999996	4.794981	3.0	60.40867900000001
538.0	2.0	17.821970999999998	81.451936	95.513759	11.186425	0.446679	0.38652	0.158799	0.23633400000000002	2.4242060000000003	1.0	86.339698	65.197056	2.0	0.010073	4.848502	3.0	56.734393000000004	5.198581	2.0	11.237547	60.930719999999994	1.0	31.600069	74.351879	6.0	0.014474	1.4464110000000001	1.0	69.86067800000001	2.11647	3.0	3.792987
561.0	2.0	48.356169	92.879118	36.611990000000006	82.28137	0.426158	0.10258699999999998	0.461161	0.628151	33.712917	6.0	89.980184	46.943241	6.0	0.033571	3.6980410000000004	1.0	54.802542	4.84673	3.0	27.204394	27.461249	6.0	61.103152	34.320065	5.0	0.03199	5.807351000000001	4.0	25.330138	3.799515	2.0	33.760948
580.0	2.0	54.047208	85.25189300000001	18.869756	83.651477	0.41686899999999993	0.43662700000000004	0.274642	0.218567	19.481459	5.0	82.91487	68.81658399999999	6.0	0.018953	5.958899	5.0	81.242925	1.678593	6.0	9.908586	20.212213000000002	6.0	89.268628	16.422853	5.0	0.052934	1.3431389999999999	5.0	6.13529	5.280329	2.0	77.022914
603.0	2.0	63.87761999999999	90.803888	79.864118	82.236102	0.12308499999999999	0.847017	0.189252	0.531323	11.794080000000001	1.0	19.269123999999998	29.602898	3.0	0.014237	0.143786	4.0	6.714075	3.109094	6.0	40.757896	52.227160999999995	2.0	51.841685	31.925023	3.0	0.032161	3.6932730000000005	4.0	62.422663	3.981764	1.0	75.67589699999999
638.0	2.0	50.384853	11.226397	94.38694100000001	51.636278999999995	0.49633900000000003	0.434838	0.6935359999999999	0.6137199999999999	72.141754	1.0	36.531639	5.400096	4.0	0.396411	0.9992559999999999	1.0	48.086774	0.585104	5.0	19.42078	4.675757	4.0	24.333282999999998	46.33182	4.0	0.017336	4.712733999999999	3.0	78.326357	3.886568	4.0	83.89854100000001
662.0	2.0	87.50291800000001	14.113759	6.100169	79.344371	0.609596	0.379271	0.521687	0.200449	34.421642999999996	3.0	63.353442	44.621433	1.0	0.010487999999999999	1.439108	6.0	6.413157	0.425629	5.0	2.738012	54.993377	4.0	58.157101000000004	63.711158	6.0	0.013101	4.655255	3.0	26.757315999999996	3.9451699999999996	6.0	25.744789
688.0	2.0	79.57258399999999	27.321276	82.636053	39.962606	0.870928	0.300437	0.144038	0.60645	3.866139	6.0	14.07288	70.431519	1.0	0.078298	0.6466390000000001	1.0	20.081771	2.744972	5.0	64.663038	22.294203	4.0	74.667601	32.265501	4.0	0.023686000000000002	3.8689769999999997	3.0	93.68860699999999	1.412511	6.0	54.704875
705.0	2.0	37.759555999999996	39.151546999999994	17.467512	48.251573	0.26661799999999997	0.238592	0.331456	0.461596	7.181572999999999	3.0	44.623677	28.034152000000002	5.0	0.023328	5.985462	4.0	10.065028	4.785986	2.0	5.5572870000000005	21.598219	4.0	9.370059	41.209210999999996	4.0	0.097597	2.256969	5.0	44.327974	1.408963	1.0	67.91104
730.0	2.0	94.559781	86.958066	96.82231	60.454057999999996	0.23601	0.418159	0.20664899999999997	0.442492	48.284597999999995	6.0	18.358320000000003	50.242706	1.0	0.013595	3.524696	1.0	46.126569	5.241768	5.0	23.44674	28.283454	6.0	93.911183	48.153673	2.0	0.012263	3.157302	4.0	49.407379	4.912113	1.0	64.444773
748.0	2.0	33.228164	35.775539	85.360256	8.640805	0.118533	0.572635	0.104801	0.547802	34.932588	6.0	35.734612	69.93361999999999	6.0	0.18503599999999998	2.9580029999999997	2.0	34.836444	2.716982	4.0	3.294741	4.604419	4.0	77.032031	21.141543	2.0	0.013034	3.65565	3.0	46.789543	1.156868	4.0	85.27084
765.0	2.0	73.76660600000001	90.10260500000001	58.13554	72.842446	0.32009299999999996	0.477163	0.146726	0.865553	36.600603	6.0	15.40629	1.572474	5.0	0.254707	6.216378	2.0	86.78834	1.021292	3.0	7.732146000000001	49.181509999999996	5.0	91.137385	52.136935	6.0	0.011831	5.384864	5.0	74.759442	2.846535	6.0	92.74875899999999
769.0	2.0	46.541484999999994	25.198868	66.81382099999999	7.924484	0.297292	0.39529200000000003	0.510429	0.21029499999999998	35.463958	6.0	95.21079499999999	51.061424	6.0	0.048676	4.337159	5.0	83.296926	2.578427	1.0	1.7870580000000003	30.140689000000002	3.0	44.722249	60.277339000000005	4.0	0.011122	1.90274	6.0	41.897843	1.555663	2.0	19.467416
806.0	2.0	50.16813	63.259168	39.711681	30.491162	0.228827	0.7959930000000001	0.17238699999999998	0.7333529999999999	72.326451	1.0	62.577939	45.282067	6.0	0.032845	5.202672	1.0	90.126991	2.9104799999999997	2.0	43.036112	57.607074	5.0	51.179477	45.705166	2.0	0.050543	2.231361	5.0	90.72827	3.249238	4.0	77.599688
810.0	2.0	84.012404	79.199476	13.002767	31.495796999999996	0.297043	0.584651	0.44943299999999997	0.8310709999999999	6.8647990000000005	2.0	92.95988	66.548427	3.0	0.023389	1.617118	1.0	86.541366	5.224308000000001	2.0	17.216849	9.824503	1.0	38.560507	55.604859	2.0	0.155048	3.8045440000000004	5.0	50.33198	1.2332020000000001	2.0	25.63403
816.0	2.0	79.817425	18.488971	26.234415999999996	63.563779000000004	0.49866400000000005	0.412336	0.44468599999999997	0.868183	38.952475	3.0	1.338665	40.547979	4.0	0.015496000000000001	1.423973	6.0	13.758365	2.462949	5.0	85.93489699999999	5.2570559999999995	4.0	86.207401	29.997007	5.0	0.02249	4.956517	1.0	70.35083399999999	0.135819	5.0	66.22561400000001
821.0	2.0	54.317882	72.14263199999999	58.871505000000006	38.997708	0.928759	0.13310999999999998	0.430225	0.557805	1.2394209999999999	3.0	6.78665	47.930057	3.0	0.024194999999999998	3.47603	1.0	79.785813	4.486742	6.0	77.647414	46.241446999999994	5.0	44.270553	10.687223	6.0	0.114924	4.204312	3.0	92.9748	2.146082	4.0	25.660861999999998
824.0	2.0	74.99069399999999	14.169985999999998	74.902787	35.547837	0.66898	0.22741799999999998	0.591507	0.484095	0.914592	5.0	26.979115000000004	66.545946	1.0	0.019558000000000002	0.740698	2.0	10.703913	5.951668	5.0	73.26068199999999	29.685927000000003	2.0	14.109782000000001	15.279419	1.0	0.022702	3.269038	3.0	41.453314	2.545832	1.0	65.740666
859.0	2.0	91.657779	19.226907999999998	77.075776	80.525362	0.2163	0.911215	0.7077859999999999	0.739949	38.215684	2.0	58.122035	69.365842	3.0	0.404263	4.102291	3.0	1.51805	1.931634	6.0	36.285468	33.495907	5.0	12.864931	68.152571	3.0	0.014168	3.5586870000000004	2.0	36.853896999999996	3.668672	6.0	35.949645000000004
883.0	2.0	87.079516	54.496646	50.667017	50.003192999999996	0.40598	0.8019430000000001	0.5913649999999999	0.38742	71.095017	2.0	2.504481	53.606117000000005	1.0	0.407394	0.551088	1.0	63.519765	2.6375580000000003	3.0	8.978133	28.370596999999997	2.0	25.920312	55.109251	3.0	0.80082	1.092806	5.0	48.482765	3.47965	2.0	81.44218199999999
892.0	2.0	42.248729	63.589643	98.930605	47.440573	0.349211	0.198326	0.269069	0.68992	36.383796999999994	3.0	21.649991	68.355892	3.0	0.053724	1.809637	4.0	7.599659	0.552817	3.0	28.435433000000003	37.037045	4.0	13.444729999999998	33.109942	2.0	0.02598	2.4459150000000003	6.0	68.601398	2.0264830000000003	1.0	24.22472
945.0	2.0	87.80560600000001	63.641766000000004	77.736612	29.647776	0.5444260000000001	0.7036020000000001	0.200945	0.533176	61.613344	2.0	26.498138	61.887437	2.0	0.018201	4.832957	5.0	1.562058	0.397858	6.0	24.497393	12.421582	6.0	46.960814	61.093074	2.0	0.010817	5.701744000000001	3.0	87.81010400000001	0.6302979999999999	6.0	23.647173000000002
972.0	2.0	88.856717	76.618886	48.725983	34.150568	0.711014	0.7870560000000001	0.7455890000000001	0.36698400000000003	74.64761700000001	2.0	43.803971999999995	72.694342	1.0	0.01122	1.195632	1.0	77.112167	1.359351	2.0	26.636376000000002	44.921997999999995	1.0	2.785221	53.670708999999995	3.0	0.016274	1.053316	3.0	37.789801000000004	2.723419	3.0	77.459772
973.0	2.0	2.987293	88.120558	86.43266700000001	5.599034	0.724748	0.671451	0.700004	0.25601999999999997	63.035638	6.0	75.577173	48.744546	1.0	0.18767899999999998	3.223252	3.0	41.41344	3.845102	5.0	5.213543	38.908771	6.0	18.016237	38.50853	4.0	0.070439	2.907864	5.0	96.160664	2.308853	5.0	81.622654
978.0	2.0	44.756322999999995	72.445136	57.097606000000006	6.4755519999999995	0.118798	0.9898319999999999	0.46396000000000004	0.213852	35.018196	1.0	10.249639	21.714223999999998	1.0	0.012206	5.463552	1.0	85.98540200000001	1.109409	4.0	25.478409	36.447854	4.0	10.416961	64.43259599999999	3.0	0.010015000000000001	2.2212709999999998	2.0	62.974435	1.951227	5.0	52.286499
982.0	2.0	96.221113	16.194448	75.923221	77.42356	0.23958600000000002	0.671606	0.444621	0.870028	12.506312	1.0	49.140617999999996	68.674885	4.0	0.011425	6.085888	1.0	91.485638	0.7601140000000001	1.0	23.672497	27.238219	5.0	21.609282999999998	49.278555	2.0	0.016273	2.691999	5.0	81.065433	4.549181	3.0	94.583639
984.0	2.0	66.09294799999999	48.423643	70.217749	22.055543	0.297642	0.9012870000000001	0.55192	0.431134	10.878036999999999	4.0	89.07636	7.5639270000000005	1.0	0.048217	1.903416	5.0	4.5407779999999995	0.199996	4.0	95.51610600000001	42.40565	3.0	47.281504	45.550232	6.0	0.032915	5.509207	2.0	25.004351	3.370607	2.0	34.92145
998.0	2.0	59.747218999999994	89.97149300000001	11.46534	32.381355	0.280659	0.48741	0.628867	0.273945	5.053627	2.0	2.659475	33.148435	4.0	0.022187000000000002	0.346116	3.0	72.982382	3.192186	1.0	82.608078	2.948195	2.0	2.540379	72.35309000000001	1.0	0.182749	3.519043	6.0	40.696574	4.182071	1.0	10.422582
1024.0	2.0	62.750852	69.926385	92.168593	59.14233	0.32802800000000004	0.380358	0.27632199999999996	0.8893	69.55669	1.0	72.101713	68.896651	3.0	0.067358	4.394507	4.0	1.105742	3.055751	4.0	29.572931	21.717942	3.0	51.939842999999996	54.35079399999999	1.0	0.011286	3.653312	4.0	58.391529000000006	3.3857180000000002	4.0	29.314190999999997
