uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
36.0	2.0	2.266322	59.224078000000006	48.096995	98.910424	0.986549	0.960134	0.468291	0.24461100000000002	7.275253999999999	6.0	54.850381000000006	16.915820999999998	6.0	0.23196599999999998	2.35157	6.0	95.79279	0.622677	6.0	86.971323	14.029306	6.0	11.022941000000001	10.885637	4.0	83.282352	6.853364999999999	3.0	0.042524	2.337159	3.0	54.574636	1.907427	6.0	32.00131	20.750905	4.0	2.310603
59.0	2.0	2.480563	28.693378000000003	86.80725100000001	71.218035	0.36759200000000003	0.961717	0.36235	0.855007	7.796167999999999	3.0	90.64036999999999	7.568772	2.0	0.03127	0.14674600000000002	1.0	68.278165	5.530993	3.0	23.263038	8.435369	1.0	32.609733	14.295418	4.0	53.170764	22.145794	6.0	0.01243	4.574133	3.0	86.393088	2.540532	6.0	92.690496	0.934135	5.0	58.34236800000001
73.0	2.0	81.94131	4.697005	74.213348	49.04035	0.6759	0.640749	0.489257	0.306332	17.065820000000002	6.0	4.44942	13.144573999999999	1.0	0.063818	5.523079	2.0	10.301889	0.773217	2.0	60.177156999999994	14.395423000000001	2.0	88.331068	21.909027	2.0	95.864302	23.336261	2.0	0.226727	2.8227759999999997	6.0	91.645297	1.0864340000000001	4.0	11.199506	16.309520000000003	5.0	72.84178399999999
110.0	2.0	43.416556	12.217772	98.10763399999999	56.229395	0.992477	0.88105	0.29796999999999996	0.36340500000000003	8.916915	4.0	93.486765	11.125712	5.0	0.020675	5.117083999999999	5.0	75.157542	4.664301999999999	6.0	7.059524000000001	17.638220999999998	4.0	86.00680200000001	11.764191	6.0	59.747755000000005	21.604959	3.0	0.018777000000000002	3.384694	4.0	86.532823	2.198413	2.0	19.586253	17.746898	5.0	99.709625
118.0	2.0	53.833803	19.950544	87.52029399999999	5.336519	0.272769	0.6745140000000001	0.143796	0.250229	23.766727	3.0	81.082461	19.760973	3.0	0.026628	4.014769	6.0	98.186652	3.09712	5.0	10.201837	17.100806	2.0	50.987596999999994	14.611533999999999	4.0	55.538352	2.592165	1.0	0.012435	2.178944	3.0	35.126674	1.159657	5.0	64.114019	1.139664	6.0	54.585043000000006
120.0	2.0	34.999415	5.822116	12.489751	93.510233	0.130218	0.5347569999999999	0.656423	0.8531620000000001	17.282206	5.0	20.295932999999998	6.602907000000001	5.0	0.02037	2.909414	1.0	62.38355	3.4371379999999996	6.0	43.764216	7.768083	6.0	39.662625	17.625193	1.0	21.22721	16.603569	4.0	0.036469999999999995	0.125308	3.0	97.279256	1.7249150000000002	1.0	80.370522	4.734557	1.0	24.111114999999998
147.0	2.0	1.51271	39.290902	56.316140000000004	27.500284999999998	0.992052	0.989273	0.285592	0.8320649999999999	20.376396	1.0	73.278046	9.993223	6.0	0.014931999999999999	4.189014	4.0	61.305823	4.926173	3.0	99.51108	2.17771	1.0	14.245773999999999	19.507265	1.0	56.416334	18.496377	1.0	0.122901	3.662005	2.0	42.930029	1.406967	6.0	39.441301	25.448147	4.0	38.661558
150.0	2.0	78.609576	7.6369940000000005	49.716372	14.886320000000001	0.361771	0.358073	0.304804	0.15124400000000002	5.248526999999999	6.0	94.294668	1.251965	1.0	0.014047	3.623305	3.0	75.005431	1.350568	2.0	32.310662	20.019813	3.0	87.13113100000001	20.836764000000002	4.0	35.709887	3.2283939999999998	1.0	0.010987	1.7315060000000002	4.0	22.860943	0.360651	3.0	63.186275	6.8589009999999995	4.0	50.285495000000004
161.0	2.0	27.939635	14.572314000000002	76.88692900000001	92.636688	0.991748	0.8691549999999999	0.68789	0.470979	14.197557000000002	4.0	16.190146	23.050988	3.0	0.018629	5.614041	5.0	2.558552	2.511402	4.0	12.983377	20.640475	3.0	38.258782000000004	4.91276	3.0	97.069653	23.664676	5.0	0.012388	0.856477	4.0	38.770381	5.1576949999999995	6.0	51.455595	23.457938000000002	2.0	4.109426999999999
174.0	2.0	24.407246	4.111838	83.65214399999999	5.312166	0.8603629999999999	0.967578	0.33924699999999997	0.21862399999999999	6.894008	6.0	50.577366	23.173589	2.0	0.026430000000000002	4.585593	1.0	52.347944	2.623337	4.0	62.95164200000001	21.715311	6.0	77.59315699999999	5.1593860000000005	5.0	87.704418	4.40086	2.0	0.054110000000000005	2.253206	3.0	21.314718	0.87502	5.0	94.019913	16.064378	1.0	24.178570999999998
