uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
30.0	4.0	34.871305	99.862735	54.872231000000006	29.439899	0.919517	0.46452	0.35696300000000003	0.355044	21.676510999999998	2.0	89.523385	13.108878	6.0	0.011816	0.21368800000000002	6.0	82.82389599999999	1.421252	1.0	5.137371	18.267329	3.0	40.20487	18.309974	1.0	72.80407	8.703545	6.0	0.076865	1.083091	3.0	20.806352	5.008436	2.0	99.522859	23.847264000000003	5.0	80.836089
71.0	4.0	4.643962999999999	45.96805	72.777691	30.842433000000003	0.734826	0.980894	0.7095600000000001	0.263006	7.451864	6.0	60.037206000000005	4.512589	1.0	0.021319	0.6113109999999999	5.0	50.077838	6.048978	6.0	1.1537870000000001	18.607235	3.0	25.648054000000002	19.091534	1.0	47.802267	23.793357999999998	2.0	0.018040999999999998	2.531812	2.0	45.207214	1.1569399999999999	2.0	75.086453	1.315787	2.0	92.49998000000001
87.0	4.0	80.855915	37.45961	87.759561	25.947514	0.42795200000000005	0.806479	0.760261	0.443237	9.325737	5.0	50.815278	17.430121	2.0	0.015544	2.490158	6.0	39.413225	3.879179	2.0	83.068842	22.422359	5.0	86.480828	23.312967999999998	4.0	82.23965600000001	13.323751000000001	2.0	0.034072000000000005	2.788302	2.0	43.981097	3.523831	5.0	32.299229	10.512046	6.0	78.78656600000001
100.0	4.0	72.196383	85.60047800000001	87.770198	92.925435	0.526728	0.42777299999999996	0.875333	0.199376	5.611472	4.0	57.0455	5.28874	1.0	0.010175	0.9261370000000001	1.0	97.313388	3.0281439999999997	3.0	95.862387	7.998053	2.0	98.919507	9.140476	6.0	6.724421	17.986749	1.0	0.01426	4.845116	4.0	39.504634	4.14879	4.0	28.017317	22.119628	3.0	71.17295
119.0	4.0	4.958753	98.24574100000001	53.585104	48.912752000000005	0.830151	0.363028	0.343291	0.406281	11.068997999999999	5.0	73.690811	9.644642	2.0	0.022722	0.819167	2.0	18.849270999999998	3.366084	2.0	22.749792000000003	6.287928	3.0	89.579814	3.078379	4.0	81.493431	10.831146	3.0	0.01329	0.336644	6.0	86.489574	1.609146	3.0	42.476565	16.440928	4.0	13.764396
127.0	4.0	54.039857	79.39845600000001	27.427362	57.283801000000004	0.8321209999999999	0.430483	0.199935	0.150811	13.334980999999999	2.0	41.493856	9.295252	2.0	0.013606	2.032304	4.0	13.053485	0.532678	5.0	12.405046	15.848388	5.0	39.971128	16.79826	2.0	89.70070799999999	9.035772999999999	6.0	0.019191	1.975112	6.0	67.89067	2.896449	4.0	88.50371	24.062348999999998	6.0	47.685362
135.0	4.0	60.476107999999996	79.583931	54.051574	64.40101800000001	0.126358	0.891034	0.679208	0.50927	13.456047	2.0	80.903972	13.387519000000001	6.0	0.010440000000000001	2.0185869999999997	5.0	95.13858499999999	1.153032	2.0	32.659924	21.494147	1.0	21.325810999999998	1.496054	3.0	4.181593	19.365315	5.0	0.053066999999999996	2.608841	6.0	72.871146	5.464363	4.0	49.7699	0.582434	4.0	32.637475
148.0	4.0	71.74980500000001	63.683517	73.906518	44.547776	0.20458099999999999	0.7495149999999999	0.663288	0.805049	21.945507	2.0	45.044351	6.473725	2.0	0.011259	1.549582	5.0	11.593758	0.47578100000000006	1.0	62.490095	18.741544	2.0	95.422674	25.278037	2.0	57.93310699999999	22.545725	1.0	0.12197000000000001	2.16988	6.0	93.54660200000001	2.620748	1.0	50.836465999999994	24.01489	2.0	27.815136
239.0	4.0	38.573223999999996	70.224195	40.708551	23.241177	0.417847	0.905214	0.949572	0.344065	18.940647	5.0	84.179649	14.194792000000001	2.0	0.030121	1.952502	2.0	32.492961	4.060218	3.0	77.180293	1.1307459999999998	2.0	48.561131	14.399417999999999	2.0	64.90126500000001	1.301142	1.0	0.24663800000000002	2.860927	1.0	68.755375	0.448838	5.0	75.660605	0.433547	6.0	54.323822
249.0	4.0	28.146684999999998	25.527519	76.758935	8.623228999999998	0.389165	0.9499190000000001	0.700313	0.6631	21.147560000000002	1.0	74.216351	17.145630999999998	3.0	0.015975	0.10532899999999999	3.0	60.368131000000005	3.1609979999999998	4.0	91.305454	6.425657	4.0	40.523585	1.719539	4.0	89.32930400000001	9.555347	3.0	0.012415	3.214225	6.0	98.454272	1.7717150000000002	5.0	59.437456000000005	3.995659	4.0	4.332771
