uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
19.0	2.0	8.799387	54.256441	87.161315	43.525418	0.302147	0.841938	0.15326700000000001	0.341735	58.812583999999994	5.0	62.243646999999996	68.796656	2.0	0.024237	1.0646799999999998	2.0	33.869809000000004	58.391281000000006	6.0	70.983315	39.15	1.0	0.101207	0.9793069999999999	1.0	27.757294
24.0	2.0	23.182989000000003	90.696805	60.876712	16.594125	0.393315	0.42490100000000003	0.48573999999999995	0.608176	65.916211	5.0	13.004742	12.829657000000001	2.0	0.018299	5.612641	6.0	78.977244	61.088148	5.0	3.3434169999999996	71.54593100000001	1.0	0.117966	15.281116	4.0	2.757869
29.0	2.0	31.098371000000004	63.306428000000004	70.337882	10.313647999999999	0.6861729999999999	0.795006	0.104441	0.917017	51.812217	6.0	89.517607	23.280029000000003	2.0	0.015709	1.8532220000000001	2.0	81.332674	20.755927	2.0	13.856447	33.511896	6.0	0.202488	0.896234	6.0	15.014804999999999
36.0	2.0	24.764468	22.524808	82.00393100000001	13.58661	0.579689	0.379867	0.833535	0.868841	66.13658199999999	5.0	15.723127999999999	55.239307999999994	3.0	0.050726	5.815592	5.0	8.124202	8.046066	5.0	46.448275	67.45313399999999	2.0	0.010584999999999999	6.321429	1.0	23.428679000000002
86.0	2.0	23.559169	57.878252	77.788569	53.688255000000005	0.36642600000000003	0.707817	0.39908899999999997	0.205722	17.047032	3.0	35.320415999999994	59.13951899999999	5.0	0.332719	2.406647	5.0	90.867328	47.073051	3.0	3.783836	41.270333	4.0	0.050144	9.519683	6.0	10.584744
88.0	2.0	78.34610699999999	89.960741	59.448783999999996	67.273787	0.271921	0.852497	0.969671	0.33402600000000005	26.758197999999997	4.0	92.472859	26.937542999999998	4.0	0.041649	2.007866	3.0	93.492727	32.586534	5.0	9.380238	55.920648	1.0	0.010322	8.805864	2.0	99.491155
117.0	2.0	86.122824	57.714567	65.66790999999999	31.112202000000003	0.175759	0.7590319999999999	0.294113	0.9866879999999999	14.276512	6.0	14.768091	6.362655999999999	5.0	0.017419999999999998	2.004657	6.0	80.510347	45.615998	1.0	42.030569	77.03595	2.0	0.061147	18.52601	3.0	13.675744
130.0	2.0	98.2015	71.50255200000001	73.938732	68.13914	0.159952	0.543273	0.15934700000000002	0.128573	63.747253	2.0	19.098993	12.982853	2.0	0.060377999999999994	14.392032999999998	5.0	66.81612	13.276935	1.0	70.10932199999999	11.778260000000001	2.0	0.03912	9.913439	1.0	53.299925
133.0	2.0	68.708578	96.312483	50.435956	55.519117	0.8322069999999999	0.8351850000000001	0.830457	0.9520850000000001	41.669801	5.0	93.375128	29.186304999999997	2.0	0.06127899999999999	8.820021	5.0	50.153389000000004	31.014953000000002	3.0	22.618405	62.898447	1.0	0.027024	1.441476	4.0	6.8619
212.0	2.0	30.533153000000002	70.677841	58.846879	56.48826700000001	0.615947	0.7771520000000001	0.267617	0.238056	16.614631	5.0	96.820646	45.736205	1.0	0.022143	3.083402	5.0	32.930513	63.68719300000001	3.0	35.080308	62.893468999999996	3.0	0.142794	10.916038	1.0	31.497919
262.0	2.0	36.025909999999996	83.587298	66.13160400000001	69.538821	0.423058	0.697816	0.184806	0.361048	9.142487	2.0	5.692009	20.178797	1.0	0.042917000000000004	9.057559	5.0	99.512242	47.259687	1.0	60.695677	34.501072	5.0	0.6499090000000001	2.6000490000000003	2.0	85.184674
267.0	2.0	87.697162	53.109280000000005	97.304743	94.118401	0.691339	0.25091199999999997	0.23595700000000003	0.252282	19.989213	6.0	71.363004	65.304541	1.0	0.217354	7.457755000000001	3.0	39.847611	7.1404570000000005	3.0	12.71378	34.926072999999995	3.0	0.039562	17.862264	3.0	27.550617
290.0	2.0	37.980697	30.695278000000002	49.907521	70.330516	0.514555	0.317269	0.12384	0.610088	10.37594	2.0	83.476744	21.674497	2.0	0.079248	7.487912	4.0	27.545606	2.22658	4.0	69.56444499999999	27.095696000000004	2.0	0.048342	8.566016000000001	1.0	58.766842000000004
309.0	2.0	83.161574	93.37280600000001	88.060259	8.465823	0.708515	0.696291	0.251465	0.805074	18.5756	3.0	62.21377	5.557528	5.0	0.010879999999999999	6.24881	2.0	72.228484	28.971545000000003	1.0	47.311173	19.226642000000002	2.0	0.210499	5.292593	3.0	19.321381
319.0	2.0	54.700403	5.330907	33.916588	38.117388	0.45624799999999993	0.187444	0.141182	0.894777	2.4477130000000002	2.0	30.014999	5.071123	6.0	0.313768	17.989253	3.0	71.287681	51.563359000000005	2.0	15.129787	6.939699000000001	1.0	0.010379000000000001	2.572212	5.0	81.644529
405.0	2.0	61.785854	91.6258	69.549373	90.664777	0.655596	0.36384	0.818276	0.164889	46.470332	4.0	31.621608000000002	47.095459000000005	4.0	0.328119	17.315082999999998	3.0	95.184262	24.410432999999998	4.0	66.991231	65.933846	2.0	0.045093	6.354303	1.0	35.391675
407.0	2.0	60.687728	34.297594000000004	88.122202	33.592953	0.354027	0.224883	0.632522	0.424443	56.666320999999996	5.0	61.674802	52.638296	2.0	0.015071000000000001	14.900604999999999	5.0	89.178567	13.832958999999999	1.0	79.935369	43.539352	2.0	0.014156	1.2743719999999998	1.0	16.902065
444.0	2.0	36.911223	85.039964	18.903304000000002	16.862143	0.377309	0.942893	0.12504400000000002	0.444542	70.492325	4.0	94.482001	59.346717000000005	2.0	0.015646	4.560005	2.0	19.78283	32.309257	1.0	90.765863	60.044163	3.0	0.013272999999999998	4.53693	6.0	6.039583
453.0	2.0	42.663683	63.479424	64.91953199999999	69.985423	0.20339100000000002	0.32352600000000004	0.5835279999999999	0.218887	65.826651	6.0	38.913391	56.47233000000001	5.0	0.010173	1.0315729999999999	3.0	68.926858	38.280326	1.0	6.511957	72.269038	1.0	0.028499	3.086549	6.0	84.601938
455.0	2.0	23.404726999999998	40.323749	20.989558	86.901938	0.33177399999999996	0.57638	0.474141	0.8532719999999999	48.813665	4.0	71.063517	1.097415	6.0	0.034157	0.418109	1.0	80.544203	14.369278	1.0	37.71803	71.458863	2.0	0.015373	7.462794000000001	4.0	15.792006
462.0	2.0	69.568803	14.295582999999999	98.679458	22.41539	0.11080799999999999	0.559846	0.72238	0.518065	35.301983	6.0	63.321486	43.852663	3.0	0.14039400000000002	11.637145	3.0	68.857389	73.238687	3.0	3.020608	42.539633	4.0	0.010514	2.124535	3.0	77.20352
