uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
60.0	4.0	98.36450699999999	78.935639	78.451084	86.124569	0.313127	0.6965140000000001	0.394406	0.463527	7.83943	6.0	92.181135	35.188519	2.0	0.013134999999999999	16.202543	4.0	59.781696999999994	45.730315000000004	5.0	89.608339	46.665713000000004	4.0	0.011811	11.820656	5.0	20.234141
159.0	4.0	90.173361	17.931034	67.453271	45.323312	0.5248520000000001	0.237117	0.23704299999999998	0.9261360000000001	55.733008	4.0	62.769195999999994	67.627831	6.0	0.07270599999999999	10.636054	3.0	30.685848999999997	46.57417	3.0	76.774063	66.516864	4.0	0.016886	17.224594	6.0	79.944912
296.0	4.0	28.890101	67.756955	23.567156	28.902168	0.9441299999999999	0.6507729999999999	0.56813	0.851509	47.568121999999995	4.0	86.029662	57.05986899999999	3.0	0.013980000000000001	10.279556	2.0	17.712365	3.2099580000000003	5.0	33.804522999999996	77.66572	6.0	0.013324	11.37594	4.0	53.102157
574.0	4.0	60.116911	58.602823	45.959511	61.264235	0.7307170000000001	0.8408030000000001	0.688018	0.928673	46.370631	6.0	92.47859100000001	51.01726	1.0	0.020468	13.413843	2.0	91.742878	32.69402	4.0	78.255721	75.470226	4.0	0.022726	3.964319	4.0	89.78370799999999
866.0	4.0	39.781395	22.079872	75.567538	6.767767999999999	0.162143	0.353428	0.569902	0.8498110000000001	55.320448	4.0	46.736171999999996	17.094669	5.0	0.010894	11.299926	4.0	44.474104	4.383662999999999	5.0	44.937452	42.369588	3.0	0.025236	5.203806	5.0	60.849328
1009.0	4.0	37.607712	36.522077	82.156376	35.767062	0.764741	0.8282	0.8355049999999999	0.7801239999999999	18.484122	2.0	43.385562	69.787745	5.0	0.030448000000000003	8.859614	3.0	35.277927000000005	32.003105	2.0	73.20834	40.436392	5.0	0.035447	9.326747	4.0	33.227869
1045.0	4.0	76.771973	36.23107	28.905303000000004	75.234562	0.680214	0.497687	0.601715	0.5095569999999999	72.20642099999999	3.0	98.735008	67.46850500000001	3.0	0.019561000000000002	5.604277	6.0	90.82088399999999	57.722396999999994	6.0	37.089009999999995	66.409092	5.0	0.012546999999999999	12.948516	1.0	43.172574
1185.0	4.0	60.587264000000005	74.963365	91.989597	95.84670600000001	0.7075060000000001	0.580447	0.789696	0.8820120000000001	34.098288000000004	3.0	60.900231999999995	38.752399	1.0	0.011807	10.805496	5.0	65.961625	20.513694	4.0	78.561361	67.025639	1.0	0.041211000000000005	18.331532	6.0	97.981414
1455.0	4.0	91.062951	78.118226	76.346711	47.339008	0.9379799999999999	0.8441200000000001	0.772796	0.352643	18.487741	5.0	30.065126	1.707791	4.0	0.20809	12.18074	6.0	12.938352	29.427632	5.0	20.335569	78.16091800000001	1.0	0.010511	12.984496	5.0	71.40499
1675.0	4.0	31.999944	11.818774000000001	47.366453	84.312497	0.288978	0.412279	0.275456	0.805108	36.270251	6.0	71.719554	31.792539	1.0	0.029675999999999998	2.072579	4.0	80.99113	45.596543	5.0	92.03712	47.749018	5.0	0.042255	8.569028999999999	5.0	52.223582
1804.0	4.0	60.474217	62.534603000000004	44.610645	87.554548	0.401079	0.43345500000000003	0.544867	0.535644	25.990884	6.0	48.241155	3.036284	6.0	0.028435000000000002	2.828983	1.0	43.378240999999996	66.64279499999999	4.0	72.187505	36.0284	1.0	0.01045	10.09884	2.0	19.433436999999998
2191.0	4.0	82.922472	45.165227	74.072864	46.119818	0.20498200000000003	0.40679699999999996	0.520349	0.802538	41.045123	4.0	98.993697	45.978061	5.0	0.014302	10.97586	5.0	19.165157999999998	20.603326000000003	5.0	70.867303	33.699822999999995	2.0	0.157903	5.57892	5.0	28.1224
2267.0	4.0	68.139779	64.13865600000001	33.826346	72.736909	0.975742	0.7397229999999999	0.259847	0.827788	26.256787	4.0	84.529123	72.184576	1.0	0.014278	16.622744	1.0	92.835502	72.473342	5.0	64.159231	55.53147	4.0	0.010054	13.444787	4.0	42.690189000000004
2711.0	4.0	50.798522999999996	29.387083	86.233632	64.54397900000001	0.643679	0.5361090000000001	0.553667	0.719694	20.706509	3.0	56.265871	42.404909	1.0	0.033884	11.501565	6.0	91.316372	65.858082	5.0	92.944013	58.085305000000005	6.0	0.07489900000000001	10.945997	4.0	94.158857
2982.0	4.0	73.332531	43.610587	72.09209200000001	63.234804000000004	0.187092	0.5574680000000001	0.966283	0.715704	47.220425	5.0	87.61200600000001	68.168828	4.0	0.012902	14.920178	4.0	56.883272	60.494774	5.0	74.57586500000001	1.5693549999999998	1.0	0.8341860000000001	17.700275	4.0	71.02198100000001
2998.0	4.0	30.235433	38.049092	44.805053	51.025166999999996	0.556422	0.7605350000000001	0.731366	0.451892	16.969784	5.0	35.896051	28.606432	1.0	0.020402	6.3525089999999995	3.0	87.427472	64.771929	3.0	83.50258199999999	51.051121	4.0	0.012019	10.766643	5.0	81.67796700000001
3135.0	4.0	11.183085	20.992046	32.540420000000005	37.699049	0.334111	0.7865770000000001	0.781487	0.837016	20.062621	3.0	46.907917	70.809354	4.0	0.012836000000000002	5.479225	4.0	91.995646	46.4309	1.0	42.946871	30.992029	4.0	0.021873	7.344367999999999	6.0	96.957874
3272.0	4.0	90.619089	43.296688	96.26370899999999	14.340473999999999	0.8499979999999999	0.916691	0.682139	0.556188	20.089607	4.0	65.07385699999999	57.182425	3.0	0.027306999999999998	6.636014	3.0	68.41015300000001	20.349677	5.0	94.314213	41.529032	4.0	0.06767999999999999	9.997062	6.0	31.928725
3449.0	4.0	57.552872	59.461004	89.001375	27.222504999999998	0.47859700000000005	0.711921	0.5098050000000001	0.5431050000000001	54.18915	4.0	95.561838	58.774949	3.0	0.213335	8.254944	3.0	42.070570000000004	18.361396	4.0	60.227823	76.97698100000001	3.0	0.027443000000000002	9.135125	6.0	16.980943
3818.0	4.0	61.098783	35.586288	94.581597	87.905546	0.6573399999999999	0.6189479999999999	0.761083	0.614717	35.278832	4.0	12.731005999999999	71.45565400000001	6.0	0.01218	12.394045	4.0	33.730204	36.421393	6.0	82.874721	37.341373	5.0	0.012561	15.400591	3.0	71.152062
4102.0	4.0	67.568822	22.203446	49.448001	81.282368	0.8826	0.5570430000000001	0.486825	0.813186	14.757969000000001	6.0	56.974537	57.38499100000001	4.0	0.036802	8.839217	5.0	94.701498	10.093553	4.0	71.792222	29.977701	5.0	0.012558	14.495439999999999	5.0	48.792465
4214.0	4.0	33.03407	55.262414	59.795272	74.93075400000001	0.7195739999999999	0.769191	0.754231	0.409729	35.179509	3.0	49.820946	45.152578000000005	1.0	0.21446500000000002	3.6945379999999997	4.0	32.209005	71.800119	1.0	96.310103	66.743427	2.0	0.010952	16.736079999999998	5.0	97.030919
4281.0	4.0	98.42251999999999	50.62301	57.424659	43.888971000000005	0.25009499999999996	0.713375	0.408844	0.328465	61.79046700000001	3.0	95.200117	66.603739	2.0	0.010067	12.009966	3.0	73.555413	32.56586	5.0	77.365939	52.487784999999995	5.0	0.019025	9.363874000000001	5.0	14.491107000000001
4381.0	4.0	90.920119	53.358015	76.724109	28.601128999999997	0.885075	0.52094	0.981439	0.990575	48.964551	2.0	93.93856	36.157385999999995	1.0	0.018847	8.656284	5.0	18.828654999999998	28.484326	5.0	96.327915	75.43439000000001	2.0	0.032389999999999995	4.167045	4.0	3.929908
4561.0	4.0	9.653426	45.94413	67.551183	62.330434	0.8966059999999999	0.845933	0.47818999999999995	0.560471	20.339869	4.0	39.593361	44.091144	1.0	0.011120999999999999	2.197319	2.0	60.936780000000006	55.480075	4.0	50.568656	54.679435	1.0	0.07003	8.070647	6.0	24.263198000000003
4621.0	4.0	93.35830899999999	76.545856	10.857459	22.744906	0.803002	0.854361	0.122899	0.42151000000000005	74.571373	4.0	37.312629	56.328968	1.0	0.013174000000000002	12.970127	6.0	98.750508	29.978265000000004	4.0	46.474175	6.837352	4.0	0.160434	6.185331	5.0	86.927881
4623.0	4.0	14.674122	32.368491999999996	34.778896	43.97592	0.335414	0.906284	0.48316000000000003	0.684077	8.669266	2.0	57.982915000000006	72.555594	4.0	0.011072	16.166504999999997	6.0	30.642139	45.396471000000005	6.0	16.731786	61.418572999999995	1.0	0.029848000000000003	11.781806	3.0	14.273135
4660.0	4.0	50.287048999999996	43.493168	72.11187	15.108629999999998	0.530809	0.917608	0.868401	0.342698	15.637763	5.0	61.425518999999994	52.39955	3.0	0.023443000000000002	17.264093	2.0	47.000817	46.017255	2.0	70.424625	77.686091	5.0	0.013799	11.53968	4.0	92.93615
4692.0	4.0	49.7295	39.196647999999996	19.003753	59.992652	0.247968	0.936825	0.46047899999999997	0.858944	34.764089	2.0	51.851002	52.285269	5.0	0.031597	12.772628	4.0	81.80960999999999	8.74962	6.0	71.452733	49.588469	6.0	0.032353	3.4388910000000004	3.0	86.55392900000001
4795.0	4.0	17.492351	44.355599	49.578875	62.955099	0.8436540000000001	0.964098	0.568152	0.658772	26.718882	1.0	34.582867	45.549707	4.0	0.5292140000000001	2.994414	6.0	72.85741800000001	34.779721	4.0	66.546235	62.966737	1.0	0.013392	6.385715	2.0	59.77625
4913.0	4.0	64.072006	37.004939	88.496926	10.965423	0.745008	0.48071400000000003	0.818186	0.8002319999999999	70.11891	3.0	94.020391	38.397802	1.0	0.019782	14.623486999999999	3.0	40.701859999999996	4.942054	5.0	50.203394	76.399459	5.0	0.010468	12.317861	6.0	76.145484
4967.0	4.0	66.749117	35.176266999999996	97.239272	22.168812	0.9657370000000001	0.662587	0.505274	0.58665	64.133779	4.0	56.52231999999999	45.259865000000005	6.0	0.015525	3.022682	6.0	83.454171	44.860861	2.0	71.915438	33.953990000000005	3.0	0.126158	6.18171	6.0	48.562178
5583.0	4.0	64.906295	66.78244699999999	76.41948599999999	73.980469	0.315682	0.989144	0.846548	0.398593	29.323928000000002	6.0	73.047503	33.89792	2.0	0.015512999999999999	7.493607000000001	6.0	78.254786	58.011463	3.0	97.848935	73.087335	6.0	0.207855	12.156352	5.0	41.491015999999995
5683.0	4.0	84.610603	75.170624	71.628648	21.174961	0.372906	0.7962229999999999	0.601971	0.473679	55.39980799999999	6.0	47.829031	50.496116	6.0	0.5331560000000001	15.174763	2.0	32.80638	12.378872	5.0	39.380594	50.160789	1.0	0.0158	9.999243	4.0	49.149696
5779.0	4.0	9.336777	42.550557	28.013329	22.374017000000002	0.272947	0.888284	0.475894	0.136173	20.418043	6.0	72.225273	34.639424	1.0	0.03719	5.016966	6.0	75.22849000000001	71.042615	2.0	30.285137	28.723419	2.0	0.121803	10.370713	5.0	79.485285
5980.0	4.0	23.533795	70.61524	32.520487	23.081316	0.156127	0.512158	0.230094	0.5594720000000001	43.447818	4.0	42.784665000000004	37.658929	1.0	0.017737	11.013285	4.0	78.460545	24.426488	3.0	83.191941	69.08529300000001	1.0	0.045051	14.125788	6.0	27.986255
5999.0	4.0	72.185108	58.040279000000005	95.975409	42.096993	0.370115	0.296817	0.647729	0.596424	57.222905000000004	4.0	46.232376	55.262409999999996	5.0	0.017907	18.443996	5.0	56.374789	18.413189000000003	6.0	96.500798	67.682787	1.0	0.013325	13.746289	5.0	48.558099
6015.0	4.0	92.68463299999999	53.23996999999999	93.375606	17.47709	0.65454	0.9955299999999999	0.13881400000000002	0.60677	48.40698	5.0	90.448444	54.209965000000004	4.0	0.011559999999999999	12.799875	1.0	54.222018000000006	2.062032	4.0	65.201546	0.986843	5.0	0.014677	12.655257	2.0	62.00925600000001
6524.0	4.0	94.356565	20.022482999999998	78.463831	74.898488	0.300158	0.73151	0.329024	0.272005	13.084479	3.0	75.787542	36.527787	1.0	0.032283	10.365307000000001	5.0	72.439092	36.749477	6.0	90.284335	58.075527	5.0	0.030126	8.828161	6.0	36.72948
6630.0	4.0	32.857023999999996	62.579203	35.10623	43.082456	0.718442	0.835433	0.732595	0.954369	17.347002	6.0	87.959226	47.992340000000006	3.0	0.022991	9.386142	5.0	51.70763	24.194226	3.0	39.637536	44.795708000000005	2.0	0.031338	6.836269000000001	3.0	88.755627
6701.0	4.0	41.710696999999996	79.257293	41.392790000000005	87.419911	0.9979879999999999	0.523406	0.43205699999999997	0.74741	55.346039000000005	4.0	85.85539	61.294452	3.0	0.010205	2.3837740000000003	4.0	14.170416000000001	44.178253999999995	5.0	50.595473	78.203982	2.0	0.031414	13.351219	6.0	26.574412
7036.0	4.0	9.132591	63.907568000000005	21.824821	19.803786	0.5640689999999999	0.61535	0.26426900000000003	0.958361	58.089199	3.0	77.8347	46.308037	5.0	0.021706	3.4718199999999997	2.0	74.065618	25.529193	3.0	47.385104999999996	10.301451	2.0	0.34934699999999996	3.998817	3.0	26.631564
7136.0	4.0	51.92966	24.340913	32.758139	26.517169	0.32410100000000003	0.503352	0.758971	0.46153500000000003	64.980681	3.0	60.21631899999999	69.129118	5.0	0.020534999999999998	15.185153	4.0	91.69498399999999	38.231805	5.0	63.52136899999999	67.914601	2.0	0.01095	1.329895	6.0	98.54446800000001
7337.0	4.0	42.026154999999996	28.921732000000002	60.44018199999999	34.86886	0.9914639999999999	0.210767	0.202638	0.8970379999999999	51.499827	4.0	80.759867	66.890948	5.0	0.011459	15.558848999999999	6.0	59.328331999999996	19.034544	3.0	58.309647999999996	73.035492	2.0	0.032197	16.781986	3.0	67.31796
7343.0	4.0	76.68003	59.471153	50.125780999999996	68.11601800000001	0.660035	0.897976	0.675046	0.576749	43.114262	3.0	54.344292	59.218402000000005	3.0	0.010767	4.918646	4.0	79.233254	7.229999	6.0	46.544290999999994	33.650775	3.0	0.011002	7.064862	6.0	74.409565
7651.0	4.0	43.15855	58.417517000000004	80.69212399999999	17.672954999999998	0.737951	0.586138	0.942543	0.573667	71.12870600000001	4.0	38.069095000000004	44.337619000000004	4.0	0.079565	7.613345	5.0	74.97048199999999	23.4785	5.0	81.038352	74.02014	4.0	0.010274	7.897736	4.0	85.326014
7895.0	4.0	30.120782000000002	53.673979	77.065327	48.963988	0.576376	0.57601	0.6041949999999999	0.436791	68.909165	1.0	63.414984999999994	68.19586	1.0	0.017273	6.665639	5.0	68.091522	52.648936	5.0	92.13603	25.244812	1.0	0.010893	6.60376	5.0	79.55095899999999
8097.0	4.0	9.045502	40.717822	38.775045	60.527623999999996	0.37046599999999996	0.8673690000000001	0.626451	0.26085	13.851555	4.0	59.272763	68.18623000000001	5.0	0.296034	3.989532	2.0	59.857193	16.847531	5.0	25.750377	28.295627000000003	1.0	0.015923	9.124321	6.0	70.32740799999999
8257.0	4.0	62.44119	23.271729999999998	63.456179000000006	84.893499	0.7554850000000001	0.186134	0.8790020000000001	0.356988	41.324767	3.0	71.43158000000001	2.676977	6.0	0.184347	8.863132	5.0	78.36677900000001	36.877539	6.0	98.181381	50.684424	2.0	0.012955000000000001	9.145577000000001	6.0	69.606424
8772.0	4.0	52.61524300000001	33.932269	35.006756	30.766458	0.353047	0.22233200000000003	0.36897199999999997	0.64558	57.761858	5.0	72.13042800000001	33.094851	2.0	0.020919999999999998	11.83892	5.0	34.024896999999996	7.838635000000001	5.0	51.451656	78.27763900000001	5.0	0.258258	11.581947999999999	2.0	63.570206999999996
8998.0	4.0	84.857357	89.563101	90.67402	34.400071999999994	0.615679	0.9053680000000001	0.890848	0.903862	66.079389	3.0	54.563529	49.553926000000004	2.0	0.9262819999999999	11.997876	6.0	57.153583	42.454793	3.0	75.828529	62.212543000000004	1.0	0.074313	8.987368	6.0	88.15372099999999
9167.0	4.0	60.105329000000005	45.550422999999995	33.009469	60.451014	0.710544	0.562519	0.8269129999999999	0.571072	25.907629999999997	6.0	66.735091	73.36617700000001	3.0	0.018902000000000002	12.197559	3.0	29.979738	42.279241999999996	3.0	72.516715	67.49645	4.0	0.011487	9.524965	5.0	82.661614
9335.0	4.0	14.303301999999999	27.630253000000003	13.586412	35.420118	0.104959	0.950003	0.213975	0.9496370000000001	17.091895	4.0	80.716074	50.277412	1.0	0.032673	5.660709	3.0	94.481088	11.275731	5.0	71.010994	28.786564000000002	2.0	0.017254	15.522383	5.0	30.257929999999998
9552.0	4.0	54.320333	40.110088	37.688214	42.520165000000006	0.412875	0.370775	0.35488600000000003	0.7275229999999999	25.281952	4.0	93.242728	2.821052	2.0	0.255635	17.129698	6.0	43.864415	12.493561	6.0	53.354547	74.844577	3.0	0.456362	9.969672000000001	5.0	31.184434999999997
