4	2	-7.247068	-8.341212	7.343942	6.327409	4.136469	3.700069	7.180622	6.323111
10	2	-8.473977	-8.376004	6.216637	8.453738	-4.180992	-8.375938	-1.918155	2.452302
13	2	-6.332310	-8.445824	4.152332	6.083701	-4.744895	-8.441019	-4.626767	2.872540
15	2	5.846181	6.683727	-7.823834	1.048580	-5.163596	-5.019198	7.211076	7.493531
16	2	-8.154909	-4.621703	5.793695	8.566315	4.697738	7.105735	-5.610652	4.369952
17	2	-8.905334	-3.838065	7.051167	5.052117	3.177929	6.597479	4.063302	4.881191
18	2	4.413712	6.083524	-5.591927	-0.153073	-8.657077	-3.697705	5.903029	5.686811
21	2	3.988321	8.484866	-7.348270	4.852907	-4.564931	-3.794845	7.525703	6.803883
22	2	-4.468046	-5.538559	-5.981116	2.287527	7.714990	7.081555	-9.006494	2.287317
23	2	-9.316627	-5.736427	7.894009	8.377155	6.919844	6.578214	-7.051072	2.709451
26	2	6.731339	7.441346	-7.637967	-0.837100	-5.503600	1.544082	4.961025	5.321603
37	2	6.033432	8.262308	-12.384752	-0.480236	-6.738426	-2.367900	-6.694947	-0.480236
38	2	-5.042818	-7.654307	-4.960611	2.092675	-6.408425	-8.000039	4.419302	6.773822
42	2	-8.662406	-4.279048	6.072282	6.402179	5.218262	7.108420	-6.367680	0.408350
46	2	-6.210781	-3.776608	-8.123741	2.084144	3.900428	8.580818	-13.579517	2.084144
47	2	-4.757038	-5.405901	-2.057940	4.416575	-8.717267	-5.405948	4.967035	7.190634
52	2	-6.145060	-4.996388	-1.440817	1.258370	-9.801530	-5.303084	5.991302	7.668966
54	2	-3.534498	-6.112589	-3.295534	0.967213	-8.766952	-6.120988	5.629151	7.331512
57	2	-4.231766	-6.362307	-6.892711	1.040674	5.687761	4.264593	-9.092442	1.040674
60	2	-6.305025	-8.148043	-2.045978	-4.455121	-6.305029	-8.148043	5.838867	1.791691
61	2	6.854683	6.872137	-9.412901	1.524266	-9.086209	-6.027043	6.244022	7.819047
62	2	5.820729	5.720462	-9.626364	2.150678	-4.958052	-5.072965	-3.611618	2.157403
63	2	6.221009	7.287343	-6.630944	3.482317	-3.932454	-2.292836	6.479887	6.573588
67	2	-10.311222	-4.195102	8.210507	7.395145	7.240915	7.343701	-4.809453	0.893439
69	2	7.548750	5.629081	-9.768004	1.351632	5.872117	0.422916	-8.146566	1.524035
75	2	-10.226991	-2.778694	5.766522	7.867335	6.015926	6.223492	-6.294180	3.454871
77	2	4.660577	5.800567	-8.949404	2.125768	-8.914907	-4.036081	4.835989	6.890581
80	2	-6.698127	-6.628092	-5.962150	5.070254	4.667138	4.651306	-7.433791	5.054399
81	2	-12.256294	0.547477	6.812700	6.992853	6.531960	8.012784	-4.678744	0.611494
84	2	-8.352613	-10.198487	-1.498362	0.297551	-10.542904	-10.198487	5.002473	6.362855
90	2	6.299590	8.140233	-6.496094	-0.406090	-10.067587	-1.625665	7.253489	6.154289
96	2	-7.409365	-5.449005	8.194118	6.695376	3.575109	5.790770	6.050948	6.695376
101	2	-5.521627	-4.911412	-2.444505	-1.602789	6.333720	5.887425	-5.150477	-1.603033
102	2	-9.516587	-4.649902	6.798575	7.720348	5.219296	7.585540	-6.822341	2.548522
107	2	-9.004569	-2.494215	7.533364	8.790924	6.593624	7.306314	-5.821246	3.756852
108	2	6.477189	6.844291	-11.842555	1.678159	-6.021312	3.102057	4.672873	7.333203
109	2	-9.039433	3.156512	3.512199	7.619891	3.584908	7.008148	-1.438098	3.559237
113	2	-5.969331	-5.213734	2.071250	7.902086	4.616497	4.836051	-1.309698	3.359497
122	2	-11.350147	-5.491855	6.280640	7.034236	4.719997	6.614489	-5.655160	2.472970
123	2	-5.612016	0.264404	-3.629133	-4.091370	5.910659	7.029119	-6.519083	-4.091374
127	2	-6.863759	-4.819797	2.626059	4.447044	6.036492	6.987711	-7.502405	-0.795978
128	2	5.924537	7.753959	3.452847	6.058310	6.813984	7.753960	-7.591702	-0.128039
129	2	5.980063	7.736220	-8.473361	0.876197	-8.377813	-2.996994	6.271038	6.590934
135	2	-6.787267	-4.116691	7.071185	5.592851	6.012798	6.684730	-8.484589	-0.342717
141	2	6.103654	6.435702	-3.218385	3.592180	-7.329067	-3.467949	6.034771	8.196168
142	2	2.696295	-3.607635	-2.076537	-1.695029	2.627645	-3.669411	4.412343	4.945599
147	2	-10.962299	-4.135141	6.745817	9.269871	-10.926373	-4.134994	-2.039412	2.752539
149	2	3.334480	-0.833837	6.747433	6.928447	4.893335	5.281529	-4.020821	6.558693
151	2	-6.851093	-5.612282	-7.242843	1.894294	-6.938874	-5.612282	5.698082	7.233395
153	2	7.087316	5.192887	-5.537608	1.425844	-1.204088	1.070725	5.278544	6.367678
155	2	7.978752	8.129829	-9.451850	0.888749	-5.913285	2.622215	3.573857	6.945152
159	2	-7.604350	-5.684666	6.040419	5.972562	4.265544	6.266479	-7.339254	0.467784
160	2	-1.305102	-5.743893	6.632577	7.236858	4.139689	-0.136448	-3.403754	2.244960
164	2	-11.627155	-2.556486	6.244001	5.741862	4.297395	6.769108	-4.968088	-0.707052
165	2	6.008454	7.031563	-11.067376	3.036617	-2.929687	-2.426193	-5.373850	3.036617
166	2	-8.547998	-3.053184	7.150499	7.884156	6.602743	6.854599	-5.392528	3.497237
167	2	-4.824700	-7.165798	7.464053	5.942936	-1.597820	-7.107374	-4.762727	1.717770
172	2	7.376181	7.337568	-4.985339	0.457439	-6.582451	-3.439802	4.813264	4.756077
179	2	8.758885	6.641408	-8.770637	-0.567753	-0.750100	-4.203421	6.541943	5.650343
182	2	7.501372	6.869762	-10.800851	0.253850	-5.226548	-5.948560	7.246562	6.678831
188	2	-8.899189	-4.962474	6.057087	8.570383	5.657726	7.340336	-6.172469	4.013294
195	2	-14.282321	-3.589892	5.977175	8.756201	-9.571338	-3.589892	-4.192816	2.178769
196	2	-5.823021	-4.731480	-5.883265	-0.797417	5.718993	7.265575	-9.176892	-1.405659
199	2	6.559348	3.861254	-6.200850	0.841013	-5.435921	-5.240322	3.392614	6.925293
200	2	-4.397570	-5.167243	5.129344	8.261139	-0.278470	-4.903526	-7.304133	2.231790
201	2	-11.335022	1.644476	4.853398	8.371964	5.866222	5.817187	-6.291937	2.393476
206	2	-10.616412	-4.841355	-1.155046	5.939738	-13.593258	-4.841355	5.212467	6.817218
210	2	-2.535018	1.623284	-5.266938	3.586869	5.163431	6.581013	-11.658102	3.585174
211	2	-10.380175	-4.603919	6.046372	8.079614	4.299737	6.349151	-8.830904	2.273190
212	2	-9.898300	-5.762819	5.712488	3.653299	5.805491	6.301798	-6.425654	-2.548472
213	2	-1.729021	3.537720	6.545510	7.327021	4.426633	6.776918	-3.061877	2.207954
216	2	-11.516071	-1.038730	7.815649	7.271333	4.247878	7.961445	-6.983338	1.829409
217	2	-1.443359	-5.326519	-7.728460	0.018628	8.146793	6.174877	-13.590036	0.018628
