HH	HH	HH	HH	0.0	0	3099
HH	HH	HH	HL	0.00387	12	3099
HH	HH	HH	LH	0.00129	4	3099
HH	HH	HH	LL	0.0	0	3099
HH	HH	HL	HL	0.01162	36	3099
HH	HH	HL	LH	0.02517	78	3099
HH	HH	HL	LL	0.00936	29	3099
HH	HH	LH	LH	0.01678	52	3099
HH	HH	LH	LL	0.00484	15	3099
HH	HH	LL	LL	0.0	0	3099
HH	HL	HL	HL	0.00645	20	3099
HH	HL	HL	LH	0.02162	67	3099
HH	HL	HL	LL	0.02065	64	3099
HH	HL	LH	LH	0.01355	42	3099
HH	HL	LH	LL	0.43111	1336	3099
HH	HL	LL	LL	0.01194	37	3099
HH	LH	LH	LH	0.0029	9	3099
HH	LH	LH	LL	0.02323	72	3099
HH	LH	LL	LL	0.01549	48	3099
HH	LL	LL	LL	0.0	0	3099
HL	HL	HL	HL	0.00032	1	3099
HL	HL	HL	LH	0.00194	6	3099
HL	HL	HL	LL	0.00419	13	3099
HL	HL	LH	LH	0.00097	3	3099
HL	HL	LH	LL	0.06938	215	3099
HL	HL	LL	LL	0.0342	106	3099
HL	LH	LH	LH	0.0	0	3099
HL	LH	LH	LL	0.03453	107	3099
HL	LH	LL	LL	0.202	626	3099
HL	LL	LL	LL	0.00774	24	3099
LH	LH	LH	LH	0.00032	1	3099
LH	LH	LH	LL	0.00452	14	3099
LH	LH	LL	LL	0.00904	28	3099
LH	LL	LL	LL	0.00968	30	3099
LL	LL	LL	LL	0.00129	4	3099
