HH	HH	HH	HH	0.03565	41	1150
HH	HH	HH	HL	0.02	23	1150
HH	HH	HH	LH	0.04	46	1150
HH	HH	HH	LL	0.07217	83	1150
HH	HH	HL	HL	0.01304	15	1150
HH	HH	HL	LH	0.01565	18	1150
HH	HH	HL	LL	0.05391	62	1150
HH	HH	LH	LH	0.08	92	1150
HH	HH	LH	LL	0.2713	312	1150
HH	HH	LL	LL	0.09478	109	1150
HH	HL	HL	HL	0.00174	2	1150
HH	HL	HL	LH	0.00174	2	1150
HH	HL	HL	LL	0.02261	26	1150
HH	HL	LH	LH	0.00174	2	1150
HH	HL	LH	LL	0.05913	68	1150
HH	HL	LL	LL	0.04609	53	1150
HH	LH	LH	LH	0.02957	34	1150
HH	LH	LH	LL	0.01652	19	1150
HH	LH	LL	LL	0.06348	73	1150
HH	LL	LL	LL	0.00609	7	1150
HL	HL	HL	HL	0.00087	1	1150
HL	HL	HL	LH	0.00087	1	1150
HL	HL	HL	LL	0.00435	5	1150
HL	HL	LH	LH	0.0	0	1150
HL	HL	LH	LL	0.00609	7	1150
HL	HL	LL	LL	0.0087	10	1150
HL	LH	LH	LH	0.0	0	1150
HL	LH	LH	LL	0.00087	1	1150
HL	LH	LL	LL	0.0113	13	1150
HL	LL	LL	LL	0.00174	2	1150
LH	LH	LH	LH	0.00609	7	1150
LH	LH	LH	LL	0.00087	1	1150
LH	LH	LL	LL	0.00957	11	1150
LH	LL	LL	LL	0.00087	1	1150
LL	LL	LL	LL	0.00261	3	1150
