uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
8.0	2.0	12.16819	17.161606	76.123244	33.683509	0.39192899999999997	0.9945930000000001	0.985625	0.10371500000000002	14.235101	1.0	48.273435	21.506059	6.0	0.142326	1.817698	3.0	10.844644	6.000336	1.0	39.606045	7.699588	5.0	81.212163	24.154147000000002	3.0	98.94655	14.135535	5.0	0.011763	3.123054	1.0	46.850021000000005	1.017685	2.0	2.538545	9.375898	6.0	83.504189
22.0	2.0	82.73954	13.999338	25.068471	77.06344399999999	0.36081599999999997	0.43305299999999997	0.8024279999999999	0.773423	23.762822	6.0	77.73877900000001	15.975667000000001	4.0	0.029968	4.991331	6.0	42.859896	4.886236	3.0	50.048455	22.441328	1.0	79.31166800000001	3.786085	1.0	38.307871	5.494608	6.0	0.546399	3.57954	2.0	78.670862	5.217816	1.0	33.620503	6.987647999999999	5.0	97.892653
27.0	2.0	38.804048	7.715408	20.573748000000002	90.801608	0.856384	0.854459	0.876992	0.323088	16.019114000000002	1.0	50.378207	9.716142999999999	1.0	0.010042	1.8297080000000001	6.0	49.390541999999996	5.506404	1.0	66.59304499999999	12.616394	4.0	96.430175	11.681091	3.0	2.591446	2.693357	5.0	0.020559	3.13065	5.0	44.632138	2.532218	3.0	62.643661	22.540189	1.0	78.239213
30.0	2.0	63.282669999999996	13.319475	89.422252	71.542236	0.9003909999999999	0.97221	0.620246	0.116229	15.125109	1.0	93.11062199999999	0.9767620000000001	3.0	0.050425	4.479286	1.0	27.760053999999997	5.36526	5.0	98.100229	14.139806	2.0	92.384575	5.334625	3.0	41.766901000000004	7.080744	1.0	0.020982	5.283926999999999	6.0	53.362727	2.358485	5.0	66.449309	4.2844370000000005	5.0	91.886922
50.0	2.0	11.431410000000001	3.795903	67.494601	14.599712	0.544755	0.8826120000000001	0.24197600000000002	0.591492	6.251291999999999	6.0	32.851558000000004	7.957325	5.0	0.018209	0.8673770000000001	3.0	76.600746	6.053309	5.0	22.504716000000002	8.885876	1.0	98.10894300000001	24.140157000000002	3.0	39.150175	13.818354000000001	1.0	0.059273	5.208735	2.0	48.569258000000005	0.737772	2.0	65.226024	10.865008999999999	2.0	14.593646
51.0	2.0	35.98949	7.3529990000000005	12.855178	51.956387	0.6527029999999999	0.471423	0.34334000000000003	0.590788	6.714625	3.0	92.629354	8.362249	6.0	0.013622	5.942955	1.0	58.241848	2.137772	2.0	3.9788669999999997	10.254021	3.0	25.32865	2.706427	3.0	78.808824	21.885965	5.0	0.11328099999999999	3.886918	4.0	30.546584000000003	2.053957	6.0	31.256794	12.921876	6.0	14.918565
63.0	2.0	83.28294100000001	5.7201	31.115246000000003	46.863274	0.19923	0.959149	0.400976	0.608795	12.364307	6.0	21.482743	13.493295000000002	5.0	0.033476	2.631361	2.0	11.817224000000001	4.3809190000000005	3.0	9.260216999999999	23.361369	5.0	71.49668	11.025497999999999	5.0	81.304538	18.500889	2.0	0.013403	3.7665629999999997	2.0	12.692385	0.57392	6.0	34.209066	17.273148000000003	3.0	96.52346999999999
81.0	2.0	30.925714000000003	5.361916000000001	12.295309	45.918067	0.9177700000000001	0.47396400000000005	0.749238	0.30744299999999997	22.266505	1.0	65.757779	13.621645000000001	4.0	0.010001000000000001	5.327081	6.0	4.280444	4.056261	4.0	62.755033999999995	15.813579	6.0	81.22711	13.68239	2.0	39.271448	6.7824990000000005	4.0	0.046091	5.221221	4.0	53.859005	3.2670060000000003	4.0	68.793376	25.042692000000002	5.0	39.179421999999995
99.0	2.0	1.258683	89.200615	11.860844	93.147518	0.220058	0.935009	0.9058069999999999	0.535825	1.9433669999999998	6.0	7.816346	3.391843	1.0	0.013933000000000001	3.945375	3.0	16.195866	1.931352	5.0	76.430399	20.159616	6.0	60.349557999999995	10.439973	1.0	42.652569	0.985241	3.0	0.037563	0.273502	2.0	44.52	2.225279	6.0	68.444826	9.061836	5.0	65.351978
104.0	2.0	3.1183349999999996	74.002975	44.678703000000006	4.855818	0.988915	0.796139	0.855345	0.44796	9.882315	3.0	10.000147	6.163712	2.0	0.0172	6.150721	1.0	50.219619	5.479822	5.0	99.061087	1.29132	1.0	11.544516	3.6501360000000003	3.0	93.850011	1.936209	4.0	0.029469	4.219687	6.0	62.32305	5.75113	6.0	16.371345	7.780717	6.0	4.121283999999999
