uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
2.0	2.0	14.641135	21.610669	70.21972099999999	65.425169	0.718498	0.577267	0.910617	0.44158500000000006	16.857218	6.0	75.229258	24.834935	6.0	0.031502999999999996	12.517307	1.0	51.590513	13.054872999999999	5.0	29.028046999999997	52.462875	2.0	16.428691	18.356759	1.0	0.013421	15.381078	5.0	29.836636
22.0	2.0	4.268637	34.141155	36.357821	51.652689	0.39731500000000003	0.799004	0.840073	0.10348299999999999	18.784449	2.0	66.162188	41.930183	2.0	0.014943999999999999	18.430708	6.0	14.41675	17.242895	5.0	14.327881	69.93616800000001	3.0	39.074483	13.922332999999998	3.0	0.011687000000000001	14.182751000000001	5.0	82.712064
34.0	2.0	19.228417999999998	10.427449000000001	93.965948	93.03770300000001	0.9503459999999999	0.9004280000000001	0.530522	0.47140299999999996	8.506362	5.0	29.504039000000002	22.951329	4.0	0.011123000000000001	8.543922	5.0	36.681803	9.926084	6.0	34.590404	67.05560899999999	4.0	28.360233	3.477747	5.0	0.029538	17.822836	5.0	46.572196000000005
54.0	2.0	31.681798999999998	18.942018	33.408713	63.83764300000001	0.42015600000000003	0.8922209999999999	0.9896719999999999	0.333036	3.5624	6.0	27.770279	64.685232	6.0	0.023579	8.187163	1.0	2.291707	24.278004	1.0	61.381678	43.489902	3.0	99.920927	20.805426999999998	3.0	0.051303999999999995	11.847875	4.0	62.772017000000005
118.0	2.0	70.416285	10.049153	50.380503000000004	86.67610400000001	0.722407	0.261264	0.940775	0.172481	20.810264	3.0	83.224021	56.448166	4.0	0.015764	13.416436	1.0	34.172884	17.647546	2.0	98.370479	64.639433	6.0	66.609663	12.662435	3.0	0.31761300000000003	9.063842999999999	4.0	38.839319
137.0	2.0	20.750286	18.980317000000003	21.7806	98.429397	0.64949	0.72705	0.8558120000000001	0.286023	10.551903999999999	2.0	37.877164	4.178808999999999	2.0	0.03102	17.977414000000003	5.0	61.372893000000005	24.102078	4.0	72.107905	74.815505	1.0	61.699138	13.337838	3.0	0.012249	10.32601	5.0	38.517292
194.0	2.0	5.303255	1.908952	90.987196	95.871347	0.464872	0.73797	0.975776	0.21048899999999998	0.41479799999999994	1.0	59.469882999999996	42.837491	1.0	0.011328	6.836146	4.0	74.727644	23.296793	1.0	31.190315000000002	19.314518	6.0	93.02497199999999	10.083311	1.0	0.019726	18.622139999999998	5.0	57.285499
250.0	2.0	6.484448	8.65553	93.484262	45.908885999999995	0.8194309999999999	0.35831	0.756641	0.5242829999999999	7.446075	6.0	86.10878199999999	31.482587	2.0	0.015835	6.640841	5.0	92.785348	6.191776	1.0	37.496709	70.053005	2.0	45.93858	13.608865	2.0	0.024397	18.904364	2.0	82.178984
328.0	2.0	5.078293	5.232341	46.261888	54.225216	0.20768000000000003	0.809485	0.622945	0.103675	5.42737	4.0	45.47712	64.455517	4.0	0.0357	18.158005	1.0	39.165074	8.960863	6.0	16.024887	46.016983	6.0	82.494046	0.7726109999999999	2.0	0.0114	17.120769	5.0	24.076458
385.0	2.0	12.436587	23.065291000000002	28.373194	70.183081	0.815434	0.795376	0.488579	0.178544	4.727708	4.0	30.678065000000004	9.088676	3.0	0.11320899999999999	2.586225	2.0	22.46805	22.186018	3.0	81.956317	61.939302000000005	4.0	82.81914599999999	16.83738	1.0	0.029169999999999998	7.642403999999999	4.0	39.756417
