uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
5.0	4.0	87.15829699999999	41.007951	95.57043900000001	9.977519000000001	0.153866	0.5002850000000001	0.953758	0.573723	21.520907	2.0	98.018378	27.656864000000002	4.0	0.014631	16.52542	5.0	57.33938199999999	6.725708999999999	3.0	22.818606	9.182018	4.0	42.730947	17.41524	4.0	0.18201199999999998	7.018828999999999	3.0	33.644543
84.0	4.0	58.125531	87.71294499999999	48.354209000000004	43.698735	0.6431439999999999	0.5953970000000001	0.239758	0.635261	12.080445	3.0	47.965283	64.69269	2.0	0.011101	4.711456	1.0	60.243055000000005	23.184791	2.0	55.617681000000005	52.54583	4.0	96.03358	23.983748000000002	1.0	0.042923	8.40433	2.0	38.612821000000004
122.0	4.0	43.781838	28.907010999999997	14.277865	98.517543	0.653212	0.8744200000000001	0.261962	0.927573	2.6238740000000003	4.0	80.167019	74.498213	4.0	0.02026	2.340594	2.0	38.738587	13.356979999999998	1.0	95.713588	57.481639	2.0	62.659493000000005	14.757013	2.0	0.024174	9.702937	4.0	13.000439
162.0	4.0	1.34635	52.335487	38.181974	73.242175	0.577334	0.20822100000000002	0.9303959999999999	0.33065500000000003	22.604056	6.0	12.322199000000001	41.505936	1.0	0.013455000000000002	2.06101	2.0	13.49744	5.42968	5.0	68.80524799999999	46.473647	5.0	53.869257	18.381075	4.0	0.016246	2.91396	5.0	14.986691
196.0	4.0	53.068287	37.310399	14.622618	75.612127	0.213323	0.792086	0.367184	0.41634099999999996	5.595193	6.0	99.222762	19.366464	4.0	0.021480000000000003	11.780111	1.0	81.502398	6.89935	5.0	6.668348	31.135324	5.0	84.653093	23.325557999999997	1.0	0.014224	4.940453	5.0	65.21201500000001
215.0	4.0	14.461763000000001	37.525187	82.220192	91.505245	0.192927	0.6321140000000001	0.744921	0.530882	10.597951	1.0	82.96713199999999	15.312517999999999	6.0	0.012931999999999999	15.024475	4.0	6.041395	3.500285	4.0	13.569901000000002	29.744326	4.0	26.419898	14.441413	4.0	0.187756	10.625015	5.0	77.409276
216.0	4.0	58.245134	17.014367	31.576005	48.041933	0.509174	0.649945	0.285661	0.406709	12.699356	6.0	42.319982	52.32842	6.0	0.012938999999999999	9.196264	2.0	10.685084	2.143168	1.0	44.046813	12.666367	5.0	22.717125	11.166722	6.0	0.11649200000000001	16.951645000000003	4.0	35.144051
286.0	4.0	24.881898	34.352189	90.60029200000001	33.272534	0.570753	0.21467199999999997	0.8704200000000001	0.21106399999999997	16.191495	5.0	94.182592	47.860093	3.0	0.045096	9.704816000000001	1.0	15.949167000000001	14.928655	1.0	69.0386	41.457698	4.0	37.017674	2.735172	3.0	0.171373	11.399677	2.0	94.732463
364.0	4.0	50.667577	15.963956	58.574705	20.330354999999997	0.265255	0.30180500000000005	0.196177	0.581882	0.6257050000000001	1.0	60.97925600000001	59.023991	6.0	0.10044299999999999	12.455813000000001	4.0	72.57776899999999	22.855254000000002	6.0	39.334561	32.492269	6.0	88.636752	11.191472000000001	5.0	0.159308	11.696799	4.0	85.732384
378.0	4.0	26.395612	65.836854	53.021468000000006	48.337574	0.661392	0.5030140000000001	0.5228470000000001	0.633575	12.870747999999999	5.0	29.996309000000004	71.871317	4.0	0.05229299999999999	8.9791	1.0	61.218127	19.880848999999998	5.0	77.194023	69.201492	6.0	41.360818	23.607817	1.0	0.025952	5.484936	4.0	62.786999
514.0	4.0	52.198972999999995	64.231787	40.175041	69.34379	0.775965	0.48277200000000003	0.371535	0.79315	10.742878	6.0	45.244186	1.9048720000000001	3.0	0.418126	10.237417	1.0	23.365889000000003	13.669095	6.0	7.759894	49.453527	6.0	93.15499200000001	16.974505999999998	5.0	0.21481399999999998	13.996122	4.0	60.706952
1081.0	4.0	43.817362	48.661577	96.638064	70.493235	0.9430440000000001	0.592151	0.611871	0.967255	13.790235000000001	2.0	43.090104	36.511269	5.0	0.331286	12.72475	4.0	25.247513	4.7927800000000005	4.0	67.514379	25.839702	2.0	71.19981700000001	16.048634	1.0	0.036045	14.2427	6.0	57.471461
1262.0	4.0	83.072064	97.37254899999999	54.544176	85.814338	0.699346	0.104868	0.516517	0.667751	18.214698000000002	2.0	88.663116	52.492695	6.0	0.015222	7.973677	5.0	89.660526	5.148904	6.0	42.568253999999996	58.082446	4.0	59.716733	16.833851	4.0	0.020850999999999998	17.312257000000002	3.0	66.143061
1442.0	4.0	58.616739	51.958595	23.827657000000002	21.871316	0.958412	0.897496	0.308773	0.62585	6.747616000000001	5.0	69.749504	59.628754	2.0	0.025417	2.954231	5.0	49.936503	17.370974	2.0	4.959069	33.786728000000004	3.0	44.837721	20.284364	2.0	0.12616	4.449575	4.0	37.064889
1516.0	4.0	33.544036	96.74096800000001	30.591919	86.66342900000001	0.807968	0.622949	0.554683	0.923049	15.190451999999999	1.0	55.314935999999996	61.228443000000006	2.0	0.06892999999999999	6.076297	3.0	51.884046999999995	14.535865	5.0	67.94611	72.29442	4.0	21.116885	8.322011999999999	2.0	0.406873	4.528641	5.0	94.20698900000001
1953.0	4.0	81.691541	18.677699	19.223754	90.512372	0.704306	0.365666	0.364387	0.9441860000000001	18.586945	2.0	65.560041	18.653325	1.0	0.024137	3.459256	3.0	25.733968	15.613713	4.0	48.359439	14.214668	3.0	80.378401	23.390795	1.0	0.082472	5.744003	5.0	29.242587
2052.0	4.0	84.26866600000001	93.217272	94.481258	35.744945	0.513568	0.842153	0.726881	0.885498	10.446515	3.0	43.850884	8.114885000000001	1.0	0.019152000000000002	14.523009	6.0	73.077969	4.036241	6.0	61.778362	47.813433	3.0	72.80324	1.8758400000000002	3.0	0.344864	8.822621	6.0	5.676095
2102.0	4.0	71.298487	88.299931	70.06045400000001	71.024861	0.957304	0.728876	0.808938	0.5070140000000001	18.386704	5.0	51.831555	42.485234999999996	4.0	0.010415	8.127041	2.0	9.97467	2.017404	6.0	94.881163	56.415068000000005	4.0	17.678312	23.134618	3.0	0.018928	12.339129	6.0	12.627175
2138.0	4.0	81.015493	76.558739	25.006152	44.931172	0.5905590000000001	0.532751	0.941718	0.223144	8.727942	6.0	26.738093	1.084506	5.0	0.011354000000000001	4.23187	4.0	15.773489000000001	1.431659	4.0	61.254420999999994	48.730094	6.0	96.89313299999999	17.627366000000002	1.0	0.013182	13.757228	2.0	23.815015
2319.0	4.0	51.981814	84.69487099999999	30.999648999999998	61.599538	0.9842299999999999	0.75915	0.797666	0.9886889999999999	0.542949	3.0	66.489746	55.027956	2.0	0.012563	12.931422999999999	5.0	69.21049000000001	4.115566	6.0	94.579205	19.725691	3.0	53.608005000000006	18.875004	1.0	0.10963900000000001	4.316284	6.0	24.130793
2419.0	4.0	60.87526999999999	42.383669	60.105554000000005	31.493534999999998	0.329756	0.35804	0.709796	0.609208	5.620798000000001	6.0	84.841759	63.788031000000004	6.0	0.024125999999999998	7.472617	5.0	3.7522309999999996	11.496064	4.0	28.649960999999998	7.640375	6.0	45.699184	17.26243	1.0	0.014872	12.816003	3.0	18.02635
