uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
16.0	2.0	88.916075	17.291678	97.823035	70.607373	0.59309	0.558135	0.8671190000000001	0.46843599999999996	15.246378	4.0	83.3882	10.168688000000001	4.0	0.015898	2.5851490000000004	3.0	4.3239790000000005	5.473122	1.0	84.953311	23.39586	1.0	52.677772999999995	10.50313	3.0	22.353507	20.038614000000003	4.0	0.45137299999999997	0.9993290000000001	5.0	74.524199	5.493489	3.0	69.404294	3.462893	2.0	16.395939000000002
24.0	2.0	40.71768	5.438909	44.542324	91.09063499999999	0.819507	0.806292	0.8234229999999999	0.971568	2.7695939999999997	6.0	69.31952	18.749976999999998	5.0	0.025138999999999998	5.3669970000000005	4.0	42.307579	2.883959	3.0	12.003642	8.306216000000001	2.0	36.193405	1.725943	4.0	75.68422199999999	22.69264	6.0	0.132273	3.924515	5.0	4.436839	1.9858509999999998	2.0	80.033653	13.82187	5.0	12.797377000000001
56.0	2.0	26.918301	20.816634	76.213396	42.366490999999996	0.382228	0.739611	0.399093	0.22952199999999998	21.662307000000002	2.0	43.55402	10.098916000000001	4.0	0.23333	4.0918209999999995	2.0	77.221412	6.099347	2.0	3.7316849999999997	19.140121	1.0	58.348052	21.34112	2.0	67.437073	1.55915	2.0	0.011922	3.621771	6.0	26.360749	5.197826999999999	2.0	82.151071	14.73519	4.0	26.595270000000003
58.0	2.0	83.771089	3.7667870000000003	90.116668	64.643476	0.876967	0.493482	0.5863520000000001	0.612129	6.546207	1.0	13.334160999999998	23.43364	4.0	0.010923	4.465097	1.0	2.131296	1.238193	1.0	85.637405	14.581510999999999	1.0	96.758427	2.1756830000000003	5.0	33.602078999999996	8.611403	3.0	0.013171	1.5778590000000001	3.0	58.885298999999996	5.244748	6.0	41.363904999999995	15.901723	2.0	56.296139000000004
70.0	2.0	87.830274	8.178932000000001	9.543357	28.193775	0.30144499999999996	0.903824	0.693134	0.103538	4.543361	4.0	62.71235600000001	11.6599	4.0	0.014969999999999999	2.845782	1.0	79.32600500000001	3.3153910000000004	1.0	74.47156700000001	9.882292	4.0	66.843951	12.556535	3.0	68.965724	9.814162	1.0	0.07826699999999999	2.212336	1.0	16.551515	2.265797	3.0	49.183904999999996	3.399554	4.0	39.141749
73.0	2.0	31.143689000000002	28.895906	26.637502	50.444926	0.121057	0.966678	0.741731	0.839717	19.761007	5.0	94.918161	17.404239	5.0	0.013641	0.250323	6.0	3.2836870000000005	5.228551	1.0	64.763711	22.553296	5.0	83.054834	22.42773	2.0	78.53530400000001	1.715164	1.0	0.011604999999999999	1.0725129999999998	1.0	12.862307000000001	4.497269	5.0	71.38100899999999	3.983712	4.0	85.822299
77.0	2.0	32.930119	15.616511	98.722752	83.722483	0.340034	0.767827	0.304151	0.23789200000000002	18.406558999999998	3.0	50.571475	13.576592999999999	3.0	0.01937	1.533209	3.0	19.328475	4.773346	2.0	81.915392	12.431947000000001	1.0	55.326062	21.527648000000003	6.0	29.890078000000003	19.385536	5.0	0.05161	3.30476	3.0	61.175713	2.4874240000000003	3.0	60.359806000000006	16.520344	6.0	24.58135
86.0	2.0	73.797523	4.350064	36.614552	67.812287	0.7748079999999999	0.518265	0.545193	0.175111	8.210411	1.0	50.859439	25.161628	3.0	0.07534500000000001	3.948414	3.0	99.073424	4.709786	4.0	4.915936	16.069297	2.0	44.541365	15.595867000000002	2.0	68.59519	17.648933	4.0	0.24841999999999997	3.005859	5.0	50.105247999999996	4.04465	4.0	96.16981899999999	4.5885620000000005	2.0	12.4751
113.0	2.0	10.986547	1.250572	68.672145	53.265541000000006	0.631898	0.33207600000000004	0.41056499999999996	0.235165	9.622095	5.0	58.046144999999996	2.8250040000000003	4.0	0.01223	5.490076	5.0	48.261409	0.46780200000000005	2.0	49.293620000000004	14.736462	1.0	76.78759699999999	0.653021	4.0	21.582670999999998	21.033869	1.0	0.071697	5.90204	5.0	18.705227999999998	5.064186	6.0	71.05636	16.795501	5.0	40.969106
123.0	2.0	23.421092	37.979385	78.08427900000001	81.836962	0.9989709999999999	0.8861680000000001	0.227767	0.723811	2.576527	5.0	12.337108	9.675174	4.0	0.010376999999999999	4.312848000000001	5.0	42.459127	5.627473	1.0	14.260249	23.10715	2.0	68.28793399999999	18.333126	4.0	59.642047999999996	19.254194000000002	3.0	0.012950999999999999	3.383381	4.0	20.217505	1.547775	2.0	28.680314000000003	7.959167999999999	3.0	66.096787
141.0	2.0	42.431024	7.832444000000001	23.348817	38.602459	0.507526	0.344219	0.396638	0.34593	23.623711	1.0	45.859832	2.935699	4.0	0.040889	3.953328	1.0	88.538354	1.7496599999999998	3.0	38.922740000000005	21.391593	6.0	74.237445	4.239621	6.0	28.851713	19.704791	6.0	0.015430000000000001	1.49722	4.0	18.090987	1.3779549999999998	5.0	74.54396	9.295906	2.0	47.96181
