uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
45.0	2.0	70.459048	18.309031	98.87804	5.930878	0.670854	0.476998	0.5998680000000001	0.574459	77.36377	2.0	12.265096	5.253939	4.0	0.011666	2.38728	3.0	25.36656	1.252618	5.0	65.599102	13.664367000000002	5.0	6.886742999999999	18.202778	3.0	0.02792	1.173798	1.0	36.160332000000004	2.3972439999999997	6.0	12.254802999999999	18.192428	1.0	47.220226000000004
75.0	2.0	60.575207999999996	41.449490999999995	87.55830999999999	72.506732	0.6557	0.879222	0.29278200000000004	0.558338	26.223908	6.0	6.867933	15.242728	2.0	0.015172999999999999	1.815416	3.0	2.173881	2.9634080000000003	3.0	64.109145	22.239333	2.0	38.80688	58.033846999999994	5.0	0.047878	3.3003169999999997	1.0	23.051772	4.930127	3.0	34.362228	18.528942999999998	6.0	31.721177
97.0	2.0	65.26260500000001	74.948088	52.9582	16.814617000000002	0.47781999999999997	0.14366099999999998	0.8239850000000001	0.102147	76.827893	4.0	69.515843	18.821944000000002	1.0	0.049761	2.180039	1.0	67.88901700000001	2.539878	3.0	60.740581999999996	15.563935	2.0	55.536503	24.514107	2.0	0.182392	2.596937	2.0	19.680965	0.6333810000000001	1.0	4.9239120000000005	2.269246	2.0	34.211546000000006
127.0	2.0	82.01039	25.989874	56.254293999999994	44.778326	0.231307	0.367664	0.23514000000000002	0.90835	9.727139999999999	3.0	61.437408	10.881647000000001	2.0	0.010643000000000001	4.475153	6.0	93.635592	5.665516	3.0	25.928572	24.16692	2.0	21.743809	74.219544	4.0	0.073804	0.43284399999999995	5.0	21.553785	1.712722	2.0	67.115088	11.048169999999999	4.0	3.185886
267.0	2.0	36.295343	83.367743	42.061885	90.658176	0.17713800000000002	0.9377989999999999	0.134103	0.538251	22.81643	6.0	16.575054	24.093106	5.0	0.030142000000000002	2.811676	5.0	4.565396	0.78132	2.0	68.54989300000001	5.294683999999999	1.0	52.862851	45.781756	2.0	0.047234	0.426885	4.0	9.222137	2.40163	5.0	10.781708	2.4786919999999997	6.0	73.834852
279.0	2.0	98.28668	30.013510999999998	21.513942999999998	8.336735000000001	0.47611000000000003	0.516788	0.45231499999999997	0.781225	42.173573	1.0	83.512504	17.468152	5.0	0.013713	4.349941	6.0	12.802127	5.640663	4.0	50.714897	19.369896	6.0	3.911524	74.767538	1.0	0.045869	4.343905	1.0	69.969144	3.366602	6.0	86.477018	10.64431	3.0	1.231682
339.0	2.0	96.206016	60.502680000000005	61.417131000000005	54.354679000000004	0.293365	0.44815299999999997	0.209939	0.5997640000000001	67.763775	3.0	70.422402	14.067017000000002	1.0	0.396123	5.961024	5.0	74.08585	0.270061	2.0	67.323688	21.557845	1.0	29.361278999999996	10.5747	6.0	0.142958	2.7956950000000003	6.0	11.588399	0.355493	4.0	26.579727000000002	7.742891999999999	1.0	92.20613900000001
432.0	2.0	62.294054	17.908518	82.610281	92.545272	0.245247	0.545191	0.6209560000000001	0.108573	10.622849	2.0	77.909059	10.688004	1.0	0.016531	3.339984	2.0	3.384324	3.3554839999999997	5.0	46.524784000000004	1.927729	1.0	20.467274	49.81825	6.0	0.037027	3.6771309999999997	4.0	1.983273	1.26652	4.0	23.397675	19.435676	3.0	80.939832
515.0	2.0	85.71159300000001	24.368973999999998	92.10359100000001	64.35607900000001	0.392701	0.396119	0.203381	0.14591500000000002	29.424571000000004	6.0	95.472142	9.706551	5.0	0.032272	1.126385	2.0	95.297833	2.33623	5.0	45.970273	1.841664	1.0	88.245209	52.840711	3.0	0.08695900000000001	5.4907010000000005	6.0	82.917778	0.468038	3.0	60.535686	15.712704	1.0	23.162982999999997
556.0	2.0	15.922601	55.827729000000005	64.441715	12.638906	0.527383	0.391728	0.8960389999999999	0.9692430000000001	20.31268	1.0	21.267554	16.234928	6.0	0.800704	5.544417	3.0	94.429513	5.412244	1.0	78.22408	14.165099	3.0	49.710073	71.741559	1.0	0.016344	0.6378689999999999	1.0	6.250627	3.265478	6.0	1.374306	2.700617	1.0	81.759629
583.0	2.0	84.522542	43.121221000000006	35.450986	59.00909	0.853102	0.9261020000000001	0.893856	0.517501	23.684845000000003	6.0	98.66892	19.703717	1.0	0.173821	2.563529	3.0	60.021086	4.187698999999999	3.0	43.958939	7.06427	1.0	21.416048999999997	60.298880000000004	3.0	0.011289	3.521322	6.0	6.555549000000001	0.43909	6.0	93.74356	19.261135	5.0	3.913422
715.0	2.0	3.3834449999999996	73.74542	29.020776	34.243376	0.41923900000000003	0.184725	0.682669	0.76539	5.5339220000000005	5.0	57.91265500000001	5.537348000000001	3.0	0.028006	3.937089	1.0	20.090674	3.605229	5.0	74.19952099999999	23.328563	1.0	1.509361	55.943539	1.0	0.017394	0.872866	1.0	7.276788000000001	1.0138340000000001	6.0	29.399026	6.561441	6.0	23.846678
749.0	2.0	85.256129	40.48039	78.702614	77.64183	0.356598	0.593923	0.12371800000000001	0.939262	16.470875	1.0	78.12002	12.748182	5.0	0.010795	4.146226	5.0	69.421562	4.770707	3.0	19.774364000000002	6.928096000000001	4.0	19.110587	26.38765	6.0	0.08024099999999999	0.26156599999999997	3.0	61.560779000000004	2.3832430000000002	1.0	28.738713	16.022555	2.0	54.868966
762.0	2.0	55.477206	73.182671	33.254739	1.466702	0.653036	0.627966	0.444097	0.5241279999999999	42.666179	6.0	86.97799300000001	18.546039999999998	4.0	0.037923	6.02796	1.0	47.134906	0.885603	2.0	14.662973999999998	18.618979	4.0	1.731357	66.057004	1.0	0.044521	1.5933	2.0	78.223465	5.06911	6.0	98.271875	4.9341349999999995	5.0	71.80526400000001
829.0	2.0	47.196672	17.421882	30.333955	41.687659000000004	0.438141	0.42619700000000005	0.24523699999999998	0.5785600000000001	18.583192999999998	2.0	98.08059300000001	21.714956	5.0	0.010301000000000001	5.827591	4.0	28.975974	0.585386	1.0	45.825358	5.666606	5.0	12.660217999999999	77.114657	3.0	0.053503999999999996	0.274863	5.0	99.504186	1.562547	4.0	42.871265	21.549578	4.0	69.636567
831.0	2.0	69.01009	55.92544399999999	59.283271	97.84079399999999	0.105518	0.146296	0.953766	0.7315550000000001	15.259184	4.0	39.114153	1.3627770000000001	3.0	0.013802000000000002	0.5549930000000001	6.0	42.463004	0.18043900000000002	4.0	62.12704300000001	9.386189	4.0	77.44456	60.587624	6.0	0.86918	1.038174	2.0	74.98269	4.017008000000001	5.0	19.796256	0.42194899999999996	3.0	13.100191
